rebalance_date,train_start,train_end,val_start,val_end,oos_start,oos_end,selected_config_id,selected_smoothing_halflife,selected_threshold,oos_sharpe,oos_accuracy,oos_balanced_accuracy,oos_f1,validation_sharpe,validation_accuracy,validation_balanced_accuracy,validation_f1
2013-04-30,1998-04-30,2009-04-29,2009-04-30,2013-04-29,2013-04-30,2013-10-29,cfg_001,4,0.6,0.4529611887904263,0.7874015748031497,0.6806930693069306,0.8656716417910447,0.8486522682972696,0.8336673346693386,0.7942474486644098,0.8840782122905028
2013-10-30,1998-10-30,2009-10-29,2009-10-30,2013-10-29,2013-10-30,2014-04-29,cfg_000,0,0.6,-0.5838885018003743,0.9105691056910569,0.8922142214221422,0.9441624365482234,0.6715298834118025,0.8917835671342685,0.8715464865780747,0.9231863442389758
2014-04-30,1999-04-30,2010-04-29,2010-04-30,2014-04-29,2014-04-30,2014-10-29,cfg_001,4,0.6,0.772804435392596,0.84251968503937,0.7854609929078014,0.8947368421052632,0.44546450359643064,0.8196392785571143,0.7825865950185171,0.8723404255319149
2014-10-30,1999-11-01,2010-10-29,2010-11-01,2014-10-29,2014-10-30,2015-04-29,cfg_003,12,0.6,-0.8781214815347691,0.6504065040650406,0.5656130268199233,0.7570621468926554,0.7998173141557681,0.7705410821643287,0.6939993426188422,0.8457912457912458
2015-04-30,2000-05-01,2011-04-29,2011-05-02,2015-04-29,2015-04-30,2015-10-29,cfg_003,12,0.6,-1.1952506095508626,0.5433070866141733,0.525832091405862,0.14705882352941177,0.40743189050366363,0.7562688064192578,0.6825244147813712,0.8334475668265936
2015-10-30,2000-10-30,2011-10-28,2011-10-31,2015-10-29,2015-10-30,2016-04-29,cfg_003,12,0.6,-0.25241952797545647,0.782258064516129,0.7883337762423599,0.7969924812030075,0.31677967083124176,0.7304609218436874,0.6652558782849239,0.813324080499653
2016-05-02,2001-05-02,2012-05-01,2012-05-02,2016-04-29,2016-05-02,2016-11-01,cfg_003,12,0.6,0.2675554823372546,0.7421875,0.633515731874145,0.8324873096446701,0.3632600884474993,0.7482447342026078,0.6868805536568694,0.8233638282899367
2016-11-02,2001-11-02,2012-11-01,2012-11-02,2016-11-01,2016-11-02,2017-05-01,cfg_003,12,0.6,2.581654819307075,0.8524590163934426,0.7619047619047619,0.918918918918919,0.40387597531683095,0.7487487487487487,0.6741471571906354,0.8274914089347079
2017-05-02,2002-05-02,2013-05-01,2013-05-02,2017-05-01,2017-05-02,2017-11-01,cfg_003,12,0.6,2.036782105547167,0.9140625,0.5,0.9551020408163265,0.34025282641965926,0.7517517517517518,0.6686834988254338,0.8324324324324325
2017-11-02,2002-11-04,2013-11-01,2013-11-04,2017-11-01,2017-11-02,2018-05-01,cfg_002,8,0.6,0.5198875009787179,0.8442622950819673,0.8463796477495107,0.8652482269503546,0.5028841391783454,0.7877877877877878,0.7267145576226438,0.8555858310626703
2018-05-02,2003-05-02,2014-05-01,2014-05-02,2018-05-01,2018-05-02,2018-11-01,cfg_003,12,0.6,-0.542735793072524,0.7109375,0.6436170212765957,0.8,0.44321547466579264,0.7667667667667668,0.7045382318952234,0.8380820013898541
2018-11-02,2003-11-03,2014-10-31,2014-11-03,2018-11-01,2018-11-02,2019-05-01,cfg_003,12,0.6,1.933209992798303,0.7768595041322314,0.8133040935672515,0.7906976744186046,0.3002621720066257,0.757,0.7021076474201474,0.82899366643209
