Date,equity_single_threshold_t55,equity_double_threshold_045_060,equity_buy_and_hold
2000-07-11,0.9918970907446115,0.9970874785613248,1.0831605320946833
2000-07-12,0.9957654028094244,1.0009760326855206,1.0879263438798348
2000-07-13,1.0055302678596603,1.0107919952105464,1.0985949751685
2000-07-14,1.003868041800335,1.0091210710736005,1.0967789053248187
2000-07-17,0.9956615990456539,1.0008716857385955,1.0878129327803117
2000-07-18,0.9954007227330671,1.0006094443154068,1.0790746602297392
2000-07-19,0.99563761513484,1.0008475763250457,1.0940550200080186
2000-07-20,0.9958727025415988,1.0010838938945132,1.0727189863435311
2000-07-21,0.9961108239363969,1.0013232613282381,1.0665902224358588
2000-07-24,0.9963486299912458,1.0015623117719066,1.06999518880622
2000-07-25,0.9965857479825947,1.001800670551584,1.0595537308345566
2000-07-26,0.9968244122917608,1.0020405837406332,1.0559225567215702
2000-07-27,0.9970623887047942,1.0022798054339346,1.0320888454829078
2000-07-28,0.9973030296240288,1.0025217055762348,1.0386715171271397
2000-07-31,0.9975429835616242,1.002762915142066,1.0450271032338585
2000-08-01,0.9977829952328175,1.0030041827436031,1.0502478761094345
2000-08-02,0.9980223190928553,1.0032447589348141,1.0575107510123396
2000-08-03,0.9982617003560662,1.0034853928295768,1.0631855194039639
2000-08-04,0.9985030035648903,1.003727958727088,1.0758964282789356
2000-08-07,0.9987436192154872,1.003969833468525,1.0799823001438802
2000-08-08,0.989847591750236,1.0042113914580346,1.0709026531613832
2000-08-09,0.9895908280924579,1.0044530075670817,1.0656823191832512
2000-08-10,0.9898304049113389,1.0046961824727467,1.070675830962337
2000-08-11,0.9900693003919253,1.0049386658074313,1.0842951697668488
2000-08-14,0.9887450994973754,1.00359457738887,1.0833870909552636
2000-08-15,0.9884893604898476,1.0033349975625707,1.0795283924073207
2000-08-16,0.9887279323094816,1.0035771523753978,1.0908769636161926
2000-08-17,0.9849420172862327,1.0038193656322676,1.0872453506057624
2000-08-18,0.9846883654262196,1.0040627619764901,1.0931472045348996
2000-08-21,0.9825600574191498,1.0018925780980708,1.0913310469117294
2000-08-22,0.9823066520819123,1.0058516703417217,1.0956435654167431
2000-08-23,0.9848684804922957,1.008977829339624,1.0990487951255705
2000-08-24,0.9844618079464366,1.0085612015454561,1.0985949751685
2000-08-25,0.9878178397006109,1.0119993881679268,1.102340087057942
2000-08-28,0.9880210973134735,1.0122076214793638,1.1025669092569885
2000-08-29,0.97856324684994,1.002518245060144,1.0920125668627345
2000-08-30,0.9783116030890278,1.0022604411191292,1.10653937002241
2000-08-31,0.9788256011110646,1.002787021691898,1.1076740076945752
2000-09-01,0.9710033426921673,0.9947732762260185,1.098822060706013
2000-09-05,0.9707500159461158,0.9945137481007841,1.0863380618095768
2000-09-06,0.9709817675002496,0.9947511728784753,1.0956435654167433
2000-09-07,0.9712113963549774,0.9949864229935782,1.0881535171968366
2000-09-08,0.9714399897841368,0.9952206123361382,1.0865644451111793
2000-09-11,0.9716679101884459,0.9954541121783578,1.0786202258162472
2000-09-12,0.971895884067711,0.9956876668045876,1.081457697791548
2000-09-13,0.9721257291031619,0.9959231383924668,1.0869054684251482
2000-09-14,0.972355628494991,0.9961586656673557,1.0631256537926057
2000-09-15,0.972585945859362,0.9963946211466558,1.0533413130740625
2000-09-18,0.972817045054439,0.9966313775956939,1.062898568255093
2000-09-19,0.9730478354541273,0.9968678176901048,1.0550477463362384
2000-09-20,0.9732786806063601,0.9971043138773896,1.0390054303025162
2000-09-21,0.973509580524127,0.9973408661708559,1.057892240670643
2000-09-22,0.9737412631192993,0.9975782203014866,1.0503828809632019
2000-09-25,0.9739730008519104,0.9978156309193076,1.036957008151994
2000-09-26,0.9742055218438486,0.9980538439704597,1.0424186479448239
2000-09-27,0.9744399184555602,0.9982939785561165,1.0558444329765426
2000-09-28,0.9746736433474193,0.9985334249783766,1.0458321289255983
2000-09-29,0.9749088807449443,0.9987744209320856,1.047424975529274
2000-10-02,0.9751430823704976,0.9990143557583686,1.0376401081337974
2000-10-03,0.9753773402581308,0.999254348224014,1.0462872655750006
2000-10-04,0.9756120188126766,0.9994947716543992,1.0499279198727767
2000-10-05,0.9758463893525579,0.9997348795299932,1.0271725796539617
2000-10-06,0.9760808161950972,0.9999750450865212,1.019435871070541
2000-10-09,0.9763163932136644,1.0002163889751157,1.0025968683965143
2000-10-10,0.9765505681885421,1.0004562964983208,0.9941773231697566
2000-10-11,0.9767833395341065,1.000694766031697,0.9693744385953076
2000-10-12,0.977016166363228,1.0009332924068548,1.0016869462156646
2000-10-13,0.9772523340294145,1.0011752414019834,1.0062374349148016
2000-10-16,0.9774892886585332,1.001417996624712,0.981206938125907
2000-10-17,0.977726300742103,1.001660810708363,0.9775659327101758
2000-10-18,0.9779641003868935,1.0019044316325485,1.0144294557066023
2000-10-19,0.9782015927504971,1.0021477377533756,1.018753473324648
2000-10-20,0.9784402383052818,1.0023922252952329,1.0233040498032735
2000-10-23,0.9786793072741108,1.0026371466162105,1.01647743895968
2000-10-24,0.9789198954440708,1.0028836243280057,0.9925845643455696
2000-10-25,0.979159446948828,1.0031290399972779,0.9953150331240294
2000-10-26,0.9793986916468043,1.0033741413492112,1.0142022823896004
2000-10-27,0.9796394566626099,1.003620800235997,1.0233040498032735
2000-10-30,0.9798799153616545,1.0038671453074592,1.0409393002201603
2000-10-31,0.9801200674549742,1.0041131762675606,1.0374128470373067
2000-11-01,0.9803602784055343,1.0043592675257138,1.0391191047405055
2000-11-02,0.9806009140348336,1.004605793858642,1.03968774026892
2000-11-03,0.9808430719746153,1.004853879767855,1.0469696633208936
2000-11-06,0.9810852897149406,1.005102026941515,1.046741963326959
2000-11-07,0.9813272013300341,1.0053498604960696,1.023531662017719
2000-11-08,0.9815688065295716,1.0055973801340872,1.0196636588439638
2000-11-09,0.9818093725417224,1.0058438351456553,0.9948598964746268
2000-11-10,0.9820507301738228,1.0060911011558433,0.9871234512296724
2000-11-13,0.9822914142973567,1.0063376771701333,1.0130644846558383
2000-11-14,0.9825325239361714,1.0065846891162185,1.016249914524723
2000-11-15,0.9827725928010264,1.0068306348104419,1.000321009590524
2000-11-16,0.9830127203235425,1.007076640598252,0.9949740098100605
2000-11-17,0.9832532733835476,1.007323082340609,0.9807520648149703
2000-11-20,0.9834938853092963,1.007569584389729,0.985758041281465
2000-11-21,0.9837345561151934,1.00781614676037,0.9622061899813236
2000-11-22,0.9839752858156477,1.0080627694672928,0.9818894236512882
2000-11-27,0.9842131356638251,1.008306441823832,0.9649723184803427
2000-11-28,0.9844495724435242,1.0085486665203087,0.9631675778242857
2000-11-29,0.9846849624734952,1.0087898188428703,0.9548215332986115
2000-11-30,0.9849211446967504,1.0090317827514215,0.9543708049538657
2000-12-01,0.9851544383966191,1.0092707874262126,0.9624910502411972
2000-12-04,0.9853852079043197,1.0095072061172048,0.9940702266482554
2000-12-05,0.9856164001522687,1.0097440578970274,0.978167608305764
2000-12-06,0.9858483840783142,1.0099817207350401,0.964746606255194
2000-12-07,0.9860796849972073,1.0102186838460459,0.9670021622691907
2000-12-08,0.9863106712411821,1.0104553245789654,1.0006116175310666
2000-12-11,0.9865409734301624,1.010691264511385,0.996325869675446
2000-12-12,0.986771329394388,1.0109272595354553,0.9826786333205635
2000-12-13,0.9870017391464154,1.01116330966404,0.9701602191310068
2000-12-14,0.9872307249224098,1.0113979009579932,0.9482475124680629
2000-12-15,0.9874571757776677,1.0116298952769462,0.9609177646810909
2000-12-18,0.9876829386520436,1.0118611847734071,0.9413467570941705
2000-12-19,0.9879046801400065,1.0120883544408612,0.9140823039363237
2000-12-20,0.988110133451899,1.012298837201524,0.9204179086154045
2000-12-21,0.9883115335338051,1.0125051675100833,0.9480212781637504
2000-12-22,0.9885345280897827,1.0127336209203623,0.9582031270557276
2000-12-26,0.9887538644215902,1.0129583265540036,0.9652164775026126
2000-12-27,0.988977700234974,1.0131876418154724,0.9681582195642284
2000-12-28,0.9892023282024889,1.0134177686228192,0.9498310655850575
2000-12-29,0.9894262655398807,1.0136471878935798,0.9326357792330014
2001-01-02,0.9896435709216006,1.013869812859953,0.9774349572125673
2001-01-03,0.989849013107076,1.0140802842218268,0.9669134088113455
2001-01-04,0.9900451654997052,1.0142812383789097,0.9353508519243349
2001-01-05,0.990243972590893,1.0144849122209478,0.9425908717415024
2001-01-08,0.9904446873661591,1.014690540446722,0.9401022073808696
2001-01-09,0.990647310081909,1.014898123318914,0.9566192258859577
2001-01-10,0.9908507210580368,1.015106513747913,0.9575239890768203
2001-01-11,0.9910549206212063,1.015315712068379,0.9557138536027375
2001-01-12,0.9912610290847071,1.0155268660186076,0.9618228759247298
2001-01-16,0.9914664336358082,1.0157372988248263,0.9662349669379895
2001-01-17,0.9916688916119281,1.015944712924601,0.9758512300691851
2001-01-18,0.9918698952072315,1.016150637040659,0.9703074454551983
2001-01-19,0.9979655426988737,1.0163562196431837,0.9767557322204656
2001-01-22,0.9976688398051812,1.0165622271684627,0.9844490907781979
2001-01-23,1.00015080994424,1.0190911997008913,0.9873903977738439
2001-01-24,0.9976292785498585,1.0165219167205306,0.9849010373076594
2001-01-25,0.9964837528924508,1.0153546976322805,0.9837701268256782
2001-01-26,0.9961826019123741,1.0207723831533835,0.9890192847648946
2001-01-29,1.004435618192851,1.0297395031612844,0.9977074651692448
2001-01-30,0.9987501168679902,1.0239107718783191,0.9920600478412441
2001-01-31,1.0053834499469303,1.0307112128277356,0.9986489479279611
2001-02-01,0.9825685614663968,1.00732156843132,0.9759868836385786
2001-02-02,0.9822697602780368,1.00701523980092,0.9831546825047539
2001-02-05,0.9824625559071531,1.007212892364949,0.9802582743171947
2001-02-06,0.9826553893773556,1.0074105837233622,0.9751899297950404
2001-02-07,0.9828486318778228,1.0076086944163887,0.9638233092540169
2001-02-08,0.9830411698353941,1.0078060828175746,0.9545552729250749
2001-02-09,0.9832330026797568,1.0080027483422394,0.9654885677601458
2001-02-12,0.9834252444643908,1.0081998331092572,0.9575963840542002
2001-02-13,0.9836182668869091,1.0083977181800998,0.9561483104802115
2001-02-14,0.9838116987404899,1.0085960229964506,0.9654159117431839
2001-02-15,0.9840029383933474,1.0087920803858454,0.9441290909844402
2001-02-16,0.9841949589193695,1.0089889383202728,0.9295768303991132
2001-02-20,0.9843862730728083,1.0091850720870785,0.9095210723086059
2001-02-21,0.9845772523679569,1.0093808625597962,0.9108965768788266
2001-02-22,0.9847638005274015,1.0095721102670088,0.9047423947091658
2001-02-23,0.9849474018461716,1.0097603368963175,0.9240017210352987
2001-02-26,0.9851314103626767,1.0099489809815445,0.9154583305857087
2001-02-27,0.9853165721523831,1.0101388073933955,0.8974298929014244
2001-02-28,0.9855013957442427,1.0103282870874712,0.9021360885102905
2001-03-01,0.9856862540049194,1.010517802323746,0.8949683766573091
2001-03-02,0.9858704005542671,1.0107065879191586,0.9031498792331928
2001-03-05,0.9860534614508022,1.0108942605118385,0.9128514152944756
2001-03-06,0.9862328198199057,1.011078137302489,0.9193677463774246
2001-03-07,0.9864118368980254,1.0112616642043049,0.920381711126715
2001-03-08,0.9865923821902787,1.011446757819242,0.8931581541700324
2001-03-09,0.9867707163244936,1.011629584572333,0.8549293424668688
2001-03-12,0.9869490826939701,1.011812444372761,0.8689758823688631
2001-03-13,0.9871229874260743,1.0119907301376132,0.8518161844131393
2001-03-14,0.9872961731896512,1.012168278821581,0.8520331953188914
2001-03-15,0.9874701390806143,1.0123466272860147,0.8349438910370863
2001-03-16,0.9876437607055278,1.0125246228115996,0.8519319989743085
2001-03-19,0.9878159125579389,1.012701111537964,0.8290634523756437
2001-03-20,0.9879813348049094,1.0128707011257105,0.8149796708266317
2001-03-21,0.9881449047070595,1.0130383917041026,0.8067035849089065
2001-03-22,0.9883096300124224,1.0132072667927894,0.8310960805866985
2001-03-23,0.9884743827777521,1.0133761700332182,0.8416955928097142
2001-03-26,0.9886414194354638,1.0135474147021708,0.8589006246394946
2001-03-27,0.9888081082746633,1.0137183027903178,0.83516203311436
2001-03-28,0.9889740728935585,1.0138884484134998,0.8383562874648661
2001-03-29,0.9891393127737989,1.0140578510403075,0.8471406174485491
2001-03-30,0.9893015679426662,1.0142241937644687,0.8290634523756436
2001-04-02,0.9894612116247975,1.0143878592129487,0.8014037852908015
2001-04-03,0.9896189953239515,1.0145496178214957,0.8047432646620376
2001-04-04,0.989777181465219,1.014711789010535,0.835234254065352
2001-04-05,0.9899289731702051,1.0148674046737447,0.8225298056670953
2001-04-06,0.9900804101396211,1.0150226566648353,0.8316772417092
2001-04-09,0.9902322483475963,1.015178320002544,0.8468499933807014
2001-04-10,0.9903893998610784,1.0153394304993075,0.8474304583976513
2001-04-11,0.9905439317718319,1.0154978553999379,0.8628217001992022
2001-04-12,0.9907037759343249,1.0156617263793093,0.8537469201740594
2001-04-16,0.9908625131315701,1.015824462506607,0.8657979864988226
2001-04-17,0.9910133360614073,1.0159790849891464,0.9002095293826807
2001-04-18,1.003704784947706,1.028990258661071,0.9121882007300638
2001-04-19,0.9945181563242381,1.0195721991825781,0.9038391977557947
2001-04-20,0.9764648719057212,1.001064113855019,0.8874319899014921
2001-04-23,0.9711930754130803,0.9956595095152541,0.8826408694153147
2001-04-24,0.9708527103336403,0.9953105699103179,0.8941836046609262
2001-04-25,0.9747026903641262,0.9992575391853682,0.8981766401320438
2001-04-26,0.9909317392944998,1.0158954326248804,0.9131315107658533
2001-04-27,0.997864653325052,1.0230030016118554,0.9195201064800597
2001-04-30,1.0009369254392706,1.0261526708421875,0.9223511677589501
2001-05-01,0.9991252518228642,1.024295357286337,0.9206817326195109
2001-05-02,0.9864411758366752,1.0112917422536705,0.9089935113135876
2001-05-03,1.0032220553004731,1.0284953680198994,0.9244568870529366
2001-05-04,0.994556125222704,1.0196111245989345,0.9164713381898651
2001-05-07,0.9940831411121765,1.0191262250054156,0.9160354891012875
2001-05-08,0.9899080577727932,1.014845962372666,0.9121882007300636
2001-05-09,0.9928220704800954,1.0178333853025914,0.9148734278958662
2001-05-10,0.9859681917261476,1.010806842660151,0.9085576622250098
2001-05-11,0.9879382191763242,1.012826499322077,0.9103730184907306
2001-05-14,0.9925070624959231,1.0175104415924738,0.9145831518807944
2001-05-15,1.015906225713516,1.0414990798582344,0.9361451953720539
2001-05-16,1.017481737768647,1.0431142824371653,0.9375970105133832
2001-05-17,1.0221293330842889,1.0478789606350913,0.9418797129072151
2001-05-18,1.0371773853545774,1.063306105578668,0.955746309524087
2001-05-21,1.0358386014218446,1.0619335948106678,0.9545126364600315
2001-05-22,1.0182697298633467,1.0439221257408022,0.938323135617033
2001-05-23,1.0212630611278148,1.0469908654322682,0.9410814538657676
2001-05-24,1.009209284390532,1.0346334282368426,0.92997404562957
2001-05-29,1.0088494197352171,1.0342644978199422,0.9169478222013075
2001-05-30,1.0089921767319276,1.0344108511712202,0.9217048602024913
2001-05-31,1.0091364993252463,1.0345588095598388,0.9274128672459695
2001-06-01,1.0092812288733508,1.034707185155306,0.9318768608300435
2001-06-04,1.0094240469731106,1.03485360114895,0.9425611848459041
2001-06-05,1.0005335047261377,1.025739087097065,0.9347308204959883
2001-06-06,1.0001748182289136,1.0294336030767257,0.9380975421081842
2001-06-07,0.9903892686141023,1.0198765070166893,0.9293883953532925
2001-06-08,0.9900330807170814,1.0195097142012102,0.9228022198859579
2001-06-11,0.9901705200830628,1.0196512456019895,0.9211926245257712
2001-06-12,0.9903075990403232,1.019792405863461,0.9132889332878865
2001-06-13,0.9904450765157627,1.019933976508346,0.8927984536800215
2001-06-14,0.9905810544823568,1.020074002998935,0.8942368360194963
2001-06-15,0.9907170511173332,1.0202140487137275,0.889906865742619
2001-06-18,0.9908526865791879,1.0203537225020527,0.893796260710564
2001-06-19,0.9909875807085792,1.0204926328859396,0.8984937425431702
2001-06-20,0.9911232532076545,1.0206323448142087,0.9086946879949205
2001-06-21,0.9912566635141545,1.0207697271967782,0.9015754892043962
2001-06-22,0.9913904720488672,1.0209075196641608,0.8932830602063706
2001-06-25,0.9915242986462316,1.0210453307319816,0.8920351874370732
2001-06-26,0.9916604247789726,1.021185509800125,0.891521460663349
2001-06-27,0.99180112921831,1.0213304034865378,0.896438572313508
2001-06-28,0.9919422334065249,1.0214757088237043,0.8997406504849945
2001-06-29,0.9920841172375882,1.0216218170163238,0.9109694880421357
2001-07-02,0.9922256415431955,1.0217675549791985,0.9107494196666408
2001-07-03,0.9923668061270534,1.0219129225101906,0.8929893140965531
2001-07-05,0.9925072307554536,1.0220575280547481,0.8736880282052928
2001-07-06,0.9926484354011909,1.0222029368403973,0.8784584860795139
2001-07-09,0.9927888998814742,1.0223475834233635,0.8678907307647424
2001-07-10,0.9929274826927266,1.022490292313647,0.8687710919783108
2001-07-11,0.9930668456827194,1.0226338046112309,0.889393314392072
2001-07-12,0.9932069890276294,1.0227781204975372,0.8970991282863471
2001-07-13,0.993347912905446,1.022923240155855,0.8858706415755597
2001-07-16,0.9934877154284176,1.0230672050728011,0.8941636845547049
2001-07-17,0.9936248728209387,1.0232084461048163,0.888072114734806
2001-07-18,0.9937624299979215,1.023350098824229,0.8958515186518152
2001-07-19,0.9938992443781957,1.0234909866313626,0.890494007115901
2001-07-20,0.9940372204566291,1.023633070724339,0.8729544961908392
2001-07-23,0.9941752156893162,1.023775174541856,0.8645144485894025
2001-07-24,0.994313230078916,1.0239172980866518,0.8740552766262565
2001-07-25,0.9944512636280879,1.0240594413614648,0.8832281545494391
2001-07-26,0.9945889352104058,1.0242012118924464,0.8866040858784252
2001-07-27,0.9947273881789815,1.0243437870741976,0.8868985336809508
2001-07-30,0.9948647167163285,1.024485204346599,0.8905675094270469
2001-07-31,0.995001682851861,1.0246262484272584,0.8961448262036907
2001-08-01,0.9951386678439494,1.024767311925897,0.8998143282193177
2001-08-02,0.9952752901925693,1.0249080019839445,0.8948970411459819
2001-08-03,0.9954119312980386,1.0250487113572961,0.882861520109595
2001-08-06,0.9955485911629325,1.025189440048604,0.8863110414613155
2001-08-07,0.9956841245901418,1.0253290087643672,0.869871960125317
2001-08-08,0.9958181488134752,1.0254670233421506,0.8724405939939381
2001-08-09,0.9959514269260142,1.0256042695948975,0.8754495400367261
2001-08-10,0.996085487129622,1.0257423212242096,0.8756696084122212
2001-08-13,0.9962188010221338,1.02587960432222,0.8753027108376116
2001-08-14,0.9963521327570839,1.0260169057938986,0.8677432875845088
2001-08-15,0.9964839527731881,1.026152650537748,0.8707523213388855
2001-08-16,0.9966146425179946,1.0262872313583002,0.8568088101183048
2001-08-17,0.9967476447950917,1.0264241935630511,0.8647348678112518
2001-08-20,0.9968795171384821,1.026559992192147,0.8499836205723637
2001-08-21,0.997011024243463,1.0266954147084506,0.8587906534599983
2001-08-22,0.9971433141317312,1.0268316433141476,0.8557083805292414
2001-08-23,0.9972763869622052,1.0269686781728882,0.8734681352529752
2001-08-24,0.9974106255122739,1.0271069134586386,0.8682569266466447
2001-08-27,0.9975433512378195,1.027243590877963,0.8555613759069498
2001-08-28,0.9976764774548721,1.0273806807127812,0.8479291520354091
2001-08-29,0.997807323600337,1.0275154225905683,0.8316368121869367
2001-08-30,0.9979385700218469,1.0276505766619723,0.8377275048909508
2001-08-31,0.9980725148344716,1.0277885094647214,0.832370256489802
2001-09-04,0.9982053286378241,1.027925277584227,0.8344254267194644
2001-09-05,0.9983354774952217,1.0280593014133226,0.812922492245781
2001-09-06,0.9984629585417267,1.0281905780017717,0.79787837601296
2001-09-07,0.9985900721297787,1.0283214761912869,0.8076389215789549
2001-09-10,0.9986914035558937,1.028425824596699,0.7654404378035414
2001-09-17,0.998788493252334,1.028525804981797,0.7636058622189049
2001-09-18,0.9988743596176757,1.0286142278792678,0.7481943221419434
2001-09-19,0.9989613969470826,1.0287038566043647,0.7244162806304852
2001-09-20,0.9990496052038831,1.0287946911193242,0.7166006079716398
2001-09-21,0.9991428589234164,1.0288907213175078,0.7417937443958313
2001-09-24,0.9992368958809784,1.0289875580733656,0.7495285031143046
2001-09-25,0.999330167082679,1.0290836062742197,0.746876367813451
2001-09-26,0.9994234469905403,1.0291796634404464,0.7533582542020836
2001-09-27,0.9995175103563863,1.029276527390852,0.7693438666256431
2001-09-28,0.9996104202828222,1.029372203560055,0.7680915205653334
2001-10-01,0.999699073805825,1.0294634965982978,0.7777415495298442
2001-10-02,0.9997865711023263,1.0295535989852653,0.7907800525804939
2001-10-03,0.9998732997405829,1.0296429098284323,0.7914427136314561
2001-10-04,0.9999592593673016,1.0297314287639867,0.7898959197686207
2001-10-05,1.000045226384014,1.0298199553095602,0.7847394431935014
2001-10-08,1.0001323657373797,1.0299096890962143,0.7805407771645779
2001-10-09,1.0002195126836688,1.0299994307018587,0.7979253017127965
2001-10-10,1.0003086083819528,1.0300911790804363,0.810300442019776
2001-10-11,1.0003969355974764,1.0301821360959225,0.8066174324195233
2001-10-12,1.0004852706122902,1.03027310114291,0.8051445794257761
2001-10-15,1.0005724483090912,1.0303628744146132,0.8102266765738648
2001-10-16,1.0006596336021567,1.0304526555087474,0.7929895952058802
2001-10-17,1.0007456608304057,1.0305412440585584,0.7912953581628108
2001-10-18,1.0008316954544603,1.030629840224373,0.7907800525804939
2001-10-19,1.0009189033371328,1.0307196445806832,0.8063966623513205
2001-10-22,0.9952980827413201,1.0308086563488383,0.8022714109219542
2001-10-23,0.9948852268604557,1.0308964747877205,0.8001351951845368
2001-10-24,0.9949688253480605,1.030983099238303,0.8144998974529958
2001-10-25,0.9922215992053053,1.0310697309677883,0.8126582172296924
2001-10-26,0.9664084236356418,1.031154366409015,0.7915164790773674
2001-10-29,0.9660030441420885,1.0312374051078614,0.7820138055815021
2001-10-30,0.9660808362152061,1.0313204504938012,0.7793621088385909
2001-10-31,0.9661590102291195,1.031403903613068,0.7993245646838095
2001-11-01,0.9662353116689278,1.0314853577029603,0.8047760153309853
2001-11-02,0.9663116191345659,1.031566818225608,0.8153101771073692
2001-11-05,0.966381913026247,1.0316418590765573,0.8279800283516396
2001-11-06,0.9646095374628174,1.0297497946695233,0.8268754763179177
2001-11-07,0.9676167768595499,1.0329601134887345,0.8294533199033292
2001-11-08,0.9686481811847988,1.034061168735337,0.8303374527152021
2001-11-09,0.962718731855052,1.0277313026157564,0.8252546538744054
2001-11-12,0.9843740274891143,1.050848984295887,0.8438178467486112
2001-11-13,0.9853194814539257,1.051858284938606,0.8446283018261613
2001-11-14,0.9871241320575381,1.0537848039251465,0.8461752711121736
2001-11-15,0.9827408683189457,1.0491055375904283,0.8424178820848902
2001-11-16,0.9948576180597514,1.06204053364124,0.8528045129694516
2001-11-19,0.9865220702470455,1.0531420847712767,0.8456591761255603
2001-11-20,0.9799914800035252,1.046170482582868,0.8400610717024469
2001-11-21,0.9940845764251031,1.0612152883646446,0.8521418519184892
2001-11-23,0.9962326191830345,1.063508388840034,0.8539831812954386
2001-11-26,0.9919363290234561,1.0589219694259122,0.8503003471183628
2001-11-27,0.9739762849570562,1.0397490803227463,0.8349047705505045
2001-11-29,0.9735574908186433,1.039302004940127,0.8289445315820141
2001-11-30,0.9736256555003838,1.0393747727952019,0.8240023883188426
2001-12-03,0.9736923061412966,1.039445924365997,0.8379570671699278
2001-12-04,0.9737601005886706,1.0395182969847114,0.8532931506153943
2001-12-05,0.972775561765962,1.038467272076545,0.852857058787861
2001-12-06,0.9663092341606395,1.0315642721939595,0.8471878650299272
2001-12-07,0.9658910983930601,1.012271132018052,0.8313430799051114
2001-12-10,0.9659542042894603,1.0118311325592009,0.8296714955334489
2001-12-11,0.9660176913710388,1.0118976348896127,0.8306164621269867
2001-12-12,0.966081936688427,1.0119649314674068,0.8144808048782693
2001-12-13,0.9661476940619644,1.0120338119147874,0.8222575882920714
2001-12-14,0.966213832790604,1.0121030918293095,0.8307615087439635
2001-12-17,0.9662788452209514,1.0121711919532457,0.8357042578104277
2001-12-18,0.9663431079064605,1.0122385067240405,0.8415915407537921
2001-12-19,0.9664073748657801,1.0123058259716258,0.8333051902273652
2001-12-20,0.9664724003187527,1.0123739397366824,0.8383598398163539
2001-12-21,0.9665378072267689,1.0124424530735687,0.8367550668935614
2001-12-24,0.9666043496555702,1.012512155861546,0.8413502579565778
2001-12-26,0.9666705196450828,1.0125814685216417,0.8464548430455638
2001-12-27,0.9656877740016165,1.0115520484590441,0.8460175396114448
2001-12-28,0.951535342553575,0.9967274629073183,0.8336189097897404
2001-12-31,0.9511247133059563,0.9962973312770248,0.8425895584071191
2002-01-02,0.9511894526005009,0.9963651452928749,0.852143855225507
2002-01-03,0.9570639168576631,1.0025186107430049,0.857832694318795
2002-01-04,0.9503107110557425,0.9954446688888058,0.8517796809031691
2002-01-07,0.9498983855367712,0.9950127604246248,0.8498099547680908
2002-01-08,0.949961188112407,0.9950785457392402,0.8428812959642962
2002-01-09,0.950023994840238,0.9951443354032546,0.8466012743557815
2002-01-10,0.9500830960101377,0.9952062435179558,0.8382866241612451
2002-01-11,0.9501422008567323,0.9952681554839724,0.8330359539353517
2002-01-14,0.9502020517055976,0.9953308488828138,0.839818354515584
2002-01-15,0.9502622774560273,0.9953939349887554,0.8228251394341561
2002-01-16,0.9503236202704177,0.995458191212377,0.8290239783567067
2002-01-17,0.9503842248686832,0.995521674159114,0.8252320824600259
2002-01-18,0.950447801352766,0.9955882701381034,0.8195433299100653
2002-01-22,0.9505117529537338,0.9956552590497401,0.8258152114010696
2002-01-23,0.9505760797102694,0.995722640934544,0.8283680664771916
2002-01-24,0.9506404108201774,0.9957900273794789,0.8281494580317958
2002-01-25,0.9507062295315893,0.9958589720779085,0.8304104890074133
2002-01-28,0.9507705694495061,0.9959263677491789,0.8043000209117341
2002-01-29,0.9508360263643324,0.9959949334678935,0.8158962210003785
