version,annual_return,annual_volatility,sharpe,max_drawdown,total_return,final_wealth,total_switch_count,avg_switch_count_per_year,avg_position
single_threshold_t55,0.0723832526565753,0.09989503111094561,0.5630071124588001,-0.20325401014735467,4.989881742120139,5.989881742120139,252,9.837955073586368,0.6114639814097599
double_threshold_045_060,0.05584647751065108,0.1023793286519658,0.4001272407447859,-0.20667590974068661,3.022867553948024,4.022867553948024,216,8.432532920216886,0.6170410534469404
buy_and_hold,0.0836473077280444,0.19216512266731844,0.417187269690817,-0.5569273201989486,6.828125337747283,7.828125337747283,0,0.0,1.0
