rebalance_date,train_start,train_end,val_start,val_end,oos_start,oos_end,selected_config_id,selected_smoothing_halflife,selected_threshold,oos_sharpe,oos_accuracy,oos_balanced_accuracy,oos_f1,validation_sharpe,validation_accuracy,validation_balanced_accuracy,validation_f1
2013-04-30,1998-04-30,2009-04-29,2009-04-30,2013-04-29,2013-04-30,2013-10-29,cfg_008,4,0.55,1.2857541292654338,0.8267716535433071,0.6862084456424079,0.8962264150943396,0.7786567888093819,0.814629258517034,0.7944966910484152,0.8567002323780015
2013-10-30,1998-10-30,2009-10-29,2009-10-30,2013-10-29,2013-10-30,2014-04-29,cfg_008,4,0.55,-0.8295369888008538,0.8048780487804879,0.774390243902439,0.8554216867469879,0.8714809344848478,0.8186372745490982,0.8019786108000089,0.8595810705973623
2014-04-30,1999-04-30,2010-04-29,2010-04-30,2014-04-29,2014-04-30,2014-10-29,cfg_009,8,0.45,-1.1764327983699803,0.7007874015748031,0.6870219275879653,0.6274509803921569,0.48702494197040475,0.7775551102204409,0.7261270585370307,0.8395953757225434
2014-10-30,1999-11-01,2010-10-29,2010-11-01,2014-10-29,2014-10-30,2015-04-29,cfg_011,8,0.55,1.0874510630659586,0.7804878048780488,0.5,0.8767123287671232,0.297253274344934,0.7424849699398798,0.7217893255498802,0.7977970102281668
2015-04-30,2000-05-01,2011-04-29,2011-05-02,2015-04-29,2015-04-30,2015-10-29,cfg_003,2,0.45,-0.9044268448470558,0.8267716535433071,0.8396103896103897,0.8035714285714286,0.20408917462823933,0.8365095285857572,0.8068709858183543,0.8764215314632298
2015-10-30,2000-10-30,2011-10-28,2011-10-31,2015-10-29,2015-10-30,2016-04-29,cfg_009,8,0.45,0.09142543978399832,0.8306451612903226,0.8291666666666666,0.8421052631578947,0.3848081135620123,0.7545090180360722,0.6972439916405434,0.8246241947029349
2016-05-02,2001-05-02,2012-05-01,2012-05-02,2016-04-29,2016-05-02,2016-11-01,cfg_009,8,0.45,0.9347661678893154,0.75,0.5789473684210527,0.8490566037735849,0.396493125748864,0.7753259779338014,0.7365762518321574,0.8320839580209896
2016-11-02,2001-11-02,2012-11-01,2012-11-02,2016-11-01,2016-11-02,2017-05-01,cfg_009,8,0.45,1.1573206664128244,0.7540983606557377,0.5372319688109162,0.8543689320388349,0.5743388981336879,0.7777777777777778,0.726762188088155,0.8395953757225434
2017-05-02,2002-05-02,2013-05-01,2013-05-02,2017-05-01,2017-05-02,2017-11-01,cfg_009,8,0.45,0.2903790501072381,0.796875,0.6938775510204082,0.87,0.48626671065347665,0.7667667667667668,0.7133702087204529,0.8322534197264219
2017-11-02,2002-11-04,2013-11-01,2013-11-04,2017-11-01,2017-11-02,2018-05-01,cfg_009,8,0.45,-1.2545566516396411,0.7213114754098361,0.6291666666666667,0.8131868131868132,0.2930902732210484,0.7597597597597597,0.7167272727272727,0.8222222222222222
2018-05-02,2003-05-02,2014-05-01,2014-05-02,2018-05-01,2018-05-02,2018-11-01,cfg_003,2,0.45,1.1473497088300468,0.9140625,0.87046783625731,0.9411764705882353,0.16069720902164897,0.8398398398398398,0.8124042780748664,0.8780487804878049
2018-11-02,2003-11-03,2014-10-31,2014-11-03,2018-11-01,2018-11-02,2019-05-01,cfg_009,8,0.45,1.454570755028549,0.8099173553719008,0.8064425770308123,0.8345323741007195,0.44422888274884337,0.779,0.7100010725969359,0.8468468468468469
