version,annual_return,annual_volatility,sharpe,max_drawdown,total_return,final_wealth,total_switch_count,avg_switch_count_per_year,avg_position
current_baseline,0.0575762821478276,0.0973867730528406,0.4322888677532386,-0.1534575094789605,3.194205582486245,4.194205582486245,208,8.121475054229935,0.5849085838239851
fixed_rising_floor_050,0.07110856817458622,0.10431403908479382,0.5321423067163878,-0.1924193656167975,4.80856581102049,5.80856581102049,208,8.121475054229935,0.6541679578555935
fixed_rising_floor_053,0.07238417832599842,0.10418713420371958,0.5440953360158967,-0.16452778950258273,4.988353269641061,5.988353269641061,202,7.887201735357918,0.6476603656647041
fixed_rising_floor_055,0.0652282949218923,0.10367187538740866,0.48170902495207935,-0.1645277895025825,4.0447294476944124,5.0447294476944124,202,7.887201735357918,0.6427022001859312
fixed_rising_floor_058,0.05743686617375943,0.10161551162865859,0.41714471224729666,-0.16565234515784477,3.180068017314005,4.180068017314005,191,7.457700650759219,0.6310814998450573
fixed_rising_floor_060,0.060535404196070175,0.10195179042675771,0.44479385329057,-0.15427834567058152,3.505344429219133,4.505344429219133,194,7.574837310195228,0.6262782770374962
dynamic_rising_floor,0.06859520593664015,0.10293539013374718,0.5150462985229687,-0.15624156648521137,4.469386526353155,5.469386526353155,196,7.6529284164859,0.641927486829873
buy_and_hold,0.08347316642656155,0.1921783428190637,0.41634931886889043,-0.5569273201989486,6.793486059968059,7.793486059968059,0,0.0,1.0
