Date,predicted_probability_raw,predicted_probability_smoothed,predicted_label,predicted_bear_flag
2014-06-12,0.9874452352523804,0.9606185131337253,1,0
2014-06-13,0.9690130352973938,0.9619541117021971,1,0
2014-06-16,0.9495797157287598,0.9599853009437532,1,0
2014-06-17,0.9644239544868469,0.9606915066339062,1,0
2014-06-18,0.8900837898254395,0.9494575657789286,1,0
2014-06-19,0.9914461374282837,0.9561380980467172,1,0
2014-06-20,0.9956920742988586,0.9624312774594024,1,0
2014-06-23,0.9894497990608215,0.966730021100733,1,0
2014-06-24,0.9878445267677307,0.9700894146424981,1,0
2014-06-25,0.9664132595062256,0.9695045251822337,1,0
2014-06-26,0.973983108997345,0.9702170839218046,1,0
2014-06-27,0.9125112295150757,0.9610358756248468,1,0
2014-06-30,0.9687404036521912,0.9622616936527755,1,0
2014-07-01,0.9222526550292969,0.9558961121855274,1,0
2014-07-02,0.9869107604026794,0.9608306538965213,1,0
2014-07-03,0.9928720593452454,0.9659285563637225,1,0
2014-07-07,0.9950122237205505,0.9705558720977625,1,0
2014-07-08,0.9851257801055908,0.9728739966912316,1,0
2014-07-09,0.9695853590965271,0.9723507626609827,1,0
2014-07-10,0.9604500532150269,0.9704573171271071,1,0
2014-07-11,0.9395952820777893,0.9655470567181952,1,0
2014-07-14,0.9262105226516724,0.9592884731367171,1,0
2014-07-15,0.9431375861167908,0.9567188091150145,1,0
2014-07-16,0.9488893747329712,0.9554731180382956,1,0
2014-07-17,0.9663261771202087,0.9571998786436912,1,0
2014-07-18,0.4845501184463501,0.881999607466822,1,0
2014-07-21,0.9279987812042236,0.8893182409038098,1,0
2014-07-22,0.9173299074172974,0.8937749974608232,1,0
2014-07-23,0.9818508625030518,0.9077881833186718,1,0
2014-07-24,0.9546821713447571,0.9152491849166714,1,0
2014-07-25,0.9496169090270996,0.9207172130222119,1,0
2014-07-28,0.9547330141067505,0.9261292489127786,1,0
2014-07-29,0.9209203124046326,0.9253004884416167,1,0
2014-07-30,0.587694525718689,0.871586169540678,1,0
2014-07-31,0.6240521669387817,0.83220262238012,1,0
2014-08-01,0.01409879233688116,0.7020393703255748,1,0
2014-08-04,0.036447420716285706,0.596141305164468,1,0
2014-08-05,0.13681712746620178,0.13681712746620178,0,1
2014-08-06,0.02735965885221958,0.10475777716068009,0,1
2014-08-07,0.05149345099925995,0.08915701722333216,0,1
2014-08-08,0.01185911986976862,0.06651698725993509,0,1
2014-08-11,0.41253796219825745,0.1678641843865893,0,1
2014-08-12,0.2779991328716278,0.20012196395222598,0,1
2014-08-13,0.32334813475608826,0.23621407376102546,0,1
2014-08-14,0.8523342609405518,0.41667149855998376,0,1
2014-08-15,0.9731016159057617,0.5796461066741357,1,0
2014-08-18,0.9751847982406616,0.6954967072123168,1,0
2014-08-19,0.9918867945671082,0.782307353922062,1,0
2014-08-20,0.9995325803756714,0.8459311497055408,1,0
2014-08-21,0.9991328120231628,0.8908028777093208,1,0
2014-08-22,0.9993902444839478,0.9226073810864182,1,0
2014-08-25,0.9992558360099792,0.9450571937660578,1,0
2014-08-26,0.9987157583236694,0.9607734234562462,1,0
2014-08-27,0.9975013136863708,0.9715307734459745,1,0
2014-08-28,0.9982682466506958,0.9793619980358438,1,0
2014-08-29,0.9944623112678528,0.9837847773834583,1,0
2014-09-02,0.9988780617713928,0.9882054980303072,1,0
2014-09-03,0.9966651797294617,0.9906832814333099,1,0
2014-09-04,0.9957793951034546,0.9921758985695978,1,0
2014-09-05,0.9954130053520203,0.9931240251947443,1,0
2014-09-08,0.9963299632072449,0.994063022698542,1,0
2014-09-09,0.9953183531761169,0.9944307004827935,1,0
2014-09-10,0.8891782164573669,0.9636029616484749,1,0
2014-09-11,0.8935657143592834,0.9430895268531099,1,0
2014-09-12,0.9120572209358215,0.9340003748857915,1,0
2014-09-15,0.6997400522232056,0.8653871149408687,1,0
2014-09-16,0.5777116417884827,0.7811289196355834,1,0
2014-09-17,0.8382256031036377,0.7978521510401146,1,0
2014-09-18,0.8002104163169861,0.7985428709478736,1,0
2014-09-19,0.9946369528770447,0.8559774977943774,1,0
2014-09-22,0.9955219030380249,0.8968491078135981,1,0
2014-09-23,0.9154596924781799,0.9023000218600077,1,0
2014-09-24,0.9763588905334473,0.923991362287454,1,0
2014-09-25,0.9295300245285034,0.9256135988991556,1,0
2014-09-26,0.2256767302751541,0.7206068364816632,1,0
2014-09-29,0.7308216094970703,0.7235986742295946,1,0
2014-09-30,0.6694432497024536,0.7077369176236312,1,0
2014-10-01,0.4347672462463379,0.6277859519354855,1,0
2014-10-02,0.012028769589960575,0.44743484879080275,0,1
2014-10-03,0.01604275032877922,0.3210830285015709,0,1
2014-10-06,0.2247190624475479,0.29285867630637785,0,1
2014-10-07,0.5174274444580078,0.35863334565528066,0,1
2014-10-08,0.00468016741797328,0.25496285997210405,0,1
2014-10-09,0.334860622882843,0.27836437292702443,0,1
2014-10-10,0.002463788725435734,0.19755496274770917,0,1
2014-10-13,0.0018470839131623507,0.14023345216870564,0,1
2014-10-14,0.002188533777371049,0.09980103168022729,0,1
2014-10-15,0.001379758003167808,0.07097410803323362,0,1
2014-10-16,0.0011248855153098702,0.05051574441834185,0,1
2014-10-17,0.0018147238297387958,0.03625154573864568,0,1
2014-10-20,0.002080915030092001,0.026243199721531593,0,1
2014-10-21,0.003041044343262911,0.01944744574938062,0,1
2014-10-22,0.7285462021827698,0.22713766297777227,0,1
2014-10-23,0.5095605254173279,0.3098574042242026,0,1
2014-10-24,0.5922550559043884,0.3925697614101724,0,1
2014-10-27,0.9918558597564697,0.5680965957449746,1,0
2014-10-28,0.9862767457962036,0.6905787259373716,1,0
2014-10-29,0.984826922416687,0.7767620273342515,1,0
2014-10-30,0.9810171723365784,0.8365869742131915,1,0
2014-10-31,0.9921301007270813,0.8821445012021527,1,0
2014-11-03,0.9933710098266602,0.9147219913305669,1,0
2014-11-04,0.9881560802459717,0.9362303380036331,1,0
2014-11-05,0.9950413107872009,0.9534556731237627,1,0
2014-11-06,0.9983096122741699,0.9665930877379881,1,0
2014-11-07,0.9971058964729309,0.9755300825034048,1,0
2014-11-10,0.9980231523513794,0.9821181501321739,1,0
2014-11-11,0.9968162178993225,0.9864231145108322,1,0
2014-11-12,0.9973440766334534,0.9896217902594665,1,0
2014-11-13,0.9974108338356018,0.9919031483039591,1,0
2014-11-14,0.9977735877037048,0.9936225601955999,1,0
2014-11-17,0.9958831071853638,0.9942846590797109,1,0
2014-11-18,0.9949389696121216,0.9944763021976522,1,0
2014-11-19,0.9966822266578674,0.9951224025132639,1,0
2014-11-20,0.995020866394043,0.9950926632724795,1,0
2014-11-21,0.9965568780899048,0.9955215218633895,1,0
2014-11-24,0.9950436353683472,0.9953815521496291,1,0
2014-11-25,0.9953110814094543,0.9953609117477071,1,0
2014-11-26,0.996202290058136,0.9956073457492884,1,0
