Date,equity_predicted_strategy,equity_buy_and_hold
2008-02-01,1.0000824737943579,1.0160880240209746
2008-02-04,1.000171557285746,1.0032759197692476
2008-02-05,1.0002575425538207,0.9764142487305141
2008-02-06,1.0003400375886902,0.9685521501679571
2008-02-07,1.0004252602921584,0.9749583967288865
2008-02-08,1.0005128211471404,0.9686972765013635
2008-02-11,1.0006034956736534,0.9736483710269043
2008-02-12,1.000694178417822,0.9826749023138786
2008-02-13,1.0007837046999335,0.9927209733139428
2008-02-14,1.0008744037760948,0.9839853168859936
2008-02-15,1.0009612267807384,0.9837664607754865
2008-02-19,1.001050776954112,0.9865328828972817
2008-02-20,1.0011391697030947,0.9894447424485893
2008-02-21,1.0012256269353141,0.9812185836680922
2008-02-22,1.0013120916338811,0.9872610033331615
2008-02-25,1.0013985637994405,0.9997091251409751
2008-02-26,1.0014827095915009,1.0072070079375393
2008-02-27,1.0015606316720935,1.0061880126426344
2008-02-28,1.0016354405295325,0.9963604866569712
2008-02-29,1.0017083040362589,0.9741577131263035
2008-03-03,1.0017753138733128,0.9718280699372042
2008-03-04,1.0018407642426959,0.9681152934612343
2008-03-05,1.0019011314809736,0.9742300429709273
2008-03-06,1.0019560160188579,0.9540660377703338
2008-03-07,1.002013255903229,0.9442384340106439
2008-03-10,1.0020665774966857,0.9317903122028304
2008-03-11,1.002124999477311,0.9652765414948152
2008-03-12,1.002183424864025,0.9562496991117353
2008-03-13,1.0022367555129306,0.958360408416301
2008-03-14,1.0022834120039696,0.9435106246708703
2008-03-17,1.0023273179392274,0.9339742068663114
2008-03-18,1.0023637442011772,0.9727742687433268
2008-03-19,1.0023879343555886,0.9486789420523619
2008-03-20,1.0024129157571655,0.966250972272549
2008-03-24,1.00246193872514,0.9855645962676405
2008-03-25,1.0025129283536973,0.9865155392893779
2008-03-26,1.0025639205758117,0.9744450103801111
2008-03-27,1.002615308168297,0.9713721585939954
2008-03-28,1.0026678765534673,0.962080962294919
2008-03-31,1.0027224106238621,0.9654465555166949
2008-04-01,1.0027777326046172,0.9993910293726838
2008-04-02,1.0028334500735634,1.0000489198626548
2008-04-03,1.0028887781805627,1.002536677647582
2008-04-04,1.0029421463644637,1.0014393639080146
2008-04-07,1.002999442584628,1.0019515836463935
2008-04-08,1.0030551723724745,1.000927377491715
2008-04-09,0.9952958536133951,0.9936849823721283
2008-04-10,0.9966880064187675,0.995074881999303
2008-04-11,0.9773430729422908,0.9757612580042117
2008-04-14,0.9768960638558348,0.9724691612374569
2008-04-15,0.9769384742381526,0.9747375962677185
2008-04-16,0.9769816533313584,1.001146544698328
2008-04-17,0.9770290496041381,1.0026098630064972
2008-04-18,0.9770810416765695,1.0130714806300294
2008-04-21,0.9770862987115082,1.013583467046329
2008-04-22,0.9727846171603,1.0091211045031714
2008-04-23,0.9712330398509328,1.0075115710252251
2008-04-24,0.9754641713055904,1.0119007482094677
2008-04-25,0.9844914347755915,1.0212652076414857
2008-04-28,0.9847027101975678,1.0214843748480986
2008-04-29,0.9808237294373822,1.0174605022662195
2008-04-30,0.975040720779217,1.0114614805079247
2008-05-01,0.9952103261185697,1.0323844824329096
2008-05-02,0.9979608802016214,1.03523777814228
2008-05-05,0.9931653479745594,1.030263118086717
2008-05-06,1.0017691609181867,1.0391883098171915
2008-05-07,0.9839271839502577,1.0206798803182187
2008-05-08,0.9813879802627173,1.0180458295894879
2008-05-09,0.9795541275936126,1.0161434769018547
2008-05-12,0.9905555941904686,1.027555881999071
2008-05-13,0.9906969193041749,1.0277024860389805
2008-05-14,0.9927422723158612,1.0298242392553059
2008-05-15,1.0051539161348428,1.0426994960165328
2008-05-16,1.0060711423635356,1.0436509834564551
2008-05-19,1.008821546499517,1.0465041236177723
2008-05-20,1.0006409591616585,1.0380179662667621
2008-05-21,0.9837151587929307,1.0204599353713413
2008-05-22,0.9838562589860318,1.0206063060891712
2008-05-23,0.9706688639991347,1.006926321475985
2008-05-27,0.9778620498794257,1.0143881948982902
2008-05-28,0.9823753067467509,1.019070035744167
2008-05-29,0.9873115642992386,1.0241906776474279
2008-05-30,0.9897799929696232,1.0267513096951644
2008-06-02,0.979554127593613,1.016143476901855
2008-06-03,0.9791356077416488,1.0102181849206602
2008-06-04,0.979206452973699,1.0097060429563076
2008-06-05,0.979277684894102,1.029896880196036
2008-06-06,0.9793489219962382,0.9970498756276674
2008-06-09,0.9794216903788575,0.9994639814095209
2008-06-10,0.9794994202383058,0.9944894769020105
2008-06-11,0.9795748694503666,0.9798582381709807
2008-06-12,0.979651849284652,0.9835890582210938
2008-06-13,0.9797284539916605,0.9960260583431212
2008-06-16,0.9798081132993138,0.996610763474177
2008-06-17,0.9798847302255195,0.9917828630065763
2008-06-18,0.9799590647565618,0.9821258176869511
2008-06-19,0.9800326417751769,0.9833698910144807
2008-06-20,0.9801046974528607,0.9674080942384786
2008-06-23,0.9801767584283482,0.9664521736790471
2008-06-24,0.9802472970149176,0.9645404881082367
2008-06-25,0.9803170765551099,0.9690989015740938
2008-06-26,0.980384185264788,0.9427779155674301
2008-06-27,0.9804490034104809,0.9376311415912727
2008-06-30,0.9805222353920533,0.940939804225667
2008-07-01,0.9805943270664971,0.9438809845849567
2008-07-02,0.9806645135255504,0.927705931428354
2008-07-03,0.9807354693813837,0.9286616186657062
2008-07-07,0.9808075767335905,0.9191773094588869
2008-07-08,0.9808793072758839,0.9354992777515052
2008-07-09,0.9809495141325179,0.9174861132531394
2008-07-10,0.9810139867768228,0.9212359879397394
2008-07-11,0.9810765485792377,0.9105016168053514
2008-07-14,0.981135281151047,0.9022672139780478
2008-07-15,0.981189028127486,0.889547894139908
2008-07-16,0.98124200988505,0.9113838853617092
2008-07-17,0.9812972986647044,0.9205004011973177
2008-07-18,0.9813545097653014,0.9262353801357224
2008-07-21,0.9814117242013911,0.926750321965028
2008-07-22,0.9814716275924901,0.9372638926382469
2008-07-23,0.9815330685454554,0.942336781289251
2008-07-24,0.9815968132193069,0.9227798801393388
2008-07-25,0.9816643924030356,0.922559235226223
2008-07-28,0.9817312104126559,0.9090311432867464
2008-07-29,0.9817976499746701,0.9284410515266168
2008-07-30,0.9818633278773886,0.944983664732351
2008-07-31,0.9819282438166638,0.9324849898073272
2008-08-01,0.9819923974900229,0.9275587051962325
2008-08-04,0.9820600039082146,0.9189568978678506
2008-08-05,0.9821276149808494,0.9437337583528355
2008-08-06,0.9821910148162663,0.9479246895435881
2008-08-07,0.9822551856576057,0.9338083148678376
2008-08-08,0.9823208941674295,0.9511597001749083
2008-08-11,0.9823931180860165,0.9610117249789121
2008-08-12,0.9824649645855513,0.9510124739427872
2008-08-13,0.9825364335448741,0.9452778061004884
2008-08-14,0.982609438768577,0.9524096065544242
2008-08-15,0.9826809182376074,0.9570412831532231
2008-08-18,0.9827512540453177,0.9439544810399785
2008-08-19,0.9828208287378128,0.9336612441837695
2008-08-20,0.9828869585824743,0.9379989349624844
2008-08-21,0.9829534763608082,0.9396164013911313
2008-08-22,0.9830192315831789,0.9532179897856289
2008-08-25,0.9830865252719232,0.9338818113228587
2008-08-26,0.9831526729941774,0.9366020356729264
2008-08-27,0.983217290440509,0.945718862604641
2008-08-28,0.9832845976875954,0.9571882760632652
2008-08-29,0.9833511423765212,0.9468953503031621
2008-09-02,0.98341769156892,0.9410131451326359
2008-09-03,0.9834834778452267,0.9402047619014317
2008-09-04,0.9835488847303642,0.9118986716429629
2008-09-05,0.9836139121103085,0.9147660444511255
2008-09-08,0.983680095318186,0.9336612441837696
2008-09-09,0.9837443634476774,0.9059432811135216
2008-09-10,0.983808251731843,0.9096193482489946
2008-09-11,0.9838706075119986,0.9227798801393398
2008-09-12,0.9839283533747292,0.9270443855591395
2008-09-15,0.9839679781037863,0.8829307244191729
2008-09-16,0.9840006405895744,0.8977088005121915
2008-09-17,0.9840018118439262,0.8573451696068777
2008-09-18,0.9840107825414295,0.8827838092831574
2008-09-19,0.9840492507584764,0.9178423182944061
2008-09-22,0.9840989182755825,0.8970632760924305
2008-09-23,0.9841300357006071,0.8766535049681689
2008-09-24,0.9841491250172778,0.8794632472227119
2008-09-25,0.9841786939309681,0.8932180504493696
2008-09-26,0.9842125251593468,0.8936613624002899
2008-09-29,0.9842490670512295,0.8236323845757646
2008-09-30,0.9842848363191111,0.8577226847313983
2008-10-01,0.9843178966522315,0.8582402708776042
2008-10-02,0.984342427714321,0.8271084946891646
2008-10-03,0.9843622985036405,0.8159423221597752
2008-10-06,0.9843833354580661,0.7743833044675064
2008-10-07,0.9844152368805206,0.7397013772924602
2008-10-08,0.9844417109134215,0.7210668760965678
2008-10-09,0.9844650802418947,0.6707081161785322
2008-10-10,0.9844748346210328,0.6544397341901567
2008-10-13,0.9844845890968202,0.7494630286776974
2008-10-14,0.9844978493851196,0.7383706636994348
2008-10-15,0.9845064348045879,0.6656798698187261
2008-10-16,0.9845243649097443,0.693410354507237
2008-10-17,0.9845566584027476,0.6892693542414831
2008-10-20,0.9846048081110916,0.7306797457691541
2008-10-21,0.9846475531562289,0.7088652201786606
2008-10-22,0.9846883670877764,0.6702647264535856
2008-10-23,0.9847264748407676,0.6780290630648609
2008-10-24,0.9847610996375881,0.6436435327047196
2008-10-27,0.9847937884507785,0.620793484838695
2008-10-28,0.9848237645695407,0.6933362358600044
2008-10-29,0.9848479198534792,0.6883079117261717
2008-10-30,0.9848639105443311,0.7121191298984152
2008-10-31,0.9848818471599351,0.7160383186406559
2008-11-03,0.9849009510596045,0.7181088187735329
2008-11-04,0.9849196663750508,0.7425117417392153
2008-11-05,0.9849352689599706,0.711305380259384
2008-11-06,0.9849477561848597,0.6718913702173571
2008-11-07,0.9849598539382363,0.6940757890777765
2008-11-10,0.9849711724548963,0.6849802722293169
2008-11-11,0.9849824911016214,0.6638311812093626
2008-11-12,0.9849895203914835,0.6346215900853077
2008-11-13,0.9849981100986216,0.6741837596477738
2008-11-14,0.9850039688071132,0.6405375491833251
2008-11-17,0.9850086565013096,0.6320335426932381
2008-11-18,0.9850133442178152,0.6439388795702673
2008-11-19,0.9850160794125858,0.60267610314485
2008-11-20,0.985017251875613,0.5579376443631784
2008-11-21,0.9850180335574813,0.5880342871462194
2008-11-24,0.98502311171273,0.6287796329734836
2008-11-25,0.9850270185892409,0.6334384138205097
2008-11-26,0.9850289725214247,0.6579152998853719
2008-11-28,0.9850293633864724,0.6661976892870121
2008-12-01,0.9850320986257253,0.6071869577935164
2008-12-02,0.9850344432397232,0.6305544362576943
2008-12-03,0.9850352249352342,0.6457140328375971
2008-12-04,0.9850360066313655,0.6307761311201676
2008-12-05,0.9850367883281171,0.6502246930511972
2008-12-08,0.985037960815794,0.6729265425097696
2008-12-09,0.9850391333048665,0.6618344886276128
2008-12-10,0.9850391333048665,0.6663455377113454
2008-12-11,0.9850395241739459,0.6502985783763506
2008-12-12,0.985040305873489,0.6580633816317848
2008-12-15,0.9850414783653528,0.6488933183789467
2008-12-16,0.9850430416118672,0.6794338175310933
2008-12-17,0.9850449955758348,0.6728529682807222
2008-12-18,0.9850449955758348,0.6602818079630215
2008-12-19,0.9850457772797198,0.6574412671939934
2008-12-22,0.9850461681514356,0.649017367951178
2008-12-23,0.9850469498562512,0.6423084637662121
2008-12-24,0.9850469498562512,0.6460355895500673
2008-12-26,0.9850481223560232,0.649762948656002
2008-12-29,0.9850504670081616,0.6478992885465413
2008-12-30,0.9850543739931711,0.6632560422835639
2008-12-31,0.9850586714798873,0.6727233189785847
2009-01-02,0.9850617974050315,0.6930007964838086
2009-01-05,0.9850672661585287,0.6921806693746062
2009-01-06,0.9850727349423867,0.6968027797681483
2009-01-07,0.9850770325092061,0.6759290088019233
2009-01-08,0.9850805490655314,0.6786874979730179
2009-01-09,0.9850832844469172,0.6641508324581844
2009-01-12,0.9850879725185816,0.6481973186160019
2009-01-13,0.9850922701518778,0.6493899444250172
2009-01-14,0.9850969582663058,0.6289638796422085
2009-01-15,0.9851012559388042,0.629187557742357
2009-01-16,0.9851059440959961,0.6341075426573068
2009-01-20,0.9851110227044583,0.6006353904641141
2009-01-21,0.9851153204383154,0.626578433589112
2009-01-22,0.9851192276805518,0.6168868954887441
2009-01-23,0.9851235254502047,0.619570643820394
2009-01-26,0.9851289945463965,0.6238200999660704
2009-01-27,0.9851340732736927,0.6301565054512236
2009-01-28,0.9851414938525189,0.6514773215216396
2009-01-29,0.9851504749399853,0.6303059482430996
2009-01-30,0.9851598461291514,0.6174832667237715
2009-02-02,0.9851703872455752,0.61561995659743
2009-02-03,0.9851828774513454,0.6242670284092219
2009-02-04,0.9851945883310919,0.6212109758128254
2009-02-05,0.9852059095451665,0.6304549632778301
2009-02-06,0.9852168410412625,0.6484207245070579
2009-02-09,0.985229331835984,0.6493156313427181
2009-02-10,0.9852414330478514,0.619570643820394
2009-02-11,0.985253144623649,0.6232239620531222
2009-02-12,0.9852644665106144,0.6236708127222472
2009-02-13,0.9852757885276836,0.6169616363281887
2009-02-17,0.9852882800697543,0.5905715480989998
2009-02-18,0.9853003820056613,0.58915504975477
2009-02-19,0.9853120942821857,0.5828182553994844
2009-02-20,0.9853226370276501,0.5771527675537369
2009-02-23,0.9853339597131769,0.5565028302357135
2009-02-24,0.9853464519927547,0.5776001626410472
2009-02-25,0.9853581648169136,0.5730526764259102
2009-02-26,0.9853687080553284,0.5637341036695138
2009-02-27,0.9853788614165929,0.5511355280074799
