strategy_name,annual_return,annual_volatility,sharpe,max_drawdown,total_return,final_wealth,total_switch_count,avg_switch_count_per_year,avg_position
predicted_strategy,0.08259024755109512,0.10906590180627171,0.6576687181563187,-0.1687019208292222,3.2249782926802055,4.2249782926802055,135,7.43444055944056,0.6914335664335665
buy_and_hold,0.11246598261315266,0.19868092792760114,0.5675150504422577,-0.5148148346329291,5.926413560431093,6.926413560431093,0,0.0,1.0
