version,annual_return,annual_volatility,sharpe,max_drawdown,total_return,final_wealth,total_switch_count,avg_switch_count_per_year,avg_position
single_threshold_055_baseline,0.0723832526565753,0.09989503111094561,0.5630071124588001,-0.20325401014735467,4.989881742120139,5.989881742120139,252,9.837955073586368,0.6114639814097599
single_threshold_055_dd20_pf46,0.07027515514050808,0.1014935372620247,0.5363684109297393,-0.21344168601322533,4.695451263735143,5.695451263735143,306,11.94608830364059,0.6196746707978311
single_threshold_055_dd20_pf48,0.0688847661159413,0.10163373702140699,0.5229855438211977,-0.21442788881843156,4.508926515072941,5.508926515072941,302,11.789930286599535,0.6226181254841209
single_threshold_055_dd20_pf50,0.06682974944405662,0.10145588860187381,0.5047488746149397,-0.21749093557851673,4.243951587273,5.243951587273,274,10.696824167312162,0.6196746707978311
single_threshold_055_dd20_pf52,0.07374938479564275,0.10045754634642709,0.5730943411846013,-0.1684237720347782,5.188436708455287,6.188436708455287,258,10.072192099147948,0.6150271107668474
buy_and_hold,0.0836473077280444,0.19216512266731844,0.417187269690817,-0.5569273201989486,6.828125337747283,7.828125337747283,0,0.0,1.0
