Date,equity_current_baseline_rule,equity_raw_entry_smooth_exit_confirm2_rule,equity_buy_and_hold
2001-03-01,1.044374314661524,0.9932345228144677,0.9021360885102905
2001-03-02,1.0445702161794088,0.9934208316387113,0.8949683766573091
2001-03-05,1.0447653634690046,0.9936064231669011,0.9031498792331928
2001-03-06,1.044959360249918,0.9937909205232734,0.9128514152944756
2001-03-07,1.045149433317922,0.9939716862988661,0.9193677463774246
2001-03-08,1.0453391447065423,0.9941521081054,0.920381711126715
2001-03-09,1.0455304756033597,0.9943340701178051,0.8931581541700324
2001-03-12,1.045719463249654,0.9945138036214444,0.8549293424668688
2001-03-13,1.0459084850569138,0.9946935696132919,0.8689758823688631
2001-03-14,1.0460927786928154,0.9948688389577622,0.8518161844131393
2001-03-15,1.0462763104096915,0.995043383692034,0.8520331953188914
2001-03-16,1.046460668858024,0.9952187146752705,0.8349438910370863
2001-03-19,1.0466446624741799,0.9953936986910374,0.8519319989743085
2001-03-20,1.0468270985150174,0.9955672014011497,0.8290634523756437
2001-03-21,1.0470024029301666,0.9957339216993067,0.8149796708266317
2001-03-22,1.0471757443431722,0.9958987751174861,0.8067035849089065
2001-03-23,1.047350310182083,0.9960647930052072,0.8310960805866985
2001-03-26,1.0475249051213928,0.9962308385683706,0.8416955928097142
2001-03-27,1.04770192039065,0.9963991859453821,0.8589006246394946
2001-03-28,1.0478785670630468,0.9965671827745858,0.83516203311436
2001-03-29,1.0480544462509054,0.9967344497006038,0.8383562874648661
2001-03-30,1.0482295574049088,0.9969009862010179,0.8471406174485491
2001-04-02,1.048401505543712,0.9970645145693389,0.8290634523756436
2001-04-03,1.0485706861880377,0.9972254109588587,0.8014037852908015
2001-04-04,1.0487378957357667,0.9973844327703082,0.8047432646620376
2001-04-05,1.0489055317671194,0.9975438601817925,0.835234254065352
2001-04-06,1.0490663913646305,0.9976968429805182,0.8225298056670953
2001-04-09,1.0492268750350051,0.9978494682601007,0.8316772417092
2001-04-10,1.04938778391355,0.9980024979267196,0.8468499933807014
2001-04-11,1.0495543235094345,0.9981608825918018,0.8474304583976513
2001-04-12,1.0497180870100074,0.9983166270984049,0.8628217001992022
2001-04-16,1.0498874801112015,0.998477725541435,0.8537469201740594
2001-04-17,1.0500557001180937,0.998637708332976,0.8657979864988226
2001-04-18,1.050215533066747,0.9987897147546748,0.9002095293826807
2001-04-19,1.0503737855109203,1.011580660718566,0.9121882007300638
2001-04-20,1.0505280464187143,1.0112234340263915,0.9038391977557947
2001-04-23,1.050681526324664,0.9923607116007899,0.8874319899014921
2001-04-24,1.0508370378005758,0.9920114106513854,0.8826408694153147
2001-04-25,1.050994179155126,0.9921597552673359,0.8941836046609262
2001-04-26,1.0511509422908727,0.9960942306427629,0.8981766401320438
2001-04-27,1.051308532325439,0.9957455193820013,0.9131315107658533
2001-04-30,1.0514701618600397,1.0022149057764105,0.9195201064800597
2001-05-01,1.0516306117006173,1.0053008549977054,0.9223511677589501
2001-05-02,1.0517898809517334,1.0034802407440038,0.9206817326195109
2001-05-03,1.0519471647937084,0.9907411570843576,0.9089935113135876
2001-05-04,1.0521004496005424,1.0075949029313822,0.9244568870529366
2001-05-07,1.0522537567433194,0.9988912913303525,0.9164713381898651
2001-05-08,1.0524054756524241,0.9984163402347366,0.9160354891012875
2001-05-09,1.0474589388934754,0.9942227724340291,0.9121882007300636
2001-05-10,1.0505433659502332,0.997150436236278,0.9148734278958662
2001-05-11,1.0432905160758243,0.9902662059887418,0.9085576622250098
2001-05-14,1.0453749772762806,0.9922447263075793,0.9103730184907306
2001-05-15,1.0502099440814805,0.9968339602366634,0.9145831518807944
2001-05-16,1.0749689907735265,1.0203346504603714,0.9361451953720539
2001-05-17,1.0766365997005523,1.0219175046508324,0.9375970105133832
2001-05-18,1.081554497327168,1.0265854545162905,0.9418797129072151
2001-05-21,1.097477015205718,1.0416987246231508,0.955746309524087
2001-05-22,1.0960595975760723,1.0403533459804977,0.9545126364600315
2001-05-23,1.0774695049141945,1.0227080781997648,0.938323135617033
2001-05-24,1.0806374622922823,1.0257150269692532,0.9410814538657676
2001-05-25,1.0678831016251247,1.0136088953088362,0.92997404562957
2001-05-30,1.068036256563857,1.013754266284389,0.9169478222013075
2001-05-31,1.0681873887798077,1.0138977173402417,0.9217048602024913
2001-06-01,1.0683401784422593,1.014042741604355,0.9274128672459695
2001-06-04,1.0684933989345824,1.0141881748017958,0.9318768608300435
2001-06-05,1.0686445958383552,1.0143316872577697,0.9425611848459041
2001-06-06,1.068795404848677,1.0053975447818717,0.9347308204959883
2001-06-07,1.0689466444877247,1.0050371145494488,0.9380975421081842
2001-06-08,1.0690983148927706,0.9952045507251165,0.9293883953532925
2001-06-11,1.069248368890023,0.9948466310391283,0.9228022198859579
2001-06-12,1.0693968051602438,0.9949847386366236,0.9211926245257712
2001-06-13,1.069544852184444,0.9951224840730873,0.9132889332878865
2001-06-14,1.0696933296133662,0.9952606299653294,0.8927984536800215
2001-06-15,1.0698401875535881,0.9953972690580996,0.8942368360194963
2001-06-18,1.0699870656559014,0.995533926910018,0.889906865742619
2001-06-19,1.0701335536866314,0.9956702218327874,0.893796260710564
2001-06-20,1.0702792410688349,0.9958057718187279,0.8984937425431702
2001-06-21,1.0704257691002361,0.9959421039587933,0.9086946879949205
2001-06-22,1.07056985393477,0.9960761629074816,0.9015754892043962
2001-06-25,1.0707143688608587,0.9962106220205718,0.8932830602063706
2001-06-26,1.070858903294842,0.9963450992841345,0.8920351874370732
2001-06-27,1.0710059212563945,0.9964818872634369,0.891521460663349
2001-06-28,1.0711578838475315,0.9966232758091061,0.896438572313508
2001-06-29,1.0713102781725605,0.9967650660472358,0.8997406504849945
2001-07-02,1.071463514521821,0.9969076397188448,0.9109694880421357
2001-07-03,1.0716163625789983,0.9961677810578288,0.9107494196666408
2001-07-05,1.0717688221320931,0.9958114226018965,0.8929893140965531
2001-07-06,1.0719204825238449,0.9959523346599299,0.8736880282052928
2001-07-09,1.072072985344281,0.9960940294428283,0.8784584860795139
2001-07-10,1.0722246887765756,0.9962349814910755,0.8678907307647424
2001-07-11,1.0723743599822897,0.9963740453388074,0.8687710919783108
2001-07-12,1.0725248737910056,0.9965138920733676,0.889393314392072
2001-07-13,1.0726762303929964,0.9966545218715445,0.8970991282863471
2001-07-16,1.0728284299804929,0.9967959349119451,0.8858706415755597
2001-07-17,1.0729794184904382,0.9969362227051524,0.8941636845547049
2001-07-18,1.0731275502257214,0.9970738561863646,0.888072114734806
2001-07-19,1.0732761137333282,0.9972118908397354,0.8958515186518152
2001-07-20,1.0734238750110048,0.9973491801180667,0.890494007115901
2001-07-23,1.073572890937527,0.9974876351269419,0.8729544961908392
2001-07-24,1.0737219275508878,0.9976261093565574,0.8645144485894025
2001-07-25,1.073870984853959,0.9977646028095813,0.8740552766262565
2001-07-26,1.0740200628496126,0.9979031154886825,0.8832281545494391
2001-07-27,1.074168749916442,0.9980412649445021,0.8866040858784252
2001-07-30,1.0743182808904075,0.9981801984988588,0.8868985336809508
2001-07-31,1.074466597464288,0.9983180037189597,0.8905675094270469
2001-08-01,1.0746145226395813,0.998455445279309,0.8961448262036907
2001-08-02,1.074762468180196,0.9985929057616674,0.8998143282193177
2001-08-03,1.0749100220612338,0.9926371036437521,0.8948970411459819
2001-08-06,1.0750575961999085,0.992277064001402,0.882861520109595
2001-08-07,1.0752051905990012,0.9924132934811178,0.8863110414613155
2001-08-08,1.0753515684310113,0.992548400070658,0.869871960125317
2001-08-09,1.0754963163035645,0.992682002209283,0.8724405939939381
2001-08-10,1.0756402583669327,0.9928148605868529,0.8754495400367261
2001-08-13,1.0757850450986415,0.9929484985924389,0.8756696084122212
2001-08-14,1.075929025804837,0.993081392637299,0.8753027108376116
2001-08-15,1.076073025781094,0.993214304468406,0.8677432875845088
2001-08-16,1.076215393081694,0.9933457093415482,0.8707523213388855
2001-08-17,1.07635653967486,0.9934759875029748,0.8568088101183048
2001-08-20,1.0765001838324286,0.9936085709137958,0.8647348678112518
2001-08-21,1.076642607647166,0.9937400279494291,0.8499836205723637
2001-08-22,1.0767846369997573,0.9938711208969042,0.8587906534599983
2001-08-23,1.0769275117682944,0.9940029941624342,0.8557083805292414
2001-08-24,1.077071232124411,0.9941356479044372,0.8734681352529752
2001-08-27,1.0772162114725747,0.9942694636948147,0.8682569266466447
2001-08-28,1.0773595569509364,0.9944017714250326,0.8555613759069498
2001-08-29,1.0775033349652396,0.994534478385483,0.8479291520354091
2001-08-30,1.0776446504731139,0.9946649124550129,0.8316368121869367
2001-08-31,1.077786398284228,0.9947957455399918,0.8377275048909508
2001-09-04,1.0779310603922017,0.9949292685179976,0.832370256489802
2001-09-05,1.0780745009957196,0.9950616640486375,0.8344254267194644
2001-09-06,1.0782150634235774,0.995191403026081,0.812922492245781
2001-09-07,1.0783527445816061,0.9953184825944129,0.79787837601296
2001-09-10,1.0784900288798134,0.9954451958615348,0.8076389215789549
2001-09-17,1.0785994681139168,0.9955462081629097,0.7654404378035414
2001-09-18,1.078704326225809,0.9956429920931595,0.7636058622189049
2001-09-19,1.078797062996804,0.9957285880381334,0.7481943221419434
2001-09-20,1.0788910644239416,0.9958153512594359,0.7244162806304852
2001-09-21,1.078986330467616,0.995903281720511,0.7166006079716398
2001-09-24,1.079087045675467,0.9959962417545595,0.7417937443958313
2001-09-25,1.0791886067903904,0.9960899825599723,0.7495285031143046
2001-09-26,1.0792893408792055,0.9961829600211312,0.746876367813451
2001-09-27,1.0793900843707853,0.9962759461610323,0.7533582542020836
2001-09-28,1.0794916740069924,0.9963697132915608,0.7693438666256431
2001-10-01,1.0795920179139085,0.9964623306152252,0.7680915205653334
2001-10-02,1.0796877648507668,0.9965507049402182,0.7777415495298442
2001-10-03,1.0797822630482397,0.9966379266800331,0.7907800525804939
2001-10-04,1.0798759310849932,0.9967243821823516,0.7914427136314561
2001-10-05,1.0799687685794666,0.9968100710949929,0.7898959197686207
2001-10-08,1.0800616140552273,0.9968957673743545,0.7847394431935014
2001-10-09,1.080155725669543,0.99698263229831,0.7805407771645779
2001-10-10,1.0802498454843132,0.9970695047912765,0.7979253017127965
2001-10-11,1.0803460699761214,0.9971583198990009,0.810300442019776
2001-10-12,1.0804414644967355,0.9972463689441604,0.8066174324195233
2001-10-15,1.0805368674406826,0.9973344257640475,0.8051445794257761
2001-10-16,1.0806310204663983,0.9974213289106828,0.8102266765738648
2001-10-17,1.0807251816961767,0.9975082396296596,0.7929895952058802
2001-10-18,1.0808180922011659,0.9975939959309327,0.7912953581628108
2001-10-19,1.0809110106937194,0.9976797596047194,0.7907800525804939
2001-10-22,1.0810051963205618,0.9977666928421614,0.8063966623513205
2001-10-23,1.0810985506913795,0.997852858831141,0.8022714109219542
2001-10-24,1.081190653514163,0.9979378696425628,0.8001351951845368
2001-10-25,1.081281504097734,0.9980217246384692,0.8144998974529958
2001-10-26,1.0813723623153224,0.9952658529166853,0.8126582172296924
2001-10-29,1.0814611268520613,0.994849916467264,0.7915164790773674
2001-10-30,1.081548216746409,0.9949300315744701,0.7820138055815021
2001-10-31,1.0816353136540922,0.9950101531333333,0.7793621088385909
2001-11-01,1.081722838187122,0.9950906680702196,0.7993245646838095
2001-11-02,1.0818082661644564,0.9951692543587184,0.8047760153309853
2001-11-05,1.0818937008883796,0.9952478468534905,0.8153101771073692
2001-11-06,1.0819724027451252,0.9953202456976701,0.8279800283516396
2001-11-07,1.082049001881376,0.9934951121939438,0.8268754763179177
2001-11-08,1.0821272933989368,0.9930702488500108,0.8294533199033292
2001-11-09,1.082205168873037,0.993632459725749,0.8303374527152021
2001-11-12,1.0822830499514589,0.9932071504242803,0.8252546538744054
2001-11-13,1.082361358403538,1.0150524974408803,0.8438178467486112
2001-11-14,1.0824409376724868,1.0146196016610545,0.8446283018261613
2001-11-15,1.0825226307077211,1.0159707128997264,0.8461752711121736
2001-11-16,1.0826055942586834,1.011460304105962,0.8424178820848902
2001-11-19,1.0826881427266926,1.023931459625969,0.8528045129694516
2001-11-20,1.0827711189623457,1.0153521100545848,0.8456591761255603
2001-11-21,1.0828545230216846,1.0086299380749733,0.8400610717024469
2001-11-23,1.0829375120085725,1.0231348794556163,0.8521418519184892
2001-11-26,1.0830217718198298,1.0253462213933564,0.8539831812954386
2001-11-27,1.0831035086912706,1.02092374814193,0.8503003471183628
2001-11-28,1.0831831425258938,1.002438749334246,0.8349047705505045
2001-11-30,1.0749086691984604,0.9947810852070057,0.8289445315820141
2001-12-03,1.068500315977865,0.9888504338374086,0.8240023883188426
2001-12-04,1.0865959684735673,1.0055971708793814,0.8379570671699278
2001-12-05,1.1064829163970356,1.0240016737024118,0.8532931506153943
2001-12-06,1.105917090589067,1.023478026598785,0.852857058787861
2001-12-07,1.098565731762688,1.0166746646754836,0.8471878650299272
2001-12-10,1.0780195889173618,0.9976601057067364,0.8313430799051114
2001-12-11,1.0758517870267368,0.9956538996177319,0.8296714955334489
2001-12-12,1.0770770322015486,0.996787810581119,0.8306164621269867
2001-12-13,1.0561534851134222,0.9774239804482509,0.8144808048782693
2001-12-14,1.06623869608338,0.9867574032782271,0.8222575882920714
2001-12-17,1.0772652293217317,0.9969619788065816,0.8307615087439635
2001-12-18,1.0836745925447613,1.0028935648893746,0.8357042578104277
2001-12-19,1.0913085276076468,1.0099584387934244,0.8415915407537921
2001-12-20,1.0805642339383237,1.0000150636747531,0.8333051902273652
2001-12-21,1.0871180275094006,1.0060803137445289,0.8383598398163539
2001-12-24,1.0850376469405543,1.0056453609976193,0.8367550668935614
2001-12-26,1.0845698288063157,1.0057145958318217,0.8413502579565778
2001-12-27,1.0846440742555767,1.005783443157289,0.8464548430455638
2001-12-28,1.084717478540243,1.0058515104762615,0.8460175396114448
2001-12-31,1.0847917340970328,1.005920367174375,0.8336189097897404
2002-01-02,1.0848659947370702,1.0059892285861514,0.8425895584071191
2002-01-03,1.0849398372712744,1.0060577022910893,0.852143855225507
2002-01-04,1.0850132615719745,1.0122710267754629,0.857832694318795
2002-01-07,1.0850849972738803,1.0118318176077674,0.8517796809031691
2002-01-08,1.0851567377185953,1.0118987149151253,0.8498099547680908
2002-01-09,1.0852284829064334,1.0119656166454019,0.8428812959642962
2002-01-10,1.0853002328377077,1.0120325227988893,0.8466012743557815
2002-01-11,1.0853677495676024,1.012095481530878,0.8382866241612451
2002-01-14,1.0854352704977255,1.0121584441795413,0.8330359539353517
2002-01-15,1.0855036436552055,1.012222201522406,0.839818354515584
2002-01-16,1.0855724450973998,1.0122863582368427,0.8228251394341561
2002-01-17,1.0856425226650217,1.0123517049265476,0.8290239783567067
2002-01-18,1.085711756900121,1.0124162652164024,0.8252320824600259
2002-01-22,1.0857843861951206,1.0124839913685062,0.8195433299100653
2002-01-23,1.0858574440208153,1.0125521171215566,0.8258152114010696
2002-01-24,1.0859309304213958,1.012620642516761,0.8283680664771916
2002-01-25,1.0860044217952358,1.0126891725494847,0.8281494580317958
2002-01-28,1.086079612593793,1.0127592872801856,0.8304104890074133
2002-01-29,1.0861531140298357,1.012827826695821,0.8043000209117341
2002-01-30,1.0862278915147072,1.0128975560152973,0.8158962210003785
