Date,rebalance_date,predicted_probability_raw,predicted_probability_smoothed,predicted_label,predicted_bull_flag,predicted_bear_flag,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,signal_zone,y_true,rising_entry_trigger,drawdown_entry_trigger
2000-12-18,2000-11-27,0.0014431655872613192,0.026664201591912916,0,0,1,8,,0.5,bear,0,0,0
2000-12-19,2000-11-27,0.0006540822796523571,0.02450546685323119,0,0,1,8,,0.5,bear,0,0,0
2000-12-20,2000-11-27,0.0008975416421890259,0.02254610451238818,0,0,1,8,,0.5,bear,0,0,0
2000-12-21,2000-11-27,0.0009311111061833799,0.02075214745351549,0,0,1,8,,0.5,bear,0,0,0
2000-12-22,2000-11-27,0.0013127494603395462,0.01913875601754666,0,0,1,8,,0.5,bear,0,0,0
2000-12-26,2000-11-27,0.005505554843693972,0.018007255441939554,0,0,1,8,,0.5,bear,0,0,0
2000-12-27,2000-11-27,0.017140241339802742,0.017935296776977666,0,0,1,8,,0.5,bear,0,0,0
2000-12-28,2000-11-27,0.014472751878201962,0.01764791955015699,0,0,1,8,,0.5,bear,0,0,0
2000-12-29,2000-11-27,0.002909994451329112,0.016424731355401883,0,0,1,8,,0.5,bear,0,0,0
2001-01-02,2000-11-27,0.0036438966635614634,0.015363973751509656,0,0,1,8,,0.5,bear,0,0,0
2001-01-03,2000-11-27,0.1514306664466858,0.026656959099721773,0,0,1,8,,0.5,bear,0,0,0
2001-01-04,2000-11-27,0.2535897493362427,0.045491463153635475,0,0,1,8,,0.5,bear,0,0,0
2001-01-05,2000-11-27,0.004313403740525246,0.042073850713669494,0,0,1,8,,0.5,bear,0,0,0
2001-01-08,2000-11-27,0.008953330107033253,0.039324981416362315,0,0,1,8,,0.5,bear,0,0,0
2001-01-09,2000-11-27,0.004003303591161966,0.03639342496964346,0,0,1,8,,0.5,bear,0,0,0
2001-01-10,2000-11-27,0.01608029380440712,0.034707517213075655,0,0,1,8,,0.5,bear,0,0,0
2001-01-11,2000-11-27,0.3650445342063904,0.0621241540033506,0,0,1,8,,0.5,bear,0,0,0
2001-01-12,2000-11-27,0.04391367360949516,0.060612757759359995,0,0,1,8,,0.5,bear,0,0,0
2001-01-16,2000-11-27,0.38750144839286804,0.08774319740406022,0,0,1,8,,0.5,bear,0,0,0
2001-01-17,2000-11-27,0.4112941026687622,0.11459661435849894,0,0,1,8,,0.5,bear,0,0,0
2001-01-18,2000-11-27,0.35585761070251465,0.13462030158746485,0,0,1,8,,0.5,bear,0,0,0
2001-01-19,2000-11-27,0.3563450574874878,0.15302255984859797,0,0,1,8,,0.5,bear,0,0,0
2001-01-22,2000-11-27,0.2548809349536896,0.16147639314806253,0,0,1,8,,0.5,bear,1,0,0
2001-01-23,2000-11-27,0.39025378227233887,0.18046399145156908,0,0,1,8,,0.5,bear,1,0,0
2001-01-24,2000-11-27,0.7096092104911804,0.22438090518943546,0,0,1,8,,0.5,bear,0,0,0
2001-01-25,2000-11-27,0.5069000124931335,0.24782884881306805,0,0,1,8,,0.5,bear,0,0,0
2001-01-26,2000-11-27,0.28991085290908813,0.2513214850068822,0,0,1,8,,0.5,bear,0,0,0
2001-01-29,2000-11-27,0.6569663286209106,0.28498836692171997,0,0,1,8,,0.5,bear,1,0,0
2001-01-30,2000-11-27,0.6304908990859985,0.3136636801539031,0,0,1,8,,0.5,bear,0,0,0
2001-01-31,2000-11-27,0.6797557473182678,0.3440478415433893,0,0,1,8,,0.5,bear,1,0,0
2001-02-01,2000-11-27,0.804530918598175,0.3822660751116083,0,0,1,8,,0.5,bear,0,0,0
2001-02-02,2000-11-27,0.17338964343070984,0.36493017581225806,0,0,1,8,,0.5,bear,0,0,0
2001-02-05,2000-11-27,0.29711484909057617,0.35930177788560425,0,0,1,8,,0.5,bear,0,0,0
2001-02-06,2000-11-27,0.31031376123428345,0.35523597057212236,0,0,1,8,,0.5,bear,0,0,0
2001-02-07,2000-11-27,0.023735567927360535,0.32772277747658357,0,0,1,8,,0.5,bear,0,0,0
2001-02-08,2000-11-27,0.004753728862851858,0.3009176522716098,0,0,1,8,,0.5,bear,0,0,0
2001-02-09,2000-11-27,0.0015528987860307097,0.27607158812527643,0,0,1,8,,0.5,bear,0,0,0
