Date,position,fee,strategy_ret_gross,strategy_ret,strategy_excess_ret,signal_zone,rebalance_date,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,selected_rising_entry_floor,predicted_probability_raw,predicted_probability_smoothed,y_true,equity_predicted_strategy,predicted_label,predicted_bull_flag,predicted_bear_flag,equity_buy_and_hold,bh_ret
2006-01-03,1,0.0,0.01758926853287,0.017589268532870017,0.0174275173871983,bull,2005-12-01,12,0.49,0.67,0.52,0.20973533391952515,0.8608525969152425,1,1.2220613286368778,1,1,0,0.9638997117725644,0.01758881723875505
2006-01-04,1,0.0,0.0047357751808749,0.004735775180874979,0.0045728810839769,bull,2005-12-01,12,0.49,0.67,0.52,0.9764981269836426,0.8673432817756213,1,1.2278487363465433,1,1,0,0.9684643558830981,0.0047356006592631505
2006-01-05,1,0.0,0.0006283675840677,0.0006283675840677017,0.00046509257626890007,bull,2005-12-01,12,0.49,0.67,0.52,0.9950646758079529,0.8745117328009381,1,1.228620276690602,1,1,0,0.9690728233392907,0.0006282806925173023
2006-01-06,1,0.0,0.0083213815753699,0.00832138157536999,0.0081573448549889,bull,2005-12-01,12,0.49,0.67,0.52,0.9905043244361877,0.8810218967302982,1,1.2388440948241812,1,1,0,0.9771372724344455,0.008321819476234893
2006-01-09,1,0.0,0.0025690755607616,0.002569075560761691,0.0024046580386856,bull,2005-12-01,12,0.49,0.67,0.52,0.9980789422988892,0.8875918038682857,1,1.242026778911788,1,1,0,0.9796476117039665,0.002569075339094118
2006-01-10,1,0.0,0.0010098500397648,0.001009850039764837,0.0008431484714238,bull,2005-12-01,12,0.49,0.67,0.52,0.9957798719406128,0.8936639335484848,1,1.2432810397038612,1,1,0,0.9806366558675519,0.0010095917672530152
2006-01-11,1,0.0,0.0031808190344639,0.0031808190344639886,0.0030137369189977004,bull,2005-12-01,12,0.49,0.67,0.52,0.9955877065658569,0.8993844753631599,1,1.2472356917001395,1,1,0,0.9837558841447801,0.003180819581406258
2006-01-12,1,0.0,-0.0039443695119365,-0.003944369511936552,-0.0041122126126417,bull,2005-12-01,12,0.49,0.67,0.52,0.9970632195472717,0.9048667620168822,1,1.2423161332635984,1,1,0,0.9798760083145839,-0.003943941675702556
2006-01-13,1,0.0,-0.0009314888488928,-0.0009314888488929363,-0.0010997123877259,bull,2005-12-01,12,0.49,0.67,0.52,0.9974597096443176,0.9100636048433,1,1.2411589296386636,1,1,0,0.9789631806648407,-0.0009315746502593925
2006-01-17,1,0.0,-0.0027199927519681,-0.0027199927519681033,-0.0028901179368034,bull,2005-12-01,12,0.49,0.67,0.52,0.9917020201683044,0.9146456170149933,1,1.237782986346006,1,1,0,0.9763004083676354,-0.0027199922834655332
2006-01-18,1,0.0,-0.0039743191726659,-0.0039743191726658855,-0.0041433034788066,bull,2005-12-01,12,0.49,0.67,0.52,0.9714647531509399,0.9178346300834557,1,1.2328636416917713,1,1,0,0.9724205325374392,-0.00397405941546547
2006-01-19,1,0.0,0.0038338545684288,0.003833854568428885,0.0036648702622881,bull,2005-12-01,12,0.49,0.67,0.52,0.918164074420929,0.9178531203733296,1,1.2375902615967211,1,1,0,0.9761478910296485,0.0038330725930715293
2006-01-20,1,0.0,-0.0182367623126604,-0.01823676231266036,-0.0184057466188011,bull,2005-12-01,12,0.49,0.67,0.52,0.9031526446342468,0.9170280460685674,0,1.2150206221555186,1,1,0,0.9583460234984452,-0.018236854983547324
2006-01-23,1,0.0,0.0035716874685929,0.0035716874685929323,0.0034015622837576002,bull,2005-12-01,12,0.49,0.67,0.52,0.04743119329214096,0.8682213250166543,0,1.2193602960857535,1,1,0,0.9617694433486182,0.0035722168885052863
2006-01-24,1,0.0,0.0010283589867889,0.0010283589867889908,0.0008574733975873999,bull,2005-12-01,12,0.49,0.67,0.52,0.19511890411376953,0.8304429890078638,0,1.220614236204367,1,1,0,0.9627584875122036,0.0010283588966413237
2006-01-25,1,0.0,0.0008691482242315,0.000869148224231564,0.0006975023757434001,bull,2005-12-01,12,0.49,0.67,0.52,0.24423322081565857,0.7975415628553713,0,1.2216751309002358,1,1,0,0.9635953515790137,0.0008692357197208622
2006-01-26,1,0.0,0.0055269197160838,0.005526919716083878,0.0053541337505682,bull,2005-12-01,12,0.49,0.67,0.52,0.15025073289871216,0.7612119201292168,1,1.2284272312678577,1,1,0,0.9689208961734241,0.005526743757827024
2006-01-27,1,0.0,0.0092649708035428,0.009264970803542827,0.009092184838027201,bull,2005-12-01,12,0.49,0.67,0.52,0.7325425148010254,0.7596028300501649,1,1.2398085736998314,1,1,0,0.9778980042977163,0.009265057818182765
2006-01-30,1,0.0,-0.0007779256379649,-0.0007779256379648603,-0.000951851394391,bull,2005-12-01,12,0.49,0.67,0.52,0.9562810063362122,0.7706415278747304,1,1.2388440948241817,1,1,0,0.9771372724344455,-0.0007779255708955102
2006-01-31,1,0.0,-0.0073185218829153,-0.007318521882915263,-0.007492067745261699,bull,2005-12-01,12,0.49,0.67,0.52,0.9313725233078003,0.7796626654667671,1,1.2297775872066905,1,1,0,0.9699858196096398,-0.007318780100352251
2006-02-01,1,0.0,0.0069804724087505,0.006980472408750549,0.0068069265464041,bull,2005-12-01,12,0.49,0.67,0.52,0.7398832440376282,0.7774300180979321,1,1.2383620157230866,1,1,0,0.9767567800373557,0.0069804736222234265
2006-02-02,1,0.0,-0.0116052619267479,-0.011605261926747823,-0.011779187683174,bull,2005-12-01,12,0.49,0.67,0.52,0.831712543964386,0.7804766621715605,0,1.2239905001704847,1,1,0,0.965421091188803,-0.011605436563357219
2006-02-03,1,0.0,-0.0049648007495014,-0.004964800749501563,-0.0051387265059275,bull,2005-12-01,12,0.49,0.67,0.52,0.12741222977638245,0.7438229720402415,0,1.2179136312178556,1,1,0,0.9606282190882578,-0.004964540493561653
2006-02-06,1,0.0,0.0026133141933695,0.0026133141933695203,0.0024393884369434,bull,2005-12-01,12,0.49,0.67,0.52,0.049033455550670624,0.7048274328857106,0,1.2210964221966154,1,1,0,0.9631390642195964,0.00261375325172275
2006-02-07,1,0.0,-0.0088469298619182,-0.008846929861918151,-0.009021235476209699,bull,2005-12-01,12,0.49,0.67,0.52,0.10505807399749756,0.6711649653856495,0,1.2102934677948027,1,1,0,0.9546182434547215,-0.008846926764183416
2006-02-08,1,0.0,0.0090853996300519,0.009085399630051949,0.0089107141941025,hold,2005-12-01,12,0.49,0.67,0.52,0.04931127279996872,0.6362629994778514,0,1.22128946761936,1,1,0,0.9632911600060687,0.009085219783733
2006-02-09,1,0.0,-0.0016584769756675,-0.0016584769756674556,-0.0018339219463378,hold,2005-12-01,12,0.49,0.67,0.52,0.132427379488945,0.6079848790105289,0,1.2192639871566882,1,1,0,0.9616933111450792,-0.001658739254888908
2006-02-10,1,0.0,0.0018192108880179,0.0018192108880179525,0.0016433862042708,hold,2005-12-01,12,0.49,0.67,0.52,0.06917457282543182,0.5777437802417031,0,1.2214820854774917,1,1,0,0.9634430028616323,0.0018193863846986957
2006-02-13,1,0.0,-0.0018159073695596,-0.0018159073695596106,-0.0019924913709274,hold,2005-12-01,12,0.49,0.67,0.52,0.30114611983299255,0.5622195464406288,0,1.2192639871566882,1,1,0,0.961693311145079,-0.001816082229417093
2006-02-14,1,0.0,0.0106006227625881,0.010600622762588108,0.0104240387612203,hold,2005-12-01,12,0.49,0.67,0.52,0.42349228262901306,0.5544333834094138,1,1.2321889447325454,1,1,0,0.9718876914229682,0.010600448354736614
2006-02-15,1,0.0,0.0035222694647611,0.0035222694647611963,0.0033456854633933,hold,2005-12-01,12,0.49,0.67,0.52,0.8844152688980103,0.572953843535052,1,1.2365290462273932,1,1,0,0.9753110269628384,0.0035223571304396906
2006-02-16,1,0.0,0.0074885154140078,0.007488515414007857,0.007311931412639999,hold,2005-12-01,12,0.49,0.67,0.52,0.8408915400505066,0.5879920309104657,1,1.2457888130499355,1,1,0,0.9826145755741166,0.007488430264160684
2006-02-17,1,0.0,-0.0027098840969623,-0.0027098840969621563,-0.0028860884576061997,hold,2005-12-01,12,0.49,0.67,0.52,0.9786356091499329,0.6099171702356385,1,1.242412869757278,1,1,0,0.9799520562078201,-0.0027096273884812394
2006-02-21,1,0.0,-0.0024842643897412,-0.002484264389741253,-0.0026612279956668003,hold,2005-12-01,12,0.49,0.67,0.52,0.9794431328773499,0.6306570688708635,1,1.2393263877075837,1,1,0,0.9775173432800206,-0.002484522495132313
2006-02-22,1,0.0,0.0060702325387234,0.006070232538723408,0.0058928893643991,hold,2005-12-01,12,0.49,0.67,0.52,0.8712478876113892,0.6441603939351496,1,1.246849387072345,1,1,0,0.9834511867100177,0.006070320358804393
2006-02-23,1,0.0,-0.0014694808183073,-0.0014694808183074448,-0.0016475830209791,hold,2005-12-01,12,0.49,0.67,0.52,0.9792864918708801,0.6629695765200946,1,1.2450171658147238,1,1,0,0.982006108117924,-0.0014693953412452387
2006-02-24,1,0.0,0.0025562516596875,0.002556251659687536,0.0023777699970531003,bull,2005-12-01,12,0.49,0.67,0.52,0.9124423265457153,0.6769714060824706,1,1.248199743011177,1,1,0,0.9845168689389597,0.0025567670101847018
2006-02-27,1,0.0,0.0003865620614085,0.0003865620614085241,0.0002073215872367,bull,2005-12-01,12,0.49,0.67,0.52,0.9443610310554504,0.6919788325658633,1,1.248682249676885,1,1,0,0.9848967711639289,0.0003858768061320017
2006-02-28,1,0.0,-0.0095009241289728,-0.009500924128972854,-0.0096801646031446,bull,2005-12-01,12,0.49,0.67,0.52,0.969685971736908,0.7075653366250388,1,1.2368186143615099,1,1,0,0.9755394235734557,-0.009500840965713575
2006-03-01,1,0.0,0.0088901195705786,0.008890119570578614,0.0087116379079442,bull,2005-12-01,12,0.49,0.67,0.52,0.585772693157196,0.7007296408000927,1,1.247814079730301,1,1,0,0.9842124244351061,0.008890466804386765
2006-03-02,1,0.0,-7.701078896316105e-05,-7.701078896327207e-05,-0.00025625126313496107,bull,2005-12-01,12,0.49,0.67,0.52,0.9531004428863525,0.7148941255262563,1,1.2477179845835416,1,1,0,0.9841362079212641,-7.743908931634458e-05
2006-03-03,1,0.0,-0.0046388224237735,-0.004638822423773337,-0.004818062897945299,bull,2005-12-01,12,0.49,0.67,0.52,0.9582080841064453,0.7285502886857074,1,1.2419300424181101,1,1,0,0.9795717324313362,-0.00463805259189598
2006-03-06,1,0.0,-0.0045821189774157,-0.004582118977415783,-0.0047606006400501,bull,2005-12-01,12,0.49,0.67,0.52,0.7374849319458008,0.729051751679624,0,1.2362393712021233,1,1,0,0.9750832205243416,-0.004582116611158149
2006-03-07,1,0.0,-0.0015599973853053,-0.0015599973853052118,-0.0017384790479397,bull,2005-12-01,12,0.49,0.67,0.52,0.694399893283844,0.7271068923103042,0,1.2343108410154366,1,1,0,0.973561672487497,-0.0015604288996239335
2006-03-08,1,0.0,0.0021100057311791,0.002110005731179143,0.0019322830246082002,bull,2005-12-01,12,0.49,0.67,0.52,0.43790683150291443,0.7108753401249934,1,1.2369152439640358,1,1,0,0.975615555776995,0.002109659149019505
2006-03-09,1,0.0,-0.0067061727259898,-0.006706172725989834,-0.0068846543886242,bull,2005-12-01,12,0.49,0.67,0.52,0.7370361089706421,0.7123436312572309,0,1.2286202766906031,1,1,0,0.9690728233392907,-0.0067062608821295555
2006-03-10,1,0.0,0.0094989396757039,0.009498939675703921,0.0093196992015321,bull,2005-12-01,12,0.49,0.67,0.52,0.22103559970855713,0.6847686303015573,1,1.2402908665832337,1,1,0,0.9782784966948062,0.009499464987361872
2006-03-13,1,0.0,0.0018663644769547,0.0018663644769547627,0.0016875033904893,bull,2005-12-01,12,0.49,0.67,0.52,0.8871220946311951,0.6961258575682987,1,1.242605701397716,1,1,0,0.9801044049252015,0.0018664503375718233
2006-03-14,1,0.0,0.0104791731380133,0.010479173138013387,0.0103010709353415,bull,2005-12-01,12,0.49,0.67,0.52,0.8575603365898132,0.7051864786602539,1,1.2556271816849454,1,1,0,0.9903749174066295,0.010478998390188732
2006-03-15,1,0.0,0.0044548366986945,0.004454836698694509,0.0042752168729341,bull,2005-12-01,12,0.49,0.67,0.52,0.9877245426177979,0.7210441216934547,1,1.2612207957337938,1,1,0,0.9947869598688733,0.004454921449138727
2006-03-16,1,0.0,0.0020649857324019,0.0020649857324019916,0.0018857452582301001,bull,2005-12-01,12,0.49,0.67,0.52,0.9943853616714478,0.7363855866596577,1,1.2638251986823927,1,1,0,0.9968411803995832,0.002064985382378426
2006-03-17,1,0.0,0.0008352026366524,0.0008352026366524878,0.0006552034954143,bull,2005-12-01,12,0.49,0.67,0.52,0.9905319213867188,0.7506497243756424,1,1.2648807488206002,1,1,0,0.99767391326155,0.0008353716503093356
2006-03-20,1,0.0,-0.0016078283137501,-0.0016078283137501703,-0.0017885859776386002,bull,2005-12-01,12,0.49,0.67,0.52,0.99068284034729,0.7641217479887059,1,1.262847037739129,1,1,0,0.996069909748447,-0.0016077432633867517
2006-03-21,1,0.0,-0.0062877893933357,-0.006287789393335741,-0.0064696845705400005,bull,2005-12-01,12,0.49,0.67,0.52,0.9920651316642761,0.7769152270671577,1,1.2549065215298274,1,1,0,0.989806750275234,-0.006287871375207699
2006-03-22,1,0.0,0.0060961456608199,0.006096145660819952,0.0059142504836156,bull,2005-12-01,12,0.49,0.67,0.52,0.6189560890197754,0.7680496618760411,1,1.262556614475786,1,1,0,0.9958407543451033,0.0060961435837767475
2006-03-23,1,0.0,-0.0020708438561718,-0.0020708438561717335,-0.0022519807272466997,bull,2005-12-01,12,0.49,0.67,0.52,0.9634320735931396,0.7790156340235717,1,1.2599420568676298,1,1,0,0.9937783557150102,-0.0020710124797508334
2006-03-24,1,0.0,0.0007685488010249,0.0007685488010249486,0.0005881703804131001,bull,2005-12-01,12,0.49,0.67,0.52,0.7733262181282043,0.7786963116460045,1,1.2609103838247964,1,1,0,0.9945421227491862,0.0007685486706203726
2006-03-27,1,0.0,-0.0014591976117073,-0.001459197611707319,-0.0016388174374677,bull,2005-12-01,12,0.49,0.67,0.52,0.8760774731636047,0.7841618962680348,1,1.2590704664041423,1,1,0,0.993090889504979,-0.0014591973643062195
2006-03-28,1,0.0,-0.0061527315231281,-0.006152731523128119,-0.0063331099437398996,bull,2005-12-01,12,0.49,0.67,0.52,0.7944579720497131,0.7847397705979628,1,1.251323743855658,1,1,0,0.9869802473697531,-0.006153154962756591
2006-03-29,1,0.0,0.0062681293155961,0.0062681293155961715,0.0060885094898357,bull,2005-12-01,12,0.49,0.67,0.52,0.6149508357048035,0.775210249928041,1,1.2591672028978211,1,1,0,0.9931670217085182,0.00626838718936118
2006-03-30,1,0.0,-0.0017686056954129,-0.0017686056954129281,-0.0019474667818782999,bull,2005-12-01,12,0.49,0.67,0.52,0.808970034122467,0.7771050410196709,1,1.2569402326112988,1,1,0,0.9914103322368225,-0.0017687754761266383
2006-03-31,1,0.0,0.0002312258276953,0.00023122582769530275,5.160600193489999e-05,bull,2005-12-01,12,0.49,0.67,0.52,0.7400171160697937,0.7750234557406493,1,1.2572308696569479,1,1,0,0.9916396562607721,0.00023131090779759944
2006-04-03,1,0.0,-0.0007706312629731,-0.0007706312629730538,-0.000951768134048,bull,2005-12-01,12,0.49,0.67,0.52,0.7807268500328064,0.775343562665344,1,1.2562620082440155,1,1,0,0.9908756362956872,-0.0007704612862758919
2006-04-04,1,0.0,0.00639817737542,0.006398177375420033,0.0062166613332422,bull,2005-12-01,12,0.49,0.67,0.52,0.6868792772293091,0.7703784438421236,1,1.2642997954027622,1,1,0,0.997215180903348,0.006397921571026588
2006-04-05,1,0.0,0.0034466759069515,0.0034466759069515795,0.0032655390358766003,bull,2005-12-01,12,0.49,0.67,0.52,0.863915741443634,0.7756282889599054,1,1.2686574270467408,1,1,0,1.0006523433328978,0.003446761035502899
2006-04-06,1,0.0,-0.0010685261256828,-0.001068526125682756,-0.0012500421678606,bull,2005-12-01,12,0.49,0.67,0.52,0.9786136746406555,0.7870209832468091,1,1.2673018334414,1,1,0,0.9995832043815359,-0.0010684419603723683
2006-04-07,1,0.0,-0.0101629528939896,-0.010162952893989496,-0.0103448480711939,bull,2005-12-01,12,0.49,0.67,0.52,0.9582542777061462,0.7966315695901174,0,1.2544223046056684,1,1,0,0.9894245716720861,-0.010162868548531878
2006-04-10,1,0.0,0.0015438611918987,0.0015438611918987544,0.0013619660146943998,bull,2005-12-01,12,0.49,0.67,0.52,0.5717360377311707,0.784009153289718,1,1.2563589585200012,1,1,0,0.990952274361044,0.0015440314832451119
2006-04-11,1,0.0,-0.00847857287311,-0.008478572873109935,-0.008660847149271199,bull,2005-12-01,12,0.49,0.67,0.52,0.7920685410499573,0.7844614919671261,0,1.2457068275354048,1,1,0,0.9825504154335929,-0.008478570709037014
2006-04-12,1,0.0,0.0018661443842122,0.0018661443842122871,0.0016838701080509999,bull,2005-12-01,12,0.49,0.67,0.52,0.03198172152042389,0.7422280476576835,0,1.2480314963359849,1,1,0,0.9843832371088278,0.0018653716353334016
2006-04-13,1,0.0,-0.0013193187265576,-0.0013193187265575501,-0.0015015930027188,bull,2005-12-01,12,0.49,0.67,0.52,0.1521853357553482,0.7091114949050075,0,1.2463849450115352,1,1,0,0.9830851956850312,-0.0013186342217783587
2006-04-17,1,0.0,-0.0003881540462143,-0.00038815404621428407,-0.0005711864121083,bull,2005-12-01,12,0.49,0.67,0.52,0.14468641579151154,0.677432749400073,0,1.2459011556519883,1,1,0,0.9827034386333976,-0.00038832550150202927
2006-04-18,1,0.0,0.0158554634592429,0.015855463459242936,0.015672431093348902,hold,2005-12-01,12,0.49,0.67,0.52,0.12297943234443665,0.6463136758944106,1,1.265655495899257,1,1,0,0.9982847414062247,0.015855549253491308
2006-04-19,1,0.0,0.0019125718365138,0.0019125718365138322,0.0017291604798304,hold,2005-12-01,12,0.49,0.67,0.52,0.9607279896736145,0.663960395357982,1,1.2680761529554427,1,1,0,1.0001941168365138,0.001912656130153234
2006-04-20,1,0.0,0.0013746658060818,0.0013746658060818095,0.0011912544493984,bull,2005-12-01,12,0.49,0.67,0.52,0.9271491169929504,0.678732043254171,1,1.2698193338824184,1,1,0,1.0015693021874843,0.0013749184561493433
2006-04-21,1,0.0,0.0001526993224914,0.00015269932249140084,-3.146990765129999e-05,bull,2005-12-01,12,0.49,0.67,0.52,0.9552678465843201,0.6942528052841958,1,1.2700132344343886,1,1,0,1.0017218195254713,0.0001522783672123218
2006-04-24,1,0.0,-0.0018300079729868,-0.0018300079729868246,-0.0020141772031295,bull,2005-12-01,12,0.49,0.67,0.52,0.9554187059402466,0.7089109209626212,1,1.267689100089575,1,1,0,0.9998887449193277,-0.0018299238076016078
2006-04-25,1,0.0,-0.0041249192849759,-0.004124919284975936,-0.0043106038297519,bull,2005-12-01,12,0.49,0.67,0.52,0.911386251449585,0.7202749880512033,1,1.2624599848732616,1,1,0,0.9957637790385354,-0.004125424855267346
2006-04-26,1,0.0,0.0002297068439431,0.0002297068439431893,4.402229916709998e-05,bull,2005-12-01,12,0.49,0.67,0.52,0.6772543787956238,0.7178604267878815,1,1.2627499805719915,1,1,0,0.9959935246139996,0.00023072296894155464
2006-04-27,1,0.0,0.0048315394552584,0.004831539455258493,0.0046462336851222,bull,2005-12-01,12,0.49,0.67,0.52,0.5347405672073364,0.7075826988072917,1,1.2688510069252519,1,1,0,1.0008051136017937,0.004830944046206431
2006-04-28,1,0.0,0.0033583263917531,0.0033583263917531525,0.0031733994322645,bull,2005-12-01,12,0.49,0.67,0.52,0.9201444983482361,0.7195128759041433,1,1.2731122227490115,1,1,0,1.0041664810690158,0.0033586633616657924
2006-05-01,1,0.0,-0.0081392998919176,-0.008139299891917529,-0.008326120544634899,bull,2005-12-01,12,0.49,0.67,0.52,0.9791685938835144,0.7340862315418638,1,1.2627499805719915,1,1,0,0.9959935246139996,-0.008139045276949974
2006-05-02,1,0.0,0.0075153518215176,0.007515351821517635,0.0073289098354579,bull,2005-12-01,12,0.49,0.67,0.52,0.7909122705459595,0.7372756320385456,1,1.2722399909386046,1,1,0,1.0034785933074701,0.007515178069427142
2006-05-03,1,0.0,-0.0037295622885212,-0.003729562288521171,-0.0039163829412385,bull,2005-12-01,12,0.49,0.67,0.52,0.9275764226913452,0.7479563947111512,1,1.2674950926464514,1,1,0,0.999736058960735,-0.0037295607217685545
2006-05-04,1,0.0,0.0035910506585068,0.0035910506585068447,0.0034049873750919,bull,2005-12-01,12,0.49,0.67,0.52,0.9199264645576477,0.757608333079463,1,1.2720467317335538,1,1,0,1.0033258230385746,0.0035907118140474648
2006-05-05,1,0.0,0.0088305487054081,0.008830548705408114,0.0086433494220135,bull,2005-12-01,12,0.49,0.67,0.52,0.9376232624053955,0.7677117947154373,1,1.283279602353682,1,1,0,1.0121857398418042,0.008830547963369684
