Date,next_date,ret,rf_daily,next_ret,next_rf_daily,position,fee,strategy_ret_gross,strategy_ret,strategy_excess_ret,equity_buy_and_hold
2000-08-09,2000-08-10,-0.008407218323195909,0.00024060283631732737,-0.004874704495988702,0.00024060283631732737,1.0,0.0,-0.004874704495988702,-0.004874704495988702,-0.005115307332306029,1.0656823191832512
2000-08-10,2000-08-11,-0.004874704495988702,0.00024060283631732737,0.004685741415802802,0.0002420968465752793,1.0,0.0,0.004685741415802802,0.004685741415802802,0.004443644569227523,1.070675830962337
2000-08-11,2000-08-14,0.004685741415802802,0.0002420968465752793,0.012720319643594324,0.000241349911460631,1.0,0.0,0.012720319643594324,0.012720319643594324,0.012478969732133693,1.0842951697668488
2000-08-14,2000-08-15,0.012720319643594324,0.000241349911460631,-0.0008374830368195196,0.00024172339651817865,1.0,0.0,-0.0008374830368195196,-0.0008374830368195196,-0.0010792064333376983,1.0833870909552636
2000-08-15,2000-08-16,-0.0008374830368195196,0.00024172339651817865,-0.0035616988425998253,0.000241349911460631,1.0,0.0,-0.0035616988425998253,-0.0035616988425998253,-0.0038030487540604563,1.0795283924073207
2000-08-16,2000-08-17,-0.0035616988425998253,0.000241349911460631,0.010512526848474035,0.000241349911460631,1.0,0.0,0.010512526848474035,0.010512526848474035,0.010271176937013404,1.0908769636161926
2000-08-17,2000-08-18,0.010512526848474035,0.000241349911460631,-0.003329076634262629,0.000241349911460631,1.0,0.0,-0.003329076634262629,-0.003329076634262629,-0.00357042654572326,1.0872453506057624
2000-08-18,2000-08-21,-0.003329076634262629,0.000241349911460631,0.005428263202826189,0.00024247026163837226,1.0,0.0,0.005428263202826189,0.005428263202826189,0.005185792941187817,1.0931472045348996
2000-08-21,2000-08-22,0.005428263202826189,0.00024247026163837226,-0.0016614026140632232,0.00024172339651817865,1.0,0.0,-0.0016614026140632232,-0.0016614026140632232,-0.0019031260105814019,1.0913310469117294
2000-08-22,2000-08-23,-0.0016614026140632232,0.00024172339651817865,0.003951613506476548,0.0002420968465752793,1.0,0.0,0.003951613506476548,0.003951613506476548,0.0037095166599012686,1.0956435654167431
2000-08-23,2000-08-24,0.003951613506476548,0.0002420968465752793,0.003107972169336115,0.0002420968465752793,1.0,0.0,0.003107972169336115,0.003107972169336115,0.002865875322760836,1.0990487951255705
2000-08-24,2000-08-25,0.003107972169336115,0.0002420968465752793,-0.00041292066292530905,0.00024284364171411887,1.0,0.0,-0.00041292066292530905,-0.00041292066292530905,-0.0006557643046394279,1.0985949751685
2000-08-25,2000-08-28,-0.00041292066292530905,0.00024284364171411887,0.0034090014737848673,0.00024321698680918047,1.0,0.0,0.0034090014737848673,0.0034090014737848673,0.003165784486975687,1.102340087057942
2000-08-28,2000-08-29,0.0034090014737848673,0.00024321698680918047,0.00020576426613660992,0.00024284364171411887,1.0,0.0,0.00020576426613660992,0.00020576426613660992,-3.7079375577508955e-05,1.1025669092569885
2000-08-29,2000-08-30,0.00020576426613660992,0.00024284364171411887,-0.009572518733912072,0.00024321698680918047,1.0,0.0,-0.009572518733912072,-0.009572518733912072,-0.009815735720721253,1.0920125668627345
2000-08-30,2000-08-31,-0.009572518733912072,0.00024321698680918047,0.01330278020646758,0.00024284364171411887,1.0,0.0,0.01330278020646758,0.01330278020646758,0.01305993656475346,1.10653937002241
2000-08-31,2000-09-01,0.01330278020646758,0.00024284364171411887,0.0010253929529342454,0.000241349911460631,1.0,0.0,0.0010253929529342454,0.0010253929529342454,0.0007840430414736144,1.1076740076945752
2000-09-01,2000-09-05,0.0010253929529342454,0.000241349911460631,-0.007991473057119003,0.000241349911460631,1.0,0.0,-0.007991473057119003,-0.007991473057119003,-0.008232822968579634,1.098822060706013
2000-09-05,2000-09-06,-0.007991473057119003,0.000241349911460631,-0.011361256151350863,0.00023910826573558808,1.0,0.0,-0.011361256151350863,-0.011361256151350863,-0.01160036441708645,1.0863380618095768
2000-09-06,2000-09-07,-0.011361256151350863,0.00023910826573558808,0.008565937192392736,0.00023873453548994839,1.0,0.0,0.008565937192392736,0.008565937192392736,0.008327202656902788,1.0956435654167433
2000-09-07,2000-09-08,0.008565937192392736,0.00023873453548994839,-0.006836208833168933,0.00023649141767001503,1.0,0.0,-0.006836208833168933,-0.006836208833168933,-0.007072700250838948,1.0881535171968366
2000-09-08,2000-09-11,-0.006836208833168933,0.00023649141767001503,-0.0014603381421317563,0.00023536938509716165,1.0,0.0,-0.0014603381421317563,-0.0014603381421317563,-0.001695707527228918,1.0865644451111793
2000-09-11,2000-09-12,-0.0014603381421317563,0.00023536938509716165,-0.007311319020860574,0.0002346211878303528,1.0,0.0,-0.007311319020860574,-0.007311319020860574,-0.007545940208690927,1.0786202258162472
2000-09-12,2000-09-13,-0.007311319020860574,0.0002346211878303528,0.002630649701709009,0.0002346211878303528,1.0,0.0,0.002630649701709009,0.002630649701709009,0.0023960285138786563,1.081457697791548
2000-09-13,2000-09-14,0.002630649701709009,0.0002346211878303528,0.005037432943262754,0.00023649141767001503,1.0,0.0,0.005037432943262754,0.005037432943262754,0.004800941525592739,1.0869054684251482
2000-09-14,2000-09-15,0.005037432943262754,0.00023649141767001503,-0.02187845707225844,0.00023649141767001503,1.0,0.0,-0.02187845707225844,-0.02187845707225844,-0.022114948489928454,1.0631256537926057
2000-09-15,2000-09-18,-0.02187845707225844,0.00023649141767001503,-0.009203371853212738,0.000236865358333338,1.0,0.0,-0.009203371853212738,-0.009203371853212738,-0.009440237211546076,1.0533413130740625
2000-09-18,2000-09-19,-0.009203371853212738,0.000236865358333338,0.009073274789857866,0.00023761313440817666,1.0,0.0,0.009073274789857866,0.009073274789857866,0.00883566165544969,1.062898568255093
2000-09-19,2000-09-20,0.009073274789857866,0.00023761313440817666,-0.0073862381165334945,0.00023723926391050476,1.0,0.0,-0.0073862381165334945,-0.0073862381165334945,-0.007623477380443999,1.0550477463362384
2000-09-20,2000-09-21,-0.0073862381165334945,0.00023723926391050476,-0.015205298612722351,0.00023723926391050476,1.0,0.0,-0.015205298612722351,-0.015205298612722351,-0.015442537876632856,1.0390054303025162
2000-09-21,2000-09-22,-0.015205298612722351,0.00023723926391050476,0.018177778303456682,0.00023723926391050476,1.0,0.0,0.018177778303456682,0.018177778303456682,0.017940539039546177,1.057892240670643
2000-09-22,2000-09-25,0.018177778303456682,0.00023723926391050476,-0.0070984164726273224,0.00023798696983301504,1.0,0.0,-0.0070984164726273224,-0.0070984164726273224,-0.0073364034424603375,1.0503828809632019
2000-09-25,2000-09-26,-0.0070984164726273224,0.00023798696983301504,-0.012781884638957686,0.00023798696983301504,1.0,0.0,-0.012781884638957686,-0.012781884638957686,-0.0130198716087907,1.036957008151994
2000-09-26,2000-09-27,-0.012781884638957686,0.00023798696983301504,0.005266987685982549,0.00023873453548994839,1.0,0.0,0.005266987685982549,0.005266987685982549,0.005028253150492601,1.0424186479448239
2000-09-27,2000-09-28,0.005266987685982549,0.00023873453548994839,0.012879455925110639,0.00024060283631732737,1.0,0.0,0.012879455925110639,0.012879455925110639,0.012638853088793311,1.0558444329765426
2000-09-28,2000-09-29,0.012879455925110639,0.00024060283631732737,-0.009482745505148493,0.00023985562109318792,1.0,0.0,-0.009482745505148493,-0.009482745505148493,-0.009722601126241681,1.0458321289255983
2000-09-29,2000-10-02,-0.009482745505148493,0.00023985562109318792,0.0015230423311931585,0.000241349911460631,1.0,0.0,0.0015230423311931585,0.0015230423311931585,0.0012816924197325275,1.047424975529274
2000-10-02,2000-10-03,0.0015230423311931585,0.000241349911460631,-0.00934183127582211,0.0002402292462186928,1.0,0.0,-0.00934183127582211,-0.00934183127582211,-0.009582060522040803,1.0376401081337974
2000-10-03,2000-10-04,-0.00934183127582211,0.0002402292462186928,0.00833348419497315,0.0002402292462186928,1.0,0.0,0.00833348419497315,0.00833348419497315,0.008093254948754458,1.0462872655750006
2000-10-04,2000-10-05,0.00833348419497315,0.0002402292462186928,0.0034795934324740596,0.00024060283631732737,1.0,0.0,0.0034795934324740596,0.0034795934324740596,0.0032389905961567322,1.0499279198727767
2000-10-05,2000-10-06,0.0034795934324740596,0.00024060283631732737,-0.021673240408324745,0.0002402292462186928,1.0,0.0,-0.021673240408324745,-0.021673240408324745,-0.021913469654543438,1.0271725796539617
2000-10-06,2000-10-09,-0.021673240408324745,0.0002402292462186928,-0.007532043530627641,0.0002402292462186928,1.0,0.0,-0.007532043530627641,-0.007532043530627641,-0.007772272776846334,1.019435871070541
2000-10-09,2000-10-10,-0.007532043530627641,0.0002402292462186928,-0.0165179617000758,0.000241349911460631,1.0,0.0,-0.0165179617000758,-0.0165179617000758,-0.01675931161153643,1.0025968683965143
2000-10-10,2000-10-11,-0.0165179617000758,0.000241349911460631,-0.008397737407880967,0.00023985562109318792,1.0,0.0,-0.008397737407880967,-0.008397737407880967,-0.008637593028974155,0.9941773231697566
2000-10-11,2000-10-12,-0.008397737407880967,0.00023985562109318792,-0.02494814958700675,0.00023836077019145918,1.0,0.0,-0.02494814958700675,-0.02494814958700675,-0.02518651035719821,0.9693744385953076
2000-10-12,2000-10-13,-0.02494814958700675,0.00023836077019145918,0.03333336049914837,0.00023836077019145918,1.0,0.0,0.03333336049914837,0.03333336049914837,0.03309499972895691,1.0016869462156646
2000-10-13,2000-10-16,0.03333336049914837,0.00023836077019145918,0.004542825197361822,0.00024172339651817865,1.0,0.0,0.004542825197361822,0.004542825197361822,0.004301101800843643,1.0062374349148016
2000-10-16,2000-10-17,0.004542825197361822,0.00024172339651817865,-0.02487533848411627,0.00024247026163837226,1.0,0.0,-0.02487533848411627,-0.02487533848411627,-0.025117808745754644,0.981206938125907
2000-10-17,2000-10-18,-0.02487533848411627,0.00024247026163837226,-0.0037107416124527726,0.00024247026163837226,1.0,0.0,-0.0037107416124527726,-0.0037107416124527726,-0.003953211874091145,0.9775659327101758
2000-10-18,2000-10-19,-0.0037107416124527726,0.00024247026163837226,0.03770950046737731,0.00024321698680918047,1.0,0.0,0.03770950046737731,0.03770950046737731,0.03746628348056813,1.0144294557066023
2000-10-19,2000-10-20,0.03770950046737731,0.00024321698680918047,0.0042625118915082805,0.00024284364171411887,1.0,0.0,0.0042625118915082805,0.0042625118915082805,0.004019668249794162,1.018753473324648
2000-10-20,2000-10-23,0.0042625118915082805,0.00024284364171411887,0.004466808308172032,0.00024396357208300579,1.0,0.0,0.004466808308172032,0.004466808308172032,0.0042228447360890264,1.0233040498032735
2000-10-23,2000-10-24,0.004466808308172032,0.00024396357208300579,-0.00667114612211861,0.00024433681227487014,1.0,0.0,-0.00667114612211861,-0.00667114612211861,-0.00691548293439348,1.01647743895968
2000-10-24,2000-10-25,-0.00667114612211861,0.00024433681227487014,-0.02350556313238361,0.00024582942356277115,1.0,0.0,-0.02350556313238361,-0.02350556313238361,-0.023751392555946382,0.9925845643455696
2000-10-25,2000-10-26,-0.02350556313238361,0.00024582942356277115,0.002750867660590739,0.00024471001751225074,1.0,0.0,0.002750867660590739,0.002750867660590739,0.002506157643078488,0.9953150331240294
2000-10-26,2000-10-27,0.002750867660590739,0.00024471001751225074,0.018976151908696615,0.00024433681227487014,1.0,0.0,0.018976151908696615,0.018976151908696615,0.018731815096421744,1.0142022823896004
2000-10-27,2000-10-30,0.018976151908696615,0.00024433681227487014,0.008974311704592175,0.00024582942356277115,1.0,0.0,0.008974311704592175,0.008974311704592175,0.008728482281029404,1.0233040498032735
2000-10-30,2000-10-31,0.008974311704592175,0.00024582942356277115,0.01723363688463575,0.0002454563231495399,1.0,0.0,0.01723363688463575,0.01723363688463575,0.01698818056148621,1.0409393002201603
2000-10-31,2000-11-01,0.01723363688463575,0.0002454563231495399,-0.003387760633216219,0.0002450831878015869,1.0,0.0,-0.003387760633216219,-0.003387760633216219,-0.003632843821017806,1.0374128470373067
2000-11-01,2000-11-02,-0.003387760633216219,0.0002450831878015869,0.0016447238995271896,0.0002450831878015869,1.0,0.0,0.0016447238995271896,0.0016447238995271896,0.0013996407117256027,1.0391191047405055
2000-11-02,2000-11-03,0.0016447238995271896,0.0002450831878015869,0.0005472284416871975,0.0002454563231495399,1.0,0.0,0.0005472284416871975,0.0005472284416871975,0.0003017721185376576,1.03968774026892
2000-11-03,2000-11-06,0.0005472284416871975,0.0002454563231495399,0.007003952023220128,0.00024694851525808303,1.0,0.0,0.007003952023220128,0.007003952023220128,0.006757003507962045,1.0469696633208936
2000-11-06,2000-11-07,0.007003952023220128,0.00024694851525808303,-0.00021748480582750584,0.00024694851525808303,1.0,0.0,-0.00021748480582750584,-0.00021748480582750584,-0.0004644333210855889,1.046741963326959
2000-11-07,2000-11-08,-0.00021748480582750584,0.00024694851525808303,-0.022173851935264333,0.0002465755196103814,1.0,0.0,-0.022173851935264333,-0.022173851935264333,-0.022420427454874714,1.023531662017719
2000-11-08,2000-11-09,-0.022173851935264333,0.0002465755196103814,-0.003779075252181352,0.00024620248904749786,1.0,0.0,-0.003779075252181352,-0.003779075252181352,-0.00402527774122885,1.0196636588439638
2000-11-09,2000-11-10,-0.003779075252181352,0.00024620248904749786,-0.024325435308205523,0.0002450831878015869,1.0,0.0,-0.024325435308205523,-0.024325435308205523,-0.02457051849600711,0.9948598964746268
2000-11-10,2000-11-13,-0.024325435308205523,0.0002450831878015869,-0.007776416832530053,0.00024582942356277115,1.0,0.0,-0.007776416832530053,-0.007776416832530053,-0.008022246256092824,0.9871234512296724
2000-11-13,2000-11-14,-0.007776416832530053,0.00024582942356277115,0.026279421681098647,0.0002450831878015869,1.0,0.0,0.026279421681098647,0.026279421681098647,0.02603433849329706,1.0130644846558383
2000-11-14,2000-11-15,0.026279421681098647,0.0002450831878015869,0.003144350549379782,0.0002454563231495399,1.0,0.0,0.003144350549379782,0.003144350549379782,0.002898894226230242,1.016249914524723
2000-11-15,2000-11-16,0.003144350549379782,0.0002454563231495399,-0.015674200515577663,0.00024433681227487014,1.0,0.0,-0.015674200515577663,-0.015674200515577663,-0.015918537327852533,1.000321009590524
2000-11-16,2000-11-17,-0.015674200515577663,0.00024433681227487014,-0.005345283893069763,0.00024433681227487014,1.0,0.0,-0.005345283893069763,-0.005345283893069763,-0.005589620705344633,0.9949740098100605
2000-11-17,2000-11-20,-0.005345283893069763,0.00024433681227487014,-0.01429378542039006,0.00024471001751225074,1.0,0.0,-0.01429378542039006,-0.01429378542039006,-0.01453849543790231,0.9807520648149703
2000-11-20,2000-11-21,-0.01429378542039006,0.00024471001751225074,0.005104222204660003,0.00024471001751225074,1.0,0.0,0.005104222204660003,0.005104222204660003,0.004859512187147752,0.985758041281465
2000-11-21,2000-11-22,0.005104222204660003,0.00024471001751225074,-0.023892121914140918,0.00024471001751225074,1.0,0.0,-0.023892121914140918,-0.023892121914140918,-0.02413683193165317,0.9622061899813236
2000-11-22,2000-11-24,-0.023892121914140918,0.00024471001751225074,0.0204563573534553,0.00024471001751225074,1.0,0.0,0.0204563573534553,0.0204563573534553,0.02021164733594305,0.9818894236512882
2000-11-27,2000-11-28,0.008806650965897722,0.00024359029692999634,-0.01722913473091192,0.00024172339651817865,1.0,0.0,-0.01722913473091192,-0.01722913473091192,-0.0174708581274301,0.9649723184803427
2000-11-28,2000-11-29,-0.01722913473091192,0.00024172339651817865,-0.001870251220158381,0.0002402292462186928,1.0,0.0,-0.001870251220158381,-0.001870251220158381,-0.0021104804663770738,0.9631675778242857
2000-11-29,2000-11-30,-0.001870251220158381,0.0002402292462186928,-0.008665205015026767,0.00023910826573558808,1.0,0.0,-0.008665205015026767,-0.008665205015026767,-0.008904313280762355,0.9548215332986115
2000-11-30,2000-12-01,-0.008665205015026767,0.00023910826573558808,-0.00047205506896008664,0.00023985562109318792,1.0,0.0,-0.00047205506896008664,-0.00047205506896008664,-0.0007119106900532746,0.9543708049538657
2000-12-01,2000-12-04,-0.00047205506896008664,0.00023985562109318792,0.00850848039900387,0.000236865358333338,1.0,0.0,0.00850848039900387,0.00850848039900387,0.008271615040670532,0.9624910502411972
2000-12-04,2000-12-05,0.00850848039900387,0.000236865358333338,0.03280983901008172,0.00023424703651153678,1.0,0.0,0.03280983901008172,0.03280983901008172,0.032575591973570184,0.9940702266482554
2000-12-05,2000-12-06,0.03280983901008172,0.00023424703651153678,-0.015997479771736933,0.0002346211878303528,1.0,0.0,-0.015997479771736933,-0.015997479771736933,-0.016232100959567286,0.978167608305764
2000-12-06,2000-12-07,-0.015997479771736933,0.0002346211878303528,-0.013720554572253518,0.00023536938509716165,1.0,0.0,-0.013720554572253518,-0.013720554572253518,-0.01395592395735068,0.964746606255194
2000-12-07,2000-12-08,-0.013720554572253518,0.00023536938509716165,0.0023379776610481517,0.0002346211878303528,1.0,0.0,0.0023379776610481517,0.0023379776610481517,0.002103356473217799,0.9670021622691907
2000-12-08,2000-12-11,0.0023379776610481517,0.0002346211878303528,0.0347563393064263,0.00023424703651153678,1.0,0.0,0.0347563393064263,0.0347563393064263,0.03452209226991476,1.0006116175310666
2000-12-11,2000-12-12,0.0347563393064263,0.00023424703651153678,-0.00428312821931387,0.00023349862847021896,1.0,0.0,-0.00428312821931387,-0.00428312821931387,-0.004516626847784089,0.996325869675446
2000-12-12,2000-12-13,-0.00428312821931387,0.00023349862847021896,-0.01369756298642344,0.00023349862847021896,1.0,0.0,-0.01369756298642344,-0.01369756298642344,-0.013931061614893658,0.9826786333205635
2000-12-13,2000-12-14,-0.01369756298642344,0.00023349862847021896,-0.0127390723325852,0.00023349862847021896,1.0,0.0,-0.0127390723325852,-0.0127390723325852,-0.012972570961055419,0.9701602191310068
