jump_penalty,mean_cagr_spread_bull_minus_bear_oos,mean_cagr_spread_bull_minus_bear_train,mean_cagr_spread_bull_minus_bear_validation,mean_sortino_spread_bull_minus_bear_oos,mean_sortino_spread_bull_minus_bear_train,mean_sortino_spread_bull_minus_bear_validation
0.0,2.9654041651827727,1.3848450332466102,1.6353519917561536,20.51693015137669,15.29502817784869,16.662104962996732
5.0,0.37018212911277715,0.4626958883926286,0.4875943227632384,3.574025378476684,4.433325994273786,4.277722611808408
10.0,0.5902555140239899,0.26646300180435456,0.2444326233069915,0.3289376215242345,2.5314673989410634,2.117610221917425
15.0,-0.17322413140445617,0.2074588916407423,0.1518764942490066,-1.2454382376219362,1.893337259246388,1.3013191357773275
20.0,-0.35075491908825357,0.18319834513216737,0.1098854451497936,-5.999582928294858,1.6849808844229477,1.0168353059321558
