version,annual_return,annual_volatility,sharpe,max_drawdown,total_return,final_wealth,total_switch_count,avg_switch_count_per_year,avg_position
final_model_gspc_to_spy,0.07374938479564275,0.10045754634642709,0.5730943411846013,-0.1684237720347782,5.188436708455287,6.188436708455287,258,10.072192099147948,0.6150271107668474
buy_and_hold,0.0836473077280444,0.19216512266731844,0.417187269690817,-0.5569273201989486,6.828125337747283,7.828125337747283,0,0.0,1.0
