version,rebalance_date,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,oos_sharpe,oos_accuracy,oos_balanced_accuracy,oos_f1
final_model_gspc_to_spy,2016-12-07,12,,0.55,2.530422181106433,0.975609756097561,0.5,0.9876543209876543
final_model_gspc_to_spy,2017-06-07,12,,0.55,2.4590129443609547,0.9291338582677166,0.5,0.963265306122449
final_model_gspc_to_spy,2017-12-07,12,,0.55,0.21440195411790486,0.7073170731707317,0.6827697262479872,0.7721518987341772
final_model_gspc_to_spy,2018-06-07,12,,0.55,-0.03503504857653829,0.8095238095238095,0.766025641025641,0.8604651162790697
final_model_gspc_to_spy,2018-12-07,12,,0.55,1.0210259282724732,0.7073170731707317,0.6982082866741322,0.7567567567567568
final_model_gspc_to_spy,2019-06-07,8,,0.55,0.5610000200369876,0.7952755905511811,0.7202719797596457,0.8631578947368421
final_model_gspc_to_spy,2019-12-09,8,,0.55,1.1511214969267156,0.7903225806451613,0.7931995540691192,0.8243243243243243
final_model_gspc_to_spy,2020-06-09,8,,0.55,0.7704164148346929,0.6614173228346457,0.6515804597701149,0.7329192546583851
final_model_gspc_to_spy,2020-12-09,0,,0.55,1.967680330223798,0.8780487804878049,0.7904761904761904,0.927536231884058
final_model_gspc_to_spy,2021-06-09,0,,0.55,1.2125815242236289,0.8976377952755905,0.8449260752688172,0.9333333333333333
final_model_gspc_to_spy,2021-12-09,0,,0.55,-1.0588435115667716,0.9112903225806451,0.90149136577708,0.8070175438596491
final_model_gspc_to_spy,2022-06-09,0,,0.55,-1.0907345130464352,0.8888888888888888,0.8592592592592592,0.8292682926829268
final_model_gspc_to_spy,2022-12-09,4,,0.55,-0.5315128487126765,0.7560975609756098,0.7570180084745763,0.7580645161290323
final_model_gspc_to_spy,2023-06-09,4,,0.55,1.763896828158559,0.873015873015873,0.8791293213828425,0.8805970149253731
final_model_gspc_to_spy,2023-12-11,4,,0.55,2.6019213927379234,0.9274193548387096,0.8883647798742138,0.9569377990430622
final_model_gspc_to_spy,2024-06-11,4,,0.55,0.03212906235754826,0.8412698412698413,0.7518663348738002,0.898989898989899
final_model_gspc_to_spy,2024-12-11,4,,0.55,0.5101353689442625,0.8278688524590164,0.8361486486486487,0.8
final_model_gspc_to_spy,2025-06-11,4,,0.55,1.7614477387326894,0.8809523809523809,0.6441441441441441,0.933920704845815
final_model_gspc_to_spy,2025-12-11,4,,0.55,-1.582770675796642,0.7682926829268293,0.7764378478664193,0.7397260273972602
