rebalance_date,train_start,train_end,val_start,val_end,oos_start,oos_end,selected_config_id,selected_smoothing_halflife,selected_threshold,oos_sharpe,oos_accuracy,oos_balanced_accuracy,oos_f1,validation_sharpe,validation_accuracy,validation_balanced_accuracy,validation_f1
2016-05-02,2001-05-02,2012-05-01,2012-05-02,2016-04-29,2016-05-02,2016-11-01,cfg_009,8,0.45,0.5674146894183082,0.6953125,0.524390243902439,0.8169014084507042,0.6560745126606948,0.7783350050150452,0.6771502078161706,0.8545095457537853
2016-11-02,2001-11-02,2012-11-01,2012-11-02,2016-11-01,2016-11-02,2017-05-01,cfg_009,8,0.45,3.0446322787263984,0.9262295081967213,0.7997198879551821,0.961038961038961,0.8068139235570946,0.7717717717717718,0.6519621533127888,0.8536585365853658
2017-05-02,2002-05-02,2013-05-01,2013-05-02,2017-05-01,2017-05-02,2017-11-01,cfg_009,8,0.45,2.307349576721386,0.9140625,0.5,0.9551020408163265,0.7833182939984723,0.7757757757757757,0.6436121597456785,0.8584070796460177
2017-11-02,2002-11-04,2013-11-01,2013-11-04,2017-11-01,2017-11-02,2018-05-01,cfg_001,0,0.5,0.5206955300733724,0.9098360655737705,0.8944646351691361,0.9281045751633987,0.7191712300376002,0.8928928928928929,0.843770391622733,0.9288090485695276
2018-05-02,2003-05-02,2014-05-01,2014-05-02,2018-05-01,2018-05-02,2018-11-01,cfg_010,8,0.5,0.31940610698345534,0.7734375,0.6594896331738437,0.8542713567839196,0.6565102067314122,0.7947947947947948,0.704253938113968,0.8641484426772698
2018-11-02,2003-11-03,2014-10-31,2014-11-03,2018-11-01,2018-11-02,2019-05-01,cfg_009,8,0.45,2.4642287285615314,0.8677685950413223,0.8841288096607246,0.8823529411764706,0.6504315154410814,0.781,0.6672567912700256,0.8588007736943907
2019-05-02,2004-05-03,2015-05-01,2015-05-04,2019-05-01,2019-05-02,2019-11-01,cfg_001,0,0.5,1.4919129118500727,0.9296875,0.922782307882382,0.9395973154362416,0.8188249379524956,0.8957915831663327,0.8627793696275072,0.9269662921348315
2019-11-04,2004-11-04,2015-11-03,2015-11-04,2019-11-01,2019-11-04,2020-05-01,cfg_001,0,0.5,-0.10141796321395573,0.8617886178861789,0.8713369963369964,0.8930817610062893,0.868585593947807,0.9018036072144289,0.8660182823129252,0.9319444444444445
2020-05-04,2005-05-04,2016-05-03,2016-05-04,2020-05-01,2020-05-04,2020-11-03,cfg_002,0,0.55,0.7532348305009825,0.8203125,0.8118057349522088,0.8535031847133758,0.8203138625052628,0.8917835671342685,0.8623835374699029,0.925207756232687
2020-11-04,2005-11-04,2016-11-03,2016-11-04,2020-11-03,2020-11-04,2021-05-03,cfg_005,2,0.55,2.230706235785502,0.8688524590163934,0.6672897196261682,0.9259259259259259,1.053947161662807,0.8827655310621243,0.8592608234462167,0.9175475687103594
2021-05-04,2006-05-04,2017-05-03,2017-05-04,2021-05-03,2021-05-04,2021-11-03,cfg_005,2,0.55,1.7052398762321326,0.8828125,0.7964285714285715,0.926829268292683,1.0541556454929495,0.8717434869739479,0.8474880611270296,0.9083094555873925
2021-11-04,2006-11-06,2017-11-03,2017-11-06,2021-11-03,2021-11-04,2022-05-03,cfg_011,8,0.55,-0.6046228480115388,0.7235772357723578,0.7270723104056438,0.6458333333333334,0.8984605893968718,0.7905811623246493,0.7571834887459062,0.8468864468864469
2022-05-04,2007-05-04,2018-05-03,2018-05-04,2022-05-03,2022-05-04,2022-11-03,cfg_005,2,0.55,-0.9104709327020375,0.8740157480314961,0.7605559465165377,0.6666666666666666,0.9090537499248883,0.8588588588588588,0.8446875939251428,0.8917881811204912
2022-11-04,2007-11-05,2018-11-02,2018-11-05,2022-11-03,2022-11-04,2023-05-03,cfg_011,8,0.55,-1.4744937231552302,0.6557377049180327,0.6526881720430108,0.5714285714285714,0.8146081396577456,0.7757757757757757,0.7681288168648612,0.8095238095238095
2023-05-04,2008-05-05,2019-05-03,2019-05-06,2023-05-03,2023-05-04,2023-11-03,cfg_011,8,0.55,0.6434699157823738,0.7559055118110236,0.7566964285714286,0.7304347826086957,0.38848191380414865,0.7507507507507507,0.7490001226843332,0.7770814682184423
2023-11-06,2008-11-06,2019-11-05,2019-11-06,2023-11-03,2023-11-06,2024-05-03,cfg_007,4,0.5,2.925060857871702,0.967479674796748,0.9070477247502775,0.9813084112149533,0.577288088697032,0.814629258517034,0.8091724678890087,0.8384279475982532
2024-05-06,2009-05-06,2020-05-05,2020-05-06,2024-05-03,2024-05-06,2024-11-05,cfg_011,8,0.55,-0.228985348431966,0.7874015748031497,0.6194581280788177,0.8708133971291866,0.9767311222050253,0.781563126252505,0.776970300315248,0.8123924268502581
2024-11-06,2009-11-06,2020-11-05,2020-11-06,2024-11-05,2024-11-06,2025-05-05,cfg_008,4,0.55,-0.7068711948360628,0.8099173553719008,0.8135422656699252,0.7722772277227723,0.9882553651784174,0.8405215646940822,0.8295264800134929,0.8702040816326531
2025-05-06,2010-05-06,2021-05-05,2021-05-06,2025-05-05,2025-05-06,2025-11-05,cfg_008,4,0.55,2.491770666157153,0.8976377952755905,0.5343691148775894,0.9456066945606695,0.5753059670914615,0.8333333333333334,0.8304969588478204,0.8496376811594203
2025-11-06,2010-11-08,2021-11-05,2021-11-08,2025-11-05,2025-11-06,2026-04-10,cfg_008,4,0.55,-1.3156642392600972,0.7333333333333333,0.735655737704918,0.7021276595744681,0.7424173648422556,0.8402010050251256,0.834816037852091,0.8608923884514436
