Date,Ticker,Adj_Close,ret,rf_daily,excess_ret,log_downside_dev_hl5,log_downside_dev_hl21,ewm_return_hl5,ewm_return_hl10,ewm_return_hl21,sortino_hl5,sortino_hl10,sortino_hl21
1993-01-29,SPY,24.17539596557617,,0.00011576216539777029,,,,,,,,,
1993-02-01,SPY,24.347322463989254,0.007111631125210849,0.00011768900777431313,0.006993942117436536,-26.937873935368604,-26.937873935368604,0.006993942117436536,0.006993942117436536,0.006993942117436536,3496971058.718266,6993942117.436536,3496971058.718266
1993-02-02,SPY,24.398910522460938,0.0021188390858166706,0.00011807426446064362,0.002000764821356027,-26.937873935368604,-26.937873935368604,0.006347578129096331,0.006659563971191692,0.006831822531117918,3173789064.548164,6659563971.191691,3415911265.558957
1993-02-03,SPY,24.65682601928711,0.010570779239865713,0.00011691838263416798,0.010453860857231545,-26.937873935368604,-26.937873935368604,0.00687913411520029,0.006913656682870988,0.006949423673685128,3439567057.600143,6913656682.870988,3474711836.842562
1993-02-04,SPY,24.759994506835938,0.004184175508564092,0.00011576216539777029,0.004068413343166322,-26.937873935368604,-26.937873935368604,0.00651528789452861,0.006723119248061143,0.006855882392198887,3257643947.264303,6723119248.061144,3427941196.0994415
1993-02-05,SPY,24.74279022216797,-0.0006948420228130026,0.00011576216539777029,-0.0008106041882107728,-8.139963132248097,-8.831477397657585,0.005566955291064613,0.00621860832694497,0.006606965207962533,19.087928725830135,29.6451675561221,45.233888241216455
1993-02-08,SPY,24.74279022216797,0.0,0.00011730371383444904,-0.00011730371383444904,-8.197392556720429,-8.837274279648346,0.004831131164801494,0.0057943112516880505,0.0063886401553447155,17.54410355339279,28.280961196643812,43.99343587669241
1993-02-09,SPY,24.57084846496582,-0.006949166026073317,0.00011691838263416798,-0.007066084408707485,-5.969600434606167,-6.659941754812888,0.0032910433104661775,0.004933089026658337,0.0059517891782990325,1.287947396696488,2.6821364548971878,4.645404040395012
1993-02-10,SPY,24.605222702026367,0.0013989845368815867,0.00011730371383444904,0.0012816808230471377,-6.038915152605984,-6.676445259085958,0.003030932468335884,0.004688565142584535,0.00580015906590329,1.2712875313448473,2.639084950090683,4.602388106810507
1993-02-11,SPY,24.72560691833496,0.004892628600296378,0.00011653301416614248,0.004776095586130236,-6.10822987060177,-6.692948763358596,0.0032568428508907427,0.0046944267945382475,0.005766909546036424,1.4640885037600815,2.7355678208950303,4.652151562202968
1993-02-12,SPY,24.53645133972168,-0.007650189507502625,0.00011691838263416798,-0.007767107890136793,-5.660442501363071,-6.289219051914617,0.0018297986372134531,0.0038599150958452465,0.005327484070457239,0.5256567471977384,1.4815537055816765,2.870088506675719
1993-02-16,SPY,23.91746711730957,-0.02522712896995194,0.00011730371383444904,-0.02534443268378639,-4.637710361416038,-5.314800328531768,-0.0016878903001507975,0.001904187290924635,0.004331621484183697,-0.1743717941172013,0.27106390434368577,0.8807222215326053
1993-02-17,SPY,23.90027236938477,-0.0007189201030554093,0.00011614760842304506,-0.0008350677114784544,-4.706472056204767,-5.330820358324735,-0.0015774928964388216,0.0017207475779958646,0.004163868275080722,-0.17456704302593673,0.2534606655740811,0.8602859847287763
1993-02-18,SPY,23.88306999206543,-0.0007197565388993299,0.0001153766850829907,-0.0008351332239823206,-4.775152171794782,-5.346824576299223,-0.0014813948550076537,0.00154958788669888,0.004001559587249745,-0.17558728774432586,0.2361703673304138,0.8400897725762622
1993-02-19,SPY,23.969039916992188,0.0035996178445785176,0.00011691838263416798,0.0034826994619443497,-4.844466889833763,-5.363328080591282,-0.0008387956419333054,0.0016790425859186389,0.003984713121786209,-0.10655685732308104,0.2649246708617696,0.8504736254616418
1993-02-22,SPY,24.055021286010746,0.003587184522881204,0.00011768900777431313,0.0034694955151068907,-4.913781607871521,-5.379831584883226,-0.0002810897784981623,0.0017989438623805365,0.0039679849224241535,-0.038271306720541645,0.29385277941920995,0.8609960997465099
1993-02-23,SPY,24.03783226013184,-0.0007145712188125763,0.00011730371383444904,-0.0008318749326470254,-4.982143453336377,-5.395788697131758,-0.00035238860644759004,0.0016227657978687996,0.003812142009595421,-0.051373513422727765,0.2742407255088457,0.8404856970686994
1993-02-24,SPY,24.347322463989254,0.012875129525332651,0.00011807426446064362,0.012757055260872008,-5.051458171371444,-5.412292201423466,0.001344621517678012,0.0023683958545693716,0.004102567434122446,0.21009729760153348,0.41436388422873316,0.9195690924927119
1993-02-25,SPY,24.398910522460938,0.0021188390858166706,0.00011768900777431313,0.0020011500780423574,-5.12077288940501,-5.4287957057150535,0.001429608769997183,0.002343802503544615,0.004034338149991499,0.23940907719222668,0.42452191711559994,0.9193234018605263
1993-02-26,SPY,24.433305740356445,0.0014097030219379914,0.00011768900777431313,0.0012920140141636782,-5.190087607436966,-5.445299210006515,0.0014117972063611283,0.0022733673748747533,0.003945299762590164,0.25339540000798433,0.4262851716070798,0.9139941279444237
1993-03-01,SPY,24.36452865600586,-0.0028148906693779008,0.00011845948390121208,-0.002933350153279113,-5.239206739990459,-5.454113636125929,0.0008493203282603655,0.0019246890781014201,0.003721962233665106,0.16011429065416696,0.36963907365446647,0.8698881563883959
1993-03-02,SPY,24.72560691833496,0.014819833678173522,0.00011845948390121208,0.01470137419427231,-5.308521458019392,-5.470617140417197,0.0026424608984073577,0.002780305458407583,0.004078444212879534,0.5339125702731274,0.552791432482397,0.9690660142579738
1993-03-03,SPY,24.82878303527832,0.00417284466602319,0.00011730371383444904,0.004055540952188741,-5.377836176046383,-5.487120644708336,0.0028253833153868407,0.002865704164512189,0.0040777005847389,0.6118457561442374,0.5898636661087594,0.9850120672186436
1993-03-04,SPY,24.691207885742188,-0.005540954195808023,0.00011614760842304506,-0.005657101804231068,-5.346430596859521,-5.473233610383793,0.0017273303948032934,0.002294957345073211,0.003761628864747674,0.3624939154307865,0.4668530370092825,0.8961301711169981
1993-03-05,SPY,24.6224422454834,-0.0027850253651826584,0.00011999998934575373,-0.002905025354528412,-5.38884896548672,-5.481764762383012,0.0011276745524403434,0.0019467300596205342,0.0035451744590515857,0.24690571907073433,0.40493658378090697,0.8518003205967719
1993-03-08,SPY,25.17266273498535,0.022346300339190828,0.0001192298110723744,0.022227070528118453,-5.458163683511284,-5.498268266674063,0.0038589794762839,0.0033048437914108613,0.004151742398215688,0.9055716915684711,0.7116782875401625,1.0141401278952968
1993-03-09,SPY,25.086688995361328,-0.0034153613596282772,0.0001192298110723744,-0.0035345911707006517,-5.47877791796678,-5.5024179715535135,0.002901885920801439,0.0028468272924196845,0.0039021808175608657,0.6951577241997668,0.6218685847614029,0.9571437148104591
1993-03-10,SPY,25.13827514648437,0.0020563156474169286,0.00011884466610267985,0.0019374709813142488,-5.548092635988388,-5.518921475844397,0.0027770429501360197,0.002785930420637829,0.0038383901834613218,0.7129984956847433,0.6300271463298068,0.9571637950295923
