Date,Ticker,Adj_Close,ret,rf_daily,excess_ret,log_downside_dev_hl5,log_downside_dev_hl21,ewm_return_hl5,ewm_return_hl10,ewm_return_hl21,sortino_hl5,sortino_hl10,sortino_hl21
1987-09-10,^RUT,168.97000122070312,,0.00025142174202552603,,,,,,,,,
1987-09-11,^RUT,170.5399932861328,0.00929154319753489,0.00025216679189199454,0.009039376405642896,-26.937873935368604,-26.937873935368604,0.009039376405642896,0.009039376405642896,0.009039376405642896,4519688202.821445,9039376405.642897,4519688202.821445
1987-09-14,^RUT,170.42999267578125,-0.0006450135726638884,0.00025216679189199454,-0.0008971803645558829,-8.038486096735022,-8.730000362804093,0.007753094728964581,0.008373954924318002,0.008716754079718158,24.018464801772232,36.06786267417503,53.919490311551925
1987-09-15,^RUT,169.1999969482422,-0.007217014495089269,0.000251794284370499,-0.007468808779459768,-5.913010458402847,-6.603834183291206,0.005782627894238297,0.007313012433286756,0.008191237640090894,2.1385187399270293,3.758464851032726,6.044470618382385
1987-09-16,^RUT,168.9199981689453,-0.0016548391509872973,0.000251794284370499,-0.0019066334353577963,-5.9466631249563155,-6.588180745881891,0.004787257346453188,0.006695600330373598,0.007863377725576036,1.8310059483612255,3.4457455286683967,5.712414089723384
1987-09-17,^RUT,168.82000732421875,-0.0005919420187688873,0.0002532841055791213,-0.0008452261243480086,-6.008267475411015,-6.598397919823885,0.0040581355339140805,0.006190613741360789,0.007580624847029011,1.6507600801251434,3.2760452223015135,5.56356044290408
1987-09-18,^RUT,168.75,-0.00041468618162243676,0.0002547733700253296,-0.0006694595516477664,-6.0720987160607045,-6.6108672525087275,0.0034461510131240875,0.0057312151550897635,0.007312759279576187,1.49421561505962,3.1258419431304265,5.434310461373634
1987-09-21,^RUT,167.39999389648438,-0.008000036168981484,0.0002588659798488102,-0.008258902148830294,-5.607884309695182,-6.218793142696797,0.001930938474720172,0.004794338851197092,0.00680717512756771,0.5263100305313122,1.7272703927105375,3.41786157628431
1987-09-22,^RUT,167.55999755859375,0.0009558164154312987,0.00025849409804057366,0.000697322317390725,-5.67719902771205,-6.235296646979133,0.001771247558045075,0.004519973910303842,0.006608799073340461,0.5174346107265361,1.6858503911977039,3.3734748370284655
1987-09-23,^RUT,168.64999389648438,0.006505110729125407,0.00025775023029805944,0.006247360498827348,-5.74651374572611,-6.251800151261191,0.0023506778568522695,0.004635651822596701,0.00659706380565316,0.735990699435824,1.7899685978920752,3.423520968363462
1987-09-24,^RUT,168.72000122070312,0.00041510422029267247,0.0002562620781261238,0.00015884214216654868,-5.815828463737161,-6.268303655542967,0.0020669459582387654,0.004335853270839232,0.006388026198770797,0.6936035884226157,1.7332478870475085,3.3702054542304625
1987-09-25,^RUT,168.85000610351562,0.0007705362842098662,0.0002596096393712166,0.0005109266448386496,-5.8851431817449855,-6.284807159824455,0.0018655201346187687,0.00407970937710476,0.00619720722881659,0.6709422639692781,1.6883668989407998,3.3239393290887564
1987-09-28,^RUT,169.52000427246094,0.003968007964030296,0.0002614681812662667,0.003706539782764029,-5.954457899749353,-6.30131066410565,0.0021038390910319404,0.004054719325722338,0.006116339686554823,0.8109624190808187,1.7372003138061844,3.3351551909006276
1987-09-29,^RUT,169.05999755859375,-0.002713583661358543,0.00026555392495897223,-0.002979137586317515,-5.934242107559558,-6.275387649049558,0.0014458506233701147,0.0035836829703648795,0.005821025716028294,0.5461752651175862,1.5040329456204344,3.092899053695339
1987-09-30,^RUT,170.80999755859375,0.010351354698165505,0.0002622113553960581,0.010089143342769447,-6.0035568255613265,-6.291891153330922,0.0025647199971630696,0.00401933419018066,0.005959603904419407,1.0383686297620465,1.7463584251549225,3.2192225755055643
1987-10-01,^RUT,171.39999389648438,0.0034541089299426897,0.00026332585679345044,0.0031907830731492393,-6.072871543559204,-6.308394657611991,0.002645763509690575,0.0039638486005142285,0.005869705216442065,1.1480627420313363,1.78298555351323,3.2234228521765362
1987-10-02,^RUT,172.0800018310547,0.003967374321967476,0.0002644400465896535,0.0037029342753778227,-6.142186261552911,-6.324898161892761,0.0027826136698085946,0.003946375948694651,0.005799354017639595,1.2941079778167908,1.8377258384178885,3.237784883284228
1987-10-05,^RUT,172.5399932861328,0.002673125582191238,0.00026555392495897223,0.002407571657232266,-6.211500979542146,-6.341401666173226,0.0027340646925403007,0.0038433268286850925,0.005689228876763132,1.3627914062217694,1.8528535043830292,3.2291569714206587
1987-10-06,^RUT,170.2100067138672,-0.013504037689405002,0.0002599814170984871,-0.013764019106503489,-5.241155512689074,-5.800642744832606,0.0005983970380607415,0.002664215544428959,0.005057616512812772,0.1130301628071176,0.6519206081406231,1.6716025770793872
1987-10-07,^RUT,168.8699951171875,-0.007872695751268699,0.0002603531601452769,-0.008133048911413976,-5.1600729291533405,-5.708591922474334,-0.0005318837217090993,0.0019411550442351966,0.004629339066401733,-0.09264199489257709,0.43392030862665093,1.3954971771423446
1987-10-08,^RUT,167.05999755859375,-0.010718289873447917,0.00026592514857304295,-0.01098421502202096,-5.012107036150324,-5.568450420569108,-0.00188493212077676,0.0010755816776183244,0.004122394734229627,-0.2831562445581832,0.20795282197083306,1.0801818237202765
1987-10-09,^RUT,166.1199951171875,-0.005626735634762348,0.0002685227460728079,-0.0058952583808351555,-5.0262686608953855,-5.546438974856392,-0.0024040665961400807,0.0006087653724283083,0.003797139354218877,-0.3662918351252486,0.116537225236131,0.9732947414082159
1987-10-12,^RUT,163.86000061035156,-0.013604590496415825,0.0002685227460728079,-0.013873113242488633,-4.840857513950678,-5.386087232749798,-0.0038887282240403775,-0.00036104271533976236,0.003223417679370198,-0.49222684801514943,-0.05830157538696987,0.7038247711344542
1987-10-13,^RUT,164.13999938964844,0.0017087683281700183,0.00026963548403546866,0.0014391328441345497,-4.910172231988503,-5.402590737041577,-0.003199039609928623,-0.00024049034341321366,0.0031654851241633055,-0.43399059998768286,-0.04020414638961956,0.7026768116131846
1987-10-14,^RUT,161.7899932861328,-0.014317083661837926,0.000285181279866098,-0.014602264941704024,-4.749656632828357,-5.268085282839081,-0.0046751807057343175,-0.0012022554244834186,0.0025885978798925856,-0.5401919008942272,-0.17414108479302015,0.5023020604850096
1987-10-15,^RUT,159.66000366210938,-0.013165150580459306,0.0002807458084972403,-0.013445896388956546,-4.665630061420228,-5.181715958402213,-0.005810544910417285,-0.002022175432571582,0.0020679863687142015,-0.6172686955688816,-0.2688377519911705,0.3680766937909486
1987-10-16,^RUT,152.74000549316406,-0.04334208950408269,0.000275564844809173,-0.043617654348891866,-4.018283326952199,-4.6451691144088985,-0.01070465393062961,-0.0048077002211913515,0.000584654867617052,-0.5952383542137278,-0.35815085058982843,0.06085144333280976
1987-10-19,^RUT,133.60000610351562,-0.12531097748654363,0.0002562620781261238,-0.12556723956466975,-3.032534542076957,-3.7082537318770594,-0.02557355093930681,-0.012894605314417308,-0.0035112727804410813,-0.5306449709672729,-0.368566927439791,-0.14319857725914145
1987-10-20,^RUT,121.38999938964844,-0.09139226164710401,0.00023312437173461653,-0.09162538601883863,-2.8867762897513454,-3.5326131508339897,-0.03412392378360951,-0.01816697017216405,-0.006372181324236267,-0.6120261468938814,-0.44006533468562664,-0.2180130664606163
1987-10-21,^RUT,130.64999389648438,0.07628300974870572,0.00022300613062231633,0.0760600036180834,-2.9560910078047655,-3.5491166551318973,-0.019860676447639607,-0.011856871620891524,-0.0036957548867695054,-0.3817754950900062,-0.29734201038196445,-0.1285478859464973
1987-10-22,^RUT,124.56999969482422,-0.0465365058223991,0.0002136144261815076,-0.04675012024858061,-2.968702093836246,-3.523113112343757,-0.023341499800951945,-0.014193568097050262,-0.005093653556850078,-0.45438051122338485,-0.3515599187938758,-0.1726227325540245
1987-10-23,^RUT,121.58999633789062,-0.02392231969361891,0.0002113571196757924,-0.024133676813294702,-3.021870479237438,-3.528516746745619,-0.023444046668969473,-0.014859227441576056,-0.005711849248850577,-0.4812982154381406,-0.3762328129505828,-0.19462207077420624
1987-10-26,^RUT,110.33000183105467,-0.09260625747158646,0.0002102279867355339,-0.092816485458322,-2.8753238645185926,-3.4003148195069692,-0.03242426979302526,-0.02007979179895077,-0.008539981868895546,-0.5749200999835603,-0.4454162220871447,-0.2559734438723376
1987-10-27,^RUT,108.51000213623048,-0.01649596360572081,0.00020834538722636076,-0.01670430899294717,-2.9381583527762656,-3.4126296567938286,-0.030389329722448143,-0.019853745813313766,-0.008805063050162654,-0.5737822125075945,-0.4537027161553062,-0.2671890764931677
1987-10-28,^RUT,106.08000183105467,-0.022394251749484173,0.0002030693720416199,-0.022597321121525793,-2.994118520000058,-3.421305255374384,-0.02938065859826699,-0.020037474844198207,-0.009252873139879316,-0.5866656738405988,-0.4695767082143416,-0.2832243581071317
1987-10-29,^RUT,110.8000030517578,0.04449473170466467,0.00020080608250583332,0.044293925622158836,-3.0634332380531863,-3.4378087596724116,-0.019843525171540602,-0.015729393404718642,-0.007514303818336854,-0.42466940861223107,-0.3816164009125228,-0.23383532765204793
1987-10-30,^RUT,118.26000213623048,0.06732850973828852,0.00021060439993259017,0.06711790533835593,-3.1327479561061087,-3.4543122639704227,-0.008586416977071252,-0.010181357648638523,-0.005091128722186108,-0.1969459822761876,-0.25572444810255873,-0.16106561408045095
1987-11-02,^RUT,120.20999908447266,0.01648906572820663,0.00022563184624613264,0.0162634338819605,-3.2020626741588107,-3.4708157682684155,-0.005369617781194266,-0.008410429070401536,-0.004397784054029254,-0.1320023074954937,-0.21869366801306225,-0.14144579341021826
1987-11-03,^RUT,117.72000122070312,-0.0207137333227978,0.00022413164917400863,-0.02093786497197181,-3.252057717338008,-3.479767368771104,-0.007384918610507116,-0.009249353976444094,-0.004934811064505768,-0.19085187666582018,-0.24638238543213078,-0.16014533651066865
1987-11-04,^RUT,117.1999969482422,-0.004417297545605825,0.0002203786837533528,-0.004637676229359178,-3.3203055566984907,-3.4958909578903263,-0.007029289631778501,-0.008940523713725541,-0.004925163624869962,-0.19449203465789364,-0.24641945225221928,-0.16243021368574603
1987-11-05,^RUT,118.94000244140624,0.014846463638838348,0.00022225560827449087,0.014624208030563857,-3.3896202747505138,-3.5123944621882757,-0.00422625655671959,-0.007362464123572849,-0.004290430296242581,-0.12532832592737755,-0.2100809727835429,-0.1438514963721886
1987-11-06,^RUT,119.33000183105467,0.0032789589847248557,0.0002282558329096407,0.003050703151815215,-3.4589349928022513,-3.528897966486206,-0.0032842582215329586,-0.006665125462513296,-0.004052076749565373,-0.10438393783823412,-0.1968898630405372,-0.13812063829926804
1987-11-09,^RUT,117.62000274658205,-0.014330001326017028,0.0002282558329096407,-0.014558257158926668,-3.512579869332986,-3.5412866059090566,-0.004743671033378669,-0.007193704879628104,-0.004393193741964467,-0.15907744910292065,-0.21855242203168815,-0.15161479675313513
1987-11-10,^RUT,115.55999755859376,-0.017514071925560648,0.00022563184624613264,-0.01773970377180678,-3.556251359252394,-3.551540378055616,-0.006426000150753318,-0.007899938876693453,-0.004826531185546489,-0.2251132577659435,-0.24592218818686704,-0.1682865879436133
1987-11-11,^RUT,116.26000213623048,0.006057499069102912,0.00022563184624613264,0.005831867222856779,-3.62556607730336,-3.5680438823535017,-0.004839226124048673,-0.006980360901409953,-0.0044804719454418504,-0.18169344404072565,-0.22495899360152377,-0.1588201243131698
1987-11-12,^RUT,118.3499984741211,0.017976916389882858,0.000232001390587655,0.017744914999295203,-3.694880795353965,-3.584547386651368,-0.0019157217771909696,-0.00532458314091266,-0.00375885315972792,-0.07709012979292502,-0.1776489298606751,-0.13545795362537238
1987-11-13,^RUT,118.30999755859376,-0.00033798830623621434,0.00023536938509716165,-0.000573357691333376,-3.7641559363972315,-3.6010437277052816,-0.0017419535024251907,-0.005006407786020148,-0.0036554257873489464,-0.07512573093617395,-0.17292150263725867,-0.13392183496668267
1987-11-16,^RUT,118.2699966430664,-0.00033810258095512413,0.00023499530402326663,-0.0005730978849783908,-3.8334252374558146,-3.617539835192399,-0.0015906458011585413,-0.00470952228435713,-0.0035553480823527907,-0.07352057768043542,-0.1684011406104975,-0.1324218694682239
1987-11-17,^RUT,116.3000030517578,-0.016656748518002917,0.00023387285006037928,-0.016890621368063297,-3.8593625547767125,-3.6274464146233716,-0.0035712190198774257,-0.005525254049786668,-0.003988320688837671,-0.16940114721726027,-0.20191094993390993,-0.15002720989415239
1987-11-18,^RUT,116.69000244140624,0.003353391052576926,0.00022937986991400372,0.0031240111826629224,-3.928677272825898,-3.6439499189211655,-0.0027045252415558007,-0.004946038631764819,-0.003757395922422205,-0.13749721443966206,-0.1871184556320559,-0.14369256651569406
1987-11-19,^RUT,115.11000061035156,-0.013540164521361087,0.00022563184624613264,-0.01376579636760722,-3.9628416497203647,-3.655824831125338,-0.004136400558052004,-0.005536671422704285,-0.004082350884698054,-0.21760198321102803,-0.2147696554078296,-0.15798464595950423
1987-11-20,^RUT,114.4499969482422,-0.005733677861261444,0.0002282558329096407,-0.005961933694171084,-4.024895744390298,-3.6714359365162825,-0.004372714794206879,-0.005565149964836679,-0.00414337759563871,-0.24476040541824173,-0.22305942037724505,-0.16286916928451473
1987-11-23,^RUT,114.47000122070312,0.00017478613363319795,0.00023125256064071564,-5.6466427007517694e-05,-4.094209719698817,-3.6879393581507505,-0.0038139788743988975,-0.005196249907737824,-0.004010682858662412,-0.22880787735216077,-0.2156180664911457,-0.16027656814494454
1987-11-24,^RUT,115.58000183105467,0.009696869035682232,0.00022937986991400372,0.009467489165768228,-4.1635244377462,-3.7044428624484667,-0.002094700317998733,-0.0042142631691002965,-0.0035730705842801093,-0.1346844903456514,-0.18103738585711648,-0.14516458913987915
1987-11-25,^RUT,115.97000122070312,0.0033742808744587904,0.00022675662353544013,0.0031475242509233503,-4.232839155792965,-3.7209463667461606,-0.0014160973004765508,-0.003721266288639348,-0.0033548648227195335,-0.09758695861368147,-0.16549651987046599,-0.13856753790411552
1987-11-27,^RUT,115.61000061035156,-0.003104256329759303,0.00022450675139285003,-0.003328763081152153,-4.298256736487582,-3.737132794383536,-0.0016636908083877866,-0.0036949815230217227,-0.003354017345593412,-0.12240010762345177,-0.1699889087028729,-0.14079312710885394
1987-11-30,^RUT,111.6999969482422,-0.033820635251854414,0.00020947505365698227,-0.034030110305511396,-4.038273964263954,-3.720518606499123,-0.005853505580411783,-0.005726434348930746,-0.0043500155258377185,-0.3320596729435134,-0.2515103193982649,-0.1795938694376828
1987-12-01,^RUT,111.2699966430664,-0.0038495999724605934,0.00022075413938749122,-0.004070354111848085,-4.103640248681236,-3.736548498084829,-0.0056226776272485235,-0.005615531609678305,-0.004340935417109982,-0.34051127743182596,-0.2550447326598765,-0.182115000219505
1987-12-02,^RUT,111.11000061035156,-0.0014379081292513751,0.00021850087477615077,-0.0016564090040275259,-4.172207377129376,-3.7529709831671845,-0.005109246388156308,-0.005350401012638872,-0.004253773618971558,-0.3313778591171473,-0.25152150700914366,-0.18141323267106738
1987-12-03,^RUT,108.94000244140624,-0.019530178715012614,0.0002132382972168667,-0.01974341701222948,-4.132425120103311,-3.7577179006477746,-0.007003631532070988,-0.006314258236894323,-0.004756694791249795,-0.4365286133598651,-0.29821914348997347,-0.20382686981114448
1987-12-04,^RUT,106.5,-0.02239767199122833,0.00021662218050733095,-0.02261429417173566,-4.07231941463399,-3.7587087138799604,-0.00902442301734982,-0.007405822881293186,-0.005336499282967027,-0.5296699015336283,-0.34813626654627106,-0.22889848009288785
1987-12-07,^RUT,106.43000030517578,-0.0006572741298048745,0.00023312437173461653,-0.0008903985015394911,-4.14143111748934,-3.775187744773264,-0.007971478125642655,-0.006969504401712929,-0.0051921422980905395,-0.501348292560479,-0.33915797987092716,-0.22640696975266547
1987-12-08,^RUT,107.23999786376952,0.0076106131379418684,0.00023312437173461653,0.007377488766207252,-4.210745835536306,-3.7916912490708587,-0.005984563007506244,-0.006008729188815452,-0.004784028732821946,-0.4034002145046161,-0.302715231681071,-0.21208227133489024
1987-12-09,^RUT,108.88999938964844,0.01538606451647806,0.000232001390587655,0.015154063125890405,-4.280060553582624,-3.8081947533684297,-0.0032481797618442183,-0.004591520296771757,-0.00413667435054228,-0.2346641445429641,-0.2394747073009356,-0.18643579580950817
1987-12-10,^RUT,108.62000274658205,-0.002479535720266157,0.00023536938509716165,-0.002714905105363319,-4.346523205356516,-3.824447115616017,-0.003179147657954313,-0.004465848991366552,-0.00409051203180189,-0.24546057264961377,-0.2409608089053759,-0.18737599544391406
1987-12-11,^RUT,109.31999969482422,0.006444457103129686,0.00023312437173461653,0.0062113327313950695,-4.415837923401427,-3.8409506199135386,-0.0019635552611742425,-0.0037508300725753287,-0.003756029454417924,-0.16248645789403332,-0.20951796530273742,-0.17491725319130363
1987-12-14,^RUT,112.06999969482422,0.025155506839341868,0.00023424703651153678,0.02492125980283033,-4.485152641445543,-3.8574541242110354,0.0015166689047490262,-0.001830745987231619,-0.0028249288754791635,0.1345141047263977,-0.10587013556688804,-0.13374530892070396
1987-12-15,^RUT,114.36000061035156,0.02043366576035699,0.00023574343105847717,0.020197922329298512,-4.5544673594888065,-3.873957628508506,0.00393494663747931,-0.00035555196964568315,-0.002077417843550953,0.37404072440494673,-0.02128628962411093,-0.09999131474339773
1987-12-16,^RUT,116.81999969482422,0.021511009717937846,0.00023611744191387452,0.02127489227602397,-4.623782077531156,-3.8904611328059504,0.006179592832864745,0.001092974173216692,-0.0013192098666098269,0.6295683728871023,0.06774204104290665,-0.06455348495400794
1987-12-17,^RUT,116.94000244140624,0.0010272448801189604,0.00023574343105847717,0.0007915014490604833,-4.693096795572526,-3.906964637103368,0.005482107438322276,0.0010727854467467016,-0.001250678824140515,0.5985956878346461,0.06883554431878158,-0.06221842018314889
1987-12-18,^RUT,119.45999908447266,0.02154948341419005,0.00023349862847021896,0.021315984785719833,-4.762411513612846,-3.923468141400759,0.00753179394178115,0.0024284119482018097,-0.0005179793920787334,0.8814292752375991,0.16131462334688781,-0.026197089590244783
1987-12-21,^RUT,119.91999816894533,0.003850653674853932,0.00023499530402326663,0.0036156583708306655,-4.831726231652042,-3.939971645698122,0.0070248523980655985,0.0025079182894338914,-0.0003837675256905858,0.8811082020455736,0.17247107084671856,-0.01973222989403871
1987-12-22,^RUT,119.30999755859376,-0.00508672965031387,0.00023574343105847717,-0.0053224730813723475,-4.868957645328366,-3.955220100287048,0.005426498069952943,0.0019835404042349994,-0.0005441185114777483,0.7064494492162725,0.14054561683619185,-0.028406894972306567
1987-12-23,^RUT,120.8000030517578,0.012488521696870203,0.00022975447846973474,0.012258767218400468,-4.938272363365672,-3.971723604584357,0.006310931462628745,0.002671641605260442,-0.0001284315820667547,0.8805578665886236,0.195977382285382,-0.006816626169274484
1987-12-24,^RUT,121.58999633789062,0.006539679355755945,0.0002282558329096407,0.0063114235228463045,-5.007587081401638,-3.988227108881637,0.006310995159546732,0.0029153869117395895,8.065905975360976e-05,0.9437680790761365,0.22139889747582608,0.004352293564541943
1987-12-28,^RUT,119.0,-0.021301064363002276,0.00022863054714061803,-0.021529694910142894,-4.610543242269881,-3.9825835961564415,0.0027070335125782196,0.00127837291049015,-0.0006209906991180882,0.27216177017458176,0.09206076650477546,-0.03331955366264447
1987-12-29,^RUT,118.3000030517578,-0.0058823272961529005,0.0002323757527999959,-0.006114703048952896,-4.652519941233127,-3.997284253065494,0.0015650646839380296,0.0007832807301451016,-0.0007993617684185566,0.164095257228163,0.05799422460091281,-0.04352530938623779
1987-12-30,^RUT,119.5,0.01014367639295144,0.00022713147875985662,0.009916544914191583,-4.72183465927407,-4.013787757362729,0.002646159095387908,0.001394908110054716,-0.00045143533693026063,0.29736009632178756,0.10692134243662149,-0.024989722058215067
1987-12-31,^RUT,120.41999816894533,0.007698729447241259,0.00022600680728523947,0.00747272263995602,-4.791149377313934,-4.030291261659932,0.0032709550274477124,0.0018019211671163314,-0.00019415202072504585,0.39395290705224667,0.14299013964583948,-0.010926351570343176
1988-01-04,^RUT,123.5,0.02557716224786466,0.0002346211878303528,0.025342541060034307,-4.860464095352639,-4.046794765957106,0.006128109406527181,0.003378366058714169,0.0006349789859884537,0.7910414600934067,0.2775418688715843,0.03632954755464295
