Date,position,fee,strategy_ret_gross,strategy_ret,strategy_excess_ret,rebalance_date,predicted_label,predicted_probability_raw,predicted_probability_smoothed,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,signal_zone,y_true,rising_entry_trigger,drawdown_entry_trigger,equity_predicted_strategy
2011-08-15,0.0,0.0,1.1902983632072761e-06,1.1902983632072761e-06,0.0,2011-06-03,0,0.012322936207056046,0.21120774560452077,8,0.48,0.67,bear,0,0,0,2.096685968186634
2011-08-16,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.008540906012058258,0.1943872173418589,8,0.48,0.67,bear,0,0,0,2.096686800163442
2011-08-17,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.006204322911798954,0.17876879796612172,8,0.48,0.67,bear,0,0,0,2.096687632140581
2011-08-18,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.00264557171612978,0.16415128228962347,8,0.48,0.67,bear,0,0,0,2.096689296012663
2011-08-19,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.0031549541745334864,0.1507892379971769,8,0.48,0.67,bear,0,0,0,2.096690127990792
2011-08-22,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.002866530092433095,0.13851225132286674,8,0.48,0.67,bear,0,0,0,2.096690959969251
2011-08-23,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.0054057384841144085,0.12746494893412477,8,0.48,0.67,bear,0,0,0,2.096692623843974
2011-08-24,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.009870246984064579,0.11770506413171801,8,0.48,0.67,bear,0,0,0,2.096693455823423
2011-08-25,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.018443338572978973,0.10946674224581512,8,0.48,0.67,bear,0,0,0,2.096694287803203
2011-08-26,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.011396314017474651,0.10132729322167638,8,0.48,0.67,bear,0,0,0,2.0966959516805668
2011-08-29,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.5927371382713318,0.1421123234902168,8,0.48,0.67,bear,0,0,0,2.096696783661337
2011-08-30,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.6432255506515503,0.1837026952412666,8,0.48,0.67,bear,0,0,0,2.0966984475406814
2011-08-31,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.6012032628059387,0.21835355430888936,8,0.48,0.67,bear,0,0,0,2.096700111421346
2011-09-01,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.48740485310554504,0.24068372427954368,8,0.48,0.67,bear,0,0,0,2.0967017753033312
2011-09-02,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.007071732543408871,0.22129487350654073,8,0.48,0.67,bear,0,0,0,2.096703439186637
2011-09-06,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.008781146258115768,0.20365709338141616,8,0.48,0.67,bear,0,0,0,2.096705103071263
2011-09-07,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.14651456475257874,0.19891449454416132,8,0.48,0.67,bear,0,0,0,2.0967067669572095
2011-09-08,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.3267185688018799,0.2095217159695219,8,0.48,0.67,bear,0,0,0,2.0967075989422708
2011-09-09,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.003216144861653447,0.19239918770321762,8,0.48,0.67,bear,0,0,0,2.0967084309276625
2011-09-12,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.0030101530719548464,0.17668066356745232,8,0.48,0.67,bear,0,0,0,2.096709262913384
2011-09-13,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.019518380984663963,0.16363682955235598,8,0.48,0.67,bear,0,0,0,2.096710094899436
2011-09-14,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.11509276181459427,0.1596078682037232,8,0.48,0.67,bear,1,0,0,2.096710926885818
2011-09-15,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.7640272974967957,0.20977223704358833,8,0.48,0.67,bear,1,0,0,2.09671175887253
2011-09-16,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.8177799582481384,0.2602344196039075,8,0.48,0.67,bear,0,0,0,2.0967125908595725
2011-09-19,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.4895172119140625,0.27926396432839345,8,0.48,0.67,bear,0,0,0,2.096713422846945
2011-09-20,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.711779773235321,0.31516102771772947,8,0.48,0.67,bear,0,0,0,2.0967142548346476
2011-09-21,0.0,0.0,0.0,0.0,0.0,2011-06-03,0,0.004191966261714697,0.2893518529284421,8,0.48,0.67,bear,0,0,0,2.0967142548346476
2011-09-22,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.004052584059536457,0.2656731671356595,8,0.48,0.67,bear,0,0,0,2.0967150868226803
2011-09-23,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.010758345015347004,0.24451626757247316,8,0.48,0.67,bear,0,0,0,2.0967167507165496
2011-09-26,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.023754293099045753,0.2261939162770251,8,0.48,0.67,bear,0,0,0,2.0967175827055726
2011-09-27,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.09442884474992752,0.21525794809342869,8,0.48,0.67,bear,0,0,0,2.0967192466014226
2011-09-28,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.002537607215344906,0.19760301987242362,8,0.48,0.67,bear,0,0,0,2.096720910498593
2011-09-29,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.038181863725185394,0.18437170848456608,8,0.48,0.67,bear,0,0,0,2.096722574397084
2011-09-30,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.03690669313073158,0.17213270844143672,8,0.48,0.67,bear,0,0,0,2.096724238296895
2011-10-03,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.008155041374266148,0.15852322507013103,8,0.48,0.67,bear,0,0,0,2.0967250702888895
2011-10-04,0.0,0.0,0.0,0.0,0.0,2011-06-03,0,0.006241803057491779,0.1458844827480388,8,0.48,0.67,bear,0,0,0,2.0967250702888895
2011-10-05,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.010689345188438892,0.13466383295220372,8,0.48,0.67,bear,0,0,0,2.096725902281214
2011-10-06,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.2558140754699707,0.14471881324595193,8,0.48,0.67,bear,0,0,0,2.0967267342738682
2011-10-07,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.12025243788957596,0.14268820301393584,8,0.48,0.67,bear,1,0,0,2.096727566266853
2011-10-10,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.9071087837219238,0.20613202050383617,8,0.48,0.67,bear,1,0,0,2.0967292301706255
2011-10-11,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.8958349823951721,0.2633745777305798,8,0.48,0.67,bear,1,0,0,2.0967308940757183
2011-10-12,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.9609296917915344,0.32126883183954347,8,0.48,0.67,bear,1,0,0,2.096732557982132
2011-10-13,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.8864184021949768,0.36817396116366163,8,0.48,0.67,bear,1,0,0,2.0967342218898657
2011-10-14,0.0,0.0,1.5869854708139286e-06,1.5869854708139286e-06,0.0,2011-06-03,0,0.9903621673583984,0.4198130666435631,8,0.48,0.67,bear,1,0,0,2.096737549376612
2011-10-17,1.0,0.0005,0.019546030223987376,0.019046030223987376,0.019044443238516562,2011-06-03,1,0.8315752148628235,0.4539876601071206,8,0.48,0.67,bull,1,0,1,2.136672076113808
2011-10-18,1.0,0.0,-0.011829162658103076,-0.011829162658103076,-0.011830352956466283,2011-06-03,1,0.9782249927520752,0.4974972391178197,8,0.48,0.67,hold,1,0,1,2.111397034578431
2011-10-19,1.0,0.0,0.004375620993801732,0.004375620993801732,0.004374430695438525,2011-06-03,1,0.8572254776954651,0.5273532284648696,8,0.48,0.67,hold,1,1,1,2.120635707769183
2011-10-20,1.0,0.0,0.01898693307966348,0.01898693307966348,0.018986139507909394,2011-06-03,1,0.8075820207595825,0.5506110852029688,8,0.48,0.67,hold,1,1,1,2.160900076038941
2011-10-21,1.0,0.0,0.012261141229849448,0.012261141229849448,0.01226034765809536,2011-06-03,1,0.989639163017273,0.587048640581181,8,0.48,0.67,hold,1,1,1,2.187395177054847
2011-10-24,1.0,0.0,-0.019443653511343695,-0.019443653511343695,-0.019444050316979378,2011-06-03,1,0.9920662641525269,0.6206634657684551,8,0.48,0.67,hold,1,1,0,2.1448642231398085
2011-10-25,1.0,0.0,0.01015840358308151,0.01015840358308151,0.010157610011327423,2011-06-03,1,0.9112547039985657,0.6447813636217025,8,0.48,0.67,hold,1,1,1,2.1666526195493754
2011-10-26,1.0,0.0,0.03483514241335861,0.03483514241335861,0.03483434884160452,2011-06-03,1,0.9935125708580017,0.6737246438306692,8,0.48,0.67,bull,1,1,1,2.242128272111654
2011-10-27,1.0,0.0,-0.00023326290745029343,-0.00023326290745029343,-0.00023365971308597633,2011-06-03,1,0.9924840331077576,0.7001803843312159,8,0.48,0.67,bull,1,1,0,2.2416052667520248
2011-10-28,1.0,0.0,-0.02410580404456064,-0.02410580404456064,-0.024106200850196324,2011-06-03,1,0.9922155737876892,0.724418124298061,8,0.48,0.67,bull,1,1,0,2.1875695694464454
