Date,equity_ew_bull_signal_strategy,equity_buy_and_hold_equal_weight
2008-12-11,1.0106955587643691,0.7458256011403627
2008-12-12,1.0106959598140628,0.7532925230348771
2008-12-15,1.0106967618738285,0.7459642930978851
2008-12-16,1.0106979649045298,0.7677852140097197
2008-12-17,1.0106995688675156,0.7676675299310355
2008-12-18,1.0107015737246194,0.7605828344155396
2008-12-19,1.0107015737246194,0.759298092361554
2008-12-22,1.0107023757888403,0.7529690429623158
2008-12-23,1.0107027768412389,0.7479552908841709
2008-12-24,1.0107035789064145,0.7503063096758253
2008-12-26,1.0107035789064145,0.7540479262968427
2008-12-29,1.0107047819452302,0.751235422977943
2008-12-30,1.0107071876664069,0.7625004729769751
2008-12-31,1.0107111964131297,0.7698803252951957
2009-01-02,1.0107156058326048,0.7822301276354753
2009-01-05,1.0107188131759004,0.7826853327827822
2009-01-06,1.0107244243690852,0.7868408837284012
2009-01-07,1.0107300355934214,0.7735780693088761
2009-01-08,1.010734445095086,0.7756022106810441
2009-01-09,1.0107380532439807,0.7652880654042729
2009-01-12,1.0107408598713772,0.754070811208244
2009-01-13,1.010745670049014,0.7566663399995927
2009-01-14,1.0107500796188869,0.7417050888339942
2009-01-15,1.010754889840401,0.7448263831071223
2009-01-16,1.0107592994504968,0.749880644404661
2009-01-20,1.0107641097158888,0.7266542068780174
2009-01-21,1.010769320602283,0.7441803568011711
2009-01-22,1.010773730275336,0.7357281432380274
2009-01-23,1.010777739285985,0.7390104269481224
2009-01-26,1.010782148995766,0.7417210895473415
2009-01-27,1.0107877605405713,0.7461958353951802
2009-01-28,1.0107929715488948,0.761291695811497
2009-01-29,1.0108005854048416,0.7470503849863481
2009-01-30,1.0108098004145893,0.7374580157910967
2009-02-02,1.0108194156866637,0.7374145944198515
2009-02-03,1.010830231358035,0.7420034800651055
2009-02-04,1.0108430468849245,0.7404892712956814
2009-02-05,1.0108550627873885,0.7462753427957459
2009-02-06,1.0108666788749106,0.760439322935934
2009-02-09,1.0108778950938215,0.7599731854732822
2009-02-10,1.0108907112250023,0.7415334829914569
2009-02-11,1.0109031276262155,0.7426894146958047
2009-02-12,1.01091514424286,0.7443225890414421
2009-02-13,1.010926761020799,0.7398925219920143
2009-02-17,1.0109383779322305,0.7228673886423059
2009-02-18,1.0109511948302259,0.7202849742319034
2009-02-19,1.010963611974337,0.7152952941812883
2009-02-20,1.0109756293099597,0.7120074585773132
2009-02-23,1.010986446652802,0.6975767349555194
2009-02-24,1.0109980642501017,0.7119203243197705
2009-02-25,1.0110108819048134,0.7084366188644208
2009-02-26,1.011022899802334,0.7024738029754888
2009-02-27,1.0110337176509663,0.6971641473345827
2009-03-02,1.0110441354676698,0.6776429871870431
2009-03-03,1.0110553536555762,0.6753954684888823
2009-03-04,1.0110661718514615,0.684327583309311
2009-03-05,1.011076590002577,0.6688660889640407
2009-03-06,1.0110846064380035,0.6681583291172476
2009-03-09,1.0110930233434667,0.6645473873947868
2009-03-10,1.011102241019238,0.685289345188237
2009-03-11,1.0111118590731374,0.6873979462645244
2009-03-12,1.0111210769206256,0.7023750104612925
2009-03-13,1.0111298945108154,0.7047751117323886
2009-03-16,1.0111379113688725,0.7015324402140403
2009-03-17,1.011147529762084,0.7141538552966481
2009-03-18,1.01115714824679,0.7239056379496094
2009-03-19,1.011165565756137,0.7203780042929282
2009-03-20,1.0111735828970174,0.7108401015212087
2009-03-23,1.0111824009450914,0.7383316924834652
2009-03-24,1.0111912190700638,0.7303973304602955
2009-03-25,1.0111996368630378,0.7338953234573292
2009-03-26,1.0112072537822145,0.745612409391417
2009-03-27,1.011213268381089,0.7368679293814374
2009-03-30,1.0112188823193338,0.7236418730640685
2009-03-31,1.011226098844198,0.7274853358210132
2009-04-01,1.0112345169275332,0.7341187900229544
2009-04-02,1.0112433355069887,0.7478577199239854
2009-04-03,1.0112521541633475,0.7538787131250112
2009-04-06,1.0112605724635837,0.749366462809344
2009-04-07,1.0112685903577359,0.7381115073748235
2009-04-08,1.0112766083154585,0.7434902576113269
2009-04-09,1.011283825252282,0.7621142332889952
2009-04-13,1.0112910422406092,0.7621254225157869
2009-04-14,1.0112982592804398,0.7532692981448856
2009-04-15,1.0113050757612254,0.7576903690038748
2009-04-16,1.0144370791113047,0.7667521067989799
2009-04-17,1.0178603343254848,0.7705496007675261
2009-04-20,0.9964982713179268,0.750620952734113
2009-04-21,1.0127202976905263,0.7603317535798322
2009-04-22,1.011699961582501,0.7594625014177452
2009-04-23,1.0150970155960166,0.7613767889783489
2009-04-24,1.0279896665452715,0.7694894260573591
2009-04-27,1.0220643054870264,0.7657912472236992
2009-04-28,1.0220156464939831,0.765775810661681
2009-04-29,1.0385149938094984,0.7761934256032128
2009-04-30,1.0379715898186024,0.7757853373211784
2009-05-01,1.039588419198043,0.7767774232771385
2009-05-04,1.0652909279874294,0.7931210865540274
2009-05-05,1.0614107647401176,0.7906333525125526
2009-05-06,1.0710914711753963,0.7968164775447543
2009-05-07,1.0572070867543448,0.7878064513747918
2009-05-08,1.0760458764990903,0.7999258571217281
2009-05-11,1.062361723783469,0.7911576146193546
2009-05-12,1.0570941693276314,0.7877614076823956
2009-05-13,1.0333909317271832,0.7725335532463903
2009-05-14,1.0406410553170196,0.7771346736420798
2009-05-15,1.0351546329047276,0.7736579457604624
2009-05-18,1.0575960475637258,0.787884195929435
2009-05-19,1.0585975661777551,0.788543183271026
2009-05-20,1.053443114750878,0.7852398870544468
2009-05-21,1.0429974550231134,0.7785556282400098
2009-05-22,1.0394219951380528,0.7762812581406668
2009-05-26,1.0616677890276336,0.7904028899845859
2009-05-27,1.049510675402895,0.7826283193395951
2009-05-28,1.057154414902441,0.7875039588374053
2009-05-29,1.0699442938917385,0.7956767044875911
2009-06-01,1.090514575624438,0.8088944764150123
2009-06-02,1.0926863481411315,0.810340177601133
2009-06-03,1.0824166491263392,0.8036587345446113
2009-06-04,1.0905619032873748,0.8089560678360959
2009-06-05,1.0898141066089302,0.8084434330021293
2009-06-08,1.0861254567842196,0.8060415830316608
2009-06-09,1.0907175778468945,0.8090314597209873
2009-06-10,1.0892652223395034,0.8080837944982757
2009-06-11,1.0919176263478043,0.8097994802390057
2009-06-12,1.092974729169631,0.8104789968486379
2009-06-15,1.0752965186147878,0.7989824763317704
2009-06-16,1.0644950420867278,0.7920337728100615
2009-06-17,1.0634078959057534,0.7913325408822561
2009-06-18,1.0686692081326106,0.7947070257914269
2009-06-19,1.0706204755777082,0.7959446614794626
2009-06-22,1.047856044712827,0.7812984527853332
2009-06-23,1.0460590691924714,0.7801607910885826
2009-06-24,1.053858588894071,0.7851301530793924
2009-06-25,1.0707063147383977,0.7958977747192018
2009-06-26,1.067508035046561,0.7955514152842793
2009-06-29,1.0725113840363627,0.7992479092114437
2009-06-30,1.0681758130388435,0.7968375295702718
2009-07-01,1.0712390442536441,0.7999166908965057
2009-07-02,1.0511061580340137,0.7868854879865407
2009-07-06,1.0481006959522177,0.7848840267720278
2009-07-07,1.0374929094852914,0.7751074357502385
2009-07-08,1.0371116902271797,0.7741948373155823
2009-07-09,1.0404475557157125,0.7748986214610317
2009-07-10,1.040455392946513,0.774060771547262
2009-07-13,1.0404628181166167,0.7849490091066602
2009-07-14,1.0404702433397097,0.7880251853295348
2009-07-15,1.0404776686157926,0.8013410699855543
2009-07-16,1.0404850939448658,0.8045684351923338
2009-07-17,1.0404929314584253,0.8063163916521742
2009-07-20,1.0404999447208427,0.812174722436309
2009-07-21,1.0405077823462665,0.8137458652774752
2009-07-22,1.0434687588246916,0.8149107621298404
2009-07-23,1.0610792063676697,0.8266944742526743
2009-07-24,1.0652489381509047,0.829621007283146
2009-07-27,1.067669238679205,0.8313073391103261
2009-07-28,1.0649176459822096,0.8294090847701547
2009-07-29,1.0618855059580483,0.8272856503057462
2009-07-30,1.0698631876433822,0.832829965019316
2009-07-31,1.0705960248812847,0.833338977077567
2009-08-03,1.084693637124745,0.8431725858841652
2009-08-04,1.0882583483199821,0.8457140393955294
2009-08-05,1.085700229632588,0.8439114625875317
2009-08-06,1.0807274153872557,0.8404115642015039
2009-08-07,1.0943597287488283,0.8500223471241064
2009-08-10,1.0923030768775879,0.8485785252667584
2009-08-11,1.0825622118304772,0.841720993795657
2009-08-12,1.0911063277205613,0.8477116047947214
2009-08-13,1.0972030479772035,0.8519934444656486
2009-08-14,1.0889266876176855,0.8461163795774919
2009-08-17,1.069472885153037,0.8324163448265017
2009-08-18,1.0772745613840922,0.8378942726485595
2009-08-19,1.0826043798812335,0.8416152617861508
2009-08-20,1.0901058115457194,0.8468609111075954
2009-08-21,1.1042793874681693,0.8567892921957928
2009-08-24,1.1034256098990938,0.8561612015938643
2009-08-25,1.1060427748722537,0.8580293339972827
2009-08-26,1.1054083317684822,0.8575716276222575
2009-08-27,1.1074608207757766,0.8590288693432702
2009-08-28,1.1080109346987133,0.8594256360090671
2009-08-31,1.0995984520565425,0.8534457347170833
2009-09-01,1.0842412726462372,0.842629523620662
2009-09-02,1.0806909300307115,0.8401203693542956
2009-09-03,1.0886581822044137,0.8457210826434441
2009-09-04,1.0984642852819644,0.8525890627375909
2009-09-08,1.1065235750423814,0.8582726516805421
2009-09-09,1.113974616000052,0.8635728798598408
2009-09-10,1.1214233724479277,0.8688517712966355
2009-09-11,1.1223518145265887,0.8695313133099188
2009-09-14,1.1288516100869146,0.8742223876297708
2009-09-15,1.1336513342318373,0.8776912513124274
2009-09-16,1.1463460861433803,0.8868040278502705
2009-09-17,1.1439304246586937,0.8850379602118809
2009-09-18,1.1436284315542662,0.8848038752848633
2009-09-21,1.1419600505669354,0.8836114629850569
2009-09-22,1.1461305291848327,0.8866016114268598
2009-09-23,1.138020947759154,0.8807224867122359
2009-09-24,1.1271625121107967,0.8728862711856219
2009-09-25,1.12329040708336,0.870124527730614
2009-09-28,1.1373906448171929,0.8801819441100482
2009-09-29,1.1372987893829647,0.8801610083637815
2009-09-30,1.133864959748604,0.8776897603548837
2009-10-01,1.1128244491555843,0.8625791670575189
2009-10-02,1.107598742233715,0.8588000731922826
2009-10-05,1.1212448622998998,0.868502158037564
2009-10-06,1.1319944136081375,0.8761203684441061
2009-10-07,1.132745600731526,0.8766366832909166
2009-10-08,1.1409809642842308,0.8825715297572173
2009-10-09,1.1464176016822618,0.8864899946303102
2009-10-12,1.1485783923391468,0.8880167002972158
2009-10-13,1.1459953423227456,0.8861363281526183
2009-10-14,1.1595576903566838,0.895901040491859
2009-10-15,1.1619242756218469,0.8976211844657408
2009-10-16,1.1554404720309983,0.89291921921218
2009-10-19,1.1629223618366527,0.8983474035765059
2009-10-20,1.1573523286320735,0.894280331377379
2009-10-21,1.1501370904762338,0.8890607628056086
2009-10-22,1.1582980454167855,0.8949438240486294
2009-10-23,1.1492099038452552,0.8883673158703596
2009-10-26,1.1414511643301768,0.8827988571873675
2009-10-27,1.1352632061088286,0.8783062121628249
2009-10-28,1.115819645052929,0.8642997599221715
2009-10-29,1.1312105786265523,0.8752323750897676
2009-10-30,1.1285772717492122,0.8600102890916869
2009-11-02,1.1285795104324274,0.8632287880044655
2009-11-03,1.1285821967238912,0.8670842973868543
2009-11-04,1.1285848830217489,0.8665787292603191
2009-11-05,1.128587121720062,0.878080204512179
2009-11-06,1.1285889127714268,0.8778018058976692
2009-11-09,1.1285915990852704,0.8908898107510673
2009-11-10,1.1285947329695556,0.890292263729677
2009-11-11,1.1285978668625427,0.8940690400331818
2009-11-12,1.1286010007642322,0.886882765493186
2009-11-13,1.1286041346746238,0.891219956452806
2009-11-16,1.1286068210246991,0.8997332007388702
2009-11-17,1.1286099549512525,0.9000154968783357
2009-11-18,1.1283813548142858,0.8986683056311994
2009-11-19,1.1210322167818434,0.8892069234167251
2009-11-20,1.1190592678134845,0.8867431100831308
2009-11-23,1.126154556165471,0.8929383272263189
2009-11-24,1.127024794079226,0.8925901834028517
2009-11-25,1.1290105454819854,0.8953383763078534
2009-11-27,1.1198207689844706,0.8852691165574355
2009-11-30,1.1217001696106712,0.8869549760641302
2009-12-01,1.1286075911019784,0.894089188181825
2009-12-02,1.128354850036969,0.8961127242855755
2009-12-03,1.1239382376260811,0.8907196405467803
2009-12-04,1.1271385367433155,0.896289766914538
2009-12-07,1.126276800043735,0.8955457768424789
2009-12-08,1.1200318840547294,0.8901523649308151
2009-12-09,1.1221145608669612,0.8913702991130781
2009-12-10,1.1252634355407087,0.8948899941886869
2009-12-11,1.127650412666356,0.8986863272229173
2009-12-14,1.1315101032670325,0.9044562156815853
2009-12-15,1.1288717881144172,0.9027646927177312
2009-12-16,1.1297289266042816,0.9048873314835653
2009-12-17,1.122939436667516,0.8988168722165752
2009-12-18,1.126096289321803,0.9016158867949623
2009-12-21,1.1324056223278316,0.9078465030794658
2009-12-22,1.1374656899709297,0.9117186989210073
2009-12-23,1.141272860093768,0.914657126644224
2009-12-24,1.1448178498441528,0.9173481086434804
2009-12-28,1.1453781277339052,0.9177426815518127
2009-12-29,1.1440617480919186,0.9167354706167339
2009-12-30,1.142426880179946,0.9154572777559585
2009-12-31,1.1340443203912878,0.909067601191893
2010-01-04,1.146797013227546,0.918736091854063
2010-01-05,1.1489439543482443,0.9203788185380961
2010-01-06,1.1512367665207424,0.9221657957739839
2010-01-07,1.1547684060833252,0.9248664939919333
2010-01-08,1.158472081853212,0.9277252879516077
2010-01-11,1.1582964817001853,0.9275543759742692
2010-01-12,1.1498525096369765,0.9210675235589931
2010-01-13,1.1578952180892965,0.9272413365329253
2010-01-14,1.1600666326147138,0.9289086629135878
2010-01-15,1.1505798632816182,0.9216301161644861
2010-01-19,1.159970842173806,0.9287861110934194
2010-01-20,1.153233935509762,0.9236780105462049
2010-01-21,1.1409903628377724,0.9144038111374285
2010-01-22,1.1244102012261137,0.9018199037938269
2010-01-25,1.1269094050552295,0.9037025973689978
2010-01-26,1.1240812419439197,0.9015820118733172
2010-01-27,1.1263869177396932,0.903283901456401
2010-01-28,1.128391959535489,0.8964059042810147
2010-01-29,1.1283955403057528,0.8894830283362875
2010-02-01,1.1283991210873794,0.8978715341374327
2010-02-02,1.1284035966331494,0.9053896465475706
2010-02-03,1.1284080721966705,0.9027608369420997
2010-02-04,1.1284125477779434,0.8848045900174084
2010-02-05,1.1284165760175138,0.8860450003486824
2010-02-08,1.128421051632515,0.8818514381893932
2010-02-09,1.1284264218573898,0.8884993035740324
2010-02-10,1.1284317921078217,0.8880598930196899
2010-02-11,1.1284367151057444,0.8946732419665884
2010-02-12,1.1284416381251443,0.8962818457168853
2010-02-16,1.1284461138395487,0.9058847348736101
2010-02-17,1.1284505895717052,0.9091738954208312
2010-02-18,1.1284550653216137,0.9129900696519069
2010-02-19,1.128459541089274,0.9142554774698289
2010-02-22,1.1284644642082569,0.9145915068737713
2010-02-23,1.1284693873487177,0.9068796618515665
2010-02-24,1.1316856903427797,0.9124465720160438
2010-02-25,1.1308707770801518,0.9128072546862879
2010-02-26,1.131231070857714,0.9126982023895885
2010-03-01,1.1406108358344678,0.9208514279939629
2010-03-02,1.144367706379599,0.9237813147115002
2010-03-03,1.146431165718242,0.9254156321302187
2010-03-04,1.1477407433808524,0.9263855792456841
2010-03-05,1.158555228461671,0.9347069979539538
2010-03-08,1.159527114589212,0.935491317256764
2010-03-09,1.1600200237171827,0.9358441878198865
2010-03-10,1.1650537955955311,0.9398009387142671
2010-03-11,1.1686169149329155,0.9425844314629589
2010-03-12,1.1694547799660062,0.9432625019904135
2010-03-15,1.1687618780898656,0.9426881235240943
2010-03-16,1.1763017204694728,0.9486012584796868
2010-03-17,1.1815105403161745,0.9526805157410443
2010-03-18,1.1793819643826495,0.9509462182560016
2010-03-19,1.173089468866176,0.9459342456261266
2010-03-22,1.1799320683731116,0.9513511230226018
2010-03-23,1.1861720646778793,0.9562503105879425
2010-03-24,1.1807871029362975,0.9519796405121971
2010-03-25,1.1778334168128701,0.9496182524883936
2010-03-26,1.1765494406453136,0.9485883341996377
2010-03-29,1.1824874435495143,0.9532540819435753
2010-03-30,1.1834080210945113,0.9539862191493891
2010-03-31,1.17913004641584,0.9505821678327568
2010-04-01,1.186152719213005,0.956132147382014
2010-04-05,1.1956467477588582,0.9636728127587466
2010-04-06,1.198745502051789,0.9661697149790957
2010-04-07,1.1933161560106362,0.9618621231101476
2010-04-08,1.1944556187369841,0.962685152278744
2010-04-09,1.2004830063305831,0.9674510113500501
2010-04-12,1.2020097545495625,0.968662091002523
2010-04-13,1.2038376002463294,0.9701536786136284
2010-04-14,1.214287114928657,0.9784490921278937
2010-04-15,1.2144221255469048,0.9785378476605071
2010-04-16,1.2029536677814596,0.9695158730536092
2010-04-19,1.2032533274999637,0.9696228415669347
2010-04-20,1.2119973676105686,0.9765815950860509
2010-04-21,1.2128287351972464,0.9773394405167042
2010-04-22,1.2186099813254425,0.982075260435848
2010-04-23,1.2248470016506636,0.9870699440371015
2010-04-26,1.2223440222718338,0.9851070441300847
2010-04-27,1.202731833939349,0.9694937767916489
2010-04-28,1.206714866466308,0.972560566016812
2010-04-29,1.2179418670207602,0.981482069710199
2010-04-30,1.2025892037266839,0.9692234839237263
2010-05-03,1.2138590474621602,0.9781726973208962
2010-05-04,1.1931414248992152,0.9617212246918742
2010-05-05,1.1867096681487073,0.9565478527937049
2010-05-06,1.1599836163455608,0.9355961922691511
2010-05-07,1.1443347177664376,0.9232822212101802
2010-05-10,1.1815068831794089,0.9518853267646924
2010-05-11,1.1748474933317532,0.9517970389547827
2010-05-12,1.1748549467434382,0.963515967149467
2010-05-13,1.1748624002024088,0.9567290118080349
2010-05-14,1.1748698537086655,0.9436925122945385
2010-05-17,1.1748773072622083,0.9440893621245647
2010-05-18,1.1748847608630375,0.9357312466800027
2010-05-19,1.1748926799703079,0.9312381768580122
2010-05-20,1.1749005991309558,0.907316168723555
2010-05-21,1.1749085183449812,0.9158100243453416
2010-05-24,1.1749164376123846,0.9092138637509141
2010-05-25,1.1749243569331664,0.9090014965735278
2010-05-26,1.174932276307327,0.9081952531135138
2010-05-27,1.174940195734867,0.9287121303601225
2010-05-28,1.1749481152157868,0.9219370717299492
2010-06-01,1.1749555692658324,0.9088160128709064
2010-06-02,1.1749630233631678,0.9242178267480645
2010-06-03,1.1749704775077932,0.9271682796234779
2010-06-04,1.1749770005745943,0.9049268741242815
2010-06-07,1.1749835236776096,0.8953644227170162
2010-06-08,1.1749891154961398,0.899617419248459
2010-06-09,1.1749947073412814,0.8991735388668408
2010-06-10,1.174999367698148,0.9165887149574635
2010-06-11,1.175004028073499,0.9209330113222143
2010-06-14,1.1750077567596595,0.9218552559043184
2010-06-15,1.1750110195327892,0.9350534640521346
2010-06-16,1.1750152141209247,0.9338942386328196
2010-06-17,1.175019874559127,0.9338559007325467
2010-06-18,1.1750240691788734,0.9339569527061102
2010-06-21,1.1750291954444503,0.930544412288649
2010-06-22,1.175034787480335,0.9194812758897417
2010-06-23,1.1750408452466603,0.917754315631771
2010-06-24,1.1750469030442159,0.9081402877043139
2010-06-25,1.1750529608730018,0.9128707607499866
2010-06-28,1.175059018733018,0.9107101442307642
2010-06-29,1.1750669390148434,0.892193461633495
2010-06-30,1.1750739282411,0.8873378977550256
2010-07-01,1.17508231411123,0.8838949286686273
2010-07-02,1.175090234550074,0.8805691158626403
2010-07-06,1.175098155042304,0.8815173880767853
2010-07-07,1.175106075587921,0.8995515017121238
2010-07-08,1.1751135306400915,0.9051754498469916
2010-07-09,1.175120520143472,0.9103759158246473
2010-07-12,1.175127975287281,0.9092860460031472
2010-07-13,1.1751354304783863,0.9203333101626239
2010-07-14,1.175142420112026,0.9200237995178975
2010-07-15,1.1751494097872395,0.9194060031938439
2010-07-16,1.175156399504027,0.902214760209285
2010-07-19,1.1751633892623892,0.9052707870273102
2010-07-20,1.175171310247706,0.9127595339017778
2010-07-21,1.175178765713735,0.9048864248682327
2010-07-22,1.1751862212270627,0.919559341675673
2010-07-23,1.1751936767876894,0.9261591941131844
