rebalance_date,split,raw_state,n_obs,annualized_cagr,cum_excess_return_sum,ann_volatility,downside_dev_daily,downside_dev_annualized,sortino
2003-12-01,train,1,1308,-0.33350035954953305,-2.2953115680507254,0.15456458402202838,0.007880938190562991,0.12510601530060622,-3.1445820922301624
2003-12-01,validation,0,260,2.664523525278015,1.3308440376493298,0.15962231148822806,0.0035501198218583644,0.05635640503870895,23.326602546254133
2003-12-01,validation,1,744,-0.42071360084250753,-1.6289020723805177,0.22973646529403027,0.011021556823133175,0.1749617904886649,-2.966554930074487
2004-06-01,oos,0,61,0.8310959461091172,0.14350807178007394,0.09385638794535649,0.0029355467950980944,0.04660036069093344,13.089205438657427
2004-06-01,oos,1,66,-0.3176417088692617,-0.1023883817582739,0.11107640703063097,0.005765808012943987,0.09152936465755966,-4.106104504678519
2004-06-01,train,0,1289,1.005940490936521,3.3518102065921993,0.11564087043421988,0.0031923799001024166,0.050677459836673294,13.886111810487323
2004-06-01,train,1,1342,-0.3368067779766114,-2.3750425633475314,0.16576709554109495,0.008375212635738446,0.13295237886869832,-2.9827966474415124
2004-06-01,validation,0,303,2.003719343542424,1.3167533176684287,0.14578872733356096,0.0034126732914660923,0.05417450901078916,20.5400798800199
2004-06-01,validation,1,700,-0.42961869816111564,-1.5681946992208888,0.22060505357099103,0.010609443350703403,0.1684196919287342,-3.1858829340454946
2004-12-01,oos,0,53,0.581341931036055,0.09204147959098546,0.08551571874407587,0.0028056023609745323,0.04453755674924568,10.379370184057883
2004-12-01,oos,1,72,-0.24799821302665348,-0.08695011955880999,0.1214011230209932,0.005979157700259294,0.09491618594713781,-2.924545868058421
2004-12-01,train,0,1349,1.0082894237775988,3.51253334198164,0.11538419252280434,0.003187202012175303,0.05059526341404306,13.931302018571374
2004-12-01,train,1,1410,-0.3530174757019836,-2.6355851506365604,0.1681833501714171,0.008487555283906776,0.13473576312077729,-3.1237243571014495
2004-12-01,validation,0,363,1.6145694821180046,1.3805577364923538,0.14300791332865734,0.0035690195516740217,0.05665642894834021,17.174392240371883
2004-12-01,validation,1,639,-0.44608894340218375,-1.4910599761234253,0.21898454600983905,0.01064501556430508,0.16898438331337884,-3.350315819193943
2005-06-01,oos,0,71,0.6134784301119383,0.1261550232730358,0.07952698758138484,0.002679349358216543,0.04253335246380893,11.331354878817367
2005-06-01,oos,1,57,-0.32011284300217135,-0.0937311650993862,0.1114450961164913,0.005479547227476935,0.08698511556682467,-4.362108557160675
2005-06-01,train,0,1496,0.9437981043337151,3.709291498755232,0.11810192083362296,0.003283314772297598,0.05212100618066465,12.901566936402117
2005-06-01,train,1,1283,-0.4115408397206465,-2.8620304688702074,0.1817548739477574,0.00925586131635967,0.14693224327674376,-3.4923147134660892
2005-06-01,validation,0,422,1.3319045534774463,1.410954938459564,0.13272562412595204,0.0034970378344758284,0.0555137546124414,15.43449755542206
2005-06-01,validation,1,581,-0.47153578251182826,-1.4625682451668855,0.20603905203045933,0.010202866461412791,0.161965483901399,-3.802089168339218
2005-12-01,oos,0,77,0.6022541753277011,0.13177169959566817,0.07736355979374465,0.0019366194262442431,0.03074288031611317,15.443999995641011
2005-12-01,oos,1,47,-0.4957047968029832,-0.13483246184494452,0.10787323038172124,0.00652591203692815,0.10359564196556907,-6.544179644579362
2005-12-01,train,0,1439,0.9643538711512929,3.631979796537096,0.11794925953525393,0.0032611484774146015,0.05176912715817585,13.192647843119083
2005-12-01,train,1,1336,-0.3867438569958619,-2.7434364235111453,0.181218959542533,0.00914453148274939,0.14516493695733373,-3.251732774403164
2005-12-01,validation,0,464,1.2225073062816598,1.4560080206591355,0.12644930785860503,0.0033377245106273705,0.05298473399978871,15.24621812146625
2005-12-01,validation,1,543,-0.4725301103932409,-1.373528291546971,0.19730370509710243,0.0097612276590723,0.1549546852595429,-3.9976874679282752
2006-06-01,oos,0,87,0.6041599239498399,0.14742276976998642,0.07964617187303245,0.0022214746091299012,0.03526481615761281,13.502545742301354
2006-06-01,oos,1,41,-0.33069200748003513,-0.0717027982028373,0.13745506750001105,0.006342204126569329,0.10067936929746037,-3.893539060564138
2006-06-01,train,0,1469,0.8985025257111421,3.5174593003175287,0.11667415627217512,0.0032755244925656195,0.051997339323777994,12.474444262731643
2006-06-01,train,1,1305,-0.40972580015110494,-2.862040375549487,0.18535802436608098,0.00938771988746094,0.1490254332009415,-3.418199577381863
2006-06-01,validation,0,536,0.9874614843988692,1.4341535009115187,0.1223782283032628,0.0034952829551287393,0.05548589676644147,12.529608736142288
2006-06-01,validation,1,471,-0.49766875214941186,-1.2881282627253627,0.19582679472486803,0.009796062877390108,0.15550767720675626,-4.298569784862315
2006-12-01,oos,0,103,0.3362240856875651,0.09977743845561797,0.07876859873016974,0.0028526091741245866,0.04528376677437002,6.472141822048173
2006-12-01,oos,1,20,-0.31233727995537464,-0.032392753923845594,0.18056972806116933,0.00982737060643561,0.15600467199776782,-2.298079973139806
2006-12-01,train,0,1560,0.8720802953251412,3.659792717086327,0.12211084386794926,0.003550501684218298,0.0563624669157456,11.270469565706476
2006-12-01,train,1,1214,-0.4598714596867316,-3.0567830341391247,0.20745187991590583,0.01040299774836119,0.16514246959037163,-3.5948526756016523
2006-12-01,validation,0,636,0.6893664153001144,1.2748709721998117,0.10687061732741886,0.0033178877167730323,0.05266983465970411,10.073570507207219
2006-12-01,validation,1,372,-0.4640196585534604,-0.9401503158465475,0.1442071352825338,0.007716637096465677,0.12249781628990232,-5.000115497299956
2007-06-01,oos,0,50,1.0235165330552385,0.13293674857225898,0.12021420170762022,0.003233348866267819,0.05132782201234374,13.888278190437912
2007-06-01,oos,1,78,-0.4276383218475479,-0.17770362730849712,0.21904646947002415,0.011016336318342139,0.17487891754429308,-3.0514408937548296
2007-06-01,train,0,1580,0.8981199280338683,3.8034686515178677,0.12705113588106212,0.0037140911354305484,0.05895936894587249,11.019274407197736
2007-06-01,train,1,1193,-0.4887997714795881,-3.2522121338799272,0.21153992696935212,0.01070688198939326,0.16996648236510642,-3.810806333016639
2007-06-01,validation,0,696,0.5297462779219504,1.104325076005975,0.09370925974589048,0.0031878520359841242,0.05060558222210953,8.493814199314322
2007-06-01,validation,1,311,-0.43807230615838977,-0.7361293548174795,0.12731740896985555,0.006964866619396171,0.11056382993794453,-5.13394056256061
2007-12-03,oos,0,36,1.8705299768542534,0.1499252946591817,0.1429332461605301,0.0026387511567414835,0.04188887599513191,25.46052919566965
2007-12-03,oos,1,89,-0.4594635926434234,-0.21596626259430485,0.2233950568403418,0.010958700000991145,0.1739639693711151,-3.3903061579167195
2007-12-03,train,0,1584,0.9073617311066511,3.85337918822918,0.1273265313656765,0.0037348517178163597,0.059288932974266836,11.040757668351642
2007-12-03,train,1,1188,-0.48737074796160373,-3.220895143009599,0.21408963491961008,0.010791457788659134,0.17130908155585856,-3.7615398180040946
2007-12-03,validation,0,643,0.5276711026975187,1.0050984550784476,0.08975302248809601,0.00296253000377932,0.04702870584940393,9.103179330307032
2007-12-03,validation,1,363,-0.40706877416879816,-0.78310008969005,0.15103695530825995,0.007879291345747197,0.12507987244962318,-4.083291957930096
2008-06-03,oos,0,5,30.796307075771807,0.0688934292790999,0.1320928546353902,0.0,0.0,inf
2008-06-03,oos,1,123,-0.6816929935959448,-0.49534141188086844,0.5295529200138683,0.025114136038755536,0.39867455010475167,-2.5161287577649945
2008-06-03,train,0,1575,0.9185923186413549,3.875291960311422,0.12751149956646096,0.003755077143033969,0.05961000164598481,11.080431746419801
2008-06-03,train,1,1197,-0.48636872654436347,-3.23272249555915,0.21418696826022837,0.010784462537269016,0.17119803538263875,-3.7524884164461945
2008-06-03,validation,0,587,0.5888259693391968,1.0034022511015646,0.0925105655681297,0.0028474415721437326,0.0452017336360746,10.346346779881946
2008-06-03,validation,1,419,-0.4074329586202817,-0.8992832297155573,0.16986488806600142,0.008634607523834959,0.13707014506028714,-3.7086171359503637
2008-12-03,oos,0,46,11.035250144665442,0.46353656170136665,0.29137980856782597,0.007045321904194297,0.11184101798936484,22.720148108144564
2008-12-03,oos,1,78,-0.6741294266278546,-0.3237056641014842,0.38902591807374165,0.018847743791849062,0.2991986570873649,-3.4898293706546264
2008-12-03,train,0,1532,0.9962227846010197,4.0148138689660655,0.12851154273948748,0.0037172663821826864,0.05900977442541702,11.869239569015797
2008-12-03,train,1,1239,-0.48455340794308754,-3.327021211885481,0.21208183368638123,0.010693997402160456,0.16976194588372412,-3.766141144951361
2008-12-03,validation,0,511,0.6549379424770172,0.950561097081553,0.09337685910582953,0.00270142897770491,0.04288385555706386,11.859808874257231
2008-12-03,validation,1,496,-0.49882530323001906,-1.3241617933910648,0.30395317458522214,0.014696344579944067,0.23329723764146404,-2.7591592973733285
2009-06-03,oos,0,93,1.403354830257431,0.327215384570003,0.13909676599100415,0.0040070315052505995,0.06360965315096337,13.958774257547956
2009-06-03,oos,1,35,-0.6909365631841693,-0.1589955660193984,0.23997906402846036,0.01350486805812973,0.21438313422330627,-5.333258360984262
2009-06-03,train,0,1537,1.0211980375481682,4.106077206762202,0.1285319020615727,0.0037069577560572575,0.05884613005889725,12.114170351693723
2009-06-03,train,1,1234,-0.4928210236409819,-3.389880716457177,0.21244187024892766,0.010731334508126156,0.17035465406608477,-3.8472628249397
2009-06-03,validation,0,491,0.9842891032447156,1.2791619150693192,0.13162459647641875,0.003343332487496606,0.05307375787271391,13.0897766763389
2009-06-03,validation,1,515,-0.5379590637331376,-1.514605708986248,0.33175984431929134,0.016032097506347553,0.2545016579792064,-2.813175965077893
2009-12-03,oos,0,77,0.8346148554999577,0.18670000590783398,0.09655531427344496,0.0034432613543843096,0.05466007945620195,11.199474710539128
2009-12-03,oos,1,47,-0.6489856071838206,-0.18878434681438996,0.26300218393189856,0.013218100093396653,0.2098308339113231,-4.8179435152798264
2009-12-03,train,0,1544,1.0258718640624749,4.141964276345876,0.12780215009616677,0.003699353229496554,0.058725411942189214,12.176946323518916
2009-12-03,train,1,1227,-0.49217073768462394,-3.360697233957417,0.21349447880236197,0.010752076017950273,0.17068391532694846,-3.8310564163297816
2009-12-03,validation,0,503,1.1395298446768107,1.4755652907105,0.1389164341002151,0.003539727645072973,0.05619143434658037,13.725320040226864
2009-12-03,validation,1,503,-0.5623986320881411,-1.57689797099451,0.3397863012618789,0.016516203393062437,0.2621866006860263,-2.9270771304738132
2010-06-03,oos,0,74,1.0402241057999104,0.21168534163716143,0.12965927533754446,0.003660126005568468,0.058102699067366266,12.431722051024227
2010-06-03,oos,1,54,-0.38198300103023697,-0.09792107547293928,0.22676518241774435,0.01077494470737695,0.17104694451714622,-2.663192221763537
2010-06-03,train,0,1547,0.9743622541594446,4.000359339478997,0.13012318674148707,0.003874333896124789,0.06150314391104487,11.211948777914749
2010-06-03,train,1,1223,-0.4925866729266192,-3.3547294374187646,0.2131317365624948,0.010744587141766451,0.17056503310305798,-3.838965465989718
2010-06-03,validation,0,507,1.1910791361578652,1.5497700909551875,0.14122341376155634,0.0037951146141426604,0.06024557679604999,13.203520350524988
2010-06-03,validation,1,499,-0.5841708799547746,-1.6518318215494319,0.34819147278225454,0.016931150644098693,0.26877368408673724,-3.0338985646404253
2010-12-03,oos,0,98,0.5745799581288082,0.1780363375969363,0.09522881235520085,0.003705169846914564,0.05881774788114718,7.801891600356114
2010-12-03,oos,1,27,-0.6225335039384368,-0.1030854570770327,0.1512155677793617,0.009046438270960735,0.14360775549515553,-6.694171852047236
2010-12-03,train,0,1520,0.993613803811098,3.993957736416322,0.13129318448324104,0.00391647861807964,0.06217217063124386,11.250241408452217
2010-12-03,train,1,1250,-0.48878690659469215,-3.394781472084545,0.21185464415445718,0.010664260526485137,0.16928988761689448,-3.825536410389021
2010-12-03,validation,0,490,1.319409622208593,1.6268244808234353,0.1480182920681051,0.004018813271974999,0.0637966828995098,13.378918213950266
2010-12-03,validation,1,517,-0.5779782250525762,-1.673971447872661,0.3477344055326817,0.016897002019452368,0.2682315914761628,-2.985675694851342
2011-06-03,oos,0,37,4.5353805774144815,0.2555880935743162,0.22316090598124713,0.005984450595034173,0.09500020804687759,18.326132922194425
2011-06-03,oos,1,91,-0.5702221441276184,-0.286890364269098,0.31323990655538386,0.01600721212166035,0.25410661474423124,-3.125549547128138
2011-06-03,train,0,1548,0.961729972985145,3.9682771629048346,0.13104895940175468,0.003926813597922007,0.06233623335005048,10.960790370933301
2011-06-03,train,1,1220,-0.4950507119694133,-3.371524874687668,0.2127732164641235,0.01073798136610296,0.1704601696653243,-3.870251935730198
2011-06-03,validation,0,489,1.424525079264059,1.7295954345428397,0.1500722665579129,0.004151767141834787,0.06590726015246566,13.629958866792053
2011-06-03,validation,1,520,-0.597068113790997,-1.7757210859468213,0.3460690826684918,0.016864053093253253,0.267708543488026,-3.1660087228407723
2011-12-05,oos,0,87,0.9643554932655962,0.2352932893026705,0.11163771316558825,0.002841586242638696,0.045108783161786604,15.12318220534386
2011-12-05,oos,1,38,-0.745260228782615,-0.20429002482185857,0.14128196338880242,0.00965890982780529,0.15333044004222304,-8.830875694544975
2011-12-05,train,0,1517,0.9685189419324041,3.9163460772622356,0.134199824254905,0.004065563083067145,0.06453881314344419,10.64682541051393
2011-12-05,train,1,1250,-0.4963899124211075,-3.4649663001814437,0.21457216202951057,0.010838981581057281,0.1720634983721235,-3.8473324033636125
2011-12-05,validation,0,487,1.6633683076350545,1.9159962423006496,0.1599732320621575,0.0043759371793304185,0.06946584917609845,14.31107615121054
2011-12-05,validation,1,521,-0.629876682396998,-1.9324387329172077,0.35830199643634014,0.01760983964343782,0.2795475379455769,-3.3190835339876865
2012-06-05,oos,0,82,0.781193594837772,0.1898708387041877,0.11563369284175996,0.003148932864226917,0.04998775952389646,11.693035715700933
2012-06-05,oos,1,44,-0.408856135984792,-0.08981495637879434,0.15477610033019937,0.007966063712066008,0.1264573410613362,-4.060062987156886
2012-06-05,train,0,1505,0.9564757567290376,3.857311819876557,0.13498395470107058,0.00413784895592506,0.06568631580075585,10.368774301903548
2012-06-05,train,1,1262,-0.5042464724659947,-3.566207926330894,0.21785108331170921,0.010978600887332258,0.1742798861478852,-3.8843508762356107
2012-06-05,validation,0,553,1.395498218047523,1.9442633549394621,0.15701334127364244,0.004556263952045658,0.0723284479480868,12.267565891903754
2012-06-05,validation,1,455,-0.6681508158586935,-1.870069198312789,0.3710102959358995,0.018323315645841373,0.29087361835821085,-3.5477392637150937
2012-12-05,oos,0,119,0.599879701155325,0.22415048115754047,0.10071543039823337,0.00341718972118367,0.05424620510986883,8.763419542534258
2012-12-05,oos,1,5,-0.9759730138995003,-0.07336639763312411,0.10002259343036908,0.01571609593459687,0.24948528854265933,-14.818776302176934
2012-12-05,train,0,1504,0.9217655918994916,3.7569493382582513,0.13856315223731286,0.004308930055316522,0.06840214405883585,9.701803647070305
2012-12-05,train,1,1263,-0.5533609710547003,-4.0216409637103965,0.2638067360838323,0.013142218758537123,0.2086262550641835,-3.6904181393275337
2012-12-05,validation,0,653,1.0787923679160492,1.9274026624824048,0.15590934163117073,0.00489316669848248,0.0776766132466057,9.589599359529487
2012-12-05,validation,1,353,-0.6283751606505013,-1.3294904122787479,0.2824682826106128,0.014460065529348956,0.2295464239941294,-4.130159663871828
2013-06-05,oos,0,104,0.5557630567472549,0.1842971074942641,0.0970363184472811,0.0031835212927209416,0.05053683380411083,8.84510196280156
2013-06-05,oos,1,24,-0.6032416694875413,-0.08698226832329829,0.14306398244343882,0.008749465028380605,0.13889345141971063,-6.57243434550406
2013-06-05,train,0,1511,0.9781889308614471,3.9725861431480327,0.15123369701551453,0.004670534842073805,0.07414244209073773,9.36632271552299
2013-06-05,train,1,1256,-0.5729053551535159,-4.1938792530141065,0.27648232737586353,0.013780006036431711,0.21875081422420303,-3.7078406060163465
2013-06-05,validation,0,732,0.8146640005817385,1.7553557821493277,0.13206042314592678,0.004443749322249112,0.07054233357229785,8.58034410448922
2013-06-05,validation,1,274,-0.6628861189476866,-1.147697542342026,0.24612374184896174,0.01327599741755039,0.2107499254390444,-5.004435441241042
2013-12-05,oos,0,108,0.3417204201815396,0.1276760668286459,0.09265737603867406,0.003578834502178678,0.056812236457334575,5.25192609056132
2013-12-05,oos,1,16,-0.568355339176714,-0.0522217460371208,0.18816546076825105,0.010525979303920959,0.16709474126152576,-4.919732044644142
2013-12-05,train,0,1539,0.9677427846243545,4.030335672178639,0.1508140628499544,0.0047083838098021065,0.0747432758266753,9.219223069473516
2013-12-05,train,1,1228,-0.5772778355858071,-4.148438763952741,0.27335574760682824,0.013652848734729418,0.2167322546380614,-3.7937078045912602
2013-12-05,validation,0,721,0.778629591708967,1.6680737179086949,0.12178976567745817,0.003887509032784594,0.06171229272159167,9.46115910688247
2013-12-05,validation,1,285,-0.6428724028557687,-1.1306896856391275,0.2390074976070813,0.012839688613444597,0.20382373789609284,-4.901185707564325
2014-06-05,oos,0,102,0.5301565958506704,0.1735408371093345,0.08147523972594135,0.0025206128487247734,0.04001348849519893,10.721503979907622
2014-06-05,oos,1,26,-0.6210621347667149,-0.09876462640772028,0.15423970733580614,0.009127438120251057,0.14489358823989096,-6.605082472511203
2014-06-05,train,0,1528,0.9134901582808952,3.8428463365630856,0.14708472905873027,0.004641393450666513,0.0736798368436052,8.964353395604665
2014-06-05,train,1,1239,-0.5705138802119278,-4.09879173709365,0.2751910775908139,0.013694204160722692,0.2173887516733094,-3.7071654457815395
2014-06-05,validation,0,748,0.7151961094859034,1.622019724774467,0.11968025463599662,0.00381930851103063,0.06062964300251664,9.025618603046393
2014-06-05,validation,1,258,-0.6263576226350034,-0.9796233060598807,0.22953828066935056,0.012433905604646751,0.19738213233088503,-4.844179652780752
2014-12-05,oos,0,91,0.5477454583598329,0.15974709528607497,0.10494389228493267,0.003274111607795185,0.051974910473375435,8.5156609929388
2014-12-05,oos,1,33,-0.6726911302143288,-0.1442918634192088,0.1624546195559968,0.009234351261379023,0.14659078173974704,-7.5147457317859985
2014-12-05,train,0,1546,0.9102410001749184,3.890903231612589,0.14600874538430164,0.004575288210002506,0.07263044868067497,9.068252038945229
2014-12-05,train,1,1221,-0.5734244012344221,-4.06025383353164,0.2772217784764223,0.013791852539030109,0.2189388716228905,-3.7093182561209157
2014-12-05,validation,0,767,0.6400920922059781,1.5245812090947761,0.1125122231428686,0.003699080573867301,0.05872108366825782,8.540887967031399
2014-12-05,validation,1,240,-0.6426665804636433,-0.9541416831567737,0.22623495464574458,0.01242326837080434,0.19721327147857706,-5.07751594193888
2015-06-05,oos,0,73,0.8045057255172132,0.17282083212329452,0.11266584680883725,0.0029622019671649525,0.047023498429588695,12.700156276063643
2015-06-05,oos,1,55,-0.5473125259866629,-0.1672427774609597,0.22743295142804387,0.01158250013272731,0.18386648946941447,-4.165373078223983
2015-06-05,train,0,1591,0.8398931243538019,3.7791049902001643,0.1408894624077081,0.004514725470528765,0.07166904499648909,8.654967545271992
2015-06-05,train,1,1176,-0.5735382109145826,-3.9032240230069375,0.2763201887280901,0.01372013306935396,0.21780036033734335,-3.7311357283310866
2015-06-05,validation,0,748,0.6685901994506007,1.5384964260792464,0.11289767338608295,0.0035619269666777057,0.056543837652023164,9.17571549049
2015-06-05,validation,1,258,-0.6386756399705114,-1.015219467463544,0.2224033079515164,0.012165794387685135,0.1931259987081611,-5.13217277544298
2015-12-07,oos,0,78,0.6438357915993325,0.1551808772845024,0.11539909857856438,0.003786872100047274,0.060114730941203974,8.385180743642378
2015-12-07,oos,1,47,-0.5414249855895721,-0.14207115143418128,0.1986043478174487,0.010355367980015432,0.16438637045809268,-4.6178051760602745
2015-12-07,train,0,1590,0.868356415961244,3.8888941808248267,0.14425277320683577,0.0046510408019245705,0.07383298379704102,8.61619136059522
2015-12-07,train,1,1176,-0.5769993717445084,-3.9116968652958524,0.28441902436684363,0.014154576884852067,0.22469694210397143,-3.642545559787285
2015-12-07,validation,0,773,0.586280303344195,1.4307514394076073,0.10181812229019696,0.003219422166856104,0.051106742512979655,9.13716046275777
2015-12-07,validation,1,232,-0.6267230413163482,-0.8917215216125489,0.1758349128622852,0.009986107434632345,0.1585245410256623,-6.10681495301486
2016-06-07,oos,0,97,0.4915230520711169,0.1539397318469301,0.08020226055201501,0.002249634252386442,0.035711836636003434,11.292694072698623
2016-06-07,oos,1,31,-0.5785679524330573,-0.10470186245650165,0.1731998391592957,0.009770494680332583,0.15510179466143725,-5.467298897077351
2016-06-07,train,0,1602,0.892496829302128,4.008060253129305,0.14091626497096857,0.004469725702635844,0.0709546958270873,9.140422428927723
2016-06-07,train,1,1165,-0.5808928915904098,-3.9121524951240336,0.28020098725823395,0.013992328410884498,0.22212132742766388,-3.7316133756621555
2016-06-07,validation,0,752,0.5867207279163908,1.3917350694937776,0.10056710417879842,0.0031995652054691466,0.050791523023239846,9.196885622636811
2016-06-07,validation,1,253,-0.5940923667505351,-0.887976229016459,0.18159262501278547,0.010011839132167227,0.1589330190605953,-5.559334172881911
2016-12-07,oos,0,121,0.2709310545208632,0.11293073886423344,0.06597338339180492,0.0021970417829688684,0.03487695706652142,6.9391941276311835
2016-12-07,oos,1,3,-0.8357375435326253,-0.0214103942956462,0.17359326732006738,0.011208442304943344,0.17792850553977405,-10.058599574514906
2016-12-07,train,0,1613,0.879654270987315,3.9958015629377597,0.1386025678526629,0.004374262650496867,0.06943926685495774,9.236959349548007
