version,annual_return,annual_volatility,sharpe,max_drawdown,total_return,final_wealth,total_switch_count,avg_switch_count_per_year,avg_position
current_baseline,0.0575762821478276,0.0973867730528406,0.4322888677532386,-0.1534575094789605,3.194205582486245,4.194205582486245,208,8.121475054229935,0.5849085838239851
recovery_features_rising_entry_rule,0.060535404196070175,0.10195179042675771,0.44479385329057,-0.15427834567058152,3.505344429219133,4.505344429219133,194,7.574837310195228,0.6262782770374962
buy_and_hold,0.08347316642656155,0.1921783428190637,0.41634931886889043,-0.5569273201989486,6.793486059968059,7.793486059968059,0,0.0,1.0
