strategy_name,annual_return,annual_volatility,sharpe,max_drawdown,total_return,final_wealth,total_switch_count,avg_switch_count_per_year,avg_position
predicted_strategy,0.011758470123029108,0.13378440458499619,0.052958147790507615,-0.3459605423756257,0.2311058165683646,1.2311058165683646,168,9.44578313253012,0.5303435966086568
buy_and_hold,0.07493162500634076,0.2541750943547262,0.3585510106059787,-0.5502770959398691,2.6516496918417287,3.6516496918417287,0,0.0,1.0
