Date,predicted_probability_raw,predicted_probability_smoothed,selected_smoothing_halflife,selected_threshold,predicted_label,predicted_bear_flag,predicted_bull_flag
2008-04-29,0.8838414549827576,0.8838414549827576,8,0.6,1,0,1
2008-04-30,0.4943760335445404,0.8515173996917967,8,0.6,1,0,1
2008-05-01,0.5252657532691956,0.8244398321409016,8,0.6,1,0,1
2008-05-02,0.9915443658828735,0.8383088328036538,8,0.6,1,0,1
2008-05-05,0.8915758728981018,0.8427297817619476,8,0.6,1,0,1
2008-05-06,0.7573956847190857,0.8356473967306098,8,0.6,1,0,1
2008-05-07,0.9801012277603149,0.847636480649671,8,0.6,1,0,1
2008-05-08,0.5780676007270813,0.8252633535382506,8,0.6,1,0,1
2008-05-09,0.6076701283454895,0.807203995621196,8,0.6,1,0,1
2008-05-12,0.8207301497459412,0.8083266117245405,8,0.6,1,0,1
2008-05-13,0.9861747026443481,0.8230872841946525,8,0.6,1,0,1
2008-05-14,0.9876422882080078,0.8367446841982,8,0.6,1,0,1
2008-05-15,0.9903754591941833,0.8494954173621996,8,0.6,1,0,1
2008-05-16,0.994786262512207,0.8615539700690263,8,0.6,1,0,1
2008-05-19,0.9911013841629028,0.8723058816521083,8,0.6,1,0,1
2008-05-20,0.9824607968330383,0.881448294233258,8,0.6,1,0,1
2008-05-21,0.8949306011199951,0.8825672711931309,8,0.6,1,0,1
2008-05-22,0.8078860640525818,0.876369032951871,8,0.6,1,0,1
2008-05-23,0.9504579901695251,0.8825181168441184,8,0.6,1,0,1
2008-05-27,0.5585595965385437,0.8556308694893583,8,0.6,1,0,1
2008-05-28,0.9320738911628723,0.8619753312134777,8,0.6,1,0,1
2008-05-29,0.9099410176277161,0.8659562892507722,8,0.6,1,0,1
2008-05-30,0.9876295328140259,0.8760546765166954,8,0.6,1,0,1
2008-06-02,0.9952099919319153,0.8859440859268308,8,0.6,1,0,1
2008-06-03,0.9304349422454834,0.8896366471156409,8,0.6,1,0,1
2008-06-04,0.9647297859191895,0.8958690740194059,8,0.6,1,0,1
2008-06-05,0.9551323056221008,0.9007876826290546,8,0.6,1,0,1
2008-06-06,0.9950862526893616,0.9086140826756411,8,0.6,1,0,1
2008-06-09,0.21941432356834412,0.8514132892454209,8,0.6,1,0,1
2008-06-10,0.21542491018772125,0.7986288252148169,8,0.6,1,0,1
2008-06-11,0.3420342803001404,0.7607333240920957,8,0.6,1,0,1
2008-06-12,0.017546024173498154,0.6990517830572147,8,0.6,1,0,1
2008-06-13,0.014864213764667511,0.6422669811163094,8,0.6,1,0,1
2008-06-16,0.46083444356918335,0.6272088140687813,8,0.6,1,0,1
2008-06-17,0.6802732944488525,0.6316129513897721,8,0.6,1,0,1
2008-06-18,0.726265549659729,0.6394687343463511,8,0.6,1,0,1
2008-06-19,0.20996855199337006,0.6038219557681972,8,0.6,1,0,1
2008-06-20,0.39706137776374817,0.5866616637691627,8,0.6,0,1,0
2008-06-23,0.04713793843984604,0.5418833759716759,8,0.6,0,1,0
2008-06-24,0.010572049766778946,0.4977866840971054,8,0.6,0,1,0
2008-06-25,0.004737670533359051,0.4568656094693892,8,0.6,0,1,0
2008-06-26,0.00766150513663888,0.4195834850339039,8,0.6,0,1,0
2008-06-27,0.002861968008801341,0.3849972840112046,8,0.6,0,1,0
2008-06-30,0.008472427725791931,0.3537472433065731,8,0.6,0,1,0
2008-07-01,0.007664956618100405,0.325023812792948,8,0.6,0,1,0
2008-07-02,0.005241816863417625,0.2984832000748567,8,0.6,0,1,0
2008-07-03,0.0027900030836462975,0.2739418602727015,8,0.6,0,1,0
2008-07-07,0.0034182374365627766,0.2514894933596775,8,0.6,0,1,0
2008-07-08,0.002302266890183091,0.23080796107766754,8,0.6,0,1,0
2008-07-09,0.0033372431062161922,0.21192881119670656,8,0.6,0,1,0
2008-07-10,0.0022064291406422853,0.19452270143656802,8,0.6,0,1,0
2008-07-11,0.00239805830642581,0.17857713285602078,8,0.6,0,1,0
2008-07-14,0.0031544037628918886,0.16401775561128878,8,0.6,0,1,0
2008-07-15,0.002618091879412532,0.1506222360934174,8,0.6,0,1,0
2008-07-16,0.002235741587355733,0.138306757006382,8,0.6,0,1,0
2008-07-17,0.05637460947036743,0.13150672002933445,8,0.6,0,1,0
2008-07-18,0.0879092738032341,0.12788830826596634,8,0.6,0,1,0
2008-07-21,0.17476460337638855,0.13177885122967603,8,0.6,0,1,0
2008-07-22,0.11426207423210144,0.13032502956279193,8,0.6,0,1,0
2008-07-23,0.837314784526825,0.18900232072052692,8,0.6,0,1,0
2008-07-24,0.9397057890892029,0.25130767334735704,8,0.6,0,1,0
2008-07-25,0.09210360795259476,0.23809437961421265,8,0.6,0,1,0
2008-07-28,0.14323441684246063,0.23022138624240182,8,0.6,0,1,0
2008-07-29,0.020844077691435814,0.21284391618798362,8,0.6,0,1,0
2008-07-30,0.45590147376060486,0.23301671073505903,8,0.6,0,1,0
2008-07-31,0.3338615298271179,0.24138642298345628,8,0.6,0,1,0
2008-08-01,0.20226489007472992,0.2381394939283966,8,0.6,0,1,0
2008-08-04,0.45377400517463684,0.25603628650737137,8,0.6,0,1,0
2008-08-05,0.05562889575958252,0.23940328336340333,8,0.6,0,1,0
2008-08-06,0.1308753490447998,0.23039590361561024,8,0.6,0,1,0
2008-08-07,0.6650041937828064,0.2664666344892186,8,0.6,0,1,0
2008-08-08,0.22750529646873474,0.26323300096218233,8,0.6,0,1,0
2008-08-11,0.9034968614578247,0.3163723126654891,8,0.6,0,1,0
2008-08-12,0.9931775331497192,0.3725444095036512,8,0.6,0,1,0
2008-08-13,0.9869189858436584,0.42353501529771487,8,0.6,0,1,0
2008-08-14,0.9913668036460876,0.4706627578704907,8,0.6,0,1,0
2008-08-15,0.9931789636611938,0.5140294903111551,8,0.6,0,1,0
2008-08-18,0.9940010905265808,0.5538651925056194,8,0.6,0,1,0
2008-08-19,0.7296593189239502,0.5684553942267077,8,0.6,0,1,0
2008-08-20,0.5158626437187195,0.5640904085777991,8,0.6,0,1,0
2008-08-21,0.5113063454627991,0.5597095447560246,8,0.6,0,1,0
2008-08-22,0.49958157539367676,0.5547191664086364,8,0.6,0,1,0
2008-08-25,0.4289482533931732,0.5442806891458959,8,0.6,0,1,0
2008-08-26,0.08956236392259598,0.5065409066716187,8,0.6,0,1,0
2008-08-27,0.35855633020401,0.494258785156738,8,0.6,0,1,0
2008-08-28,0.5842084288597107,0.5017242418992651,8,0.6,0,1,0
2008-08-29,0.9799495339393616,0.5414150075758585,8,0.6,0,1,0
2008-09-02,0.618645429611206,0.5478248203463891,8,0.6,0,1,0
2008-09-03,0.7198384404182434,0.5621012553260809,8,0.6,0,1,0
2008-09-04,0.8235163688659668,0.5837976527950832,8,0.6,0,1,0
2008-09-05,0.015577253885567188,0.5366376571169645,8,0.6,0,1,0
2008-09-08,0.022895043715834618,0.49399909737120506,8,0.6,0,1,0
2008-09-09,0.209458589553833,0.4703833856778735,8,0.6,0,1,0
2008-09-10,0.0033790445886552334,0.4316239135616018,8,0.6,0,1,0
2008-09-11,0.01971616968512535,0.3974372362471684,8,0.6,0,1,0
2008-09-12,0.05364566668868065,0.3689039259934939,8,0.6,0,1,0
2008-09-15,0.11133751273155212,0.34752695508647796,8,0.6,0,1,0
2008-09-16,0.003019855357706547,0.31893425872170483,8,0.6,0,1,0
2008-09-17,0.03412077948451042,0.2952958915042074,8,0.6,0,1,0
2008-09-18,0.002903437940403819,0.27102850006094575,8,0.6,0,1,0
2008-09-19,0.16803564131259918,0.2624805092060406,8,0.6,0,1,0
2008-09-22,0.7307496070861816,0.30134495102228837,8,0.6,0,1,0
2008-09-23,0.05377676710486412,0.2807977927259798,8,0.6,0,1,0
2008-09-24,0.054358456283807755,0.2620042433418624,8,0.6,0,1,0
2008-09-25,0.0028389734216034412,0.24049457379671088,8,0.6,0,1,0
2008-09-26,0.020435214042663574,0.22223053668215625,8,0.6,0,1,0
2008-09-29,0.02720736339688301,0.20604440181808378,8,0.6,0,1,0
2008-09-30,0.005839974619448185,0.18942824382807227,8,0.6,0,1,0
2008-10-01,0.0032195723615586758,0.17397367697612193,8,0.6,0,1,0
2008-10-02,0.003695619059726596,0.1598412866381003,8,0.6,0,1,0
2008-10-03,0.004587533418089151,0.14695585284353962,8,0.6,0,1,0
2008-10-06,0.005014588590711355,0.13517530180813755,8,0.6,0,1,0
2008-10-07,0.004315896891057491,0.12431450029137714,8,0.6,0,1,0
2008-10-08,0.0030909422785043716,0.11425343510796472,8,0.6,0,1,0
2008-10-09,0.004010007716715336,0.10510367637123162,8,0.6,0,1,0
2008-10-10,0.003618395421653986,0.09668080837817868,8,0.6,0,1,0
2008-10-13,0.0038453612942248583,0.08897584162292382,8,0.6,0,1,0
2008-10-14,0.002903943182900548,0.08183222205870372,8,0.6,0,1,0
2008-10-15,0.003332035383209586,0.07531702395695916,8,0.6,0,1,0
2008-10-16,0.003994908649474382,0.0693975767563477,8,0.6,0,1,0
2008-10-17,0.0018665449460968375,0.06379277415788015,8,0.6,0,1,0
2008-10-20,0.002796379616484046,0.058730320031851614,8,0.6,0,1,0
2008-10-21,0.003965514246374369,0.05418506257697557,8,0.6,0,1,0
2008-10-22,0.003083840012550354,0.04994386771683006,8,0.6,0,1,0
2008-10-23,0.004084658343344927,0.04613773875700035,8,0.6,0,1,0
2008-10-24,0.003386125201359391,0.042589527685405776,8,0.6,0,1,0
2008-10-27,0.0038239203859120607,0.039372139016832314,8,0.6,0,1,0
2008-10-29,0.0009390428895130754,0.0009390428895130754,8,0.6,0,1,0
2008-10-30,0.001254368107765913,0.0009652136077036654,8,0.6,0,1,0
