Date,ret,rf_daily,next_ret,next_rf_daily,position,fee,strategy_ret_gross,strategy_ret,strategy_excess_ret,equity_buy_and_hold
2000-06-16,-0.008217015081111723,0.00022488181830659926,0.012791075554377196,0.00022525684992213968,1.0,0.0,0.012791075554377196,0.012791075554377196,0.012565818704455056,1.0443388065695154
2000-06-19,0.012791075554377196,0.00022525684992213968,-0.003578517499229772,0.00022338133879551414,1.0,0.0,-0.003578517499229772,-0.003578517499229772,-0.003801898838025286,1.0406016218750815
2000-06-20,-0.003578517499229772,0.00022338133879551414,-0.00042258611264234247,0.00022413164917400863,1.0,0.0,-0.00042258611264234247,-0.00042258611264234247,-0.0006467177618163511,1.0401618780808841
2000-06-21,-0.00042258611264234247,0.00022413164917400863,-0.0152155270801142,0.00022525684992213968,1.0,0.0,-0.0152155270801142,-0.0152155270801142,-0.01544078393003634,1.024335266857242
2000-06-22,-0.0152155270801142,0.00022525684992213968,-0.008583113276912635,0.00022600680728523947,1.0,0.0,-0.008583113276912635,-0.008583113276912635,-0.008809120084197875,1.0155432812282699
2000-06-23,-0.008583113276912635,0.00022600680728523947,0.012878568593315265,0.00022450675139285003,1.0,0.0,0.012878568593315265,0.012878568593315265,0.012654061841922415,1.0286220250350486
2000-06-26,0.012878568593315265,0.00022450675139285003,-0.007372585693261602,0.00022488181830659926,1.0,0.0,-0.007372585693261602,-0.007372585693261602,-0.007597467511568201,1.0210384210095014
2000-06-27,-0.007372585693261602,0.00022488181830659926,0.0027986479570618616,0.00022413164917400863,1.0,0.0,0.0027986479570618616,0.0027986479570618616,0.002574516307887853,1.0238959481005412
2000-06-28,0.0027986479570618616,0.00022413164917400863,-0.009446089971649085,0.00022563184624613264,1.0,0.0,-0.009446089971649085,-0.009446089971649085,-0.009671721817895218,1.0142241348531766
2000-06-29,-0.009446089971649085,0.00022563184624613264,0.0075854522120364365,0.00022675662353544013,1.0,0.0,0.0075854522120364365,0.0075854522120364365,0.007358695588500996,1.0219174835603995
2000-06-30,0.0075854522120364365,0.00022675662353544013,0.013766836712030495,0.00023125256064071564,1.0,0.0,0.013766836712030495,0.013766836712030495,0.013535584151389779,1.0359860546897446
2000-07-03,0.013766836712030495,0.00023125256064071564,-0.018035371473002715,0.0002308780928923504,1.0,0.0,-0.018035371473002715,-0.018035371473002715,-0.018266249565895065,1.0173016613525645
2000-07-05,-0.018035371473002715,0.0002308780928923504,0.007778511914107833,0.000232001390587655,1.0,0.0,0.007778511914107833,0.007778511914107833,0.007546510523520178,1.0252147544456371
2000-07-06,0.007778511914107833,0.000232001390587655,0.016080630260343565,0.0002327500798466886,1.0,0.0,0.016080630260343565,0.016080630260343565,0.015847880180496876,1.0417008538493264
2000-07-07,0.016080630260343565,0.0002327500798466886,-0.001688315938105478,0.00023499530402326663,1.0,0.0,-0.001688315938105478,-0.001688315938105478,-0.0019233112421287446,1.0399421336950345
2000-07-10,-0.001688315938105478,0.00023499530402326663,0.002113698298463973,0.00023499530402326663,1.0,0.0,0.002113698298463973,0.002113698298463973,0.0018787029944407063,1.0421402576135268
2000-07-11,0.002113698298463973,0.00023499530402326663,0.006539557589805511,0.00023761313440817666,1.0,0.0,0.006539557589805511,0.006539557589805511,0.006301944455397335,1.0489553938448453
2000-07-12,0.006539557589805511,0.00023761313440817666,0.004399912703553666,0.00023798696983301504,1.0,0.0,0.004399912703553666,0.004399912703553666,0.0041619257337206506,1.0535707060076844
2000-07-13,0.004399912703553666,0.00023798696983301504,0.009806391166720108,0.00023761313440817666,1.0,0.0,0.009806391166720108,0.009806391166720108,0.009568778032311931,1.0639024324725932
2000-07-14,0.009806391166720108,0.00023761313440817666,-0.0016530840616696407,0.000236865358333338,1.0,0.0,-0.0016530840616696407,-0.0016530840616696407,-0.0018899494200029787,1.0621437123183013
2000-07-17,-0.0016530840616696407,0.000236865358333338,-0.008174822200698428,0.00023723926391050476,1.0,0.0,-0.008174822200698428,-0.008174822200698428,-0.008412061464608933,1.0534608763185094
2000-07-18,-0.008174822200698428,0.00023723926391050476,-0.008032881653869062,0.00023798696983301504,1.0,0.0,-0.008032881653869062,-0.008032881653869062,-0.008270868623702077,1.0449985497720615
2000-07-19,-0.008032881653869062,0.00023798696983301504,0.013882598054049344,0.00023798696983301504,1.0,0.0,0.013882598054049344,0.013882598054049344,0.01364461108421633,1.0595058446056116
2000-07-20,0.013882598054049344,0.00023798696983301504,-0.019501792208156954,0.00023611744191387452,1.0,0.0,-0.019501792208156954,-0.019501792208156954,-0.01973790965007083,1.038843581780785
2000-07-21,-0.019501792208156954,0.00023611744191387452,-0.005713298623121199,0.00023910826573558808,1.0,0.0,-0.005713298623121199,-0.005713298623121199,-0.005952406888856787,1.0329083581753586
2000-07-24,-0.005713298623121199,0.00023910826573558808,0.0031923847591486254,0.00023873453548994839,1.0,0.0,0.0031923847591486254,0.0031923847591486254,0.002953650223658677,1.0362057990755948
2000-07-25,0.0031923847591486254,0.00023873453548994839,-0.009758415814292376,0.00023798696983301504,1.0,0.0,-0.009758415814292376,-0.009758415814292376,-0.009996402784125391,1.0260940720190341
2000-07-26,-0.009758415814292376,0.00023798696983301504,-0.0034270787854489004,0.00023948196093437346,1.0,0.0,-0.0034270787854489004,-0.0034270787854489004,-0.003666560746383274,1.0225775667929429
2000-07-27,-0.0034270787854489004,0.00023948196093437346,-0.022571457619639523,0.00023873453548994839,1.0,0.0,-0.022571457619639523,-0.022571457619639523,-0.022810192155129472,0.9994965005812818
2000-07-28,-0.022571457619639523,0.00023873453548994839,0.006378008708302518,0.000241349911460631,1.0,0.0,0.006378008708302518,0.006378008708302518,0.006136658796841887,1.005871297965907
2000-07-31,0.006378008708302518,0.000241349911460631,0.006118956765366779,0.00024060283631732737,1.0,0.0,0.006118956765366779,0.006118956765366779,0.005878353929049451,1.0120261809496838
2000-08-01,0.006118956765366779,0.00024060283631732737,0.004995825332587245,0.00024060283631732737,1.0,0.0,0.004995825332587245,0.004995825332587245,0.0047552224962699174,1.0170820869817137
2000-08-02,0.004995825332587245,0.00024060283631732737,0.006915391183469843,0.00023985562109318792,1.0,0.0,0.006915391183469843,0.006915391183469843,0.0066755355623766555,1.0241156074788922
2000-08-03,0.006915391183469843,0.00023985562109318792,0.005366156690314483,0.00023985562109318792,1.0,0.0,0.005366156690314483,0.005366156690314483,0.005126301069221295,1.0296111722976204
2000-08-04,0.005366156690314483,0.00023985562109318792,0.011955494730682137,0.00024172339651817865,1.0,0.0,0.011955494730682137,0.011955494730682137,0.011713771334163958,1.0419206832426762
2000-08-07,0.011955494730682137,0.00024172339651817865,0.0037976442318714554,0.000240976391395753,1.0,0.0,0.0037976442318714554,0.0037976442318714554,0.0035566678404757024,1.0458775273154604
2000-08-08,0.0037976442318714554,0.000240976391395753,-0.008407218323195909,0.00024060283631732737,1.0,0.0,-0.008407218323195909,-0.008407218323195909,-0.008647821159513236,1.037084606603995
2000-08-09,-0.008407218323195909,0.00024060283631732737,-0.004874704495988702,0.00024060283631732737,1.0,0.0,-0.004874704495988702,-0.004874704495988702,-0.005115307332306029,1.0320291256094618
2000-08-10,-0.004874704495988702,0.00024060283631732737,0.004685741415802802,0.0002420968465752793,1.0,0.0,0.004685741415802802,0.004685741415802802,0.004443644569227523,1.0368649472256448
2000-08-11,0.004685741415802802,0.0002420968465752793,0.012720319643594324,0.000241349911460631,1.0,0.0,0.012720319643594324,0.012720319643594324,0.012478969732133693,1.0500542007815936
2000-08-14,0.012720319643594324,0.000241349911460631,-0.0008374830368195196,0.00024172339651817865,1.0,0.0,-0.0008374830368195196,-0.0008374830368195196,-0.0010792064333376983,1.049174798200698
2000-08-15,-0.0008374830368195196,0.00024172339651817865,-0.0035616988425998253,0.000241349911460631,1.0,0.0,-0.0035616988425998253,-0.0035616988425998253,-0.0038030487540604563,1.0454379535362617
2000-08-16,-0.0035616988425998253,0.000241349911460631,0.010512526848474035,0.000241349911460631,1.0,0.0,0.010512526848474035,0.010512526848474035,0.010271176937013404,1.0564281480912254
2000-08-17,0.010512526848474035,0.000241349911460631,-0.003329076634262629,0.000241349911460631,1.0,0.0,-0.003329076634262629,-0.003329076634262629,-0.00357042654572326,1.0529112178276376
2000-08-18,-0.003329076634262629,0.000241349911460631,0.005428263202826189,0.00024247026163837226,1.0,0.0,0.005428263202826189,0.005428263202826189,0.005185792941187817,1.0586266970472142
2000-08-21,0.005428263202826189,0.00024247026163837226,-0.0016614026140632232,0.00024172339651817865,1.0,0.0,-0.0016614026140632232,-0.0016614026140632232,-0.0019031260105814019,1.0568678918854228
2000-08-22,-0.0016614026140632232,0.00024172339651817865,0.003951613506476548,0.0002420968465752793,1.0,0.0,0.003951613506476548,0.003951613506476548,0.0037095166599012686,1.0610442253215586
2000-08-23,0.003951613506476548,0.0002420968465752793,0.003107972169336115,0.0002420968465752793,1.0,0.0,0.003107972169336115,0.003107972169336115,0.002865875322760836,1.0643419212442928
2000-08-24,0.003107972169336115,0.0002420968465752793,-0.00041292066292530905,0.00024284364171411887,1.0,0.0,-0.00041292066292530905,-0.00041292066292530905,-0.0006557643046394279,1.0639024324725934
2000-08-25,-0.00041292066292530905,0.00024284364171411887,0.0034090014737848673,0.00024321698680918047,1.0,0.0,0.0034090014737848673,0.0034090014737848673,0.003165784486975687,1.0675292774328557
2000-08-28,0.0034090014737848673,0.00024321698680918047,0.00020576426613660992,0.00024284364171411887,1.0,0.0,0.00020576426613660992,0.00020576426613660992,-3.7079375577508955e-05,1.067748936811206
2000-08-29,0.00020576426613660992,0.00024284364171411887,-0.009572518733912072,0.00024321698680918047,1.0,0.0,-0.009572518733912072,-0.009572518733912072,-0.009815735720721253,1.057527890110466
2000-08-30,-0.009572518733912072,0.00024321698680918047,0.01330278020646758,0.00024284364171411887,1.0,0.0,0.01330278020646758,0.01330278020646758,0.01305993656475346,1.071595951194815
2000-08-31,0.01330278020646758,0.00024284364171411887,0.0010253929529342454,0.000241349911460631,1.0,0.0,0.0010253929529342454,0.0010253929529342454,0.0007840430414736144,1.0726947581315631
2000-09-01,0.0010253929529342454,0.000241349911460631,-0.007991473057119003,0.000241349911460631,1.0,0.0,-0.007991473057119003,-0.007991473057119003,-0.008232822968579634,1.064122346873442
2000-09-05,-0.007991473057119003,0.000241349911460631,-0.011361256151350863,0.00023910826573558808,1.0,0.0,-0.011361256151350863,-0.011361256151350863,-0.01160036441708645,1.052032580314236
2000-09-06,-0.011361256151350863,0.00023910826573558808,0.008565937192392736,0.00023873453548994839,1.0,0.0,0.008565937192392736,0.008565937192392736,0.008327202656902788,1.0610442253215586
2000-09-07,0.008565937192392736,0.00023873453548994839,-0.006836208833168933,0.00023649141767001503,1.0,0.0,-0.006836208833168933,-0.006836208833168933,-0.007072700250838948,1.0537907054160325
2000-09-08,-0.006836208833168933,0.00023649141767001503,-0.0014603381421317563,0.00023536938509716165,1.0,0.0,-0.0014603381421317563,-0.0014603381421317563,-0.001695707527228918,1.0522518146550894
2000-09-11,-0.0014603381421317563,0.00023536938509716165,-0.007311319020860574,0.0002346211878303528,1.0,0.0,-0.007311319020860574,-0.007311319020860574,-0.007545940208690927,1.0445584659478666
2000-09-12,-0.007311319020860574,0.0002346211878303528,0.002630649701709009,0.0002346211878303528,1.0,0.0,0.002630649701709009,0.002630649701709009,0.0023960285138786563,1.04730633336473
2000-09-13,0.002630649701709009,0.0002346211878303528,0.005037432943262754,0.00023649141767001503,1.0,0.0,0.005037432943262754,0.005037432943262754,0.004800941525592739,1.052582068790109
2000-09-14,0.005037432943262754,0.00023649141767001503,-0.02187845707225844,0.00023649141767001503,1.0,0.0,-0.02187845707225844,-0.02187845707225844,-0.022114948489928454,1.0295531971830556
2000-09-15,-0.02187845707225844,0.00023649141767001503,-0.009203371853212738,0.000236865358333338,1.0,0.0,-0.009203371853212738,-0.009203371853212738,-0.009440237211546076,1.0200778362667158
2000-09-18,-0.009203371853212738,0.000236865358333338,0.009073274789857866,0.00023761313440817666,1.0,0.0,0.009073274789857866,0.009073274789857866,0.00883566165544969,1.0293332827822073
2000-09-19,0.009073274789857866,0.00023761313440817666,-0.0073862381165334945,0.00023723926391050476,1.0,0.0,-0.0073862381165334945,-0.0073862381165334945,-0.007623477380443999,1.0217303820543047
2000-09-20,-0.0073862381165334945,0.00023723926391050476,-0.015205298612722351,0.00023723926391050476,1.0,0.0,-0.015205298612722351,-0.015205298612722351,-0.015442537876632856,1.006194666493478
2000-09-21,-0.015205298612722351,0.00023723926391050476,0.018177778303456682,0.00023723926391050476,1.0,0.0,0.018177778303456682,0.018177778303456682,0.017940539039546177,1.024485050071117
2000-09-22,0.018177778303456682,0.00023723926391050476,-0.0070984164726273224,0.00023798696983301504,1.0,0.0,-0.0070984164726273224,-0.0070984164726273224,-0.0073364034424603375,1.0172128285157316
2000-09-25,-0.0070984164726273224,0.00023798696983301504,-0.012781884638957686,0.00023798696983301504,1.0,0.0,-0.012781884638957686,-0.012781884638957686,-0.0130198716087907,1.0042109314883756
2000-09-26,-0.012781884638957686,0.00023798696983301504,0.005266987685982549,0.00023873453548994839,1.0,0.0,0.005266987685982549,0.005266987685982549,0.005028253150492601,1.009500098098654
2000-09-27,0.005266987685982549,0.00023873453548994839,0.012879455925110639,0.00024060283631732737,1.0,0.0,0.012879455925110639,0.012879455925110639,0.012638853088793311,1.0225019101185104
2000-09-28,0.012879455925110639,0.00024060283631732737,-0.009482745505148493,0.00023985562109318792,1.0,0.0,-0.009482745505148493,-0.009482745505148493,-0.009722601126241681,1.0128057847263283
2000-09-29,-0.009482745505148493,0.00023985562109318792,0.0015230423311931585,0.000241349911460631,1.0,0.0,0.0015230423311931585,0.0015230423311931585,0.0012816924197325275,1.0143483308097438
2000-10-02,0.0015230423311931585,0.000241349911460631,-0.00934183127582211,0.0002402292462186928,1.0,0.0,-0.00934183127582211,-0.00934183127582211,-0.009582060522040803,1.0048724598484073
2000-10-03,-0.00934183127582211,0.0002402292462186928,0.00833348419497315,0.0002402292462186928,1.0,0.0,0.00833348419497315,0.00833348419497315,0.008093254948754458,1.0132465486105178
2000-10-04,0.00833348419497315,0.0002402292462186928,0.0034795934324740596,0.00024060283631732737,1.0,0.0,0.0034795934324740596,0.0034795934324740596,0.0032389905961567322,1.01677223464654
2000-10-05,0.0034795934324740596,0.00024060283631732737,-0.021673240408324745,0.0002402292462186928,1.0,0.0,-0.021673240408324745,-0.021673240408324745,-0.021913469654543438,0.994735485564536
2000-10-06,-0.021673240408324745,0.0002402292462186928,-0.007532043530627641,0.0002402292462186928,1.0,0.0,-0.007532043530627641,-0.007532043530627641,-0.007772272776846334,0.9872430945858038
2000-10-09,-0.007532043530627641,0.0002402292462186928,-0.0165179617000758,0.000241349911460631,1.0,0.0,-0.0165179617000758,-0.0165179617000758,-0.01675931161153643,0.9709358509607712
2000-10-10,-0.0165179617000758,0.000241349911460631,-0.008397737407880967,0.00023985562109318792,1.0,0.0,-0.008397737407880967,-0.008397737407880967,-0.008637593028974155,0.9627821866445052
2000-10-11,-0.008397737407880967,0.00023985562109318792,-0.02494814958700675,0.00023836077019145918,1.0,0.0,-0.02494814958700675,-0.02494814958700675,-0.02518651035719821,0.9387625526323926
2000-10-12,-0.02494814958700675,0.00023836077019145918,0.03333336049914837,0.00023836077019145918,1.0,0.0,0.03333336049914837,0.03333336049914837,0.03309499972895691,0.9700546632223889
2000-10-13,0.03333336049914837,0.00023836077019145918,0.004542825197361822,0.00024172339651817865,1.0,0.0,0.004542825197361822,0.004542825197361822,0.004301101800843643,0.9744614519892939
2000-10-16,0.004542825197361822,0.00024172339651817865,-0.02487533848411627,0.00024247026163837226,1.0,0.0,-0.02487533848411627,-0.02487533848411627,-0.025117808745754644,0.9502213935313368
2000-10-17,-0.02487533848411627,0.00024247026163837226,-0.0037107416124527726,0.00024247026163837226,1.0,0.0,-0.0037107416124527726,-0.0037107416124527726,-0.003953211874091145,0.9466953674653172
2000-10-18,-0.0037107416124527726,0.00024247026163837226,0.03770950046737731,0.00024321698680918047,1.0,0.0,0.03770950046737731,0.03770950046737731,0.03746628348056813,0.9823947768672145
2000-10-19,0.03770950046737731,0.00024321698680918047,0.0042625118915082805,0.00024284364171411887,1.0,0.0,0.0042625118915082805,0.0042625118915082805,0.004019668249794162,0.9865822462857666
2000-10-20,0.0042625118915082805,0.00024284364171411887,0.004466808308172032,0.00024396357208300579,1.0,0.0,0.004466808308172032,0.004466808308172032,0.0042228447360890264,0.9909891200601709
2000-10-23,0.004466808308172032,0.00024396357208300579,-0.00667114612211861,0.00024433681227487014,1.0,0.0,-0.00667114612211861,-0.00667114612211861,-0.00691548293439348,0.9843780868348198
2000-10-24,-0.00667114612211861,0.00024433681227487014,-0.02350556313238361,0.00024582942356277115,1.0,0.0,-0.02350556313238361,-0.02350556313238361,-0.023751392555946382,0.9612397255685889
2000-10-25,-0.02350556313238361,0.00024582942356277115,0.002750867660590739,0.00024471001751225074,1.0,0.0,0.002750867660590739,0.002750867660590739,0.002506157643078488,0.9638839688437307
2000-10-26,0.002750867660590739,0.00024471001751225074,0.018976151908696615,0.00024433681227487014,1.0,0.0,0.018976151908696615,0.018976151908696615,0.018731815096421744,0.9821747774588667
2000-10-27,0.018976151908696615,0.00024433681227487014,0.008974311704592175,0.00024582942356277115,1.0,0.0,0.008974311704592175,0.008974311704592175,0.008728482281029404,0.990989120060171
2000-10-30,0.008974311704592175,0.00024582942356277115,0.01723363688463575,0.0002454563231495399,1.0,0.0,0.01723363688463575,0.01723363688463575,0.01698818056148621,1.0080674667119127
2000-10-31,0.01723363688463575,0.0002454563231495399,-0.003387760633216219,0.0002450831878015869,1.0,0.0,-0.003387760633216219,-0.003387760633216219,-0.003632843821017806,1.00465237543256
2000-11-01,-0.003387760633216219,0.0002450831878015869,0.0016447238995271896,0.0002450831878015869,1.0,0.0,0.0016447238995271896,0.0016447238995271896,0.0013996407117256027,1.0063047512051506
2000-11-02,0.0016447238995271896,0.0002450831878015869,0.0005472284416871975,0.0002454563231495399,1.0,0.0,0.0005472284416871975,0.0005472284416871975,0.0003017721185376576,1.006855429786015
2000-11-03,0.0005472284416871975,0.0002454563231495399,0.007003952023220128,0.00024694851525808303,1.0,0.0,0.007003952023220128,0.007003952023220128,0.006757003507962045,1.013907396910555
2000-11-06,0.007003952023220128,0.00024694851525808303,-0.00021748480582750584,0.00024694851525808303,1.0,0.0,-0.00021748480582750584,-0.00021748480582750584,-0.0004644333210855889,1.013686887457211
2000-11-07,-0.00021748480582750584,0.00024694851525808303,-0.022173851935264333,0.0002465755196103814,1.0,0.0,-0.022173851935264333,-0.022173851935264333,-0.022420427454874714,0.9912095445060157
2000-11-08,-0.022173851935264333,0.0002465755196103814,-0.003779075252181352,0.00024620248904749786,1.0,0.0,-0.003779075252181352,-0.003779075252181352,-0.00402527774122885,0.987463689046647
2000-11-09,-0.003779075252181352,0.00024620248904749786,-0.024325435308205523,0.0002450831878015869,1.0,0.0,-0.024325435308205523,-0.024325435308205523,-0.02457051849600711,0.9634432049595408
2000-11-10,-0.024325435308205523,0.0002450831878015869,-0.007776416832530053,0.00024582942356277115,1.0,0.0,-0.007776416832530053,-0.007776416832530053,-0.008022246256092824,0.9559510690033067
2000-11-13,-0.007776416832530053,0.00024582942356277115,0.026279421681098647,0.0002450831878015869,1.0,0.0,0.026279421681098647,0.026279421681098647,0.02603433849329706,0.9810729102521416
2000-11-14,0.026279421681098647,0.0002450831878015869,0.003144350549379782,0.0002454563231495399,1.0,0.0,0.003144350549379782,0.003144350549379782,0.002898894226230242,0.9841577473964745
2000-11-15,0.003144350549379782,0.0002454563231495399,-0.015674200515577663,0.00024433681227487014,1.0,0.0,-0.015674200515577663,-0.015674200515577663,-0.015918537327852533,0.9687318615248229
2000-11-16,-0.015674200515577663,0.00024433681227487014,-0.005345283893069763,0.00024433681227487014,1.0,0.0,-0.005345283893069763,-0.005345283893069763,-0.005589620705344633,0.9635537147087108
2000-11-17,-0.005345283893069763,0.00024433681227487014,-0.01429378542039006,0.00024471001751225074,1.0,0.0,-0.01429378542039006,-0.01429378542039006,-0.01453849543790231,0.9497808846696447
2000-11-20,-0.01429378542039006,0.00024471001751225074,0.005104222204660003,0.00024471001751225074,1.0,0.0,0.005104222204660003,0.005104222204660003,0.004859512187147752,0.9546287773507371
2000-11-21,0.005104222204660003,0.00024471001751225074,-0.023892121914140918,0.00024471001751225074,1.0,0.0,-0.023892121914140918,-0.023892121914140918,-0.02413683193165317,0.9318206702195261
2000-11-22,-0.023892121914140918,0.00024471001751225074,0.0204563573534553,0.00024471001751225074,1.0,0.0,0.0204563573534553,0.0204563573534553,0.02021164733594305,0.950882326838873
2000-11-24,0.0204563573534553,0.00024471001751225074,0.008806650965897722,0.00024359029692999634,1.0,0.0,0.008806650965897722,0.008806650965897722,0.008563060668967726,0.9592564156009836
2000-11-28,-0.01722913473091192,0.00024172339651817865,-0.001870251220158381,0.0002402292462186928,1.0,0.0,-0.001870251220158381,-0.001870251220158381,-0.0021104804663770738,0.9574623651192611
2000-11-29,-0.001870251220158381,0.0002402292462186928,-0.008665205015026767,0.00023910826573558808,1.0,0.0,-0.008665205015026767,-0.008665205015026767,-0.008904313280762355,0.9491657574313302
2000-11-30,-0.008665205015026767,0.00023910826573558808,-0.00047205506896008664,0.00023985562109318792,1.0,0.0,-0.00047205506896008664,-0.00047205506896008664,-0.0007119106900532746,0.9487176989242514
2000-12-01,-0.00047205506896008664,0.00023985562109318792,0.00850848039900387,0.000236865358333338,1.0,0.0,0.00850848039900387,0.00850848039900387,0.008271615040670532,0.9567898448697364
2000-12-04,0.00850848039900387,0.000236865358333338,0.03280983901008172,0.00023424703651153678,1.0,0.0,0.03280983901008172,0.03280983901008172,0.032575591973570184,0.9881819656463935
2000-12-05,0.03280983901008172,0.00023424703651153678,-0.015997479771736933,0.0002346211878303528,1.0,0.0,-0.015997479771736933,-0.015997479771736933,-0.016232100959567286,0.9723735446401701
2000-12-06,-0.015997479771736933,0.0002346211878303528,-0.013720554572253518,0.00023536938509716165,1.0,0.0,-0.013720554572253518,-0.013720554572253518,-0.01395592395735068,0.9590320403563191
2000-12-07,-0.013720554572253518,0.00023536938509716165,0.0023379776610481517,0.0002346211878303528,1.0,0.0,0.0023379776610481517,0.0023379776610481517,0.002103356473217799,0.9612742358429016
2000-12-08,0.0023379776610481517,0.0002346211878303528,0.0347563393064263,0.00023424703651153678,1.0,0.0,0.0347563393064263,0.0347563393064263,0.03452209226991476,0.9946846093503832
2000-12-11,0.0347563393064263,0.00023424703651153678,-0.00428312821931387,0.00023349862847021896,1.0,0.0,-0.00428312821931387,-0.00428312821931387,-0.004516626847784089,0.9904242476307573
2000-12-12,-0.00428312821931387,0.00023349862847021896,-0.01369756298642344,0.00023349862847021896,1.0,0.0,-0.01369756298642344,-0.01369756298642344,-0.013931061614893658,0.976857849115554
2000-12-13,-0.01369756298642344,0.00023349862847021896,-0.0127390723325852,0.00023349862847021896,1.0,0.0,-0.0127390723325852,-0.0127390723325852,-0.012972570961055419,0.9644135863170173
2000-12-14,-0.0127390723325852,0.00023349862847021896,-0.022586688498289043,0.000232001390587655,1.0,0.0,-0.022586688498289043,-0.022586688498289043,-0.022818689888876698,0.9426306770593571
2000-12-15,-0.022586688498289043,0.000232001390587655,0.013361756341496056,0.00022937986991400372,1.0,0.0,0.013361756341496056,0.013361756341496056,0.013132376471582052,0.9552258784862437
2000-12-18,0.013361756341496056,0.00022937986991400372,-0.020366995289566425,0.00022863054714061803,1.0,0.0,-0.020366995289566425,-0.020366995289566425,-0.020595625836707043,0.9357707975186424
2000-12-19,-0.020366995289566425,0.00022863054714061803,-0.028963241178000088,0.00022450675139285003,1.0,0.0,-0.028963241178000088,-0.028963241178000088,-0.029187747929392938,0.9086678422227805
2000-12-20,-0.028963241178000088,0.00022450675139285003,0.006931109651502565,0.0002079687605724967,1.0,0.0,0.006931109651502565,0.006931109651502565,0.006723140890930068,0.9149659186740209
2000-12-21,0.006931109651502565,0.0002079687605724967,0.029990039622186382,0.00020382351631442752,1.0,0.0,0.029990039622186382,0.029990039622186382,0.029786216105871954,0.9424057828280049
2000-12-22,0.029990039622186382,0.00020382351631442752,0.010740105867347971,0.00022563184624613264,1.0,0.0,0.010740105867347971,0.010740105867347971,0.010514474021101838,0.9525273207055787
2000-12-26,0.010740105867347971,0.00022563184624613264,0.007319273177948116,0.00022188029408676258,1.0,0.0,0.007319273177948116,0.007319273177948116,0.007097392883861353,0.9594991283752818
2000-12-27,0.007319273177948116,0.00022188029408676258,0.0030477536699613506,0.00022638173304612152,1.0,0.0,0.0030477536699613506,0.0030477536699613506,0.002821371936915229,0.9624234453651124
2000-12-28,0.0030477536699613506,0.00022638173304612152,-0.0189299162149551,0.00022713147875985662,1.0,0.0,-0.0189299162149551,-0.0189299162149551,-0.019157047693714957,0.9442048501810424
2000-12-29,-0.0189299162149551,0.00022713147875985662,-0.018103520694455755,0.00022638173304612152,1.0,0.0,-0.018103520694455755,-0.018103520694455755,-0.018329902427501876,0.9271114181359844
2001-01-02,-0.018103520694455755,0.00022638173304612152,0.04803501964765777,0.00021962766634398,1.0,0.0,0.04803501964765777,0.04803501964765777,0.04781539198131379,0.9716452333217143
