Date,asset_research,predicted_probability_raw,predicted_probability_smoothed,predicted_label,predicted_bull_flag,predicted_bear_flag
2008-06-27,rut,0.002861968008801341,0.3849972840112046,0,0,1
2008-06-30,gspc,0.0009898277930915356,0.03812551768197772,0,0,1
2008-06-30,mid,0.006238133646547794,0.16469825394103454,0,0,1
2008-06-30,rut,0.008472427725791931,0.3537472433065731,0,0,1
2008-07-01,gspc,0.0009102369076572359,0.032204433103443814,0,0,1
2008-07-01,mid,0.0036158894654363394,0.13906947231355915,0,0,1
2008-07-01,rut,0.007664956618100405,0.325023812792948,0,0,1
2008-07-02,gspc,0.0011902881087735295,0.027269971456950703,0,0,1
2008-07-02,mid,0.0034573343582451344,0.1174930950297609,0,0,1
2008-07-02,rut,0.005241816863417625,0.2984832000748567,0,0,1
2008-07-03,gspc,0.0009960439056158066,0.023089695398169127,0,0,1
2008-07-03,mid,0.002245398471131921,0.09915677337353086,0,0,1
2008-07-03,rut,0.0027900030836462975,0.2739418602727015,0,0,1
2008-07-07,gspc,0.0010201713303104043,0.01957835500532838,0,0,1
2008-07-07,mid,0.004772231914103031,0.08413985448270149,0,0,1
2008-07-07,rut,0.0034182374365627766,0.2514894933596775,0,0,1
2008-07-08,gspc,0.0006264956318773329,0.016563046241404828,0,0,1
2008-07-08,mid,0.002659612102434039,0.07117605583400471,0,0,1
2008-07-08,rut,0.002302266890183091,0.23080796107766754,0,0,1
2008-07-09,gspc,0.002412962494418025,0.014311717192799077,0,0,1
2008-07-09,mid,0.004484125413000584,0.06056513063037311,0,0,1
2008-07-09,rut,0.0033372431062161922,0.21192881119670656,0,0,1
2008-07-10,gspc,0.0010107846464961767,0.012195491144213746,0,0,1
2008-07-10,mid,0.0032630388159304857,0.051448162409234506,0,0,1
2008-07-10,rut,0.0022064291406422853,0.19452270143656802,0,0,1
2008-07-11,gspc,0.0011285814689472318,0.010434706142815494,0,0,1
2008-07-11,mid,0.0014518697280436754,0.04349357301963257,0,0,1
2008-07-11,rut,0.00239805830642581,0.17857713285602078,0,0,1
2008-07-14,gspc,0.0006225514225661755,0.008873557152738642,0,0,1
2008-07-14,mid,0.002354181371629238,0.036948148334153844,0,0,1
2008-07-14,rut,0.0031544037628918886,0.16401775561128878,0,0,1
2008-07-15,gspc,0.0007922846707515419,0.007587797731542982,0,0,1
2008-07-15,mid,0.0014396350597962737,0.03129861658319249,0,0,1
2008-07-15,rut,0.002618091879412532,0.1506222360934174,0,0,1
2008-07-16,gspc,0.0005686981603503227,0.006471033828075115,0,0,1
2008-07-16,mid,0.0014846432022750378,0.02655510654275819,0,0,1
2008-07-16,rut,0.002235741587355733,0.138306757006382,0,0,1
2008-07-17,gspc,0.0016634284984320402,0.005706126586083554,0,0,1
2008-07-17,mid,0.0023144104052335024,0.022698324890532577,0,0,1
2008-07-17,rut,0.05637460947036743,0.13150672002933445,0,0,1
2008-07-18,gspc,0.0025809581857174635,0.005208901090649494,0,0,1
2008-07-18,mid,0.03987531736493111,0.02543124596836935,0,0,1
2008-07-18,rut,0.0879092738032341,0.12788830826596634,0,0,1
2008-07-21,gspc,0.010271122679114342,0.006014318692154286,0,0,1
2008-07-21,mid,0.057880889624357224,0.030594100597776584,0,0,1
2008-07-21,rut,0.17476460337638855,0.13177885122967603,0,0,1
2008-07-22,gspc,0.01204165630042553,0.006973289712106344,0,0,1
2008-07-22,mid,0.04801351949572563,0.03336559258863747,0,0,1
2008-07-22,rut,0.11426207423210144,0.13032502956279193,0,0,1
2008-07-23,gspc,0.10368280112743378,0.022360119657346758,0,0,1
2008-07-23,mid,0.5659980177879333,0.11810932078995322,0,0,1
2008-07-23,rut,0.837314784526825,0.18900232072052692,0,0,1
2008-07-24,gspc,0.20445889234542847,0.05133268716991954,0,0,1
2008-07-24,mid,0.5220807790756226,0.18238262793838775,0,0,1
2008-07-24,rut,0.9397057890892029,0.25130767334735704,0,0,1
2008-07-25,gspc,0.00552911264821887,0.044045174269323334,0,0,1
2008-07-25,mid,0.005781375337392092,0.15428473557888506,0,0,1
2008-07-25,rut,0.09210360795259476,0.23809437961421265,0,0,1
2008-07-28,gspc,0.0041693891398608685,0.03770079391065323,0,0,1
2008-07-28,mid,0.012935971841216087,0.13179564056876616,0,0,1
2008-07-28,rut,0.14323441684246063,0.23022138624240182,0,0,1
2008-07-29,gspc,0.0019022250780835748,0.03200511328060475,0,0,1
2008-07-29,mid,0.0016411765245720744,0.11108759876860336,0,0,1
2008-07-29,rut,0.020844077691435814,0.21284391618798362,0,0,1
2008-07-30,gspc,0.013399536721408367,0.029044899353765145,0,0,1
2008-07-30,mid,0.019205881282687187,0.09646888814394863,0,0,1
2008-07-30,rut,0.45590147376060486,0.23301671073505903,0,0,1
2008-07-31,gspc,0.3057370185852051,0.07306760739453388,0,0,1
2008-07-31,mid,0.2069815695285797,0.11405185191216753,0,0,1
2008-07-31,rut,0.3338615298271179,0.24138642298345628,0,0,1
2008-08-01,gspc,0.08301425725221634,0.07465015504310729,0,0,1
2008-08-01,mid,0.028298217803239822,0.10040814132041578,0,0,1
2008-08-01,rut,0.20226489007472992,0.2381394939283966,0,0,1
2008-08-04,gspc,0.03127970173954964,0.06774976045043989,0,0,1
2008-08-04,mid,0.06823892146348953,0.09528990312268742,0,0,1
2008-08-04,rut,0.45377400517463684,0.25603628650737137,0,0,1
2008-08-05,gspc,0.011440142057836056,0.05879069830848124,0,0,1
2008-08-05,mid,0.0021285281982272863,0.0804675944123131,0,0,1
2008-08-05,rut,0.05562889575958252,0.23940328336340333,0,0,1
2008-08-06,gspc,0.4413209855556488,0.1196526382835319,0,0,1
2008-08-06,mid,0.11895301938056946,0.0865907634852469,0,0,1
2008-08-06,rut,0.1308753490447998,0.23039590361561024,0,0,1
2008-08-07,gspc,0.7264047265052795,0.21618907057190642,0,0,1
2008-08-07,mid,0.3969184458255768,0.13596501019159996,0,0,1
2008-08-07,rut,0.6650041937828064,0.2664666344892186,0,0,1
2008-08-08,gspc,0.035972416400909424,0.18751595486231917,0,0,1
2008-08-08,mid,0.02108292654156685,0.11768685885975705,0,0,1
2008-08-08,rut,0.22750529646873474,0.26323300096218233,0,0,1
2008-08-11,gspc,0.74944007396698,0.2769200965672694,0,0,1
2008-08-11,mid,0.3437826633453369,0.1536595118495081,0,0,1
2008-08-11,rut,0.9034968614578247,0.3163723126654891,0,0,1
2008-08-12,gspc,0.8235496282577515,0.36389081458740835,0,0,1
2008-08-12,mid,0.548314094543457,0.21645047069266474,0,0,1
2008-08-12,rut,0.9931775331497192,0.3725444095036512,0,0,1
2008-08-13,gspc,0.6678332686424255,0.4122491485841448,0,0,1
2008-08-13,mid,0.3308732807636261,0.23465554995169807,0,0,1
2008-08-13,rut,0.9869189858436584,0.42353501529771487,0,0,1
2008-08-14,gspc,0.6281234622001648,0.4465955257350974,0,0,1
2008-08-14,mid,0.266759991645813,0.23976348171150985,0,0,1
2008-08-14,rut,0.9913668036460876,0.4706627578704907,0,0,1
2008-08-15,gspc,0.5031316876411438,0.4555906317621458,0,0,1
2008-08-15,mid,0.26043885946273804,0.24305300842771385,0,0,1
2008-08-15,rut,0.9931789636611938,0.5140294903111551,0,0,1
2008-08-18,gspc,0.5307590961456299,0.4675502039054316,0,0,1
2008-08-18,mid,0.2849685251712799,0.24972191739810815,0,0,1
2008-08-18,rut,0.9940010905265808,0.5538651925056194,0,0,1
2008-08-19,gspc,0.19354480504989624,0.4239549627076802,0,0,1
2008-08-19,mid,0.025076957419514656,0.2139800989703281,0,0,1
2008-08-19,rut,0.7296593189239502,0.5684553942267077,0,0,1
2008-08-20,gspc,0.01696229912340641,0.3592009709659832,0,0,1
2008-08-20,mid,0.006769558414816856,0.18101215917073069,0,0,1
2008-08-20,rut,0.5158626437187195,0.5640904085777991,0,0,1
2008-08-21,gspc,0.025735458359122276,0.306145412520974,0,0,1
2008-08-21,mid,0.03897827863693237,0.1584140596223777,0,0,1
2008-08-21,rut,0.5113063454627991,0.5597095447560246,0,0,1
2008-08-22,gspc,0.15307359397411346,0.2817911374665355,0,0,1
2008-08-22,mid,0.07261934876441956,0.1447638135726055,0,0,1
2008-08-22,rut,0.49958157539367676,0.5547191664086364,0,0,1
2008-08-25,gspc,0.6243510246276855,0.3362936435041575,0,0,1
2008-08-25,mid,0.41378024220466614,0.18756529172360964,0,0,1
2008-08-25,rut,0.4289482533931732,0.5442806891458959,0,0,1
2008-08-26,gspc,0.0191305261105299,0.28583185457752436,0,0,1
2008-08-26,mid,0.004110874142497778,0.15837703624891275,0,0,1
2008-08-26,rut,0.08956236392259598,0.5065409066716187,0,0,1
2008-08-27,gspc,0.03780009597539902,0.24636911265300088,0,0,1
2008-08-27,mid,0.02099572867155075,0.1365191777362224,0,0,1
2008-08-27,rut,0.35855633020401,0.494258785156738,0,0,1
2008-08-28,gspc,0.3352363407611847,0.2605082072114788,0,0,1
2008-08-28,mid,0.11481437087059021,0.13306586515767452,0,0,1
2008-08-28,rut,0.5842084288597107,0.5017242418992651,0,0,1
2008-08-29,gspc,0.8201198577880859,0.3495444268840028,0,0,1
2008-08-29,mid,0.4439907670021057,0.1825351316280105,0,0,1
2008-08-29,rut,0.9799495339393616,0.5414150075758585,0,0,1
2008-09-02,gspc,0.20656731724739075,0.3267962562041551,0,0,1
2008-09-02,mid,0.18867410719394684,0.18351186464722083,0,0,1
2008-09-02,rut,0.618645429611206,0.5478248203463891,0,0,1
2008-09-03,gspc,0.24894605576992035,0.3144100102418515,0,0,1
2008-09-03,mid,0.10292041301727295,0.17068947579298924,0,0,1
2008-09-03,rut,0.7198384404182434,0.5621012553260809,0,0,1
2008-09-04,gspc,0.06850339472293854,0.27528538619996584,0,0,1
2008-09-04,mid,0.008894671685993671,0.14494734246624322,0,0,1
2008-09-04,rut,0.8235163688659668,0.5837976527950832,0,0,1
2008-09-05,gspc,0.0014660493470728397,0.23171974813381988,0,0,1
2008-09-05,mid,0.0019940719939768314,0.1222029646829003,0,0,1
2008-09-05,rut,0.015577253885567188,0.5366376571169645,0,0,1
2008-09-08,gspc,0.002115932060405612,0.19518895792511284,0,0,1
2008-09-08,mid,0.002510886639356613,0.10315952600044034,0,0,1
2008-09-08,rut,0.022895043715834618,0.49399909737120506,0,0,1
2008-09-09,gspc,0.03434307128190994,0.16959780076848457,0,0,1
2008-09-09,mid,0.005040265154093504,0.08754839986713071,0,0,1
2008-09-09,rut,0.209458589553833,0.4703833856778735,0,0,1
2008-09-10,gspc,0.0007942163501866162,0.14274054536951117,0,0,1
2008-09-10,mid,0.0013390700332820415,0.0738321864519905,0,0,1
2008-09-10,rut,0.0033790445886552334,0.4316239135616018,0,0,1
2008-09-11,gspc,0.0012533869594335556,0.12022943127090227,0,0,1
2008-09-11,mid,0.0010098990751430392,0.06224589948090989,0,0,1
2008-09-11,rut,0.01971616968512535,0.3974372362471684,0,0,1
2008-09-12,gspc,0.005742296576499939,0.10201411773369203,0,0,1
2008-09-12,mid,0.001154331723228097,0.052526012052892125,0,0,1
2008-09-12,rut,0.05364566668868065,0.3689039259934939,0,0,1
2008-09-15,gspc,0.007156576029956341,0.08692194280840741,0,0,1
2008-09-15,mid,0.00218643038533628,0.0445168041549556,0,0,1
2008-09-15,rut,0.11133751273155212,0.34752695508647796,0,0,1
2008-09-16,gspc,0.00036821875255554914,0.07315093503798058,0,0,1
2008-09-16,mid,0.0008384410757571459,0.037567420013205316,0,0,1
2008-09-16,rut,0.003019855357706547,0.31893425872170483,0,0,1
2008-09-17,gspc,0.0009556381846778095,0.06166440450679788,0,0,1
2008-09-17,mid,0.0008122617146000266,0.03171954256998003,0,0,1
2008-09-17,rut,0.03412077948451042,0.2952958915042074,0,0,1
2008-09-18,gspc,0.00037306794547475874,0.051912733146000305,0,0,1
2008-09-18,mid,0.0009454397368244827,0.02682327249187416,0,0,1
2008-09-18,rut,0.002903437940403819,0.27102850006094575,0,0,1
2008-09-19,gspc,0.0004974668845534325,0.04373237997311936,0,0,1
2008-09-19,mid,0.0020721605978906155,0.022885281863084955,0,0,1
2008-09-19,rut,0.16803564131259918,0.2624805092060406,0,0,1
2008-09-22,gspc,0.07616966217756271,0.04889326785127319,0,0,1
2008-09-22,mid,0.06192341819405556,0.029096389295156583,0,0,1
2008-09-22,rut,0.7307496070861816,0.30134495102228837,0,0,1
2008-09-23,gspc,0.0005342529620975256,0.04119917522760634,0,0,1
2008-09-23,mid,0.0014992807991802692,0.02470559040481458,0,0,1
2008-09-23,rut,0.05377676710486412,0.2807977927259798,0,0,1
2008-09-24,gspc,0.0006104905041866004,0.03474136998797346,0,0,1
2008-09-24,mid,0.0008254926651716232,0.020906181250345716,0,0,1
2008-09-24,rut,0.054358456283807755,0.2620042433418624,0,0,1
2008-09-25,gspc,0.0004603023990057409,0.029287129245638994,0,0,1
2008-09-25,mid,0.0011899019591510296,0.017769250537257687,0,0,1
2008-09-25,rut,0.0028389734216034412,0.24049457379671088,0,0,1
2008-09-26,gspc,0.0010161331156268716,0.0247891124170057,0,0,1
2008-09-26,mid,0.0009179491316899657,0.015088148075991743,0,0,1
2008-09-26,rut,0.020435214042663574,0.22223053668215625,0,0,1
2008-09-29,gspc,0.004632402211427689,0.021582107566606203,0,0,1
2008-09-29,mid,0.001118520158343017,0.012865530196722043,0,0,1
2008-09-29,rut,0.02720736339688301,0.20604440181808378,0,0,1
2008-09-30,gspc,0.000567393028177321,0.018238591151122287,0,0,1
2008-09-30,mid,0.001319391536526382,0.01102849814590724,0,0,1
2008-09-30,rut,0.005839974619448185,0.18942824382807227,0,0,1
2008-10-01,gspc,0.0003397054097149521,0.015390814266700205,0,0,1
2008-10-01,mid,0.0014050510944798589,0.009497373222409074,0,0,1
2008-10-01,rut,0.0032195723615586758,0.17397367697612193,0,0,1
2008-10-02,gspc,0.0008843636023811996,0.013082785964061917,0,0,1
2008-10-02,mid,0.0012459690915420651,0.008184545245997824,0,0,1
2008-10-02,rut,0.003695619059726596,0.1598412866381003,0,0,1
2008-10-03,gspc,0.0008969820919446647,0.011143980884992896,0,0,1
2008-10-03,mid,0.0012570405378937721,0.007082354413591699,0,0,1
2008-10-03,rut,0.004587533418089151,0.14695585284353962,0,0,1
2008-10-06,gspc,0.0008490117616020143,0.009506014392609083,0,0,1
2008-10-06,mid,0.0011916471412405372,0.006145121769869615,0,0,1
2008-10-06,rut,0.005014588590711355,0.13517530180813755,0,0,1
2008-10-07,gspc,0.0007907780236564577,0.00811938904439752,0,0,1
2008-10-07,mid,0.001255746348761022,0.0053672046132008586,0,0,1
2008-10-07,rut,0.004315896891057491,0.12431450029137714,0,0,1
2008-10-08,gspc,0.0009890585206449032,0.006984927897642619,0,0,1
2008-10-08,mid,0.0011655960697680712,0.0046987136322400825,0,0,1
2008-10-08,rut,0.0030909422785043716,0.11425343510796472,0,0,1
2008-10-09,gspc,0.0005795031902380288,0.0059658018648721224,0,0,1
2008-10-09,mid,0.0013018350582569838,0.004158258074171521,0,0,1
2008-10-09,rut,0.004010007716715336,0.10510367637123162,0,0,1
2008-10-10,gspc,0.0006778777460567653,0.005124474181702256,0,0,1
2008-10-10,mid,0.0013200897956267,0.003706695326941846,0,0,1
2008-10-10,rut,0.003618395421653986,0.09668080837817868,0,0,1
2008-10-13,gspc,0.000750385457649827,0.004428540985707209,0,0,1
2008-10-13,mid,0.0013318229466676712,0.003328844617925281,0,0,1
2008-10-13,rut,0.0038453612942248583,0.08897584162292382,0,0,1
2008-10-14,gspc,0.0009404966258443892,0.0038735806242989716,0,0,1
2008-10-14,mid,0.0012608940014615655,0.002999826261767613,0,0,1
2008-10-14,rut,0.002903943182900548,0.08183222205870372,0,0,1
2008-10-15,gspc,0.0007441349443979561,0.0033756745983579434,0,0,1
2008-10-15,mid,0.0016903331270441413,0.002791481209832458,0,0,1
2008-10-15,rut,0.003332035383209586,0.07531702395695916,0,0,1
2008-10-16,gspc,0.00115532788913697,0.0030224094775412685,0,0,1
2008-10-16,mid,0.001354692503809929,0.0025628829761812967,0,0,1
2008-10-16,rut,0.003994908649474382,0.0693975767563477,0,0,1
2008-10-17,gspc,0.000958674936555326,0.002694061914105675,0,0,1
2008-10-17,mid,0.0015321376267820597,0.0023988876961313155,0,0,1
2008-10-17,rut,0.0018665449460968375,0.06379277415788015,0,0,1
2008-10-20,gspc,0.0009779329411685467,0.0024210196426244167,0,0,1
2008-10-20,mid,0.0014218646101653576,0.0022434398207742535,0,0,1
2008-10-20,rut,0.002796379616484046,0.058730320031851614,0,0,1
2008-10-21,gspc,0.0013809259980916977,0.0022555370153074326,0,0,1
2008-10-21,mid,0.001220910926349461,0.002080751808164613,0,0,1
2008-10-21,rut,0.003965514246374369,0.05418506257697557,0,0,1
2008-10-22,gspc,0.0009357611415907741,0.002045555942737451,0,0,1
2008-10-22,mid,0.0012551730033010244,0.001949399260820262,0,0,1
2008-10-22,rut,0.003083840012550354,0.04994386771683006,0,0,1
2008-10-23,gspc,0.0003251774760428816,0.001771837561566027,0,0,1
2008-10-23,mid,0.001231008325703442,0.0018351006877939397,0,0,1
2008-10-23,rut,0.004084658343344927,0.04613773875700035,0,0,1
2008-10-24,gspc,0.00034960152697749436,0.0015455547101076493,0,0,1
2008-10-24,mid,0.0009923044126480818,0.001701008779207417,0,0,1
2008-10-24,rut,0.003386125201359391,0.042589527685405776,0,0,1
2008-10-27,gspc,0.0007764638867229223,0.001423189603111667,0,0,1
2008-10-27,mid,0.0011595467803999782,0.0016148602341932647,0,0,1
2008-10-27,rut,0.0038239203859120607,0.039372139016832314,0,0,1
2008-10-29,gspc,0.005204714369028807,0.005204714369028807,0,0,1
2008-10-29,mid,0.0007997528300620615,0.0007997528300620615,0,0,1
2008-10-29,rut,0.0009390428895130754,0.0009390428895130754,0,0,1
2008-10-30,gspc,0.010491413064301014,0.006045847082920126,0,0,1
2008-10-30,mid,0.0005519744008779526,0.0007603303937560662,0,0,1
2008-10-30,rut,0.001254368107765913,0.0009652136077036654,0,0,1
2008-10-31,gspc,0.0203719362616539,0.008325179226651639,0,0,1
2008-10-31,mid,0.0018107314826920629,0.000927452972427185,0,0,1
2008-10-31,rut,0.003545733168721199,0.0011793862976993775,0,0,1
2008-11-03,gspc,0.07845389097929001,0.019482908660135363,0,0,1
2008-11-03,mid,0.00754518760368228,0.0019803582751595087,0,0,1
2008-11-03,rut,0.02127106860280037,0.002846914694239011,0,0,1
2008-11-04,gspc,0.09258203208446503,0.031113241238757382,0,0,1
2008-11-04,mid,0.007991305552423,0.0029367215346930544,0,0,1
2008-11-04,rut,0.02266201749444008,0.004491488110139497,0,0,1
2008-11-05,gspc,0.4971633851528168,0.10526348980700648,0,0,1
2008-11-05,mid,0.03551822155714035,0.0081205549846756,0,0,1
2008-11-05,rut,0.11211208254098892,0.013423562315809878,0,0,1
2008-11-06,gspc,0.04709966853260994,0.09600941733970772,0,0,1
2008-11-06,mid,0.0019370042718946934,0.007136729899811708,0,0,1
