Date,equity_predicted_strategy,equity_buy_and_hold
2008-04-29,0.9928649687327563,0.9933649687327563
2008-04-30,0.9916119214506062,0.9921112904245746
2008-05-01,1.0045206822262929,1.0050265519638002
2008-05-02,1.0057973950527825,1.0063039077341276
2008-05-05,1.0047925473819985,1.005298554028937
2008-05-06,1.0128428007651917,1.013352861464613
2008-05-07,1.0010097399912083,1.001513841642246
2008-05-08,1.0085990203171287,1.0091069438777738
2008-05-09,1.0094501141007555,1.0099584662664025
2008-05-12,1.021153158682971,1.0216674044217375
2008-05-13,1.0273593033839232,1.027876674494667
2008-05-14,1.029416185512071,1.0299345924545706
2008-05-15,1.0415683703793897,1.0420928970789811
2008-05-16,1.044582841240692,1.0451088860071687
2008-05-19,1.0413910952499923,1.0419155326750424
2008-05-20,1.0397834255579979,1.040307053371599
2008-05-21,1.0237774366668704,1.0242930039740605
2008-05-22,1.0270756054560484,1.0275928336984579
2008-05-23,1.014852423955711,1.0153634966876106
2008-05-27,1.023245466976579,1.0237607663874757
2008-05-28,1.03205229626814,1.0325720307379667
2008-05-29,1.035539572958885,1.0360610635973753
2008-05-30,1.042585050822344,1.0431100895152452
2008-06-02,1.0338254804684122,1.034346107901661
2008-06-03,1.0341091783962877,1.0346299486978705
2008-06-04,1.0368162857853749,1.037338419367703
2008-06-05,1.0606833480070788,1.0612175008785216
2008-06-06,1.0328797966584768,1.0333999478518345
2008-06-09,1.0318040966567739,1.0323237061349761
2008-06-10,1.0244275897767603,1.0249434844966054
2008-06-11,1.0065184726446423,1.0070253484557254
2008-06-12,1.0071449602101925,1.007652151516124
2008-06-13,1.0232809652930883,1.0237962825806945
2008-06-16,1.0316385821484968,1.0321581082747258
2008-06-17,1.0311421107747145,1.031661386881359
2008-06-18,1.023304630837428,1.0238199600428404
2008-06-19,1.0280567154314433,1.028574437754119
2008-06-20,1.0100057493353876,1.0105143813151343
2008-06-23,1.0094264485564168,1.0099347888042578
2008-06-24,0.9968487167972849,0.9973507229855332
2008-06-25,1.0037759390900958,1.0042814337800592
2008-06-26,1.0033427657330871,0.9776465988625016
2008-06-27,1.0034091017863882,0.9737081995340175
2008-06-30,1.0034840487102934,0.9686342926459263
2008-07-01,1.0035578286234232,0.9699589311531605
2008-07-02,1.0036296587049383,0.9408522558124578
2008-07-03,1.0037022762009227,0.9305625938255548
2008-07-07,1.0037760721589566,0.9232652433046941
2008-07-08,1.003849482482964,0.9438918500154068
2008-07-09,1.003921333439729,0.9303378744973252
2008-07-10,1.0039873159007104,0.9352343447940934
2008-07-11,1.0040513427718163,0.9317217066599236
2008-07-14,1.0041114507396145,0.9224728423840455
2008-07-15,1.0041664563596568,0.9140045402977435
2008-07-16,1.0042206788409724,0.9361450608380862
2008-07-17,1.004277262370089,0.9489065632481343
2008-07-18,1.0043358132369498,0.9466239259600007
2008-07-21,1.0043943675174134,0.9529514389688892
2008-07-22,1.00445567372268,0.9652871801846229
2008-07-23,1.0045185534963483,0.9661506134917089
2008-07-24,1.004583790939306,0.9368309853664644
2008-07-25,1.0046529526884729,0.9408995385493649
2008-07-28,1.0047213354383997,0.929699232705854
2008-07-29,1.0047893308782563,0.9495334384959174
2008-07-30,1.0048565468223234,0.9634894977461678
2008-07-31,1.0049229829593311,0.9497344803620019
2008-08-01,1.0049886389797233,0.9474400043427954
2008-08-04,1.0050578286011282,0.9297938703670521
2008-08-05,1.0051270229859737,0.9493441631735214
2008-08-06,1.0051919075150901,0.9562631074243594
2008-08-07,1.0052575811055016,0.9418457707865763
2008-08-08,1.0053248283734295,0.9626615806323005
2008-08-11,1.0053987436275884,0.9715792491876778
2008-08-12,1.0054722726243175,0.9619637451854648
2008-08-13,1.0055454152396195,0.9648850964524543
2008-08-14,1.0056201300954526,0.9724662877695247
2008-08-15,1.005693283466578,0.9720050825693766
2008-08-18,1.0057652663941883,0.9592790241651625
2008-08-19,1.0058364703828309,0.949722641630929
2008-08-20,1.0059041488523914,0.9536255969535792
2008-08-21,1.005972224340233,0.9549383967297407
2008-08-22,1.0060395194146197,0.9638206212792841
2008-08-25,1.0061083889830968,0.9443176112097214
2008-08-26,1.0061760857489066,0.94870552138205
2008-08-27,1.0062422164028801,0.9606155014034694
2008-08-28,1.006311099847208,0.9757306013007035
2008-08-29,1.006379202875832,0.964624860931006
2008-09-02,1.006447310513391,0.9551631160579706
2008-09-03,1.0065146373689329,0.9486818439199043
2008-09-04,1.0065815759487449,0.925784438652131
2008-09-05,1.006648126136133,0.9292261165872483
2008-09-08,1.0067158592185665,0.9413963321301162
2008-09-09,1.0067816323754182,0.9050395168180746
2008-09-10,1.0068470167917483,0.9173989354959541
2008-09-11,1.0069108328159775,0.9221534853946175
2008-09-12,1.0069699309680005,0.9325495515864067
2008-09-15,1.007010483626684,0.8915092909495232
2008-09-16,1.0070439110006857,0.910456385970355
2008-09-17,1.0070451096834045,0.8707762078465399
2008-09-18,1.007054290456186,0.9134841414422311
2008-09-19,1.0070936595197275,0.9521827155103859
2008-09-22,1.0071444901478928,0.9078307864180325
2008-09-23,1.007176336278987,0.897387365301952
2008-09-24,1.0071958726281776,0.8872987451811335
2008-09-25,1.0072261339849882,0.8972336061727745
2008-09-26,1.0072607574711274,0.8909060931638858
2008-09-29,1.0072981550989328,0.825785636962715
2008-09-30,1.0073347620094726,0.8601790276012818
2008-10-01,1.0073685965475727,0.8502324000659526
2008-10-02,1.0073937020766635,0.8029118369697028
2008-10-03,1.0074140381989845,0.7829238720504618
2008-10-06,1.007435567795599,0.748435843750697
2008-10-07,1.0074682162837298,0.7079868699809938
2008-10-08,1.0074953102840107,0.6994831238888579
2008-10-09,1.0075192268740742,0.6489574409167934
2008-10-10,1.007529209680702,0.6503175234298616
2008-10-13,1.0075391925862425,0.7184421298281474
2008-10-14,1.0075527634032106,0.7022151998334516
2008-10-15,1.0075615498755381,0.6342444247517282
2008-10-16,1.007579899866866,0.6589631899201024
2008-10-17,1.0076129496070312,0.6564203892979049
2008-10-20,1.007662226882476,0.6854088217026487
2008-10-21,1.007705972928622,0.6662250964351294
2008-10-22,1.0077477426384713,0.6270653171668263
2008-10-23,1.0077867427966305,0.6107319829672443
2008-10-24,1.0078221784349515,0.5931686118279338
2008-10-27,1.0078556327528891,0.5676928536510522
2008-10-28,,0.6165627745827662
2008-10-29,1.0078803529514202,0.6276448374903182
2008-10-30,1.0078967176132272,0.653700152084384
2008-10-31,1.007915073708723,0.6723634063090064
2008-11-03,1.0079346243873135,0.6723042848410268
2008-11-04,1.0079537773939427,0.6876796202597094
2008-11-05,1.007969744873265,0.6525410392500157
2008-11-06,1.0079825241342808,0.6225236478653201
2008-11-07,1.0079949048152947,0.6380645811442531
2008-11-10,1.0080064880357456,0.6222516458001834
2008-11-11,1.0080180713893032,0.6076214285652433
2008-11-12,1.0080252650717028,0.5744580026790204
2008-11-13,1.008034055664532,0.6215302050785869
2008-11-14,1.0080400513894183,0.5884259006603435
2008-11-17,1.0080448487137423,0.5793071541451895
2008-11-18,1.008049646060897,0.5777459575786525
2008-11-19,1.008052445223098,0.5350498627140341
2008-11-20,1.0080536451062734,0.49333537190507615
2008-11-21,1.0080544450691726,0.5221818839117153
2008-11-24,1.00805964198618,0.5612115815129864
2008-11-25,1.0080636402319978,0.5720098036243288
2008-11-26,1.0080656398603864,0.6025712352329903
2008-11-28,1.0080660398665136,0.6085794273461431
2008-12-01,1.008068839074237,0.5423235718664418
2008-12-02,1.008071238521234,0.568260571337164
2008-12-03,1.008072038498095,0.5823112682486123
2008-12-04,1.0080728384755908,0.5621222614632868
2008-12-05,1.0080736384537214,0.5891355387445598
2008-12-08,1.0080748383621232,0.6115717388121851
2008-12-09,1.0080760382719534,0.5956878071753707
2008-12-10,1.0080760382719534,0.6117491032161237
2008-12-11,1.0080764382822065,0.5831155079003342
2008-12-12,1.008077238263194,0.600253081751638
