strategy_name,annual_return,annual_volatility,sharpe,max_drawdown,total_return,final_wealth,total_switch_count,avg_switch_count_per_year,avg_position
predicted_strategy,0.032354199414874385,0.12597452363944464,0.20813445576905762,-0.23003143607580145,0.7617886929253996,1.7617886929253996,217,12.200803212851406,0.6282909415439536
buy_and_hold,0.08306348150278509,0.22730990740773463,0.4055520164786199,-0.5490543690197407,3.1798205075124013,4.179820507512401,0,0.0,1.0
