Date,rebalance_date,predicted_probability_raw,predicted_probability_smoothed,predicted_label,predicted_bull_flag,predicted_bear_flag,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,signal_zone,y_true,rising_entry_trigger,drawdown_entry_trigger
2002-12-10,2002-11-29,0.5211004018783569,0.7886895128296588,1,1,0,12,,0.5,bull,0,0,0
2002-12-11,2002-11-29,0.23531882464885712,0.757631202613707,1,1,0,12,,0.5,bull,0,0,0
2002-12-12,2002-11-29,0.04003160446882248,0.7173554319484848,1,1,0,12,,0.5,bull,0,0,0
2002-12-13,2002-11-29,0.03238072246313095,0.6789107555829621,1,1,0,12,,0.5,bull,0,0,0
2002-12-16,2002-11-29,0.6891762614250183,0.6794869141540175,1,1,0,12,,0.5,bull,0,0,0
2002-12-17,2002-11-29,0.12890544533729553,0.6485851507919563,1,1,0,12,,0.5,bull,0,0,0
2002-12-18,2002-11-29,0.05140276998281479,0.6150678792146607,1,1,0,12,,0.5,bull,0,0,0
2002-12-19,2002-11-29,0.00894373469054699,0.5810487450030243,1,1,0,12,,0.5,bull,0,0,0
2002-12-20,2002-11-29,0.04840913414955139,0.5511539807509178,1,1,0,12,,0.5,bull,0,0,0
2002-12-23,2002-11-29,0.14083832502365112,0.5281247325557634,1,1,0,12,,0.5,bull,0,0,0
2002-12-24,2002-11-29,0.016148144379258156,0.49938969465347555,0,0,1,12,,0.5,bear,0,0,0
2002-12-26,2002-11-29,0.04097984358668327,0.47366112668886934,0,0,1,12,,0.5,bear,0,0,0
2002-12-27,2002-11-29,0.004438398405909538,0.44732567855861727,0,0,1,12,,0.5,bear,0,0,0
2002-12-30,2002-11-29,0.008216801099479198,0.4226803910036531,0,0,1,12,,0.5,bear,0,0,0
2002-12-31,2002-11-29,0.008797409944236279,0.39945092422234374,0,0,1,12,,0.5,bear,1,0,0
2003-01-02,2002-11-29,0.9259085059165955,0.4289987178388671,0,0,1,12,,0.5,bear,1,0,0
2003-01-03,2002-11-29,0.7868179678916931,0.44908156918380293,0,0,1,12,,0.5,bear,1,0,0
2003-01-06,2002-11-29,0.9896560907363892,0.4794216857527065,0,0,1,12,,0.5,bear,1,0,0
2003-01-07,2002-11-29,0.9943063855171204,0.5083199434166641,1,1,0,12,,0.5,bull,0,0,0
2003-01-08,2002-11-29,0.5299733877182007,0.5095352578608965,1,1,0,12,,0.5,bull,1,0,0
2003-01-09,2002-11-29,0.9873067140579224,0.5363505092210228,1,1,0,12,,0.5,bull,1,0,0
2003-01-10,2002-11-29,0.9724081158638,0.5608245421042244,1,1,0,12,,0.5,bull,1,0,0
2003-01-13,2002-11-29,0.9749787449836731,0.5840692313965988,1,1,0,12,,0.5,bull,1,0,0
2003-01-14,2002-11-29,0.9922005534172058,0.6069758823611345,1,1,0,12,,0.5,bull,1,0,0
2003-01-15,2002-11-29,0.23523932695388794,0.586111912687563,1,1,0,12,,0.5,bull,0,0,0
2003-01-16,2002-11-29,0.507816731929779,0.5817175418538213,1,1,0,12,,0.5,bull,0,0,0
2003-01-17,2002-11-29,0.0524023063480854,0.5520093604530106,1,1,0,12,,0.5,bull,0,0,0
2003-01-21,2002-11-29,0.009065136313438416,0.5215362426976725,1,1,0,12,,0.5,bull,0,0,0
2003-01-22,2002-11-29,0.019823504611849785,0.49337727043625623,0,0,1,12,,0.5,bear,0,0,0
2003-01-23,2002-11-29,0.0056369672529399395,0.46600251068725346,0,0,1,12,,0.5,bear,0,0,0
2003-01-24,2002-11-29,0.0028412719257175922,0.440007267822564,0,0,1,12,,0.5,bear,0,0,0
2003-01-27,2002-11-29,0.0006727768341079354,0.4153493175531986,0,0,1,12,,0.5,bear,0,0,0
2003-01-28,2002-11-29,0.0023112294729799032,0.39216727097105714,0,0,1,12,,0.5,bear,0,0,0
2003-01-29,2002-11-29,0.0033334121108055115,0.37034370338989614,0,0,1,12,,0.5,bear,0,0,0
2003-01-30,2002-11-29,0.0037951767444610596,0.34977091539640853,0,0,1,12,,0.5,bear,0,0,0
2003-01-31,2002-11-29,0.0021953668911010027,0.3302629988415108,0,0,1,12,,0.5,bear,0,0,0
2003-02-03,2002-11-29,0.007134721614420414,0.31212720219016005,0,0,1,12,,0.5,bear,0,0,0
2003-02-04,2002-11-29,0.0015485826879739761,0.29469576370422906,0,0,1,12,,0.5,bear,0,0,0
2003-02-05,2002-11-29,0.0018692779121920466,0.27826067592414666,0,0,1,12,,0.5,bear,0,0,0
2003-02-06,2002-11-29,0.001077965134754777,0.2627036057683407,0,0,1,12,,0.5,bear,0,0,0
2003-02-07,2002-11-29,0.0015071795787662268,0.24804377682336548,0,0,1,12,,0.5,bear,0,0,0
2003-02-10,2002-11-29,0.0018961239838972688,0.23422857062596245,0,0,1,12,,0.5,bear,0,0,0
2003-02-11,2002-11-29,0.002659073332324624,0.2212315734284023,0,0,1,12,,0.5,bear,0,0,0
2003-02-12,2002-11-29,0.0018625791417434812,0.20891933784773792,0,0,1,12,,0.5,bear,0,0,0
2003-02-13,2002-11-29,0.0035912112798541784,0.1973951556183352,0,0,1,12,,0.5,bear,0,0,0
2003-02-14,2002-11-29,0.015711043030023575,0.18719800992449961,0,0,1,12,,0.5,bear,0,0,0
2003-02-18,2002-11-29,0.18849140405654907,0.18727060255913436,0,0,1,12,,0.5,bear,0,0,0
2003-02-19,2002-11-29,0.06378185003995895,0.18033971144791539,0,0,1,12,,0.5,bear,0,0,0
2003-02-20,2002-11-29,0.01821170188486576,0.17124016547764026,0,0,1,12,,0.5,bear,0,0,0
2003-02-21,2002-11-29,0.0630539134144783,0.16516813772220373,0,0,1,12,,0.5,bear,0,0,0
2003-02-24,2002-11-29,0.012301528826355934,0.15658839422990556,0,0,1,12,,0.5,bear,0,0,0
2003-02-25,2002-11-29,0.01356405671685934,0.14856105498374042,0,0,1,12,,0.5,bear,0,0,0
2003-02-26,2002-11-29,0.005167451687157154,0.14051299044167112,0,0,1,12,,0.5,bear,0,0,0
2003-02-27,2002-11-29,0.015028434805572033,0.13347008350876277,0,0,1,12,,0.5,bear,0,0,0
2003-02-28,2002-11-29,0.010262527503073215,0.1265549747451347,0,0,1,12,,0.5,bear,0,0,0
2003-03-03,2002-11-29,0.017170745879411697,0.12041570971826304,0,0,1,12,,0.5,bear,0,0,0
2003-03-04,2002-11-29,0.006872985512018204,0.11404304628219464,0,0,1,12,,0.5,bear,0,0,0
2003-03-05,2002-11-29,0.018390869721770287,0.10867450212924881,0,0,1,12,,0.5,bear,0,0,0
2003-03-06,2002-11-29,0.007107279263436794,0.10297397193689349,0,0,1,12,,0.5,bear,0,0,0
2003-03-07,2002-11-29,0.008701993152499199,0.09768289233276256,0,0,1,12,,0.5,bear,0,0,0
2003-03-10,2002-11-29,0.0016471603885293007,0.09229282087027584,0,0,1,12,,0.5,bear,0,0,0
2003-03-11,2002-11-29,0.002159904455766082,0.08723404898650801,0,0,1,12,,0.5,bear,0,0,0
2003-03-12,2002-11-29,0.00151177984662354,0.08242282771254714,0,0,1,12,,0.5,bear,0,0,0
2003-03-13,2002-11-29,0.2596818506717682,0.09237161220950489,0,0,1,12,,0.5,bear,0,0,0
2003-03-14,2002-11-29,0.35000428557395935,0.10683142307773766,0,0,1,12,,0.5,bear,1,0,0
2003-03-17,2002-11-29,0.9632097482681274,0.15489624518354844,0,0,1,12,,0.5,bear,1,0,0
2003-03-18,2002-11-29,0.8998080492019653,0.1967049321756017,0,0,1,12,,0.5,bear,1,0,0
2003-03-19,2002-11-29,0.9597584009170532,0.23953183256933352,0,0,1,12,,0.5,bear,1,0,0
2003-03-20,2002-11-29,0.9555438756942749,0.27971850061790576,0,0,1,12,,0.5,bear,1,0,0
2003-03-21,2002-11-29,0.9727229475975037,0.31861385151927857,0,0,1,12,,0.5,bear,0,0,0
2003-03-24,2002-11-29,0.6886513233184814,0.3393824589575373,0,0,1,12,,0.5,bear,1,0,0
2003-03-25,2002-11-29,0.84633868932724,0.3678357258273346,0,0,1,12,,0.5,bear,1,0,0
2003-03-26,2002-11-29,0.6957265138626099,0.38623882167115553,0,0,1,12,,0.5,bear,1,0,0
2003-03-27,2002-11-29,0.453870952129364,0.3900347214779239,0,0,1,12,,0.5,bear,0,0,0
2003-03-28,2002-11-29,0.4412749111652374,0.3929106123424448,0,0,1,12,,0.5,bear,0,0,0
2003-03-31,2002-11-29,0.09480176120996475,0.3761790481769636,0,0,1,12,,0.5,bear,0,0,0
2003-04-01,2002-11-29,0.5343517661094666,0.38505660068592995,0,0,1,12,,0.5,bear,1,0,0
2003-04-02,2002-11-29,0.9861628413200378,0.4187941015928426,0,0,1,12,,0.5,bear,1,0,0
2003-04-03,2002-11-29,0.8698550462722778,0.4441102071354205,0,0,1,12,,0.5,bear,1,0,0
2003-04-04,2002-11-29,0.7837399840354919,0.46317216179770004,0,0,1,12,,0.5,bear,1,0,0
2003-04-07,2002-11-29,0.837543249130249,0.4841839963863411,0,0,1,12,,0.5,bear,1,0,0
2003-04-08,2002-11-29,0.43453657627105713,0.48139750080879007,0,0,1,12,,0.5,bear,0,0,0
2003-04-09,2002-11-29,0.36351728439331055,0.47478139264124053,0,0,1,12,,0.5,bear,0,0,0
2003-04-10,2002-11-29,0.39604759216308594,0.4703624039742217,0,0,1,12,,0.5,bear,0,0,0
2003-04-11,2002-11-29,0.271689772605896,0.45921176598733787,0,0,1,12,,0.5,bear,1,0,0
2003-04-14,2002-11-29,0.9442387819290161,0.4864342406250118,0,0,1,12,,0.5,bear,1,0,0
2003-04-15,2002-11-29,0.9735295176506042,0.513772797837574,1,1,0,12,,0.5,bull,1,0,0
2003-04-16,2002-11-29,0.5367971062660217,0.5150650529731493,1,1,0,12,,0.5,bull,1,0,0
2003-04-17,2002-11-29,0.9804974794387817,0.5411877678087601,1,1,0,12,,0.5,bull,1,0,0
2003-04-21,2002-11-29,0.9453967809677124,0.5638742764925607,1,1,0,12,,0.5,bull,1,0,0
2003-04-22,2002-11-29,0.9972236156463623,0.5881963060015017,1,1,0,12,,0.5,bull,1,0,0
2003-04-23,2002-11-29,0.9927074313163757,0.6108997709377006,1,1,0,12,,0.5,bull,1,0,0
2003-04-24,2002-11-29,0.9943684935569763,0.6324222165597805,1,1,0,12,,0.5,bull,1,0,0
2003-04-25,2002-11-29,0.8556849956512451,0.6449529934888841,1,1,0,12,,0.5,bull,1,0,0
2003-04-28,2002-11-29,0.994330883026123,0.664562067672981,1,1,0,12,,0.5,bull,1,0,0
2003-04-29,2002-11-29,0.9945170283317566,0.6830810166240395,1,1,0,12,,0.5,bull,1,0,0
2003-04-30,2002-11-29,0.9808114767074585,0.699791343331817,1,1,0,12,,0.5,bull,1,0,0
2003-05-01,2002-11-29,0.9637302756309509,0.7146050973171658,1,1,0,12,,0.5,bull,1,0,0
2003-05-02,2002-11-29,0.9879029393196106,0.7299441265421629,1,1,0,12,,0.5,bull,1,0,0
2003-05-05,2002-11-29,0.9901179671287537,0.7445465621673288,1,1,0,12,,0.5,bull,1,0,0
2003-05-06,2002-11-29,0.9908215999603271,0.7583689179328028,1,1,0,12,,0.5,bull,1,0,0
2003-05-07,2002-11-29,0.9931020736694336,0.7715434776349163,1,1,0,12,,0.5,bull,1,0,0
2003-05-08,2002-11-29,0.8562761545181274,0.7762991573633065,1,1,0,12,,0.5,bull,1,0,0
2003-05-09,2002-11-29,0.9787428379058838,0.7876614480770063,1,1,0,12,,0.5,bull,1,0,0
2003-05-12,2002-11-29,0.9964236617088318,0.7993783708031837,1,1,0,12,,0.5,bull,1,0,0
2003-05-13,2002-11-29,0.994424045085907,0.8103254433307641,1,1,0,12,,0.5,bull,1,0,0
2003-05-14,2002-11-29,0.9948071837425232,0.8206796078090515,1,1,0,12,,0.5,bull,1,0,0
2003-05-15,2002-11-29,0.9964487552642822,0.8305447720193291,1,1,0,12,,0.5,bull,1,0,0
2003-05-16,2002-11-29,0.9932259917259216,0.8396753672891419,1,1,0,12,,0.5,bull,0,0,0
2003-05-19,2002-11-29,0.38704490661621094,0.814271171582672,1,1,0,12,,0.5,bull,0,0,0
2003-05-20,2002-11-29,0.7347360253334045,0.8098072068334699,1,1,0,12,,0.5,bull,0,0,0
2003-05-21,2002-11-29,0.7472589015960693,0.8062966402114256,1,1,0,12,,0.5,bull,1,0,0
2003-05-22,2002-11-29,0.7089018821716309,0.8008302924752418,1,1,0,12,,0.5,bull,1,0,0
2003-05-23,2002-11-29,0.6609308123588562,0.7929783379982359,1,1,0,12,,0.5,bull,1,0,0
2003-05-27,2002-11-29,0.9937307834625244,0.8042457069807499,1,1,0,12,,0.5,bull,1,0,0
2003-05-29,2003-05-29,0.9791802763938904,0.9791802763938904,1,1,0,0,,0.5,bull,1,0,0
2003-05-30,2003-05-29,0.996213972568512,0.996213972568512,1,1,0,0,,0.5,bull,1,0,0
2003-06-02,2003-05-29,0.989572286605835,0.989572286605835,1,1,0,0,,0.5,bull,1,0,0
2003-06-03,2003-05-29,0.9956983327865601,0.9956983327865601,1,1,0,0,,0.5,bull,1,0,0
2003-06-04,2003-05-29,0.9951930046081543,0.9951930046081543,1,1,0,0,,0.5,bull,1,0,0
2003-06-05,2003-05-29,0.9942890405654907,0.9942890405654907,1,1,0,0,,0.5,bull,1,0,0
2003-06-06,2003-05-29,0.9966323971748352,0.9966323971748352,1,1,0,0,,0.5,bull,1,0,0
2003-06-09,2003-05-29,0.9908657670021057,0.9908657670021057,1,1,0,0,,0.5,bull,1,0,0
2003-06-10,2003-05-29,0.9974787831306458,0.9974787831306458,1,1,0,0,,0.5,bull,1,0,0
2003-06-11,2003-05-29,0.994208574295044,0.994208574295044,1,1,0,0,,0.5,bull,1,0,0
2003-06-12,2003-05-29,0.9953094124794006,0.9953094124794006,1,1,0,0,,0.5,bull,1,0,0
2003-06-13,2003-05-29,0.9866118431091309,0.9866118431091309,1,1,0,0,,0.5,bull,1,0,0
2003-06-16,2003-05-29,0.9919474720954895,0.9919474720954895,1,1,0,0,,0.5,bull,1,0,0
2003-06-17,2003-05-29,0.9960797429084778,0.9960797429084778,1,1,0,0,,0.5,bull,1,0,0
2003-06-18,2003-05-29,0.9957169890403748,0.9957169890403748,1,1,0,0,,0.5,bull,1,0,0
2003-06-19,2003-05-29,0.8540602326393127,0.8540602326393127,1,1,0,0,,0.5,bull,1,0,0
2003-06-20,2003-05-29,0.926571249961853,0.926571249961853,1,1,0,0,,0.5,bull,1,0,0
2003-06-23,2003-05-29,0.43321478366851807,0.43321478366851807,0,0,1,0,,0.5,bear,1,0,0
2003-06-24,2003-05-29,0.7370932102203369,0.7370932102203369,1,1,0,0,,0.5,bull,0,0,0
2003-06-25,2003-05-29,0.5845854878425598,0.5845854878425598,1,1,0,0,,0.5,bull,1,0,0
2003-06-26,2003-05-29,0.7740443348884583,0.7740443348884583,1,1,0,0,,0.5,bull,0,0,0
2003-06-27,2003-05-29,0.6409015655517578,0.6409015655517578,1,1,0,0,,0.5,bull,0,0,0
2003-06-30,2003-05-29,0.5035219192504883,0.5035219192504883,1,1,0,0,,0.5,bull,1,0,0
2003-07-01,2003-05-29,0.7498344779014587,0.7498344779014587,1,1,0,0,,0.5,bull,1,0,0
2003-07-02,2003-05-29,0.936625599861145,0.936625599861145,1,1,0,0,,0.5,bull,1,0,0
2003-07-03,2003-05-29,0.5839980244636536,0.5839980244636536,1,1,0,0,,0.5,bull,1,0,0
2003-07-07,2003-05-29,0.9227275252342224,0.9227275252342224,1,1,0,0,,0.5,bull,1,0,0
2003-07-08,2003-05-29,0.9552870988845825,0.9552870988845825,1,1,0,0,,0.5,bull,1,0,0
2003-07-09,2003-05-29,0.9589459300041199,0.9589459300041199,1,1,0,0,,0.5,bull,1,0,0
2003-07-10,2003-05-29,0.572625994682312,0.572625994682312,1,1,0,0,,0.5,bull,1,0,0
2003-07-11,2003-05-29,0.8190779089927673,0.8190779089927673,1,1,0,0,,0.5,bull,1,0,0
2003-07-14,2003-05-29,0.8980327248573303,0.8980327248573303,1,1,0,0,,0.5,bull,1,0,0
2003-07-15,2003-05-29,0.5365171432495117,0.5365171432495117,1,1,0,0,,0.5,bull,1,0,0
2003-07-16,2003-05-29,0.4329977035522461,0.4329977035522461,0,0,1,0,,0.5,bear,0,0,0
2003-07-17,2003-05-29,0.16303515434265137,0.16303515434265137,0,0,1,0,,0.5,bear,1,0,0
2003-07-18,2003-05-29,0.3509593904018402,0.3509593904018402,0,0,1,0,,0.5,bear,0,0,0
2003-07-21,2003-05-29,0.031452078372240067,0.031452078372240067,0,0,1,0,,0.5,bear,1,0,0
2003-07-22,2003-05-29,0.4451211988925934,0.4451211988925934,0,0,1,0,,0.5,bear,1,0,0
2003-07-23,2003-05-29,0.49590587615966797,0.49590587615966797,0,0,1,0,,0.5,bear,0,0,0
2003-07-24,2003-05-29,0.0686676874756813,0.0686676874756813,0,0,1,0,,0.5,bear,1,0,0
2003-07-25,2003-05-29,0.6467165350914001,0.6467165350914001,1,1,0,0,,0.5,bull,1,0,0
2003-07-28,2003-05-29,0.752085268497467,0.752085268497467,1,1,0,0,,0.5,bull,1,0,0
2003-07-29,2003-05-29,0.5213414430618286,0.5213414430618286,1,1,0,0,,0.5,bull,0,0,0
2003-07-30,2003-05-29,0.4366733729839325,0.4366733729839325,0,0,1,0,,0.5,bear,1,0,0
2003-07-31,2003-05-29,0.7475177049636841,0.7475177049636841,1,1,0,0,,0.5,bull,0,0,0
2003-08-01,2003-05-29,0.33544838428497314,0.33544838428497314,0,0,1,0,,0.5,bear,0,0,0
2003-08-04,2003-05-29,0.30726367235183716,0.30726367235183716,0,0,1,0,,0.5,bear,0,0,0
2003-08-05,2003-05-29,0.02714688703417778,0.02714688703417778,0,0,1,0,,0.5,bear,0,0,0
2003-08-06,2003-05-29,0.010755463503301144,0.010755463503301144,0,0,1,0,,0.5,bear,0,0,0
2003-08-07,2003-05-29,0.13333599269390106,0.13333599269390106,0,0,1,0,,0.5,bear,0,0,0
2003-08-08,2003-05-29,0.12703998386859894,0.12703998386859894,0,0,1,0,,0.5,bear,0,0,0
2003-08-11,2003-05-29,0.45968112349510193,0.45968112349510193,0,0,1,0,,0.5,bear,1,0,0
2003-08-12,2003-05-29,0.922091543674469,0.922091543674469,1,1,0,0,,0.5,bull,0,0,0
2003-08-13,2003-05-29,0.6097594499588013,0.6097594499588013,1,1,0,0,,0.5,bull,1,0,0
2003-08-14,2003-05-29,0.91346275806427,0.91346275806427,1,1,0,0,,0.5,bull,1,0,0
2003-08-15,2003-05-29,0.8731188178062439,0.8731188178062439,1,1,0,0,,0.5,bull,1,0,0
2003-08-18,2003-05-29,0.9483523368835449,0.9483523368835449,1,1,0,0,,0.5,bull,1,0,0
2003-08-19,2003-05-29,0.9246817231178284,0.9246817231178284,1,1,0,0,,0.5,bull,1,0,0
2003-08-20,2003-05-29,0.9672884345054626,0.9672884345054626,1,1,0,0,,0.5,bull,1,0,0
2003-08-21,2003-05-29,0.9550225734710693,0.9550225734710693,1,1,0,0,,0.5,bull,1,0,0
2003-08-22,2003-05-29,0.727538526058197,0.727538526058197,1,1,0,0,,0.5,bull,1,0,0
2003-08-25,2003-05-29,0.595366358757019,0.595366358757019,1,1,0,0,,0.5,bull,1,0,0
2003-08-26,2003-05-29,0.8612711429595947,0.8612711429595947,1,1,0,0,,0.5,bull,1,0,0
2003-08-27,2003-05-29,0.9306647181510925,0.9306647181510925,1,1,0,0,,0.5,bull,1,0,0
2003-08-28,2003-05-29,0.9752829670906067,0.9752829670906067,1,1,0,0,,0.5,bull,1,0,0
2003-08-29,2003-05-29,0.9911420345306396,0.9911420345306396,1,1,0,0,,0.5,bull,1,0,0
2003-09-02,2003-05-29,0.9658204913139343,0.9658204913139343,1,1,0,0,,0.5,bull,1,0,0
2003-09-03,2003-05-29,0.978710412979126,0.978710412979126,1,1,0,0,,0.5,bull,1,0,0
2003-09-04,2003-05-29,0.9720697402954102,0.9720697402954102,1,1,0,0,,0.5,bull,1,0,0
2003-09-05,2003-05-29,0.9570427536964417,0.9570427536964417,1,1,0,0,,0.5,bull,1,0,0
2003-09-08,2003-05-29,0.9763602614402771,0.9763602614402771,1,1,0,0,,0.5,bull,1,0,0
2003-09-09,2003-05-29,0.9486191868782043,0.9486191868782043,1,1,0,0,,0.5,bull,1,0,0
2003-09-10,2003-05-29,0.9134746789932251,0.9134746789932251,1,1,0,0,,0.5,bull,1,0,0
2003-09-11,2003-05-29,0.9176656007766724,0.9176656007766724,1,1,0,0,,0.5,bull,1,0,0
2003-09-12,2003-05-29,0.8790985345840454,0.8790985345840454,1,1,0,0,,0.5,bull,1,0,0
2003-09-15,2003-05-29,0.9374067187309265,0.9374067187309265,1,1,0,0,,0.5,bull,1,0,0
2003-09-16,2003-05-29,0.8885442018508911,0.8885442018508911,1,1,0,0,,0.5,bull,1,0,0
2003-09-17,2003-05-29,0.9416294693946838,0.9416294693946838,1,1,0,0,,0.5,bull,1,0,0
2003-09-18,2003-05-29,0.9919101595878601,0.9919101595878601,1,1,0,0,,0.5,bull,1,0,0
2003-09-19,2003-05-29,0.9783767461776733,0.9783767461776733,1,1,0,0,,0.5,bull,1,0,0
2003-09-22,2003-05-29,0.9107627868652344,0.9107627868652344,1,1,0,0,,0.5,bull,1,0,0
2003-09-23,2003-05-29,0.8887287974357605,0.8887287974357605,1,1,0,0,,0.5,bull,0,0,0
2003-09-24,2003-05-29,0.171137273311615,0.171137273311615,0,0,1,0,,0.5,bear,0,0,0
2003-09-25,2003-05-29,0.028093062341213226,0.028093062341213226,0,0,1,0,,0.5,bear,0,0,0
2003-09-26,2003-05-29,0.014031595550477505,0.014031595550477505,0,0,1,0,,0.5,bear,0,0,0
2003-09-29,2003-05-29,0.09505869448184967,0.09505869448184967,0,0,1,0,,0.5,bear,0,0,0
2003-09-30,2003-05-29,0.006104313302785158,0.006104313302785158,0,0,1,0,,0.5,bear,1,0,0
2003-10-01,2003-05-29,0.8449792265892029,0.8449792265892029,1,1,0,0,,0.5,bull,1,0,0
2003-10-02,2003-05-29,0.9540071487426758,0.9540071487426758,1,1,0,0,,0.5,bull,1,0,0
2003-10-03,2003-05-29,0.9552478194236755,0.9552478194236755,1,1,0,0,,0.5,bull,1,0,0
2003-10-06,2003-05-29,0.9147613048553467,0.9147613048553467,1,1,0,0,,0.5,bull,1,0,0
2003-10-07,2003-05-29,0.9629366397857666,0.9629366397857666,1,1,0,0,,0.5,bull,1,0,0
2003-10-08,2003-05-29,0.9656766653060913,0.9656766653060913,1,1,0,0,,0.5,bull,1,0,0
2003-10-09,2003-05-29,0.9546079635620117,0.9546079635620117,1,1,0,0,,0.5,bull,1,0,0
2003-10-10,2003-05-29,0.9449185729026794,0.9449185729026794,1,1,0,0,,0.5,bull,1,0,0
2003-10-13,2003-05-29,0.9634373784065247,0.9634373784065247,1,1,0,0,,0.5,bull,1,0,0
2003-10-14,2003-05-29,0.9772104620933533,0.9772104620933533,1,1,0,0,,0.5,bull,1,0,0
2003-10-15,2003-05-29,0.8952661752700806,0.8952661752700806,1,1,0,0,,0.5,bull,1,0,0
2003-10-16,2003-05-29,0.9515140652656555,0.9515140652656555,1,1,0,0,,0.5,bull,1,0,0
2003-10-17,2003-05-29,0.7783732414245605,0.7783732414245605,1,1,0,0,,0.5,bull,1,0,0
2003-10-20,2003-05-29,0.6743951439857483,0.6743951439857483,1,1,0,0,,0.5,bull,1,0,0
2003-10-21,2003-05-29,0.6498717069625854,0.6498717069625854,1,1,0,0,,0.5,bull,0,0,0
2003-10-22,2003-05-29,0.5448467135429382,0.5448467135429382,1,1,0,0,,0.5,bull,1,0,0
2003-10-23,2003-05-29,0.7533851861953735,0.7533851861953735,1,1,0,0,,0.5,bull,0,0,0
2003-10-24,2003-05-29,0.4273436367511749,0.4273436367511749,0,0,1,0,,0.5,bear,0,0,0
2003-10-27,2003-05-29,0.7478653192520142,0.7478653192520142,1,1,0,0,,0.5,bull,1,0,0
2003-10-28,2003-05-29,0.9663001298904419,0.9663001298904419,1,1,0,0,,0.5,bull,1,0,0
2003-10-29,2003-05-29,0.98349529504776,0.98349529504776,1,1,0,0,,0.5,bull,1,0,0
2003-10-30,2003-05-29,0.950528621673584,0.950528621673584,1,1,0,0,,0.5,bull,1,0,0
2003-10-31,2003-05-29,0.9576417207717896,0.9576417207717896,1,1,0,0,,0.5,bull,1,0,0
2003-11-03,2003-05-29,0.9372010231018066,0.9372010231018066,1,1,0,0,,0.5,bull,1,0,0
2003-11-04,2003-05-29,0.8779326677322388,0.8779326677322388,1,1,0,0,,0.5,bull,1,0,0
2003-11-05,2003-05-29,0.8093604445457458,0.8093604445457458,1,1,0,0,,0.5,bull,1,0,0
2003-11-06,2003-05-29,0.7946273684501648,0.7946273684501648,1,1,0,0,,0.5,bull,1,0,0
2003-11-07,2003-05-29,0.7664015889167786,0.7664015889167786,1,1,0,0,,0.5,bull,1,0,0
2003-11-10,2003-05-29,0.7958128452301025,0.7958128452301025,1,1,0,0,,0.5,bull,1,0,0
2003-11-11,2003-05-29,0.7721859216690063,0.7721859216690063,1,1,0,0,,0.5,bull,1,0,0
2003-11-12,2003-05-29,0.8092910647392273,0.8092910647392273,1,1,0,0,,0.5,bull,1,0,0
2003-11-13,2003-05-29,0.7948465943336487,0.7948465943336487,1,1,0,0,,0.5,bull,1,0,0
2003-11-14,2003-05-29,0.8956134915351868,0.8956134915351868,1,1,0,0,,0.5,bull,0,0,0
2003-11-17,2003-05-29,0.44182825088500977,0.44182825088500977,0,0,1,0,,0.5,bear,0,0,0
2003-11-18,2003-05-29,0.05520106479525566,0.05520106479525566,0,0,1,0,,0.5,bear,0,0,0
2003-11-19,2003-05-29,0.5293455123901367,0.5293455123901367,1,1,0,0,,0.5,bull,0,0,0
2003-11-20,2003-05-29,0.025138745084404945,0.025138745084404945,0,0,1,0,,0.5,bear,0,0,0
2003-11-21,2003-05-29,0.10349275916814804,0.10349275916814804,0,0,1,0,,0.5,bear,1,0,0
2003-11-24,2003-05-29,0.9783509373664856,0.9783509373664856,1,1,0,0,,0.5,bull,1,0,0
2003-11-25,2003-05-29,0.9573107957839966,0.9573107957839966,1,1,0,0,,0.5,bull,1,0,0
2003-11-26,2003-05-29,0.9725537896156311,0.9725537896156311,1,1,0,0,,0.5,bull,1,0,0
2003-12-01,2003-12-01,0.9695499539375305,0.9695499539375305,1,1,0,8,,0.5,bull,1,0,0
2003-12-02,2003-12-01,0.9664566516876221,0.9692932223576421,1,1,0,8,,0.5,bull,1,0,0
2003-12-03,2003-12-01,0.8803645372390747,0.9619125010496762,1,1,0,8,,0.5,bull,1,0,0
2003-12-04,2003-12-01,0.9522137641906738,0.9611075451043571,1,1,0,8,,0.5,bull,1,0,0
2003-12-05,2003-12-01,0.963105320930481,0.9612733524205088,1,1,0,8,,0.5,bull,1,0,0
2003-12-08,2003-12-01,0.9693337082862854,0.9619423293676997,1,1,0,8,,0.5,bull,1,0,0
2003-12-09,2003-12-01,0.7797757983207703,0.9468232438273738,1,1,0,8,,0.5,bull,1,0,0
2003-12-10,2003-12-01,0.8235770463943481,0.9365943077500338,1,1,0,8,,0.5,bull,1,0,0
2003-12-11,2003-12-01,0.982815682888031,0.9404304950040078,1,1,0,8,,0.5,bull,1,0,0
2003-12-12,2003-12-01,0.9650918245315552,0.9424772856439915,1,1,0,8,,0.5,bull,1,0,0
2003-12-15,2003-12-01,0.9495906829833984,0.9430676688622409,1,1,0,8,,0.5,bull,1,0,0
2003-12-16,2003-12-01,0.9904513359069824,0.9470003216450905,1,1,0,8,,0.5,bull,1,0,0
2003-12-17,2003-12-01,0.9867358803749084,0.9502982123606687,1,1,0,8,,0.5,bull,1,0,0
2003-12-18,2003-12-01,0.9856640100479126,0.9532334305775515,1,1,0,8,,0.5,bull,1,0,0
