version,annual_return,annual_volatility,sharpe,max_drawdown,total_return,final_wealth,total_switch_count,avg_switch_count_per_year,avg_position
feature_enhanced_gspc_to_spy,0.07087033530212472,0.10267149777566127,0.5368109352555225,-0.18335964448978648,4.777138103653817,5.777138103653817,238,9.291402013942681,0.6326878388845856
buy_and_hold,0.0836473077280444,0.19216512266731844,0.417187269690817,-0.5569273201989486,6.828125337747283,7.828125337747283,0,0.0,1.0
