Date,position,fee,strategy_ret_gross,strategy_ret,strategy_excess_ret,rebalance_date,predicted_label,predicted_probability_raw,predicted_probability_smoothed,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,signal_zone,y_true,rising_entry_trigger,drawdown_entry_trigger,equity_predicted_strategy
2000-05-26,0.0,0.0,0.00022638173304612152,0.00022638173304612152,0.0,2000-05-26,0,0.0017521206755191088,0.0017521206755191088,0,,0.5,bear,0,0,0,1.0002263817330461
2000-05-30,0.0,0.0,0.00021737376450348123,0.00021737376450348123,0.0,2000-05-26,0,0.1473124921321869,0.1473124921321869,0,,0.5,bear,0,0,0,1.0004438047069992
2000-05-31,0.0,0.0,0.00022150494454731273,0.00022150494454731273,0.0,2000-05-26,0,0.16721884906291962,0.16721884906291962,0,,0.5,bear,0,0,0,1.0006654079564836
2000-06-01,0.0,0.0,0.00022638173304612152,0.00022638173304612152,0.0,2000-05-26,0,0.2898462414741516,0.2898462414741516,0,,0.5,bear,1,0,0,1.0008919403257361
2000-06-02,1.0,0.0005,-0.0048614483532259944,-0.005361448353225995,-0.005591951943178353,2000-05-26,1,0.5716114640235901,0.5716114640235901,0,,0.5,bull,1,0,0,0.9955257098805195
2000-06-05,1.0,0.0,-0.00446026525454013,-0.00446026525454013,-0.00469114334743248,2000-05-26,1,0.5117153525352478,0.5117153525352478,0,,0.5,bull,0,0,0,0.991085401146738
2000-06-06,0.0,0.0005,0.0002282558329096407,-0.0002717441670903593,-0.0005,2000-05-26,0,0.06776352226734161,0.06776352226734161,0,,0.5,bear,1,0,0,0.990816079469888
2000-06-07,1.0,0.0005,-0.003919956534362834,-0.004419956534362834,-0.004647837617803019,2000-05-26,1,0.6495551466941833,0.6495551466941833,0,,0.5,bull,0,0,0,0.9864367154650834
2000-06-08,0.0,0.0005,0.0002282558329096407,-0.0002717441670903593,-0.0005,2000-05-26,0,0.12003026902675629,0.12003026902675629,0,,0.5,bear,0,0,0,0.9861686570414521
2000-06-09,0.0,0.0,0.00022863054714061803,0.00022863054714061803,0.0,2000-05-26,0,0.23518984019756317,0.23518984019756317,0,,0.5,bear,0,0,0,0.9863941253210844
2000-06-12,0.0,0.0,0.00022675662353544013,0.00022675662353544013,0.0,2000-05-26,0,0.2111395001411438,0.2111395001411438,0,,0.5,bear,1,0,0,0.9866177967224173
2000-06-13,1.0,0.0005,0.001693345142101288,0.001193345142101288,0.0009688383907084379,2000-05-26,1,0.5331161618232727,0.5331161618232727,0,,0.5,bull,1,0,0,0.9877951722772468
2000-06-14,1.0,0.0,0.0021137586944282027,0.0021137586944282027,0.001888501844506063,2000-05-26,1,0.5778933763504028,0.5778933763504028,0,,0.5,bull,1,0,0,0.989883132910962
2000-06-15,1.0,0.0,-0.008217015081111723,-0.008217015081111723,-0.008441896899418322,2000-05-26,1,0.540344774723053,0.540344774723053,0,,0.5,bull,0,0,0,0.9817492482792944
2000-06-16,0.0,0.0005,0.00022525684992213968,-0.00027474315007786033,-0.0005,2000-05-26,0,0.07713379710912704,0.07713379710912704,0,,0.5,bear,1,0,0,0.9814795193982356
2000-06-19,1.0,0.0005,-0.003578517499229772,-0.004078517499229772,-0.0043018988380252865,2000-05-26,1,0.6289948225021362,0.6289948225021362,0,,0.5,bull,0,0,0,0.9774765380032343
2000-06-20,0.0,0.0005,0.00022413164917400863,-0.0002758683508259914,-0.0005,2000-05-26,0,0.24659785628318787,0.24659785628318787,0,,0.5,bear,1,0,0,0.9772068831627243
