Date,equity_current_mapped_oracle,equity_full_upper_bound_oracle,equity_buy_and_hold
2000-09-11,0.9639819980237745,1.1317342998942164,1.0786202258162472
2000-09-12,0.9642081686251979,1.131999828739966,1.081457697791548
2000-09-13,0.9644361955819251,1.132267536984267,1.0869054684251482
2000-09-14,0.9646642764650705,1.1325353085392702,1.0631256537926057
2000-09-15,0.9648927720145868,1.1328035669209524,1.0533413130740625
2000-09-18,0.965122043210513,1.1330727359271573,1.062898568255093
2000-09-19,0.9653510080536281,1.1333415452689857,1.0550477463362384
2000-09-20,0.965580027216194,1.1336104183829445,1.0390054303025162
2000-09-21,0.9658091007110974,1.133879355284163,1.057892240670643
2000-09-22,0.9660389506924127,1.1341492037960834,1.0503828809632019
2000-09-25,0.9662688553750287,1.1344191165284334,1.036957008151994
2000-09-26,0.966499537121375,1.1346899415492688,1.0424186479448239
2000-09-27,0.9667320796513058,1.1349629511675463,1.0558444329765426
2000-09-28,0.9669639557747013,1.1352351784111163,1.0458321289255983
2000-09-29,0.9671973324398131,1.1355091673209128,1.047424975529274
2000-10-02,0.9674296815259299,1.1357819498322528,1.0376401081337974
2000-10-03,0.9676620864290925,1.1360547978739297,1.0462872655750006
2000-10-04,0.967894908671684,1.1363281358805102,1.0499279198727767
2000-10-05,0.9681274253360131,1.1366011151320499,1.0271725796539617
2000-10-06,0.9683599978576453,1.1368741599611893,1.019435871070541
2000-10-09,0.9685937114573903,1.137148544439038,1.0025968683965143
2000-10-10,0.9688260341036389,1.1374212959094396,0.9941773231697566
2000-10-11,0.9690569642233093,1.1376924125255647,0.9693744385953076
2000-10-12,0.969287949387661,1.1379635937652552,1.0016869462156646
2000-10-13,0.9695222489629912,1.1382386661902542,1.0062374349148016
2000-10-16,0.9697573292763615,1.1385146552174523,0.981206938125907
2000-10-17,0.9699924665897168,1.138790711163782,0.9775659327101758
2000-10-18,0.9702283852346684,1.1390676844091576,1.0144294557066023
2000-10-19,0.9704639990290331,1.1393442997537984,1.018753473324648
2000-10-20,0.9707007568928142,1.1396222582589988,1.0233040498032735
2000-10-23,0.9709379348214262,1.1399007099287792,1.01647743895968
2000-10-24,0.9711766199342586,1.1401809310632198,0.9925845643455696
2000-10-25,0.9714142765819302,1.1404599447588275,0.9953150331240294
2000-10-26,0.9716516288496686,1.140738601106257,1.0142022823896004
2000-10-27,0.9718904894094925,1.1410190282190027,1.0233040498032735
2000-10-30,0.972129046075527,1.141299098554313,1.0409393002201603
2000-10-31,0.9723672985610937,1.1415788117756218,1.0374128470373067
2000-11-01,0.9726056094383391,1.1418585935499386,1.0391191047405055
2000-11-02,0.9728443416351065,1.142138869961868,1.03968774026892
2000-11-03,0.9730845841008505,1.1424209194600237,1.0469696633208936
2000-11-06,0.9733248858941148,1.142703038609884,1.046741963326959
2000-11-07,0.9735648839836039,1.1429848012053896,1.023531662017719
2000-11-08,0.9738045780812898,1.1432662069083899,1.0196636588439638
2000-11-09,0.9740432412115818,1.143546402234885,0.9948598964746268
2000-11-10,0.974282689700094,1.1438275195877636,0.9871234512296724
2000-11-13,0.9745214700075057,1.1441078524825594,1.0130644846558383
2000-11-14,0.974760672464364,1.1443886809893162,1.016249914524723
2000-11-15,0.9749988423798049,1.1446682972716327,1.000321009590524
2000-11-16,0.9752370704889237,1.1449479818745,0.9949740098100605
2000-11-17,0.9754757207695216,1.1452281621151952,0.9807520648149703
2000-11-20,0.9757144294502339,1.1455084109188018,0.985758041281465
2000-11-21,0.9759531965453516,1.1457887283020982,0.9622061899813236
2000-11-22,0.9761920220691693,1.1460691142818664,0.9818894236512882
2000-11-24,0.9764298129736858,,
2000-11-28,0.9766643799716419,1.1466215318713748,0.9631675778242857
2000-11-29,0.9768979084977426,1.1468956985573158,0.9548215332986115
2000-11-30,0.9771322229523299,1.1471707879374224,0.9543708049538657
2000-12-01,0.9773636717264585,1.1474425129571768,0.9624910502411972
2000-12-04,0.9775926162701545,1.1477112979654043,0.9940702266482554
2000-12-05,0.977821980210998,1.1479805753534191,0.978167608305764
2000-12-06,0.9780521295692147,1.1482507748355435,0.964746606255194
2000-12-07,0.9782816013216142,1.1485201787962624,0.9670021622691907
2000-12-08,0.9785107608875976,1.1487892162445192,1.0006116175310666
2000-12-11,0.9787392418082081,1.1490574569509138,0.996325869675446
2000-12-12,0.9789677760788004,1.1493257602911453,0.9826786333205635
2000-12-13,0.9791963637118313,1.1495941262798388,0.9701602191310068
2000-12-14,0.9794235386298707,1.1498608337157472,0.9482475124680629
2000-12-15,0.9796481986737524,1.1501245886442042,0.9609177646810909
2000-12-18,0.9798721761774205,1.1503875422581857,0.9413467570941705
2000-12-19,0.9800921640964744,1.1506458120281409,0.9140823039363237
2000-12-20,0.9802959926490883,1.1508851104115263,0.9204179086154045
2000-12-21,0.980495800025339,1.1511196878616043,0.9480212781637504
2000-12-22,0.9807170311029353,1.1513794171220268,0.9582031270557276
2000-12-26,0.9809346328862123,1.1516348855257033,0.9652164775026126
2000-12-27,0.98115669856841,1.151895594626925,0.9681582195642284
2000-12-28,0.981379550140251,1.1521572263767095,0.9498310655850575
2000-12-29,0.9816017165435877,1.1524180537263582,0.9326357792330014
2001-01-02,0.9818173034378714,1.1526711566141508,0.9774349572125673
2001-01-03,0.9820211209520578,1.152910442038224,0.9669134088113455
2001-01-04,0.9822157221386394,1.1531389073280798,0.9353508519243349
2001-01-05,0.9824129570299777,1.1533704646346454,0.9425908717415024
2001-01-08,0.9826120845191083,1.1536042438850276,0.9401022073808696
2001-01-09,0.9828131048604091,1.1538402453778702,0.9566192258859577
2001-01-10,0.9830149072283925,1.1540771649840906,0.9575239890768203
2001-01-11,0.9832174919471387,1.154315003084165,0.9557138536027375
2001-01-12,0.9834219704703121,1.1545550645446665,0.9618228759247298
2001-01-16,0.9836257506477432,1.154794306134718,0.9662349669379895
2001-01-17,0.9838266075522025,1.155030115749772,0.9758512300691851
2001-01-18,0.9840260215773331,1.1552642313985668,0.9703074454551983
2001-01-19,0.9842251048855493,1.1554979587797614,0.9767557322204656
2001-01-22,0.9844245996829996,1.16402142089786,0.9844490907781979
2001-01-23,0.9868736212050562,1.1674992486295737,0.9873903977738439
2001-01-24,0.9843855636107278,1.167153902976367,0.9849010373076594
2001-01-25,0.9840902985064868,1.1673873937100485,0.9837701268256782
2001-01-26,0.9842849381465993,1.1676182870158036,0.9890192847648946
2001-01-29,0.9844762697907798,1.1772915865831972,0.9977074651692448
2001-01-30,0.9784115081065304,1.1769304553163322,0.9920600478412441
2001-01-31,0.9781117526684003,1.1841587318231772,0.9986489479279611
2001-02-01,0.955426677392894,1.183798626635456,0.9759868836385786
2001-02-02,0.955136130109181,1.1840305302698058,0.9831546825047539
2001-02-05,0.9553236000675802,1.1842629266238498,0.9802582743171947
2001-02-06,0.9555111068217661,1.1844953685916377,0.9751899297950404
2001-02-07,0.9556990113074103,1.1847283036055734,0.9638233092540169
2001-02-08,0.9558862307120286,1.1849603893616651,0.9545552729250749
2001-02-09,0.9560727644810622,1.1851916251724566,0.9654885677601458
2001-02-12,0.9562596958940466,1.1854233539209176,0.9575963840542002
2001-02-13,0.956447386381043,1.1856560236523197,0.9561483104802115
2001-02-14,0.9566354749892241,1.1858891869129922,0.9654159117431839
2001-02-15,0.9568214319527185,1.1861197076891967,0.9441290909844402
2001-02-16,0.957008148219006,1.18635116973195,0.9295768303991132
2001-02-20,0.9571941776251226,1.1865817803113496,0.9095210723086059
2001-02-21,0.9573798814228731,1.186811987251693,0.9108965768788266
2001-02-22,0.9575612764879522,1.1870368528895046,0.9047423947091658
2001-02-23,0.9577398061141146,1.1872581663978834,0.9240017210352987
2001-02-26,0.9579187316898262,1.1874799707434738,0.9154583305857087
2001-02-27,0.9580987786814126,1.1877031652475882,0.8974298929014244
2001-02-28,0.9582784968173264,1.1879259520871361,0.9021360885102905
2001-03-01,0.9584582486643867,1.1881487807165667,0.8949683766573091
2001-03-02,0.9586373084600045,1.1883707514473054,0.9031498792331928
2001-03-05,0.9588153125922313,1.1885914135293132,0.9128514152944756
2001-03-06,0.9589897164734215,1.1888076125751006,0.9193677463774246
2001-03-07,0.959163788491245,1.1890234002278461,0.920381711126715
2001-03-08,0.9593393465087323,1.1892410299938931,0.8931581541700324
2001-03-09,0.9595127544478836,1.1894559944242753,0.8549293424668688
2001-03-12,0.9596861937318489,1.1896709977111257,0.8689758823688631
2001-03-13,0.9598552946240343,1.189880622928654,0.8518161844131393
2001-03-14,0.9600236964080474,1.190089381499645,0.8520331953188914
2001-03-15,0.960192856769676,1.1902990804382212,0.8349438910370863
2001-03-16,0.9603616823750538,1.1905083643976038,0.8519319989743085
2001-03-19,0.9605290788080423,1.1907158766893793,0.8290634523756437
2001-03-20,0.9606899315301709,1.1909152770972096,0.8149796708266317
2001-03-21,0.9608489830755406,1.1911124446837635,0.8067035849089065
2001-03-22,0.9610091581079582,1.1913110049963629,0.8310960805866985
2001-03-23,0.961169359841805,1.1915095984092778,0.8416955928097142
2001-03-26,0.9613317823791616,1.191710944832025,0.8589006246394946
2001-03-27,0.9614938667059358,1.191911871993431,0.83516203311436
2001-03-28,0.9616552468178329,1.1921119261777937,0.8383562874648661
2001-03-29,0.9618159222108204,1.192311106760292,0.8471406174485491
2001-03-30,0.9619736953403101,1.192506689563919,0.8290634523756436
2001-04-02,0.9621289291212056,1.1926991244746248,0.8014037852908015
2001-04-03,0.962282354298177,1.1928893173569999,0.8047432646620376
2001-04-04,0.9624361708004425,1.193079995344148,0.835234254065352
2001-04-05,0.9625837695024957,1.1932629654611293,0.8225298056670953
2001-04-06,0.9627310232679812,1.1934455079789295,0.8316772417092
2001-04-09,0.9628786671884528,1.193628534150735,0.8468499933807014
2001-04-10,0.9630314776428698,1.193817964994853,0.8474304583976513
2001-04-11,0.9631817408568912,1.1940042381630114,0.8628217001992022
2001-04-12,0.9633371695801993,1.194196914733268,0.8537469201740594
2001-04-16,0.9634915219164031,1.1943882569647286,0.8657979864988226
2001-04-17,0.9636381786041703,1.241262578554046,0.9002095293826807
2001-04-18,0.9759790465255311,1.2577794848952846,0.9121882007300638
2001-04-19,0.9670461838161205,1.2462673817438068,0.9038391977557947
2001-04-20,0.9494915924883962,1.245826325058104,0.8874319899014921
2001-04-23,0.9491573810360175,1.2460107199348438,0.8826408694153147
2001-04-24,0.9492993172936598,1.2616824187425284,0.8941836046609262
2001-04-25,0.9530638259319253,1.267316544245461,0.8981766401320438
2001-04-26,0.9689325822385692,1.2884176886356014,0.9131315107658533
2001-04-27,0.9757115822722582,1.297431921116552,0.9195201064800597
2001-04-30,0.978715648480783,1.3014265148703854,0.9223511677589501
2001-05-01,0.976944194882407,1.2990709617673288,0.9206817326195109
2001-05-02,0.9645417114304609,1.2825790206814183,0.9089935113135876
2001-05-03,0.9809500473695922,1.304397659720483,0.9244568870529366
2001-05-04,0.9724765050711793,1.2931301453621011,0.9164713381898651
2001-05-07,0.9720140214334089,1.2925151674879631,0.9160354891012875
2001-05-08,0.967931626934702,1.2870866894075061,0.9121882007300636
2001-05-09,0.9707809471705969,1.2866306942982721,0.9148734278958662
2001-05-10,0.9704384996438841,1.286820144640819,0.9085576622250098
2001-05-11,0.9705787934336105,1.287006176908556,0.9103730184907306
2001-05-14,0.970716134954467,1.2871882944108999,0.9145831518807944
2001-05-15,0.9708512646806994,1.316891213785677,0.9361451953720539
2001-05-16,0.9718714778883704,1.3189335065978487,0.9375970105133832
2001-05-17,0.9763107372483916,1.3249580561886358,0.9418797129072151
2001-05-18,0.99068423630631,1.3444644312041176,0.955746309524087
2001-05-21,0.9894054655225399,1.342729002526205,0.9545126364600315
2001-05-22,0.9726241469665595,1.3199549590112485,0.938323135617033
2001-05-23,0.9754832973294818,1.3238351317499866,0.9410814538657676
2001-05-24,0.9639698505746633,1.3233620639444335,0.92997404562957
2001-05-25,0.9636272242831987,,
2001-05-30,0.9637635821239192,1.3237391483616698,0.9217048602024913
2001-05-31,0.9639014353825726,1.3239284912239582,0.9274128672459695
2001-06-01,0.9640396773540536,1.3241183679872957,0.9318768608300435
2001-06-04,0.9641760935588476,1.3386378314632033,0.9425611848459041
2001-06-05,0.9556840744524961,1.3381574234794396,0.9347308204959883
2001-06-06,0.9553414662624666,1.3383467791267394,0.9380975421081842
2001-06-07,0.9554770174874903,1.338536674103377,0.9293883953532925
2001-06-08,0.9556111240928039,1.3387245452987762,0.9228022198859579
2001-06-11,0.9557437848993751,1.338910391061219,0.9211926245257712
2001-06-12,0.9558760978280927,1.339095749478329,0.9132889332878865
2001-06-13,0.9560087954191137,1.3392816467724513,0.8927984536800215
2001-06-14,0.9561400456369495,1.3394655164279656,0.8942368360194963
2001-06-15,0.9562713138740963,1.3396494113269009,0.889906865742619
2001-06-18,0.9564022334955657,1.3398328178468792,0.893796260710564
2001-06-19,0.9565324375595832,1.3400152219357426,0.8984937425431702
2001-06-20,0.9566633929305451,1.3401986785375186,0.9086946879949205
2001-06-21,0.9567921647619548,1.3403790761983505,0.9015754892043962
2001-06-22,0.9569213209757829,1.3405600123441008,0.8932830602063706
2001-06-25,0.9570504946242515,1.340740972914202,0.8920351874370732
2001-06-26,0.957181887856721,1.3409250429202517,0.891521460663349
2001-06-27,0.9573177002149733,1.3411153037208676,0.896438572313508
2001-06-28,0.9574538984234378,1.341306105062648,0.8997406504849945
2001-06-29,0.957590849167745,1.3414979606389161,0.9109694880421357
2001-07-02,0.9577274528867539,1.341689330064204,0.9107494196666408
2001-07-03,0.957863709390996,1.3418802130730836,0.8929893140965531
2001-07-05,0.9579992516669152,1.3420700955128375,0.8736880282052928
2001-07-06,0.9581355468401457,1.3422610326934636,0.8784584860795139
2001-07-09,0.9582711275823584,1.3424509690210071,0.8678907307647424
2001-07-10,0.9584048920783336,1.34263836095224,0.8687710919783108
2001-07-11,0.9585394096274114,1.3428268078425951,0.889393314392072
2001-07-12,0.9586746803996431,1.3430163099302985,0.8970991282863471
2001-07-13,0.9588107045668298,1.343206867456028,0.8858706415755597
2001-07-16,0.9589456463669879,1.343395908683682,0.8941636845547049
2001-07-17,0.9590780350038905,1.3435813731610953,0.888072114734806
2001-07-18,0.9592108095253524,1.3437673782277901,0.8958515186518152
2001-07-19,0.9593428670760266,1.343952378883415,0.890494007115901
2001-07-20,0.9594760459343675,1.3441389503894186,0.8729544961908392
2001-07-23,0.9596092432809976,1.3443255477958391,0.8645144485894025
2001-07-24,0.9597424591184834,1.3445121711062722,0.8740552766262565
2001-07-25,0.9598756934493919,1.3446988203243138,0.8832281545494391
2001-07-26,0.960008578398488,1.3448849800901124,0.8866040858784252
2001-07-27,0.9601422175662204,1.34507219644784,0.8868985336809508
2001-07-30,0.9602747713975015,1.3452578923476004,0.8905675094270469
2001-07-31,0.9604069754271325,1.3454430982069634,0.8961448262036907
2001-08-01,0.9605391976577056,1.345628329564196,0.8998143282193177
2001-08-02,0.9606710698533762,1.345813070554266,0.8948970411459819
2001-08-03,0.960802960153749,1.3459978369073822,0.882861520109595
2001-08-06,0.9609348685613094,1.3461826286270266,0.8863110414613155
2001-08-07,0.9610656896957243,1.3463658971755705,0.869871960125317
2001-08-08,0.9611950540990051,1.346547124975869,0.8724405939939381
2001-08-09,0.9613236983326383,1.3467273438837846,0.8754495400367261
2001-08-10,0.9614530974652137,1.3469086203366758,0.8756696084122212
2001-08-13,0.961581776234804,1.347088887626336,0.8753027108376116
2001-08-14,0.961710472226478,1.3472691790425741,0.8677432875845088
2001-08-15,0.9618377090594897,1.3474474263098195,0.8707523213388855
2001-08-16,0.9619638549190315,1.3476241452221456,0.8568088101183048
2001-08-17,0.9620922329076049,1.3478039911448714,0.8647348678112518
2001-08-20,0.962219520248562,1.347982309169169,0.8499836205723637
2001-08-21,0.9623464550498981,1.3481601333174202,0.8587906534599983
2001-08-22,0.9624741454183275,1.3483390159466664,0.8557083805292414
2001-08-23,0.9626025915072435,1.3485189572717975,0.8734681352529752
2001-08-24,0.9627321627854424,1.3487004748851,0.8682569266466447
2001-08-27,0.9628602738377446,1.3488799468543111,0.8555613759069498
2001-08-28,0.9629887714570684,1.3490599603688718,0.8479291520354091
2001-08-29,0.9631150682794537,1.3492368907664547,0.8316368121869367
2001-08-30,0.9632417514608899,1.349414362418039,0.8377275048909508
2001-08-31,0.9633710392144526,1.3495954828390315,0.832370256489802
2001-09-04,0.9634992352822292,1.3497750739072145,0.8344254267194644
2001-09-05,0.9636248590602015,1.3499510614305956,0.812922492245781
2001-09-06,0.9637479077830411,1.3501234415352008,0.79787837601296
2001-09-07,0.9638706018234037,1.3502953247618126,0.8076389215789549
2001-09-10,0.9639684101087042,1.3504323453018252,0.7654404378035414
2001-09-17,0.9640621241428715,1.3505636301672017,0.7636058622189049
2001-09-18,0.9641450050642307,1.3506797388237077,0.7481943221419434
2001-09-19,0.9642290162370012,1.3507974308599677,0.7244162806304852
2001-09-20,0.9643141576257862,1.3509167062263943,0.7166006079716398
2001-09-21,0.9644041690541766,1.3510428040767704,0.7417937443958313
2001-09-24,0.9644949364885911,1.3511699610230437,0.7495285031143046
2001-09-25,0.9645849647913202,1.3512960825128384,0.746876367813451
2001-09-26,0.96467500149751,1.3514222157751197,0.7533582542020836
2001-09-27,0.964765794422032,1.3515494084307227,0.7693438666256431
2001-09-28,0.9648554740104924,1.3516750414034429,0.7680915205653334
2001-10-01,0.9649410451842456,1.3517949188596436,0.7777415495298442
2001-10-02,0.9650255003317485,1.3519132328642511,0.7907800525804939
2001-10-03,0.9651092135460942,1.3520305074877723,0.7914427136314561
2001-10-04,0.9651921844862731,1.352146742252483,0.7898959197686207
2001-10-05,0.9652751625595067,1.352262987009957,0.7847394431935014
2001-10-08,0.9653592722090167,1.3523808170032008,0.7805407771645779
2001-10-09,0.9654433891874558,1.3524986572636097,0.7979253017127965
2001-10-10,0.9655293871627227,1.3727985075933178,0.810300442019776
2001-10-11,0.9606580601312232,1.3722333264002622,0.8066174324195233
2001-10-12,0.960262557174642,1.3723544945555235,0.8051445794257761
2001-10-15,0.9603462300487139,1.372474075230566,0.8102266765738648
2001-10-16,0.9604299102136562,1.37259366632532,0.7929895952058802
2001-10-17,0.960512478871698,1.3727116689154726,0.7912953581628108
2001-10-18,0.9605950546282103,1.3728296816503691,0.7907800525804939
2001-10-19,0.960678756474585,1.3729493037310352,0.8063966623513205
2001-10-22,0.9607617195918521,1.3730678700606427,0.8022714109219542
2001-10-23,0.960843570470609,1.3731848468400725,0.8001351951845368
2001-10-24,0.9609243084966119,1.373300233191481,0.8144998974529958
2001-10-25,0.9610050533068917,1.3695083894609443,0.8126582172296924
2001-10-26,0.9355234903475558,1.368936051471757,0.7915164790773674
2001-10-29,0.9351310661618294,1.3690462916765422,0.7820138055815021
2001-10-30,0.9352063721194188,1.3691565407589539,0.7793621088385909
2001-10-31,0.9352820478115611,1.3692673311384487,0.7993245646838095
2001-11-01,0.935355910774199,1.3693754676540142,0.8047760153309853
2001-11-02,0.9354297795700904,1.3694836127095527,0.8153101771073692
2001-11-05,0.9354978269766395,1.3900805304993729,0.8279800283516396
2001-11-06,0.9337820938220499,1.3882261182860045,0.8268754763179177
2001-11-07,0.9366932264528667,1.392554012747284,0.8294533199033292
2001-11-08,0.9376916686753448,1.3940383671593184,0.8303374527152021
2001-11-09,0.9319517154659809,1.3855049491213227,0.8252546538744054
2001-11-12,0.9529149410139034,1.4166703542213828,0.8438178467486112
2001-11-13,0.9538301797178417,1.4180310124324145,0.8446283018261613
2001-11-14,0.9555771564517551,1.4206281908813287,0.8461752711121736
2001-11-15,0.9513339751098384,1.4143199791449457,0.8424178820848902
2001-11-16,0.9630634920841856,1.4317579038239456,0.8528045129694516
2001-11-19,0.9549943356147449,1.4197617284447797,0.8456591761255603
2001-11-20,0.9486724530346411,1.4103631732866744,0.8400610717024469
2001-11-21,0.962315155676366,1.4306453743018304,0.8521418519184892
2001-11-23,0.9643945502772077,1.4337367485252275,0.8539831812954386
2001-11-26,0.9602355629719087,1.4275537055636687,0.8503003471183628
2001-11-27,0.9428494944103529,1.4269448878166346,0.8349047705505045
2001-11-28,0.9424448194773788,,
2001-11-30,0.9425108057717513,1.4271447129942791,0.8240023883188426
2001-12-03,0.942575326410579,1.4506001799830335,0.8379570671699278
2001-12-04,0.9593548197549157,1.4771487064861428,0.8532931506153943
2001-12-05,0.9588645230775099,1.4763937813136092,0.852857058787861
2001-12-06,0.9524906662712344,1.466579754070672,0.8471878650299272
2001-12-07,0.9346764239249665,1.4659451441243876,0.8313430799051114
2001-12-10,0.93427015221799,1.4660409207420078,0.8296714955334489
2001-12-11,0.934331556873725,1.466137275889197,0.8306164621269867
2001-12-12,0.9343936948945433,1.466234781820471,0.8144808048782693
2001-12-13,0.9344572953748884,1.4663345826184988,0.8222575882920714
2001-12-14,0.9345212647015906,1.4664349622039914,0.8307615087439635
2001-12-17,0.934584144673464,1.4665336323923117,0.8357042578104277
2001-12-18,0.934646299492715,1.4761316500695971,0.8415915407537921
2001-12-19,0.9249764042152979,1.475491754854907,0.8333051902273652
2001-12-20,0.9245761537518887,1.4755910344363878,0.8383598398163539
2001-12-21,0.9246387252929099,1.4756908964159197,0.8367550668935614
2001-12-24,0.9247023831302803,1.483057073144906,0.8413502579565778
2001-12-26,0.9298503255733079,1.4920549797243576,0.8464548430455638
2001-12-27,0.9293699375834101,1.4912841402969639,0.8460175396114448
2001-12-28,0.9157497544500801,1.4906405857623815,0.8336189097897404
2001-12-31,0.9153545682537717,1.5059361838707523,0.8425895584071191
2002-01-02,0.9252762852451886,1.523012304915323,0.852143855225507
2002-01-03,0.931453350151914,1.5331798040841909,0.857832694318795
2002-01-04,0.9248808568652406,1.5223614265798713,0.8517796809031691
2002-01-07,0.9227420854946093,1.518840991476524,0.8498099547680908
2002-01-08,0.9152187974483558,1.518181989223093,0.8428812959642962
2002-01-09,0.9148216977826992,1.5182823638954357,0.8466012743557815
2002-01-10,0.9148786090111337,1.5183768165244553,0.8382866241612451
2002-01-11,0.9149355237800264,1.5184712750293905,0.8330359539353517
2002-01-14,0.9149931569087368,1.5185669257590455,0.839818354515584
2002-01-15,0.9150511510473666,1.5186631756382343,0.8228251394341561
2002-01-16,0.9151102208581421,1.518761210754975,0.8290239783567067
2002-01-17,0.9151685798067369,1.5188580660904374,0.8252320824600259
2002-01-18,0.9152298005205541,1.5189596709499626,0.8195433299100653
2002-01-22,0.9152913824516328,1.5190618753031366,0.8258152114010696
2002-01-23,0.9153533256372222,1.5191646792117801,0.8283680664771916
2002-01-24,0.9154152730148736,1.5192674900777725,0.8281494580317958
2002-01-25,0.9154786528722738,1.5193726783564834,0.8304104890074133
2002-01-28,0.9155406087315611,1.519475503299009,0.8043000209117341
2002-01-29,0.9156036401984274,1.5195801133719289,0.8158962210003785
2002-01-30,0.9156670330976521,1.5196853232954826,0.825450777448749
2002-01-31,0.9157304303859589,1.5197905405033696,0.8215854928103042
