rebalance_date,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,oos_sharpe,oos_accuracy,oos_balanced_accuracy,oos_f1,version
2001-11-29,12,0.47,0.66,-0.4050327162314132,0.7540983606557377,0.6774316109422492,0.5,recovery_features_confirm2_exit
2002-05-29,12,0.5,0.68,0.0,0.7890625,0.5,0.0,recovery_features_confirm2_exit
2002-11-29,12,0.47,0.7,-0.1240400132734229,0.5491803278688525,0.5293080054274084,0.3956043956043956,recovery_features_confirm2_exit
2003-05-29,12,0.48,0.65,1.723487297122781,0.8203125,0.5,0.9012875536480687,recovery_features_confirm2_exit
2003-12-01,12,0.48,0.65,0.3204891464688858,0.75,0.6121466293880087,0.8426395939086294,recovery_features_confirm2_exit
2004-06-01,12,0.48,0.65,-0.8315213652998628,0.5634920634920635,0.5355263157894736,0.6496815286624203,recovery_features_confirm2_exit
2004-12-01,4,0.45,0.65,-0.8369279695582568,0.7338709677419355,0.730164964650432,0.7591240875912408,recovery_features_confirm2_exit
2005-06-01,4,0.45,0.65,-0.35995959942447003,0.7086614173228346,0.6440379403794038,0.7932960893854749,recovery_features_confirm2_exit
2005-12-01,12,0.46,0.65,0.05529139632736759,0.7235772357723578,0.5277777777777778,0.8365384615384616,recovery_features_confirm2_exit
2006-06-01,12,0.45,0.65,2.5150976139519794,0.8031496062992126,0.8697916666666667,0.8502994011976048,recovery_features_confirm2_exit
2006-12-01,0,0.5,0.68,1.3345619295314104,0.9426229508196722,0.8450980392156863,0.9665071770334929,recovery_features_confirm2_exit
2007-06-01,0,0.46,0.68,-1.3747796275499642,0.84251968503937,0.8430769230769231,0.8148148148148148,recovery_features_confirm2_exit
2007-12-03,0,0.45,0.67,-0.3248344648042136,0.8709677419354839,0.8385598141695703,0.7948717948717948,recovery_features_confirm2_exit
2008-06-03,0,0.45,0.67,-2.660730931891,0.8976377952755905,0.6370056497175142,0.3157894736842105,recovery_features_confirm2_exit
2008-12-03,4,0.45,0.67,1.601301511546892,0.8943089430894309,0.8842318059299192,0.8686868686868687,recovery_features_confirm2_exit
2009-06-03,4,0.45,0.66,2.1197145759253884,0.84251968503937,0.5,0.9145299145299145,recovery_features_confirm2_exit
2009-12-03,4,0.45,0.65,0.17739844117219203,0.7967479674796748,0.7317073170731707,0.8587570621468926,recovery_features_confirm2_exit
2010-06-03,4,0.5,0.65,1.1931903561584858,0.7401574803149606,0.7531489594742606,0.7814569536423841,recovery_features_confirm2_exit
2010-12-03,4,0.48,0.65,1.1691717043898215,0.8467741935483871,0.5925925925925926,0.9140271493212669,recovery_features_confirm2_exit
2011-06-03,4,0.48,0.65,-1.1227960392758327,0.7322834645669292,0.7008856682769726,0.6136363636363636,recovery_features_confirm2_exit
2011-12-05,0,0.47,0.65,0.7584766450059268,0.8709677419354839,0.7974317817014447,0.9148936170212766,recovery_features_confirm2_exit
2012-06-05,0,0.47,0.67,-0.19571264194302815,0.808,0.7397058823529412,0.8681318681318682,recovery_features_confirm2_exit
2012-12-05,4,0.49,0.65,2.8784393989294026,0.9512195121951219,0.5,0.975,recovery_features_confirm2_exit
2013-06-05,4,0.49,0.65,0.7019098637208485,0.7401574803149606,0.5916666666666667,0.8374384236453202,recovery_features_confirm2_exit
2013-12-05,0,0.49,0.65,-0.47285130010401083,0.8048780487804879,0.7211971197119712,0.8775510204081632,recovery_features_confirm2_exit
2014-06-05,0,0.49,0.65,2.1742905937593684,0.952755905511811,0.9086910626319493,0.97,recovery_features_confirm2_exit
2014-12-05,12,0.48,0.68,0.37393724634525977,0.6422764227642277,0.5,0.7821782178217822,recovery_features_confirm2_exit
2015-06-05,12,0.48,0.68,-0.11553858669671589,0.5905511811023622,0.5981389578163772,0.4090909090909091,recovery_features_confirm2_exit
2015-12-07,12,0.45,0.65,-0.6403427184719616,0.6532258064516129,0.6437549096622153,0.7034482758620689,recovery_features_confirm2_exit
2016-06-07,8,0.49,0.65,0.21825093629249415,0.6614173228346457,0.4746246246246246,0.7942583732057417,recovery_features_confirm2_exit
2016-12-07,12,0.45,0.65,2.5304243114256058,0.975609756097561,0.5,0.9876543209876543,recovery_features_confirm2_exit
2017-06-07,12,0.45,0.65,2.4589736536072224,0.9291338582677166,0.5,0.963265306122449,recovery_features_confirm2_exit
2017-12-07,8,0.49,0.65,-0.1062362683195289,0.6504065040650406,0.6395255863539446,0.7034482758620689,recovery_features_confirm2_exit
2018-06-07,8,0.49,0.67,-0.035051079157645076,0.8253968253968254,0.7793478260869565,0.8735632183908046,recovery_features_confirm2_exit
2018-12-07,8,0.46,0.7,0.7278659870841734,0.7154471544715447,0.7083563154991726,0.7586206896551724,recovery_features_confirm2_exit
2019-06-07,8,0.5,0.7,0.29666617100300013,0.6850393700787402,0.6291208791208791,0.7752808988764045,recovery_features_confirm2_exit
2019-12-09,8,0.5,0.7,0.5369642214172989,0.7419354838709677,0.750278706800446,0.7777777777777778,recovery_features_confirm2_exit
2020-06-09,8,0.48,0.7,0.14551441013972446,0.5275590551181102,0.5299205899035735,0.6,recovery_features_confirm2_exit
2020-12-09,8,0.48,0.7,2.319457001144537,0.8455284552845529,0.5,0.9162995594713657,recovery_features_confirm2_exit
2021-06-09,8,0.48,0.7,0.790469753897812,0.7244094488188977,0.5774529569892474,0.8258706467661692,recovery_features_confirm2_exit
2021-12-09,8,0.48,0.69,-1.079296053956523,0.7661290322580645,0.6591919191919191,0.4528301886792453,recovery_features_confirm2_exit
2022-06-09,0,0.47,0.68,-1.8900973559151875,0.8333333333333334,0.8062482488091902,0.7469879518072289,recovery_features_confirm2_exit
2022-12-09,0,0.46,0.69,-1.5979577362028592,0.7560975609756098,0.7559492332099418,0.7619047619047619,recovery_features_confirm2_exit
2023-06-09,4,0.5,0.67,2.152278379944344,0.8333333333333334,0.8392857142857143,0.8396946564885496,recovery_features_confirm2_exit
2023-12-11,8,0.45,0.66,1.5568310030229735,0.8387096774193549,0.6750524109014675,0.9056603773584906,recovery_features_confirm2_exit
2024-06-11,0,0.47,0.67,-0.09178765288308205,0.873015873015873,0.7845716317099183,0.92,recovery_features_confirm2_exit
2024-12-11,12,0.45,0.68,-1.6654559681113368,0.5245901639344263,0.4811212814645309,0.32558139534883723,recovery_features_confirm2_exit
2025-06-11,12,0.45,0.68,2.2315057123344944,0.8650793650793651,0.5,0.9276595744680851,recovery_features_confirm2_exit
2025-12-11,0,0.47,0.68,-0.9962081343519859,0.8148148148148148,0.8392156862745098,0.7887323943661971,recovery_features_confirm2_exit
