version,annual_return,annual_volatility,sharpe,max_drawdown,total_return,final_wealth,total_switch_count,avg_switch_count_per_year,avg_position
single_threshold_055_dd20_pf52_baseline,0.07374938479564275,0.10045754634642709,0.5730943411846013,-0.1684237720347782,5.188436708455287,6.188436708455287,258,10.072192099147948,0.6150271107668474
single_threshold_055_dd20_pf52_rising_2d_prob48,0.05617080595294355,0.10180149042530362,0.4047612794730256,-0.2445163037712571,3.0546405699256116,4.054640569925612,384,14.991169635941132,0.6254066615027111
single_threshold_055_dd20_pf52_rising_2d_prob49,0.05783447502286565,0.102687508498494,0.4174838450535253,-0.23283895842264835,3.2214509740810238,4.221450974081024,358,13.976142525174284,0.6291247095274981
single_threshold_055_dd20_pf52_rising_2d_prob50,0.057559812787992826,0.1013067746378549,0.41921405035528264,-0.21749093557851773,3.1934642880174717,4.193464288017472,340,13.273431448489543,0.61998450813323
single_threshold_055_dd20_pf52_rising_2d_prob51,0.06831213845447492,0.10083988407080749,0.5209326039642163,-0.20517999434403256,4.433825940601177,5.433825940601177,306,11.94608830364059,0.6215336948102246
single_threshold_055_dd20_pf52_rising_2d_prob52,0.07110701377477047,0.10127348141926058,0.5449557756571961,-0.16842377203477954,4.809933442353725,5.809933442353725,290,11.321456235476376,0.6215336948102246
single_threshold_055_dd20_pf52_rising_2d_prob53,0.07075629688584018,0.10090540165291066,0.5433313391258268,-0.16842377203477954,4.761399955029199,5.761399955029199,278,10.852982184353214,0.6192099147947328
buy_and_hold,0.0836473077280444,0.19216512266731844,0.417187269690817,-0.5569273201989486,6.828125337747283,7.828125337747283,0,0.0,1.0
