Date,equity_single_threshold_055_dd20_pf52_baseline,equity_single_threshold_055_dd20_pf52_rising_2d_prob48,equity_single_threshold_055_dd20_pf52_rising_2d_prob49,equity_single_threshold_055_dd20_pf52_rising_2d_prob50,equity_single_threshold_055_dd20_pf52_rising_2d_prob51,equity_single_threshold_055_dd20_pf52_rising_2d_prob52,equity_single_threshold_055_dd20_pf52_rising_2d_prob53,equity_buy_and_hold
2000-08-23,0.9848684804922957,0.9848684804922957,0.9848684804922957,0.9848684804922957,0.9848684804922957,0.9848684804922957,0.9848684804922957,1.0990487951255705
2000-08-24,0.9844618079464366,0.9844618079464366,0.9844618079464366,0.9844618079464366,0.9844618079464366,0.9844618079464366,0.9844618079464366,1.0985949751685
2000-08-25,0.9878178397006109,0.9878178397006109,0.9878178397006109,0.9878178397006109,0.9878178397006109,0.9878178397006109,0.9878178397006109,1.102340087057942
2000-08-28,0.9880210973134735,0.9880210973134735,0.9880210973134735,0.9880210973134735,0.9880210973134735,0.9880210973134735,0.9880210973134735,1.1025669092569885
2000-08-29,0.97856324684994,0.97856324684994,0.97856324684994,0.97856324684994,0.97856324684994,0.97856324684994,0.97856324684994,1.0920125668627345
2000-08-30,0.9783116030890278,0.9783116030890278,0.9783116030890278,0.9783116030890278,0.9783116030890278,0.9783116030890278,0.9783116030890278,1.10653937002241
2000-08-31,0.9788256011110646,0.9788256011110646,0.9788256011110646,0.9788256011110646,0.9788256011110646,0.9788256011110646,0.9788256011110646,1.1076740076945752
2000-09-01,0.9710033426921673,0.9710033426921673,0.9710033426921673,0.9710033426921673,0.9710033426921673,0.9710033426921673,0.9710033426921673,1.098822060706013
2000-09-05,0.9707500159461158,0.9707500159461158,0.9707500159461158,0.9707500159461158,0.9707500159461158,0.9707500159461158,0.9707500159461158,1.0863380618095768
2000-09-06,0.9709817675002496,0.9709817675002496,0.9709817675002496,0.9709817675002496,0.9709817675002496,0.9709817675002496,0.9709817675002496,1.0956435654167433
2000-09-07,0.9712113963549774,0.9712113963549774,0.9712113963549774,0.9712113963549774,0.9712113963549774,0.9712113963549774,0.9712113963549774,1.0881535171968366
2000-09-08,0.9714399897841368,0.9714399897841368,0.9714399897841368,0.9714399897841368,0.9714399897841368,0.9714399897841368,0.9714399897841368,1.0865644451111793
2000-09-11,0.9716679101884459,0.9716679101884459,0.9716679101884459,0.9716679101884459,0.9716679101884459,0.9716679101884459,0.9716679101884459,1.0786202258162472
2000-09-12,0.971895884067711,0.971895884067711,0.971895884067711,0.971895884067711,0.971895884067711,0.971895884067711,0.971895884067711,1.081457697791548
2000-09-13,0.9721257291031619,0.9721257291031619,0.9721257291031619,0.9721257291031619,0.9721257291031619,0.9721257291031619,0.9721257291031619,1.0869054684251482
2000-09-14,0.972355628494991,0.972355628494991,0.972355628494991,0.972355628494991,0.972355628494991,0.972355628494991,0.972355628494991,1.0631256537926057
2000-09-15,0.972585945859362,0.972585945859362,0.972585945859362,0.972585945859362,0.972585945859362,0.972585945859362,0.972585945859362,1.0533413130740625
2000-09-18,0.972817045054439,0.972817045054439,0.972817045054439,0.972817045054439,0.972817045054439,0.972817045054439,0.972817045054439,1.062898568255093
2000-09-19,0.9730478354541273,0.9730478354541273,0.9730478354541273,0.9730478354541273,0.9730478354541273,0.9730478354541273,0.9730478354541273,1.0550477463362384
2000-09-20,0.9732786806063601,0.9732786806063601,0.9732786806063601,0.9732786806063601,0.9732786806063601,0.9732786806063601,0.9732786806063601,1.0390054303025162
2000-09-21,0.973509580524127,0.973509580524127,0.973509580524127,0.973509580524127,0.973509580524127,0.973509580524127,0.973509580524127,1.057892240670643
2000-09-22,0.9737412631192993,0.9737412631192993,0.9737412631192993,0.9737412631192993,0.9737412631192993,0.9737412631192993,0.9737412631192993,1.0503828809632019
2000-09-25,0.9739730008519104,0.9739730008519104,0.9739730008519104,0.9739730008519104,0.9739730008519104,0.9739730008519104,0.9739730008519104,1.036957008151994
2000-09-26,0.9742055218438486,0.9742055218438486,0.9742055218438486,0.9742055218438486,0.9742055218438486,0.9742055218438486,0.9742055218438486,1.0424186479448239
2000-09-27,0.9744399184555602,0.9744399184555602,0.9744399184555602,0.9744399184555602,0.9744399184555602,0.9744399184555602,0.9744399184555602,1.0558444329765426
2000-09-28,0.9746736433474193,0.9746736433474193,0.9746736433474193,0.9746736433474193,0.9746736433474193,0.9746736433474193,0.9746736433474193,1.0458321289255983
2000-09-29,0.9749088807449443,0.9749088807449443,0.9749088807449443,0.9749088807449443,0.9749088807449443,0.9749088807449443,0.9749088807449443,1.047424975529274
2000-10-02,0.9751430823704976,0.9751430823704976,0.9751430823704976,0.9751430823704976,0.9751430823704976,0.9751430823704976,0.9751430823704976,1.0376401081337974
2000-10-03,0.9753773402581308,0.9753773402581308,0.9753773402581308,0.9753773402581308,0.9753773402581308,0.9753773402581308,0.9753773402581308,1.0462872655750006
2000-10-04,0.9756120188126766,0.9756120188126766,0.9756120188126766,0.9756120188126766,0.9756120188126766,0.9756120188126766,0.9756120188126766,1.0499279198727767
2000-10-05,0.9758463893525579,0.9758463893525579,0.9758463893525579,0.9758463893525579,0.9758463893525579,0.9758463893525579,0.9758463893525579,1.0271725796539617
2000-10-06,0.9760808161950972,0.9760808161950972,0.9760808161950972,0.9760808161950972,0.9760808161950972,0.9760808161950972,0.9760808161950972,1.019435871070541
2000-10-09,0.9763163932136644,0.9763163932136644,0.9763163932136644,0.9763163932136644,0.9763163932136644,0.9763163932136644,0.9763163932136644,1.0025968683965143
2000-10-10,0.9765505681885421,0.9765505681885421,0.9765505681885421,0.9765505681885421,0.9765505681885421,0.9765505681885421,0.9765505681885421,0.9941773231697566
2000-10-11,0.9767833395341065,0.9767833395341065,0.9767833395341065,0.9767833395341065,0.9767833395341065,0.9767833395341065,0.9767833395341065,0.9693744385953076
2000-10-12,0.977016166363228,0.977016166363228,0.977016166363228,0.977016166363228,0.977016166363228,0.977016166363228,0.977016166363228,1.0016869462156646
2000-10-13,0.9772523340294145,0.9772523340294145,0.9772523340294145,0.9772523340294145,0.9772523340294145,0.9772523340294145,0.9772523340294145,1.0062374349148016
2000-10-16,0.9774892886585332,0.9774892886585332,0.9774892886585332,0.9774892886585332,0.9774892886585332,0.9774892886585332,0.9774892886585332,0.981206938125907
2000-10-17,0.977726300742103,0.977726300742103,0.977726300742103,0.977726300742103,0.977726300742103,0.977726300742103,0.977726300742103,0.9775659327101758
2000-10-18,0.9779641003868935,0.9779641003868935,0.9779641003868935,0.9779641003868935,0.9779641003868935,0.9779641003868935,0.9779641003868935,1.0144294557066023
2000-10-19,0.9782015927504971,0.9782015927504971,0.9782015927504971,0.9782015927504971,0.9782015927504971,0.9782015927504971,0.9782015927504971,1.018753473324648
2000-10-20,0.9784402383052818,0.9784402383052818,0.9784402383052818,0.9784402383052818,0.9784402383052818,0.9784402383052818,0.9784402383052818,1.0233040498032735
2000-10-23,0.9786793072741108,0.9786793072741108,0.9786793072741108,0.9786793072741108,0.9786793072741108,0.9786793072741108,0.9786793072741108,1.01647743895968
2000-10-24,0.9789198954440708,0.9789198954440708,0.9789198954440708,0.9789198954440708,0.9789198954440708,0.9789198954440708,0.9789198954440708,0.9925845643455696
2000-10-25,0.979159446948828,0.979159446948828,0.979159446948828,0.979159446948828,0.979159446948828,0.979159446948828,0.979159446948828,0.9953150331240294
2000-10-26,0.9793986916468043,0.9793986916468043,0.9793986916468043,0.9793986916468043,0.9793986916468043,0.9793986916468043,0.9793986916468043,1.0142022823896004
2000-10-27,0.9796394566626099,0.9796394566626099,0.9796394566626099,0.9796394566626099,0.9796394566626099,0.9796394566626099,0.9796394566626099,1.0233040498032735
2000-10-30,0.9798799153616545,0.9798799153616545,0.9798799153616545,0.9798799153616545,0.9798799153616545,0.9798799153616545,0.9798799153616545,1.0409393002201603
2000-10-31,0.9801200674549742,0.9801200674549742,0.9801200674549742,0.9801200674549742,0.9801200674549742,0.9801200674549742,0.9801200674549742,1.0374128470373067
2000-11-01,0.9803602784055343,0.9803602784055343,0.9803602784055343,0.9803602784055343,0.9803602784055343,0.9803602784055343,0.9803602784055343,1.0391191047405055
2000-11-02,0.9806009140348336,0.9806009140348336,0.9806009140348336,0.9806009140348336,0.9806009140348336,0.9806009140348336,0.9806009140348336,1.03968774026892
2000-11-03,0.9808430719746153,0.9808430719746153,0.9808430719746153,0.9808430719746153,0.9808430719746153,0.9808430719746153,0.9808430719746153,1.0469696633208936
2000-11-06,0.9810852897149406,0.9810852897149406,0.9810852897149406,0.9810852897149406,0.9810852897149406,0.9810852897149406,0.9810852897149406,1.046741963326959
2000-11-07,0.9813272013300341,0.9813272013300341,0.9813272013300341,0.9813272013300341,0.9813272013300341,0.9813272013300341,0.9813272013300341,1.023531662017719
2000-11-08,0.9815688065295716,0.9815688065295716,0.9815688065295716,0.9815688065295716,0.9815688065295716,0.9815688065295716,0.9815688065295716,1.0196636588439638
2000-11-09,0.9818093725417224,0.9818093725417224,0.9818093725417224,0.9818093725417224,0.9818093725417224,0.9818093725417224,0.9818093725417224,0.9948598964746268
2000-11-10,0.9820507301738228,0.9820507301738228,0.9820507301738228,0.9820507301738228,0.9820507301738228,0.9820507301738228,0.9820507301738228,0.9871234512296724
2000-11-13,0.9822914142973567,0.9822914142973567,0.9822914142973567,0.9822914142973567,0.9822914142973567,0.9822914142973567,0.9822914142973567,1.0130644846558383
2000-11-14,0.9825325239361714,0.9825325239361714,0.9825325239361714,0.9825325239361714,0.9825325239361714,0.9825325239361714,0.9825325239361714,1.016249914524723
2000-11-15,0.9827725928010264,0.9827725928010264,0.9827725928010264,0.9827725928010264,0.9827725928010264,0.9827725928010264,0.9827725928010264,1.000321009590524
2000-11-16,0.9830127203235425,0.9830127203235425,0.9830127203235425,0.9830127203235425,0.9830127203235425,0.9830127203235425,0.9830127203235425,0.9949740098100605
2000-11-17,0.9832532733835476,0.9832532733835476,0.9832532733835476,0.9832532733835476,0.9832532733835476,0.9832532733835476,0.9832532733835476,0.9807520648149703
2000-11-20,0.9834938853092963,0.9834938853092963,0.9834938853092963,0.9834938853092963,0.9834938853092963,0.9834938853092963,0.9834938853092963,0.985758041281465
2000-11-21,0.9837345561151934,0.9837345561151934,0.9837345561151934,0.9837345561151934,0.9837345561151934,0.9837345561151934,0.9837345561151934,0.9622061899813236
2000-11-22,0.9839752858156477,0.9839752858156477,0.9839752858156477,0.9839752858156477,0.9839752858156477,0.9839752858156477,0.9839752858156477,0.9818894236512882
2000-11-27,0.9842131356638251,0.9842131356638251,0.9842131356638251,0.9842131356638251,0.9842131356638251,0.9842131356638251,0.9842131356638251,0.9649723184803427
2000-11-28,0.9844495724435242,0.9844495724435242,0.9844495724435242,0.9844495724435242,0.9844495724435242,0.9844495724435242,0.9844495724435242,0.9631675778242857
2000-11-29,0.9846849624734952,0.9846849624734952,0.9846849624734952,0.9846849624734952,0.9846849624734952,0.9846849624734952,0.9846849624734952,0.9548215332986115
2000-11-30,0.9849211446967504,0.9849211446967504,0.9849211446967504,0.9849211446967504,0.9849211446967504,0.9849211446967504,0.9849211446967504,0.9543708049538657
2000-12-01,0.9851544383966191,0.9851544383966191,0.9851544383966191,0.9851544383966191,0.9851544383966191,0.9851544383966191,0.9851544383966191,0.9624910502411972
2000-12-04,0.9853852079043197,0.9853852079043197,0.9853852079043197,0.9853852079043197,0.9853852079043197,0.9853852079043197,0.9853852079043197,0.9940702266482554
2000-12-05,0.9856164001522687,0.9856164001522687,0.9856164001522687,0.9856164001522687,0.9856164001522687,0.9856164001522687,0.9856164001522687,0.978167608305764
2000-12-06,0.9858483840783142,0.9858483840783142,0.9858483840783142,0.9858483840783142,0.9858483840783142,0.9858483840783142,0.9858483840783142,0.964746606255194
2000-12-07,0.9860796849972073,0.9860796849972073,0.9860796849972073,0.9860796849972073,0.9860796849972073,0.9860796849972073,0.9860796849972073,0.9670021622691907
2000-12-08,0.9863106712411821,0.9863106712411821,0.9863106712411821,0.9863106712411821,0.9863106712411821,0.9863106712411821,0.9863106712411821,1.0006116175310666
2000-12-11,0.9865409734301624,0.9865409734301624,0.9865409734301624,0.9865409734301624,0.9865409734301624,0.9865409734301624,0.9865409734301624,0.996325869675446
2000-12-12,0.986771329394388,0.986771329394388,0.986771329394388,0.986771329394388,0.986771329394388,0.986771329394388,0.986771329394388,0.9826786333205635
2000-12-13,0.9870017391464154,0.9870017391464154,0.9870017391464154,0.9870017391464154,0.9870017391464154,0.9870017391464154,0.9870017391464154,0.9701602191310068
2000-12-14,0.9872307249224098,0.9872307249224098,0.9872307249224098,0.9872307249224098,0.9872307249224098,0.9872307249224098,0.9872307249224098,0.9482475124680629
2000-12-15,0.9874571757776677,0.9874571757776677,0.9874571757776677,0.9874571757776677,0.9874571757776677,0.9874571757776677,0.9874571757776677,0.9609177646810909
2000-12-18,0.9876829386520436,0.9876829386520436,0.9876829386520436,0.9876829386520436,0.9876829386520436,0.9876829386520436,0.9876829386520436,0.9413467570941705
2000-12-19,0.9879046801400065,0.9879046801400065,0.9879046801400065,0.9879046801400065,0.9879046801400065,0.9879046801400065,0.9879046801400065,0.9140823039363237
2000-12-20,0.988110133451899,0.988110133451899,0.988110133451899,0.988110133451899,0.988110133451899,0.988110133451899,0.988110133451899,0.9204179086154045
2000-12-21,0.9883115335338051,0.9883115335338051,0.9883115335338051,0.9883115335338051,0.9883115335338051,0.9883115335338051,0.9883115335338051,0.9480212781637504
2000-12-22,0.9885345280897827,0.9885345280897827,0.9885345280897827,0.9885345280897827,0.9885345280897827,0.9885345280897827,0.9885345280897827,0.9582031270557276
2000-12-26,0.9887538644215902,0.9887538644215902,0.9887538644215902,0.9887538644215902,0.9887538644215902,0.9887538644215902,0.9887538644215902,0.9652164775026126
2000-12-27,0.988977700234974,0.988977700234974,0.988977700234974,0.988977700234974,0.988977700234974,0.988977700234974,0.988977700234974,0.9681582195642284
2000-12-28,0.9892023282024889,0.9892023282024889,0.9892023282024889,0.9892023282024889,0.9892023282024889,0.9892023282024889,0.9892023282024889,0.9498310655850575
2000-12-29,0.9894262655398807,0.9894262655398807,0.9894262655398807,0.9894262655398807,0.9894262655398807,0.9894262655398807,0.9894262655398807,0.9326357792330014
2001-01-02,0.9896435709216006,0.9896435709216006,0.9896435709216006,0.9896435709216006,0.9896435709216006,0.9896435709216006,0.9896435709216006,0.9774349572125673
2001-01-03,0.989849013107076,0.989849013107076,0.989849013107076,0.989849013107076,0.989849013107076,0.989849013107076,0.989849013107076,0.9669134088113455
2001-01-04,0.9900451654997052,0.9900451654997052,0.9900451654997052,0.9900451654997052,0.9900451654997052,0.9900451654997052,0.9900451654997052,0.9353508519243349
2001-01-05,0.990243972590893,0.990243972590893,0.990243972590893,0.990243972590893,0.990243972590893,0.990243972590893,0.990243972590893,0.9425908717415024
2001-01-08,0.9904446873661591,0.9904446873661591,0.9904446873661591,0.9904446873661591,0.9904446873661591,0.9904446873661591,0.9904446873661591,0.9401022073808696
2001-01-09,0.990647310081909,0.990647310081909,0.990647310081909,0.990647310081909,0.990647310081909,0.990647310081909,0.990647310081909,0.9566192258859577
2001-01-10,0.9908507210580368,0.9908507210580368,0.9908507210580368,0.9908507210580368,0.9908507210580368,0.9908507210580368,0.9908507210580368,0.9575239890768203
2001-01-11,0.9910549206212063,0.9910549206212063,0.9910549206212063,0.9910549206212063,0.9910549206212063,0.9910549206212063,0.9910549206212063,0.9557138536027375
2001-01-12,0.9912610290847071,0.9912610290847071,0.9912610290847071,0.9912610290847071,0.9912610290847071,0.9912610290847071,0.9912610290847071,0.9618228759247298
2001-01-16,0.9914664336358082,0.9914664336358082,0.9914664336358082,0.9914664336358082,0.9914664336358082,0.9914664336358082,0.9914664336358082,0.9662349669379895
2001-01-17,0.9916688916119281,0.9916688916119281,0.9916688916119281,0.9916688916119281,0.9916688916119281,0.9916688916119281,0.9916688916119281,0.9758512300691851
2001-01-18,0.9918698952072315,0.9918698952072315,0.9918698952072315,0.9918698952072315,0.9918698952072315,0.9918698952072315,0.9918698952072315,0.9703074454551983
2001-01-19,0.9979655426988737,0.9979655426988737,0.9979655426988737,0.9979655426988737,0.9979655426988737,0.9979655426988737,0.9979655426988737,0.9767557322204656
2001-01-22,0.9976688398051812,0.9976688398051812,0.9976688398051812,0.9976688398051812,0.9976688398051812,0.9976688398051812,0.9976688398051812,0.9844490907781979
2001-01-23,1.00015080994424,1.00015080994424,1.00015080994424,1.00015080994424,1.00015080994424,1.00015080994424,1.00015080994424,0.9873903977738439
2001-01-24,0.9976292785498585,0.9976292785498585,0.9976292785498585,0.9976292785498585,0.9976292785498585,0.9976292785498585,0.9976292785498585,0.9849010373076594
2001-01-25,0.9964837528924508,0.9964837528924508,0.9964837528924508,0.9964837528924508,0.9964837528924508,0.9964837528924508,0.9964837528924508,0.9837701268256782
2001-01-26,0.9961826019123741,0.9961826019123741,0.9961826019123741,0.9961826019123741,0.9961826019123741,0.9961826019123741,0.9961826019123741,0.9890192847648946
2001-01-29,1.004435618192851,1.004435618192851,1.004435618192851,1.004435618192851,1.004435618192851,1.004435618192851,1.004435618192851,0.9977074651692448
2001-01-30,0.9987501168679902,0.9987501168679902,0.9987501168679902,0.9987501168679902,0.9987501168679902,0.9987501168679902,0.9987501168679902,0.9920600478412441
2001-01-31,1.0053834499469303,1.0053834499469303,1.0053834499469303,1.0053834499469303,1.0053834499469303,1.0053834499469303,1.0053834499469303,0.9986489479279611
2001-02-01,0.9825685614663968,0.9825685614663968,0.9825685614663968,0.9825685614663968,0.9825685614663968,0.9825685614663968,0.9825685614663968,0.9759868836385786
2001-02-02,0.9822697602780368,0.9822697602780368,0.9822697602780368,0.9822697602780368,0.9822697602780368,0.9822697602780368,0.9822697602780368,0.9831546825047539
2001-02-05,0.9824625559071531,0.9824625559071531,0.9824625559071531,0.9824625559071531,0.9824625559071531,0.9824625559071531,0.9824625559071531,0.9802582743171947
