version,rebalance_date,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,oos_sharpe,oos_accuracy,oos_balanced_accuracy,oos_f1
feature_enhanced_t50,2000-05-26,0,,0.5,-2.954085800381178,0.8492063492063492,0.7475490196078431,0.5957446808510638
feature_enhanced_t50,2000-11-27,8,,0.5,0.29563555710459627,0.8709677419354839,0.7547474747474747,0.6363636363636364
feature_enhanced_t50,2001-05-29,4,,0.5,-0.3670233911029658,0.9274193548387096,0.7961215932914046,0.7096774193548387
feature_enhanced_t50,2001-11-29,0,,0.5,-1.7767860559039754,0.8934426229508197,0.7780448717948718,0.6976744186046512
feature_enhanced_t50,2002-05-29,4,,0.5,-0.7210957280156159,0.8125,0.7257142857142858,0.5714285714285714
feature_enhanced_t50,2002-11-29,12,,0.5,-0.5704123146936287,0.6557377049180327,0.6530219780219779,0.6111111111111112
feature_enhanced_t50,2003-05-29,0,,0.5,1.1574414005637452,0.84375,0.7585714285714286,0.900990099009901
feature_enhanced_t50,2003-12-01,8,,0.5,-0.17356117132594862,0.7903225806451613,0.7185461323392358,0.8571428571428571
feature_enhanced_t50,2004-06-01,8,,0.5,0.6845932909344321,0.7698412698412699,0.7374768089053803,0.8242424242424242
feature_enhanced_t50,2004-12-01,8,,0.5,-0.7310061451057982,0.75,0.7473876698014629,0.7703703703703704
feature_enhanced_t50,2005-06-01,8,,0.5,0.23922047514729622,0.7716535433070866,0.7529255319148935,0.8198757763975155
feature_enhanced_t50,2005-12-01,8,,0.5,-0.6001741471025164,0.7479674796747967,0.6139318885448917,0.841025641025641
feature_enhanced_t50,2006-06-01,8,,0.5,2.1382338858128827,0.8818897637795275,0.872707147375079,0.9171270718232044
feature_enhanced_t50,2006-12-01,8,,0.5,0.9964877336951937,0.8770491803278688,0.7455882352941177,0.927536231884058
feature_enhanced_t50,2007-06-01,8,,0.5,-1.1208871714615638,0.7086614173228346,0.7211042311661506,0.6837606837606838
feature_enhanced_t50,2007-12-03,8,,0.5,0.2274494289333706,0.7661290322580645,0.6898809523809524,0.5671641791044776
feature_enhanced_t50,2008-06-03,8,,0.5,0.0,0.9448818897637795,0.5,0.0
feature_enhanced_t50,2008-12-03,8,,0.5,1.8304269254752623,0.8780487804878049,0.8660617551462622,0.845360824742268
feature_enhanced_t50,2009-06-03,8,,0.5,2.119712221278004,0.84251968503937,0.5,0.9145299145299145
feature_enhanced_t50,2009-12-03,8,,0.5,0.3228993187485354,0.7804878048780488,0.6948795180722892,0.8524590163934426
feature_enhanced_t50,2010-06-03,8,,0.5,1.3709933055676653,0.7637795275590551,0.7658817086527929,0.8076923076923077
feature_enhanced_t50,2010-12-03,8,,0.5,1.446268266832361,0.8629032258064516,0.5,0.9264069264069265
feature_enhanced_t50,2011-06-03,8,,0.5,-0.9021775310818293,0.7007874015748031,0.6621041331186259,0.5581395348837209
feature_enhanced_t50,2011-12-05,8,,0.5,1.1323821792614852,0.8306451612903226,0.6911764705882353,0.8955223880597015
feature_enhanced_t50,2012-06-05,8,,0.5,0.8677483836468818,0.736,0.7030411449016101,0.8047337278106509
feature_enhanced_t50,2012-12-05,8,,0.5,2.8784399972159824,0.9512195121951219,0.5,0.975
feature_enhanced_t50,2013-06-05,8,,0.5,0.918481520128482,0.7874015748031497,0.6216666666666667,0.8708133971291866
feature_enhanced_t50,2013-12-05,0,,0.5,0.1761263634498328,0.8943089430894309,0.8712121212121212,0.9326424870466321
feature_enhanced_t50,2014-06-05,12,,0.5,0.42669014007285977,0.7716535433070866,0.5728360309641098,0.863849765258216
feature_enhanced_t50,2014-12-05,8,,0.5,-0.6515404698969026,0.6585365853658537,0.5385174418604651,0.78125
feature_enhanced_t50,2015-06-05,12,,0.5,0.07471797698171688,0.6535433070866141,0.6520337301587301,0.5686274509803921
feature_enhanced_t50,2015-12-07,12,,0.5,0.14348665572445535,0.7338709677419355,0.7221343873517787,0.7755102040816326
feature_enhanced_t50,2016-06-07,12,,0.5,0.5270409171434106,0.7007874015748031,0.5183183183183183,0.819047619047619
feature_enhanced_t50,2016-12-07,12,,0.5,2.530422181106433,0.975609756097561,0.5,0.9876543209876543
feature_enhanced_t50,2017-06-07,12,,0.5,2.4590129443609547,0.9291338582677166,0.5,0.963265306122449
feature_enhanced_t50,2017-12-07,12,,0.5,0.27392499737454984,0.6991869918699187,0.6694847020933977,0.7730061349693251
feature_enhanced_t50,2018-06-07,12,,0.5,-0.2455586161322678,0.7936507936507936,0.7451923076923077,0.8505747126436781
feature_enhanced_t50,2018-12-07,8,,0.5,0.8245652041010373,0.7560975609756098,0.7417413213885778,0.8026315789473685
feature_enhanced_t50,2019-06-07,8,,0.5,0.6215845977662016,0.8031496062992126,0.706989247311828,0.8717948717948718
feature_enhanced_t50,2019-12-09,12,,0.5,0.6602399030976902,0.75,0.7433110367892977,0.7947019867549668
feature_enhanced_t50,2020-06-09,0,,0.5,0.6213328293049565,0.8346456692913385,0.8455459770114943,0.8711656441717791
feature_enhanced_t50,2020-12-09,0,,0.5,1.9078129879089647,0.8780487804878049,0.7674603174603175,0.9282296650717703
feature_enhanced_t50,2021-06-09,0,,0.5,0.8430099140088154,0.8976377952755905,0.834005376344086,0.934010152284264
feature_enhanced_t50,2021-12-09,0,,0.5,-1.5032855164705905,0.8951612903225806,0.891287284144427,0.7796610169491526
feature_enhanced_t50,2022-06-09,4,,0.5,-0.6004546790490444,0.7857142857142857,0.7395061728395061,0.6582278481012658
feature_enhanced_t50,2022-12-09,4,,0.5,0.07717394933339235,0.7642276422764228,0.7621822033898304,0.7819548872180451
feature_enhanced_t50,2023-06-09,8,,0.5,1.6347545644141817,0.8174603174603174,0.8216389244558258,0.8296296296296296
feature_enhanced_t50,2023-12-11,4,,0.5,2.858597254777707,0.9435483870967742,0.8977987421383649,0.966824644549763
feature_enhanced_t50,2024-06-11,4,,0.5,-0.030743154006017855,0.8333333333333334,0.7225382154283684,0.8955223880597015
feature_enhanced_t50,2024-12-11,4,,0.5,0.16285557683914273,0.819672131147541,0.8367117117117118,0.8
feature_enhanced_t50,2025-06-11,4,,0.5,1.6870084326390589,0.8888888888888888,0.6198198198198198,0.9391304347826087
feature_enhanced_t50,2025-12-11,4,,0.5,-0.530091809337503,0.7682926829268293,0.7813852813852814,0.7466666666666667
feature_enhanced_t53,2000-05-26,0,,0.53,-3.0482466840153277,0.8492063492063492,0.7316176470588235,0.5777777777777777
feature_enhanced_t53,2000-11-27,0,,0.53,-0.0536648494203729,0.8709677419354839,0.8743434343434344,0.7333333333333333
feature_enhanced_t53,2001-05-29,4,,0.53,-0.15107994471943084,0.9193548387096774,0.7683438155136268,0.6666666666666666
feature_enhanced_t53,2001-11-29,0,,0.53,-1.7767860559039754,0.8934426229508197,0.7780448717948718,0.6976744186046512
feature_enhanced_t53,2002-05-29,4,,0.53,-0.9782460327830446,0.8046875,0.6821428571428572,0.5098039215686274
feature_enhanced_t53,2002-11-29,4,,0.53,-1.2040498496446628,0.7540983606557377,0.756043956043956,0.7272727272727273
feature_enhanced_t53,2003-05-29,0,,0.53,1.2170873315075683,0.8515625,0.7892857142857144,0.9045226130653267
feature_enhanced_t53,2003-12-01,12,,0.53,0.17193065512167205,0.7741935483870968,0.6837527182354769,0.8494623655913979
feature_enhanced_t53,2004-06-01,12,,0.53,0.6824117999546434,0.7222222222222222,0.6836734693877551,0.7904191616766467
feature_enhanced_t53,2004-12-01,12,,0.53,-1.0789584873249634,0.7016129032258065,0.6977533960292581,0.7299270072992701
feature_enhanced_t53,2005-06-01,12,,0.53,-0.08539651653416212,0.7401574803149606,0.7235372340425532,0.7924528301886793
feature_enhanced_t53,2005-12-01,8,,0.53,-0.695164450875182,0.7479674796747967,0.6212074303405573,0.8393782383419689
feature_enhanced_t53,2006-06-01,8,,0.53,2.938921164726585,0.889763779527559,0.8967425679949399,0.9213483146067416
feature_enhanced_t53,2006-12-01,12,,0.53,1.1994916826963127,0.860655737704918,0.7156862745098039,0.9178743961352657
feature_enhanced_t53,2007-06-01,8,,0.53,-1.3610960435587673,0.7007874015748031,0.7113003095975232,0.6724137931034483
feature_enhanced_t53,2007-12-03,8,,0.53,-0.17187442322194235,0.7580645161290323,0.6708333333333333,0.53125
feature_enhanced_t53,2008-06-03,8,,0.53,0.0,0.9448818897637795,0.5,0.0
feature_enhanced_t53,2008-12-03,8,,0.53,1.8304269254752623,0.8780487804878049,0.8660617551462622,0.845360824742268
feature_enhanced_t53,2009-06-03,8,,0.53,2.119712221278004,0.84251968503937,0.5,0.9145299145299145
feature_enhanced_t53,2009-12-03,12,,0.53,-0.6678358485717839,0.7398373983739838,0.6323795180722892,0.8297872340425532
feature_enhanced_t53,2010-06-03,8,,0.53,1.475921363778617,0.7559055118110236,0.765197152245345,0.7973856209150327
