version,annual_return,annual_volatility,sharpe,max_drawdown,total_return,final_wealth,total_switch_count,avg_switch_count_per_year,avg_position
feature_enhanced_t50,0.07087033530212472,0.10267149777566127,0.5368109352555225,-0.18335964448978648,4.777138103653817,5.777138103653817,238,9.291402013942681,0.6326878388845856
feature_enhanced_t53,0.06903018807760253,0.10232973593899283,0.521474320625644,-0.22034313243130688,4.528156952699987,5.528156952699987,234,9.135243996901627,0.6283501161890008
feature_enhanced_t55,0.0723832526565753,0.09989503111094561,0.5630071124588001,-0.20325401014735467,4.989881742120139,5.989881742120139,252,9.837955073586368,0.6114639814097599
feature_enhanced_t58,0.061588464442181357,0.09749768498250286,0.4706813831963503,-0.19840493324746955,3.6224251218234205,4.6224251218234205,256,9.99411309062742,0.592563903950426
feature_enhanced_t60,0.059177095046924144,0.09493456901532567,0.4568591872262414,-0.14473158064784197,3.3608602625176554,4.360860262517655,220,8.58869093725794,0.5710302091402014
buy_and_hold,0.0836473077280444,0.19216512266731844,0.417187269690817,-0.5569273201989486,6.828125337747283,7.828125337747283,0,0.0,1.0
