Date,equity_feature_enhanced_t50,equity_feature_enhanced_t53,equity_feature_enhanced_t55,equity_feature_enhanced_t58,equity_feature_enhanced_t60,equity_buy_and_hold
2000-05-26,1.0002263817330461,1.0002263817330461,1.0002263817330461,1.0002263817330461,1.0002263817330461,1.0326087633950403
2000-05-30,1.0004438047069992,1.0004438047069992,1.0004438047069992,1.0004438047069992,1.0004438047069992,1.034873210867487
2000-05-31,1.0006654079564836,1.0006654079564836,1.0006654079564836,1.0006654079564836,1.0006654079564836,1.0529889662060379
2000-06-01,1.0008919403257361,1.0008919403257361,1.0008919403257361,1.0008919403257361,1.0008919403257361,1.0713310170667028
2000-06-02,0.9955257098805195,0.9955257098805195,0.9955257098805195,1.0011226495111356,1.0011226495111356,1.066122796658024
2000-06-05,0.991085401146738,0.9952577921029018,0.9952577921029018,1.0013537867992062,1.0013537867992062,1.061367606191017
2000-06-06,0.990816079469888,0.9954849654991981,0.9954849654991981,1.0015823516418492,1.0015823516418492,1.0687271263110856
2000-06-07,0.9864367154650834,0.99108496522108,0.99108496522108,0.9971554011820073,0.9971554011820073,1.0645377624288517
2000-06-08,0.9861686570414521,0.9908156436626903,0.9908156436626903,0.9968844300180535,0.9968844300180535,1.0622728760589608
2000-06-09,0.9863941253210844,0.9910421743854163,0.9910421743854163,0.9971123482507245,0.9971123482507245,1.0498188099682038
2000-06-12,0.9866177967224173,0.9912668997626611,0.9912668997626611,0.9973384500800994,0.9973384500800994,1.0695199506538826
2000-06-13,0.9877951722772468,0.9924498233020188,0.9914894458740902,0.997562359295566,0.997562359295566,1.0713310170667028
2000-06-14,0.989883132910962,0.9945476227448072,0.9930894705878033,0.9977870670502218,0.9977870670502218,1.073595552318638
2000-06-15,0.9817492482792944,0.9863754099298293,0.9928162536183963,0.9980114512201429,0.9980114512201429,1.0647738014742214
2000-06-16,0.9814795193982356,0.9861044100425459,0.9930398922802379,0.998236260135831,0.998236260135831,1.0783934036171996
2000-06-19,0.9774765380032343,0.9820825659501198,0.9889897617021398,0.9941649360805014,0.9941649360805014,1.0745343539513015
2000-06-20,0.9772068831627243,0.9818116404522762,0.9887169307275953,0.9938906774391358,0.9938906774391358,1.0740802706557646
2000-06-21,0.9774270057069477,0.9820328002496214,0.9889396459888756,0.9941145581223028,0.9941145581223028,1.0577375732113854
2000-06-22,0.9776479108638619,0.9822547463474551,0.9891631530808633,0.9943392347796598,0.9943392347796598,1.0486588918032653
2000-06-23,0.977867399420336,0.9824752691695978,0.9893852268869591,0.9945624706510426,0.9945624706510426,1.0621641172723437
2000-06-26,0.9780873040191803,0.98269620999457,0.9896077216357871,0.9947861296678622,0.9947861296678622,1.0543332212974459
2000-06-27,0.9783065243396663,0.9829164633167531,0.9898295240464727,0.9950090927236801,0.9950090927236801,1.0572839288132925
2000-06-28,0.9785272614469477,0.983138240573077,0.9900528611094522,0.9952335984623031,0.9952335984623031,1.0472967296961435
2000-06-29,0.9787491489847908,0.9833611736809779,0.990277362153359,0.9954592742727194,0.9954592742727194,1.0552409489910757
2000-06-30,0.9789754872317185,0.9835885784704262,0.9905063663291015,0.9956894767789085,0.9956894767789085,1.0697682788276839
2000-07-03,0.9792015112251988,0.9838156675256142,0.9907350525499573,0.9959193596664202,0.9959193596664202,1.050474610528992
2000-07-05,0.9794286873374686,0.9840439141285621,0.9909649044598529,0.996150414342776,0.996150414342776,1.0586457398024596
2000-07-06,0.9796566494426505,0.9842729504281481,0.9911955516204911,0.9963822684312535,0.9963822684312535,1.075669430520911
2000-07-07,0.9798868641548247,0.9845042499493758,0.9914284779204907,0.9966164135853469,0.9966164135853469,1.0738533606772296
2000-07-10,0.9801171329663751,0.9847356038249049,0.9916614589570769,0.996850613762452,0.996850613762452,1.0761231626984928
2000-07-11,0.9803500216704264,0.9849695899382931,0.9918970907446115,0.9970874785613248,0.9970874785613248,1.0831605320946833
2000-07-12,0.984173301173868,0.9888108853547075,0.9957654028094244,1.0009760326855206,1.0009760326855206,1.0879263438798348
2000-07-13,0.9938244895410212,0.9985075516864066,1.0055302678596603,1.0107919952105464,1.0107919952105464,1.0985949751685
2000-07-14,0.992181614117264,0.996856934767257,1.003868041800335,1.0091210710736005,1.0091210710736005,1.0967789053248187
2000-07-17,0.9840707058310534,0.9887078065660014,0.9956615990456539,1.0008716857385955,1.0008716857385955,1.0878129327803117
2000-07-18,0.9838128664835201,0.9884487522376534,0.9954007227330671,1.0006094443154068,1.0006094443154068,1.0790746602297392
2000-07-19,0.9840470011264972,0.9886839901610337,0.99563761513484,1.0008475763250457,1.0008475763250457,1.0940550200080186
2000-07-20,0.9842793517871262,0.9889174356956517,0.9958727025415988,1.0010838938945132,1.0010838938945132,1.0727189863435311
2000-07-21,0.9845147011159314,0.9891538940286566,0.9961108239363969,1.0013232613282381,1.0013232613282381,1.0665902224358588
2000-07-24,0.9847497387757853,0.9893900392240756,0.9963486299912458,1.0015623117719066,1.0015623117719066,1.06999518880622
2000-07-25,0.9849840963821604,0.9896255011614935,0.9965857479825947,1.001800670551584,1.001800670551584,1.0595537308345566
2000-07-26,0.9852199823050513,0.9898624986171023,0.9968244122917608,1.0020405837406332,1.0020405837406332,1.0559225567215702
2000-07-27,0.9854551883398822,0.9900988129809085,0.9970623887047942,1.0022798054339346,1.0022798054339346,1.0320888454829078
2000-07-28,0.9856930278623365,0.9903377732417588,0.9973030296240288,1.0025217055762348,1.0025217055762348,1.0386715171271397
2000-07-31,0.9859301884005783,0.9905760513189129,0.9975429835616242,1.002762915142066,1.002762915142066,1.0450271032338585
2000-08-01,0.9861674060003184,0.9908143867264483,0.9977829952328175,1.0030041827436031,1.0030041827436031,1.0502478761094345
2000-08-02,0.9864039437959864,0.9910520391265646,0.9980223190928553,1.0032447589348141,1.0032447589348141,1.0575107510123396
2000-08-03,0.9866405383265744,0.9912897485289449,0.9982617003560662,1.0034853928295768,1.0034853928295768,1.0631855194039639
2000-08-04,0.9868790324286412,0.991529366453893,0.9985030035648903,1.003727958727088,1.003727958727088,1.0758964282789356
2000-08-07,0.9871168469766199,0.991768301622584,0.9987436192154872,1.003969833468525,1.003969833468525,1.0799823001438802
2000-08-08,0.9783243817100944,0.9829344048340064,0.989847591750236,0.9950272549719181,1.0042113914580346,1.0709026531613832
2000-08-09,0.9780706071403172,0.9826794344373064,0.9895908280924579,0.9947691477241916,1.0044530075670817,1.0656823191832512
2000-08-10,0.9783073949500338,0.982917338029578,0.9898304049113389,0.9950099781979259,1.0046961824727467,1.070675830962337
2000-08-11,0.9785435093531863,0.9831545650420845,0.9900693003919253,0.9952501237680664,1.0049386658074313,1.0842951697668488
2000-08-14,0.9772347240086366,0.9818396124887692,0.9887450994973754,0.9939189936101341,1.00359457738887,1.0833870909552636
2000-08-15,0.9769819621607482,0.9815856595860676,0.9884893604898476,0.993661916374436,1.0033349975625707,1.0795283924073207
2000-08-16,0.9772177566708143,0.9818225651980997,0.9887279323094816,0.9939017365899748,1.0035771523753978,1.0908769636161926
2000-08-17,0.9734759149921597,0.9780630913547079,0.9849420172862327,0.9941416146861014,1.0038193656322676,1.0872453506057624
2000-08-18,0.9732252159944704,0.9778112110226902,0.9846883654262196,0.99438266446352,1.0040627619764901,1.0931472045348996
2000-08-21,0.9711216844685477,0.9756977673151255,0.9825600574191498,0.9922334031731694,1.0018925780980708,1.0913310469117294
2000-08-22,0.9749591820333259,0.9754461317841455,0.9823066520819123,0.9919775030495578,1.0016341868427865,1.0956435654167431
2000-08-23,0.9779893280373242,0.9779900681485252,0.9848684804922957,0.9945645527701186,1.004246420925928,1.0990487951255705
2000-08-24,0.9775854960356571,0.9775862358412509,0.9844618079464366,0.9941538765156667,1.003831746828059,1.0985949751685
2000-08-25,0.9809180864323934,0.9809188287599856,0.9878178397006109,0.9975429485458776,1.003573979887372,1.102340087057942
2000-08-28,0.9811199243225883,0.981120666802925,0.9880210973134735,0.9977482072386249,1.0032786925609136,1.1025669092569885
2000-08-29,0.9717281354667959,0.9717288708397257,0.97856324684994,0.9881972438331059,0.9936747884810395,1.0920125668627345
2000-08-30,0.9714782493982355,0.9714789845820594,0.9783116030890278,0.9879431226286137,0.9934192586911132,1.10653937002241
2000-08-31,0.9719886572243982,0.9719893927944826,0.9788256011110646,0.9884621809831428,0.9939411941689388,1.1076740076945752
2000-09-01,0.9642210360583642,0.96422176575016,0.9710033426921673,0.9805629120958349,0.985998139895377,1.098822060706013
2000-09-05,0.9639694787600528,0.9639702082614781,0.9707500159461158,0.9803070913371429,0.9857409011306782,1.0863380618095768
2000-09-06,0.964199611565791,0.9642003412413735,0.9709817675002496,0.9805411244952308,0.9859762315268231,1.0956435654167433
2000-09-07,0.9644276364988471,0.9644283663469916,0.9712113963549774,0.9807730140558464,0.9862094064436059,1.0881535171968366
2000-09-08,0.9646546332386206,0.964655363258549,0.9714399897841368,0.9810038579970846,0.9864415299451775,1.0865644451111793
2000-09-11,0.9648809616545171,0.9648816918457236,0.9716679101884459,0.981234022287514,0.9866729700286585,1.0786202258162472
2000-09-12,0.9651073431718553,0.9651080735343802,0.971895884067711,0.9814642405793627,0.9869044644128867,1.081457697791548
2000-09-13,0.9653355827756458,0.9653363133108951,0.9721257291031619,0.9816963484490097,0.9871378588487806,1.0869054684251482
2000-09-14,0.9655638763561437,0.9655646070641584,0.972355628494991,0.9819285112101759,0.9873713084804555,1.0631256537926057
2000-09-15,0.9657925849897105,0.9657933158708046,0.972585945859362,0.9821610960588414,0.9876051825392468,1.0533413130740625
2000-09-18,0.9660220699930181,0.9660228010477792,0.972817045054439,0.9823944704353696,0.9878398505022277,1.062898568255093
2000-09-19,0.9662512483578245,0.9662519795860205,0.9730478354541273,0.9826275329764055,0.9880742049012223,1.0550477463362384
2000-09-20,0.9664804810927375,0.9664812124944095,0.9732786806063601,0.982860650809027,0.988308614898282,1.0390054303025162
2000-09-21,0.9667097682106559,0.966710499785845,0.973509580524127,0.9830938239463515,0.9885430805065969,1.057892240670643
2000-09-22,0.9669398325391003,0.9669405642883948,0.9737412631192993,0.983327787466574,0.9887783408788761,1.0503828809632019
2000-09-25,0.9671699516198572,0.9671706835432984,0.9739730008519104,0.9835618066670658,0.9890136572400583,1.036957008151994
2000-09-26,0.967400848488997,0.9674015805871736,0.9742055218438486,0.9837966168381062,0.9892497689561127,1.0424186479448239
2000-09-27,0.9676336078769993,0.9676343401513208,0.9744399184555602,0.9840333210944768,0.9894877852563498,1.0558444329765426
2000-09-28,0.9678657002370072,0.9678664326869688,0.9746736433474193,0.9842693470178844,0.9897251194636466,1.0458321289255983
2000-09-29,0.9680992945380652,0.9681000271648035,0.9749088807449443,0.9845069003376405,0.9899639895335995,1.047424975529274
2000-10-02,0.9683318603018569,0.9683325931045935,0.9751430823704976,0.9847434076882058,0.9902018078365888,1.0376401081337974
2000-10-03,0.9685644819347468,0.968565214913524,0.9753773402581308,0.9849799718547535,0.9904396832704898,1.0462872655750006
2000-10-04,0.9687975212962565,0.9687982544513905,0.9756120188126766,0.9852169608296976,0.9906779858674859,1.0499279198727767
2000-10-05,0.9690302547945361,0.9690309881257952,0.9758463893525579,0.9854536387575595,0.9909159756932763,1.0271725796539617
2000-10-06,0.9692630442022084,0.9692637777096352,0.9760808161950972,0.9856903735423818,0.9911540226911831,1.019435871070541
2000-10-09,0.9694969757521087,0.9694977094365674,0.9763163932136644,0.9859282698267638,0.9913932376268035,1.0025968683965143
2000-10-10,0.9697295150513757,0.9697302489118128,0.9765505681885421,0.9861647502642765,0.991631028867562,0.9941773231697566
2000-10-11,0.9699606605254607,0.9699613945608214,0.9767833395341065,0.9863998132536852,0.9918673948033486,0.9693744385953076
2000-10-12,0.970191861095559,0.970192595305885,0.977016166363228,0.986634932272889,0.9921038170795018,1.0016869462156646
2000-10-13,0.9704263791674973,0.9704271135552991,0.9772523340294145,0.9868734250198415,0.9923436317838649,1.0062374349148016
2000-10-16,0.9706616787055549,0.9706624132714238,0.9774892886585332,0.9871127124774101,0.9925842456038987,0.981206938125907
2000-10-17,0.970897035296753,0.9708977700407322,0.977726300742103,0.987352057955071,0.9928249177656284,0.9775659327101758
2000-10-18,0.9711331739481798,0.9711339088708613,0.9779641003868935,0.9875921987475267,0.9930663896505565,1.0144294557066023
2000-10-19,0.9713690074647308,0.9713697425658835,0.9782015927504971,0.987832029233599,0.9933075495090832,1.018753473324648
2000-10-20,0.9716059861176026,0.9716067213980932,0.9784402383052818,0.9880730242640688,0.9935498803670384,1.0233040498032735
2000-10-23,0.9718433852270378,0.9718441206871845,0.9786793072741108,0.9883144468771123,0.9937926411776433,1.01647743895968
2000-10-24,0.9720822929262215,0.9720830285671659,0.9789198954440708,0.9885574036478869,0.994036944649765,0.9925845643455696
2000-10-25,0.9723201712011468,0.9723209070221099,0.979159446948828,0.9887993135474454,0.994280195447898,0.9953150331240294
2000-10-26,0.9725577448122886,0.97255848081304,0.9793986916468043,0.9890409136196971,0.9945231347013618,1.0142022823896004
2000-10-27,0.9727968281220774,0.9727975643037593,0.9796394566626099,0.9892840489773723,0.9947676177502852,1.0233040498032735
2000-10-30,0.9730356072546797,0.9730363436170621,0.9798799153616545,0.9895268750025848,0.9950117897521265,1.0409393002201603
2000-10-31,0.9732740819231501,0.9732748184660026,0.9801200674549742,0.9897693914035258,0.9952556504134591,1.0374128470373067
2000-11-01,0.9735126150377525,0.9735133517611193,0.9803602784055343,0.9900119672411595,0.99549957084094,1.0391191047405055
2000-11-02,0.9737515698647794,0.9737523067689796,0.9806009140348336,0.9902549719385125,0.9957439225052955,1.03968774026892
2000-11-03,0.9739920363691877,0.9739927734553654,0.9808430719746153,0.9904995139335597,0.9959898199885354,1.0469696633208936
2000-11-06,0.9742325622564423,0.9742332995246423,0.9810852897149406,0.9907441163178895,0.9962357781957938,1.046741963326959
2000-11-07,0.974472784156702,0.9744735216066943,0.9813272013300341,0.9909884095631715,0.9964814255504568,1.023531662017719
2000-11-08,0.9747127017816705,0.9747134394132247,0.9815688065295716,0.9912323933762232,0.9967267617577169,1.0196636588439638
2000-11-09,0.9749515874778139,0.9749523252901492,0.9818093725417224,0.991475327771044,0.9969710427298556,0.9948598964746268
2000-11-10,0.9751912592645652,0.9751919972582764,0.9820507301738228,0.9917190615793466,0.9972161275465986,0.9871234512296724
2000-11-13,0.9754302622471019,0.9754310004216831,0.9822914142973567,0.9919621152483621,0.9974605284540649,1.0130644846558383
2000-11-14,0.9756696877727619,0.9756704261285326,0.9825325239361714,0.9922055986218746,0.997705361447866,1.016249914524723
2000-11-15,0.9759080797941054,0.9759088183302838,0.9827725928010264,0.9924480309749631,0.9979491375954718,1.000321009590524
2000-11-16,0.9761465300633956,0.9761472687800256,0.9830127203235425,0.9926905225632,0.9981929733065643,0.9949740098100605
2000-11-17,0.9763854028978619,0.9763861417952633,0.9832532733835476,0.9929334438783607,0.9984372411265428,0.9807520648149703
2000-11-20,0.9766243341869038,0.9766250732651207,0.9834938853092963,0.9931764246388006,0.9986815687213038,0.985758041281465
2000-11-21,0.9768633239448256,0.9768640632039023,0.9837345561151934,0.9934194648590667,0.9989259561054747,0.9622061899813236
2000-11-22,0.9771023721859352,0.977103111625916,0.9839752858156477,0.9936625645537094,0.9991704032936868,0.9818894236512882
2000-11-27,0.977338560690086,0.9773393003088067,0.9842131356638251,0.9939027560438063,0.9994119261572714,0.9649723184803427
2000-11-28,0.977573345995821,0.9775740857922197,0.9844495724435242,0.9941415205537054,0.9996520141309541,0.9631675778242857
2000-11-29,0.9778070918632115,0.9778078318365016,0.9846849624734952,0.9943792280085808,0.999891039190392,0.9548215332986115
2000-11-30,0.9780416243905397,0.9780423645413164,0.9849211446967504,0.9946177354559169,1.0001308686766226,0.9543708049538657
2000-12-01,0.9782732885703659,0.9782740288964586,0.9851544383966191,0.9948533259422304,1.000367765033212,0.9624910502411972
2000-12-04,0.9785024461891119,0.9785031866886238,0.9853852079043197,0.9950863673855961,1.0006020982175925,0.9940702266482554
2000-12-05,0.9787320235953316,0.9787327642685805,0.9856164001522687,0.9953198357311058,1.0008368606704219,0.978167608305764
2000-12-06,0.9789623871499001,0.9789631279974809,0.9858483840783142,0.9955541035488169,1.0010724270269005,0.964746606255194
2000-12-07,0.9791920724680144,0.9791928134894138,0.9860796849972073,0.9957876816351409,1.0013072998288337,0.9670021622691907
2000-12-08,0.9794214453091656,0.979422186504147,0.9863106712411821,0.9960209419485586,1.001541853096456,1.0006116175310666
2000-12-11,0.9796501388733396,0.979650880241389,0.9865409734301624,0.9962535114724312,1.0017757117455095,0.996325869675446
2000-12-12,0.9798788858371472,0.979879627378305,0.986771329394388,0.9964861353009687,1.0020096250002368,0.9826786333205635
2000-12-13,0.9801076862130571,0.9801084279273637,0.9870017391464154,0.9967188134468511,1.0022435928733884,0.9701602191310068
2000-12-14,0.9803350725591842,0.9803358144455696,0.9872307249224098,0.9969500535975956,1.0024761147806425,0.9482475124680629
2000-12-15,0.9805599416905999,0.9805606837471592,0.9874571757776677,0.9971787338712006,1.0027060626214428,0.9609177646810909
2000-12-18,0.9807841276465727,0.9807848698727889,0.9876829386520436,0.9974067193907226,1.0029353118571611,0.9413467570941705
2000-12-19,0.9810043203048884,0.9810050626977393,0.9879046801400065,0.9976306439331104,1.0031604776058833,0.9140823039363237
2000-12-20,0.9812083385574984,0.9812090811047439,0.988110133451899,0.9978381199416383,1.0033691036470664,0.9204179086154045
2000-12-21,0.9814083318913003,0.9814090745898943,0.9883115335338051,0.9980415028159574,1.003573613865933,0.9480212781637504
2000-12-22,0.9816297688651463,0.9816305117313168,0.9885345280897827,0.9982666927628681,1.0038000520332735,0.9582031270557276
2000-12-26,0.9818475731669464,0.9818483161979442,0.9887538644215902,0.9984881884702353,1.004022775484023,0.9652164775026126
2000-12-27,0.982069845522147,0.9820705887213536,0.988977700234974,0.9987142279567673,1.0042500678999549,0.9681582195642284
2000-12-28,0.982292904498406,0.9822936478664164,0.9892023282024889,0.9989410673962217,1.0044781647029217,0.9498310655850575
2000-12-29,0.9825152776684852,0.9825160212047805,0.9894262655398807,0.9991672094062698,1.0047055602106543,0.9326357792330014
2001-01-02,0.9827310652060669,0.9827318089056634,0.9896435709216006,0.9993866541687592,1.0049262213482062,0.9774349572125673
2001-01-03,0.9829350724099761,0.9829358162639588,0.989849013107076,0.99959411894133,1.0051348360911516,0.9669134088113455
