version,rebalance_date,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,oos_sharpe,oos_accuracy,oos_balanced_accuracy,oos_f1
decision_rule_enhanced_gspc_to_spy,2019-06-07,8,0.5,0.66,0.4873405104067655,0.7086614173228346,0.6424731182795699,0.7978142076502732
decision_rule_enhanced_gspc_to_spy,2019-12-09,8,0.49,0.65,0.5369620433455056,0.7419354838709677,0.750278706800446,0.7777777777777778
decision_rule_enhanced_gspc_to_spy,2020-06-09,8,0.49,0.65,0.10890613362535599,0.5826771653543307,0.580603448275862,0.6580645161290323
decision_rule_enhanced_gspc_to_spy,2020-12-09,0,0.46,0.65,1.6329825473551574,0.8861788617886179,0.7722222222222223,0.9333333333333333
decision_rule_enhanced_gspc_to_spy,2021-06-09,0,0.48,0.65,1.4509887953273193,0.905511811023622,0.8610551075268817,0.9381443298969072
decision_rule_enhanced_gspc_to_spy,2021-12-09,0,0.46,0.68,-0.5014966102837837,0.9112903225806451,0.8873626373626373,0.8
decision_rule_enhanced_gspc_to_spy,2022-06-09,0,0.46,0.69,-1.2943387542271971,0.8650793650793651,0.8308641975308642,0.7901234567901234
decision_rule_enhanced_gspc_to_spy,2022-12-09,0,0.46,0.67,0.4578682447851073,0.8455284552845529,0.8469279661016949,0.8455284552845529
decision_rule_enhanced_gspc_to_spy,2023-06-09,0,0.45,0.67,1.6429556640761425,0.9047619047619048,0.9032010243277848,0.9154929577464789
decision_rule_enhanced_gspc_to_spy,2023-12-11,0,0.45,0.69,2.7215080770894824,0.9274193548387096,0.9114255765199162,0.9565217391304348
decision_rule_enhanced_gspc_to_spy,2024-06-11,4,0.5,0.69,0.03887924782840366,0.7698412698412699,0.6813011020263064,0.8497409326424871
decision_rule_enhanced_gspc_to_spy,2024-12-11,4,0.5,0.68,-0.7931889993924189,0.7704918032786885,0.7668918918918919,0.72
decision_rule_enhanced_gspc_to_spy,2025-06-11,0,0.45,0.69,1.3330778448688647,0.8968253968253969,0.7972972972972973,0.9406392694063926
decision_rule_enhanced_gspc_to_spy,2025-12-11,0,0.48,0.69,-0.917539798483602,0.8536585365853658,0.8577612863327149,0.8285714285714286
