version,annual_return,annual_volatility,sharpe,max_drawdown,total_return,final_wealth,total_switch_count,avg_switch_count_per_year,avg_position
decision_rule_enhanced_gspc_to_spy,0.05581155842616803,0.09873724673453814,0.41078734425859875,-0.20628255293578168,3.019460988399733,4.019460988399733,209,8.159256390395043,0.5930286599535244
buy_and_hold,0.0836473077280444,0.19216512266731844,0.417187269690817,-0.5569273201989486,6.828125337747283,7.828125337747283,0,0.0,1.0
