Date,position,fee,strategy_ret_gross,strategy_ret,strategy_excess_ret,signal_zone,rebalance_date,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,predicted_probability_raw,predicted_probability_smoothed,y_true,equity_predicted_strategy,predicted_label,predicted_bull_flag,predicted_bear_flag
2005-03-18,1,0.0,-0.0029693555552657,-0.0029693555552657,-0.0030793315964987,hold,2004-12-01,12,0.45,0.67,0.02279677242040634,0.6546996626153184,0,1.1206156753905645,1,1,0
2005-03-21,1,0.0,-0.0037118742543723,-0.0037118742543723,-0.0038233940837973,hold,2004-12-01,12,0.45,0.67,0.03879864513874054,0.6201317946894013,0,1.1164560909160364,1,1,0
2005-03-22,1,0.0,-0.0101606725727757,-0.0101606725727757,-0.010273735592487098,hold,2004-12-01,12,0.45,0.67,0.018326280638575554,0.5863550465813518,0,1.1051121461343574,1,1,0
2005-03-23,1,0.0,0.0008554383227719,0.0008554383227719,0.0007446903126755999,hold,2004-12-01,12,0.45,0.67,0.005815689917653799,0.5537718761732743,0,1.1060575014151215,1,1,0
2005-03-24,1,0.0,0.0011967052584269,0.0011967052584269,0.0010855713199782,hold,2004-12-01,12,0.45,0.67,0.002883603796362877,0.5228528932505256,0,1.1073811262431876,1,1,0
2005-03-28,1,0.0,0.0014513229968524,0.0014513229968524,0.0013401890584037,hold,2004-12-01,12,0.45,0.67,0.0043356046080589294,0.4937507540390425,0,1.1089882939379847,1,1,0
2005-03-29,1,0.0,-0.0066495187477837,-0.0066495187477837,-0.0067606526862324,hold,2004-12-01,12,0.45,0.67,0.005087303929030895,0.46632418203428316,0,1.1016140554863714,1,1,0
2005-03-30,0,0.0005,0.0001107480100963,-0.0003892519899037,-0.0005,bear,2004-12-01,12,0.45,0.67,0.004992169793695211,0.4404316057653428,0,1.1011852500231674,0,0,1
2005-03-31,0,0.0,0.0001092039227774,0.0001092039227774,0.0,bear,2004-12-01,12,0.45,0.67,0.08059880882501602,0.42023574271739833,0,1.1013055037721746,0,0,1
2005-04-01,0,0.0,0.0001095900007079,0.0001095900007079,0.0,bear,2004-12-01,12,0.45,0.67,0.08103577792644501,0.4011979115551607,0,1.1014261958431126,0,0,1
2005-04-04,0,0.0,0.0001095900007079,0.0001095900007079,0.0,bear,2004-12-01,12,0.45,0.67,0.02060316689312458,0.3798367699212686,0,1.1015469011406949,0,0,1
2005-04-05,0,0.0,0.0001092039227774,0.0001092039227774,0.0,bear,2004-12-01,12,0.45,0.67,0.19028843939304352,0.36919823959033443,0,1.1016671943834229,0,0,1
2005-04-06,0,0.0,0.0001080454644812,0.0001080454644812,0.0,bear,2004-12-01,12,0.45,0.67,0.7148146629333496,0.3885961988989559,1,1.101786224527144,0,0,1
2005-04-07,0,0.0,0.0001084316546713,0.0001084316546713,0.0,bear,2004-12-01,12,0.45,0.67,0.8672439455986023,0.4154606326658322,1,1.1019056930305635,0,0,1
2005-04-08,0,0.0,0.0001092039227774,0.0001092039227774,0.0,bear,2004-12-01,12,0.45,0.67,0.963845431804657,0.44623910643241016,0,1.1020260254547734,0,0,1
2005-04-11,0,0.0,0.0001080454644812,0.0001080454644812,0.0,bear,2004-12-01,12,0.45,0.67,0.4369034767150879,0.4457151377979762,0,1.102145094368564,0,0,1
2005-04-12,0,0.0,0.0001080454644812,0.0001080454644812,0.0,hold,2004-12-01,12,0.45,0.67,0.6912657618522644,0.45949683534446223,1,1.1022641761472107,0,0,1
2005-04-13,0,0.0,0.0001084316546713,0.0001084316546713,0.0,hold,2004-12-01,12,0.45,0.67,0.808331310749054,0.4790754100368658,0,1.1023836964757152,0,0,1
2005-04-14,0,0.0,0.0001088178074344,0.0001088178074344,0.0,hold,2004-12-01,12,0.45,0.67,0.03346804156899452,0.4540653902075047,0,1.1025036554525172,0,0,1
2005-04-15,0,0.0,0.0001092039227774,0.0001092039227774,0.0,bear,2004-12-01,12,0.45,0.67,0.007369515020400286,0.428994277190376,0,1.102624053176569,0,0,1
2005-04-18,0,0.0,0.0001134487239147,0.0001134487239147,0.0,bear,2004-12-01,12,0.45,0.67,0.0025483802892267704,0.40505970812272735,0,1.1027491444683595,0,0,1
2005-04-19,0,0.0,0.0001138343907851,0.0001138343907851,0.0,bear,2004-12-01,12,0.45,0.67,0.005000687669962645,0.3826061206319275,0,1.1028746752454088,0,0,1
2005-04-20,0,0.0,0.0001122914992774,0.0001122914992774,0.0,bear,2004-12-01,12,0.45,0.67,0.00778842531144619,0.3615692198630019,0,1.1029985186962072,0,0,1
2005-04-21,0,0.0,0.0001126772781681,0.0001126772781681,0.0,bear,2004-12-01,12,0.45,0.67,0.0025184492114931345,0.34141724857801836,0,1.1031228015671173,0,0,1
2005-04-22,0,0.0,0.0001146056125562,0.0001146056125562,0.0,bear,2004-12-01,12,0.45,0.67,0.09110938012599945,0.32736854741996857,0,1.1032492256315156,0,0,1
2005-04-25,0,0.0,0.0001146056125562,0.0001146056125562,0.0,bear,2004-12-01,12,0.45,0.67,0.03024016134440899,0.31069201252969864,0,1.1033756641848214,0,0,1
2005-04-26,0,0.0,0.0001138343907851,0.0001138343907851,0.0,bear,2004-12-01,12,0.45,0.67,0.1403024047613144,0.30112877868180143,0,1.103501266281361,0,0,1
2005-04-27,0,0.0,0.0001130630197114,0.0001130630197114,0.0,bear,2004-12-01,12,0.45,0.67,0.012478065676987171,0.28492805901948703,0,1.1036260314667823,0,0,1
2005-04-28,0,0.0,0.0001126772781681,0.0001126772781681,0.0,bear,2004-12-01,12,0.45,0.67,0.09906616806983948,0.2744964326436579,0,1.1037503850441235,0,0,1
2005-04-29,0,0.0,0.0001134487239147,0.0001134487239147,0.0,bear,2004-12-01,12,0.45,0.67,0.005877671297639608,0.25942002003652054,0,1.1038756041168272,0,0,1
2005-05-02,0,0.0,0.0001146056125562,0.0001146056125562,0.0,bear,2004-12-01,12,0.45,0.67,0.18743756413459778,0.25537995522416546,0,1.104002114456623,0,0,1
2005-05-03,0,0.0,0.0001138343907851,0.0001138343907851,0.0,bear,2004-12-01,12,0.45,0.67,0.3901830315589905,0.26294587053607965,0,1.1041277878647477,0,0,1
2005-05-04,0,0.0,0.0001122914992774,0.0001122914992774,0.0,bear,2004-12-01,12,0.45,0.67,0.5485581755638123,0.27897605746232695,1,1.104251772029441,0,0,1
2005-05-05,0,0.0,0.000109976041233,0.000109976041233,0.0,bear,2004-12-01,12,0.45,0.67,0.8444363474845886,0.3107129048910353,1,1.1043732132678534,0,0,1
2005-05-06,0,0.0,0.0001122914992774,0.0001122914992774,0.0,bear,2004-12-01,12,0.45,0.67,0.9659118056297302,0.3474863935251934,0,1.104497224991733,0,0,1
2005-05-09,0,0.0,0.0001138343907851,0.0001138343907851,0.0,bear,2004-12-01,12,0.45,0.67,0.7377344369888306,0.3693893331892144,1,1.104622954760464,0,0,1
2005-05-10,0,0.0,0.0001134487239147,0.0001134487239147,0.0,bear,2004-12-01,12,0.45,0.67,0.9575386047363281,0.40239961530055746,0,1.1047482728250886,0,0,1
2005-05-11,0,0.0,0.0001122914992774,0.0001122914992774,0.0,bear,2004-12-01,12,0.45,0.67,0.24124448001384735,0.3933546725677162,0,1.1048723266649683,0,0,1
2005-05-12,0,0.0,0.0001126772781681,0.0001126772781681,0.0,bear,2004-12-01,12,0.45,0.67,0.8416244983673096,0.41851412464477594,0,1.1049968206714602,0,0,1
2005-05-13,0,0.0,0.0001107480100963,0.0001107480100963,0.0,bear,2004-12-01,12,0.45,0.67,0.018181782215833664,0.39604519677020394,0,1.1051191968705123,0,0,1
2005-05-16,0,0.0,0.0001130630197114,0.0001130630197114,0.0,bear,2004-12-01,12,0.45,0.67,0.008204659447073936,0.374277380043042,0,1.1052441449840515,0,0,1
2005-05-17,0,0.0,0.0001126772781681,0.0001126772781681,0.0,bear,2004-12-01,12,0.45,0.67,0.2671087980270386,0.36826246971846555,1,1.1053686808860197,0,0,1
2005-05-18,0,0.0,0.000111905683032,0.000111905683032,0.0,bear,2004-12-01,12,0.45,0.67,0.9608753323554993,0.4015232739476382,1,1.1054923779232566,0,0,1
2005-05-19,0,0.0,0.0001122914992774,0.0001122914992774,0.0,bear,2004-12-01,12,0.45,0.67,0.9889963865280151,0.4344956061722367,1,1.1056165153198134,0,0,1
2005-05-20,0,0.0,0.0001134487239147,0.0001134487239147,0.0,hold,2004-12-01,12,0.45,0.67,0.9973570108413696,0.46608658937423925,1,1.1057419461026154,0,0,1
2005-05-23,0,0.0,0.000116147608423,0.000116147608423,0.0,hold,2004-12-01,12,0.45,0.67,0.9935641884803772,0.49569163216908135,1,1.1058703753851884,0,0,1
2005-05-24,0,0.0,0.0001149911674716,0.0001149911674716,0.0,hold,2004-12-01,12,0.45,0.67,0.996678352355957,0.5238098561769138,1,1.105997540710726,0,0,1
2005-05-25,0,0.0,0.0001153766850829,0.0001153766850829,0.0,hold,2004-12-01,12,0.45,0.67,0.9946693778038025,0.5502371704585919,1,1.1061251470406832,0,0,1
2005-05-26,0,0.0,0.0001149911674716,0.0001149911674716,0.0,hold,2004-12-01,12,0.45,0.67,0.9599956274032593,0.5732351454891,1,1.106252341662711,0,0,1
2005-05-27,0,0.0,0.000116147608423,0.000116147608423,0.0,hold,2004-12-01,12,0.45,0.67,0.9916607737541199,0.5967195714670684,1,1.1063808302265075,0,0,1
2005-05-31,0,0.0,0.0001169183826341,0.0001169183826341,0.0,hold,2004-12-01,12,0.45,0.67,0.9895999431610107,0.6187702523622627,1,1.106510186483755,0,0,1
2005-06-02,1,0.0005,0.0021579534680795,0.0016579534680794998,0.0015418058596564999,bull,2005-06-01,12,0.45,0.67,0.9911675453186035,0.9911675453186035,1,1.1083447288849009,1,1,0
2005-06-03,1,0.0,-0.0050516382452131,-0.0050516382452131,-0.0051693272529874,bull,2005-06-01,12,0.45,0.67,0.988503634929657,0.9910180315170696,1,1.1027457722635856,1,1,0
2005-06-06,1,0.0,-0.000915229925223,-0.000915229925223,-0.0010333041896836,bull,2005-06-01,12,0.45,0.67,0.6757844686508179,0.9733253311354026,1,1.1017365063328968,1,1,0
2005-06-07,1,0.0,0.0007492126996699,0.0007492126996699,0.0006311384352093,bull,2005-06-01,12,0.45,0.67,0.670261025428772,0.9563156386759727,1,1.1025619413151315,1,1,0
2005-06-08,1,0.0,-0.0018309520670214,-0.0018309520670214,-0.001949026331482,bull,2005-06-01,12,0.45,0.67,0.8327049612998962,0.949377904448359,1,1.1005432032496614,1,1,0
2005-06-09,1,0.0,0.0047537498910936,0.0047537498910936,0.0046368315084594994,bull,2005-06-01,12,0.45,0.67,0.8056361079216003,0.9413102973219265,1,1.1057749103822534,1,1,0
2005-06-10,1,0.0,-0.0023242775583486,-0.0023242775583486,-0.0024419665661229,bull,2005-06-01,12,0.45,0.67,0.7362539172172546,0.929801367049548,1,1.103204782573467,1,1,0
2005-06-13,1,0.0,0.0031612714804734,0.0031612714804734,0.0030428119965722,bull,2005-06-01,12,0.45,0.67,0.895276665687561,0.9278636444561472,1,1.1066923123897383,1,1,0
2005-06-14,1,0.0,0.0023225371533743,0.0023225371533743,0.0022048481456,bull,2005-06-01,12,0.45,0.67,0.7278190851211548,0.916636006069183,1,1.1092626464026172,1,1,0
2005-06-15,1,0.0,0.0019028001146215,0.0019028001146215,0.0017854964007871,bull,2005-06-01,12,0.45,0.67,0.972110390663147,0.9197495440330794,1,1.1113733514933375,1,1,0
2005-06-16,1,0.0,0.0025601722107069,0.0025601722107069,0.0024436391965408,bull,2005-06-01,12,0.45,0.67,0.98045414686203,0.9231566315902391,1,1.114218658663551,1,1,0
2005-06-17,1,0.0,0.0037051156894405,0.0037051156894405,0.0035881973068064,bull,2005-06-01,12,0.45,0.67,0.976787805557251,0.9261667180908253,1,1.1183469676972326,1,1,0
2005-06-20,1,0.0,0.0003294922988319,0.0003294922988319,0.0002114180343713,bull,2005-06-01,12,0.45,0.67,0.9884412288665771,0.9296619178105257,1,1.118715454410511,1,1,0
2005-06-21,1,0.0,0.000576744160327,0.000576744160327,0.0004586698958663999,bull,2005-06-01,12,0.45,0.67,0.9904491305351257,0.933073641904858,1,1.1193606670159097,1,1,0
2005-06-22,1,0.0,0.0008232610958105,0.0008232610958105,0.0007048016119092999,bull,2005-06-01,12,0.45,0.67,0.9858728647232056,0.9360370345754101,1,1.1202821931052445,1,1,0
2005-06-23,1,0.0,-0.0140661109700461,-0.0140661109700461,-0.0141861109593918,bull,2005-06-01,12,0.45,0.67,0.9862739443778992,0.9388566156668225,0,1.1045241794592595,1,1,0
2005-06-24,1,0.0,-0.0073416944508697,-0.0073416944508697,-0.0074624644696487,bull,2005-06-01,12,0.45,0.67,0.2984966039657593,0.9029159698789415,0,1.096415100420072,1,1,0
2005-06-27,1,0.0,0.001428776829178,0.001428776829178,0.0013056976145642,bull,2005-06-01,12,0.45,0.67,0.05113303288817406,0.8551090670943289,0,1.097981632910713,1,1,0
2005-06-28,1,0.0,0.0083928159771407,0.0083928159771407,0.0082701215355763,bull,2005-06-01,12,0.45,0.67,0.15431414544582367,0.8157764704476278,1,1.107196790702013,1,1,0
2005-06-29,1,0.0,-0.0026633220484439,-0.0026633220484439,-0.0027856316797995,bull,2005-06-01,12,0.45,0.67,0.6051254868507385,0.803953539208975,0,1.10424796907737,1,1,0
2005-06-30,1,0.0,-0.0054247135195718,-0.0054247135195718,-0.0055470231509274,bull,2005-06-01,12,0.45,0.67,0.6530354022979736,0.7954831550460468,0,1.0982577401905564,1,1,0
2005-07-01,1,0.0,0.002937061584697,0.002937061584697,0.0028132129354347998,bull,2005-06-01,12,0.45,0.67,0.20507818460464478,0.7623462702838787,0,1.1014833908093664,1,1,0
2005-07-05,1,0.0,0.0080316909486644,0.0080316909486644,0.0079059193625717,bull,2005-06-01,12,0.45,0.67,0.5353950262069702,0.7496084757223175,1,1.1103301649894342,1,1,0
2005-07-06,1,0.0,-0.0083825824211283,-0.0083825824211283,-0.0085072003564867,bull,2005-06-01,12,0.45,0.67,0.8956414461135864,0.7578046765566614,0,1.1010227308667453,1,1,0
2005-07-07,1,0.0,0.0039335287393595,0.0039335287393595,0.0038104495247457,bull,2005-06-01,12,0.45,0.67,0.21947897970676422,0.7275907768198546,1,1.1053536354212978,1,1,0
2005-07-08,1,0.0,0.0114212645183964,0.0114212645183964,0.011297415869134199,bull,2005-06-01,12,0.45,0.67,0.6228294372558594,0.7217109746324388,1,1.1179781716778157,1,1,0
2005-07-11,1,0.0,0.0051103831321022,0.0051103831321022,0.004985765196743801,bull,2005-06-01,12,0.45,0.67,0.9116613268852234,0.7323720687089808,1,1.1236914684684165,1,1,0
2005-07-12,1,0.0,0.0026245023776867,0.0026245023776867,0.0024991153047269,bull,2005-06-01,12,0.45,0.67,0.9880878329277039,0.7467242917338827,1,1.1266405993991981,1,1,0
2005-07-13,1,0.0,0.0013903541106454,0.0013903541106454,0.0012645825245527,bull,2005-06-01,12,0.45,0.67,0.9922522902488708,0.7605047194064245,1,1.128207028787793,1,1,0
2005-07-14,1,0.0,0.0039206314755371,0.0039206314755371,0.0037944754134136,bull,2005-06-01,12,0.45,0.67,0.9803030490875244,0.772841051731192,1,1.1326303127757806,1,1,0
2005-07-15,1,0.0,-0.0005692034619732,-0.0005692034619732,-0.0006965127296475,bull,2005-06-01,12,0.45,0.67,0.9818834066390991,0.7845736975790356,1,1.131985615680613,1,1,0
2005-07-18,1,0.0,-0.0039891526525341,-0.0039891526525341,-0.0041179990086141,bull,2005-06-01,12,0.45,0.67,0.981246292591095,0.7956120821507624,1,1.1274699522591902,1,1,0
2005-07-19,1,0.0,0.0054761219356158,0.0054761219356158,0.0053468914000645,bull,2005-06-01,12,0.45,0.67,0.9483557939529419,0.804184927959209,1,1.1336441151965047,1,1,0
2005-07-20,1,0.0,0.0034138036408084,0.0034138036408084,0.0032849572847284,bull,2005-06-01,12,0.45,0.67,0.9817262291908264,0.8141495555182201,1,1.1375141536043436,1,1,0
2005-07-21,1,0.0,-0.0058326481097982,-0.0058326481097982,-0.005963414992929301,bull,2005-06-01,12,0.45,0.67,0.9870849251747131,0.8238556720018362,1,1.1308794338264545,1,1,0
2005-07-22,1,0.0,0.00668174311178,0.00668174311178,0.0065498243565845,bull,2005-06-01,12,0.45,0.67,0.9301139116287231,0.8298194887341286,1,1.138435679693678,1,1,0
2005-07-25,1,0.0,-0.0028326815998139,-0.0028326815998139,-0.002966903100664,bull,2005-06-01,12,0.45,0.67,0.9861695766448975,0.8385947448803981,1,1.1352108538912382,1,1,0
2005-07-26,1,0.0,0.0012174680370364,0.0012174680370364,0.001083630234725,bull,2005-06-01,12,0.45,0.67,0.975996732711792,0.8463065258863367,1,1.1365929368211476,1,1,0
2005-07-27,1,0.0,0.0036480535444565,0.0036480535444565,0.0035153670595016,bull,2005-06-01,12,0.45,0.67,0.9745914936065674,0.8535066078722414,1,1.1407392887129222,1,1,0
2005-07-28,1,0.0,0.0063015080109438,0.0063015080109438,0.0061684377165729,bull,2005-06-01,12,0.45,0.67,0.9802600741386414,0.8606207332864209,1,1.1479276664791451,1,1,0
2005-07-29,1,0.0,-0.0066630752320525,-0.0066630752320525,-0.0067965292988731996,bull,2005-06-01,12,0.45,0.67,0.9916971921920776,0.8679774896337505,1,1.1402789380764402,1,1,0
2005-08-01,1,0.0,-0.0007275053816953,-0.0007275053816953,-0.0008632613073228999,bull,2005-06-01,12,0.45,0.67,0.9362676739692688,0.8718103231666754,1,1.1394493790123559,1,1,0
2005-08-02,1,0.0,0.0059850704862054,0.0059850704862054,0.005848931046692,bull,2005-06-01,12,0.45,0.67,0.9579788446426392,0.8766465906597162,1,1.1462690638612079,1,1,0
2005-08-03,1,0.0,0.0026527704059728,0.0026527704059728,0.0025177816188728,bull,2005-06-01,12,0.45,0.67,0.9893084764480591,0.8829698164341635,1,1.1493098525111012,1,1,0
2005-08-04,1,0.0,-0.0080181719274903,-0.0080181719274903,-0.0081535443023159,bull,2005-06-01,12,0.45,0.67,0.9911501407623291,0.8890415114913991,1,1.1400944885157087,1,1,0
2005-08-05,1,0.0,-0.0067893400957846,-0.0067893400957846,-0.006926629855528101,bull,2005-06-01,12,0.45,0.67,0.8705542683601379,0.8880039022640364,1,1.132353999291846,1,1,0
2005-08-08,1,0.0,-0.0018716458492046,-0.0018716458492046,-0.0020097023046504,bull,2005-06-01,12,0.45,0.67,0.7745465636253357,0.8816360311516335,1,1.1302346336292413,1,1,0
2005-08-09,1,0.0,0.0060335927955206,0.0060335927955206,0.0058963030357770995,bull,2005-06-01,12,0.45,0.67,0.5778005123138428,0.8645830538251482,1,1.1370540091719545,1,1,0
2005-08-10,1,0.0,-0.0004866511860751,-0.0004866511860751,-0.0006235575426394001,bull,2005-06-01,12,0.45,0.67,0.7987974882125854,0.8608907937395195,1,1.1365006604897596,1,1,0
2005-08-11,1,0.0,0.0039730325482947,0.0039730325482947,0.0038361261917304003,bull,2005-06-01,12,0.45,0.67,0.8634529113769531,0.8610345943529107,1,1.1410160146050439,1,1,0
2005-08-12,1,0.0,-0.0061376934254437,-0.0061376934254437,-0.0062749831851872,bull,2005-06-01,12,0.45,0.67,0.8031208515167236,0.8577841457310541,1,1.1340128081138765,1,1,0
2005-08-15,1,0.0,0.0061755973486889,0.0061755973486889,0.0060375408932431,bull,2005-06-01,12,0.45,0.67,0.7663989067077637,0.8526550863801242,1,1.1410160146050439,1,1,0
2005-08-16,1,0.0,-0.0130024222767413,-0.0130024222767413,-0.0131404787321871,bull,2005-06-01,12,0.45,0.67,0.7415819764137268,0.8464210317406783,0,1.1261800425586246,1,1,0
2005-08-17,1,0.0,-8.212055975642674e-05,-8.212055975642674e-05,-0.00021941031949992675,bull,2005-06-01,12,0.45,0.67,0.15789787471294403,0.8077771963179264,0,1.1260875600231433,1,1,0
2005-08-18,1,0.0,-8.139484207569936e-05,-8.139484207569936e-05,-0.00021791775856549935,bull,2005-06-01,12,0.45,0.67,0.20092539489269257,0.7737172218625827,0,1.1259959023040318,1,1,0
2005-08-19,1,0.0,0.0022912361385158,0.0022912361385158,0.0021539463787723,bull,2005-06-01,12,0.45,0.67,0.23440028727054596,0.7434476882262026,0,1.1285758248072115,1,1,0
2005-08-22,1,0.0,0.0,0.0,-0.0001376731260351,bull,2005-06-01,12,0.45,0.67,0.364327609539032,0.7221693132337147,0,1.1285758248072115,1,1,0
2005-08-23,1,0.0,-0.0018785511175474,-0.0018785511175474,-0.0020162242435825,bull,2005-06-01,12,0.45,0.67,0.45879411697387695,0.7073871993210374,0,1.126455737430283,1,1,0
2005-08-24,1,0.0,-0.0089164578840651,-0.0089164578840651,-0.0090541310101002,bull,2005-06-01,12,0.45,0.67,0.6484384536743164,0.7040786604550632,0,1.1164117422892224,1,1,0
2005-08-25,1,0.0,0.0036316214824207,0.0036316214824207,0.0034935650269749,hold,2005-06-01,12,0.45,0.67,0.05747724324464798,0.6677877114931375,0,1.1204661271557468,1,1,0
2005-08-26,1,0.0,-0.0068260126827172,-0.0068260126827172,-0.006964452430699999,hold,2005-06-01,12,0.45,0.67,0.11144426465034485,0.6365625531540501,0,1.1128178111612266,1,1,0
2005-08-29,1,0.0,0.0077010288637564,0.0077010288637564,0.0075629724083106,hold,2005-06-01,12,0.45,0.67,0.027364924550056458,0.6023709175359685,0,1.1213876532450815,1,1,0
2005-08-30,1,0.0,-0.0052590529493771,-0.0052590529493771,-0.0053971094048229,hold,2005-06-01,12,0.45,0.67,0.1083160862326622,0.5746417505561405,0,1.1154902161998879,1,1,0
2005-08-31,1,0.0,0.0126392848768259,0.0126392848768259,0.012501995117082401,hold,2005-06-01,12,0.45,0.67,0.03364178538322449,0.5442777556716308,1,1.1295892148197504,1,1,0
2005-09-01,1,0.0,-0.0007339336663066,-0.0007339336663066,-0.0008696895919342001,hold,2005-06-01,12,0.45,0.67,0.8484777808189392,0.5613511911652697,1,1.1287601712658974,1,1,0
2005-09-02,1,0.0,-0.0017964941509811,-0.0017964941509811,-0.0019314829380811,hold,2005-06-01,12,0.45,0.67,0.8506860136985779,0.5775903069450719,1,1.1267323602203578,1,1,0
2005-09-06,1,0.0,0.0116958486398919,0.0116958486398919,0.0115585588801484,hold,2005-06-01,12,0.45,0.67,0.8854174613952637,0.5948673175638274,1,1.1399104513631633,1,1,0
2005-09-07,1,0.0,0.0016975186091201,0.0016975186091201,0.0015613791696066999,hold,2005-06-01,12,0.45,0.67,0.9835553765296936,0.6166827020257051,1,1.1418454705670829,1,1,0
2005-09-08,1,0.0,-0.003308651107287,-0.003308651107287,-0.0034444070329146003,hold,2005-06-01,12,0.45,0.67,0.9119864106178284,0.6332568256380828,1,1.1380675022865405,1,1,0
2005-09-09,1,0.0,0.0089069267510657,0.0089069267510657,0.0087707873115523,hold,2005-06-01,12,0.45,0.67,0.8554336428642273,0.6457266522110939,1,1.148204186167175,1,1,0
2005-09-12,1,0.0,-0.0020065406076191,-0.0020065406076191,-0.0021434469641834,hold,2005-06-01,12,0.45,0.67,0.9853082299232483,0.6647859016608235,1,1.1459002678417924,1,1,0
2005-09-13,1,0.0,-0.0055487404710031,-0.0055487404710031,-0.0056841128458287,bull,2005-06-01,12,0.45,0.67,0.9706847667694092,0.6819546857149328,1,1.1395419646498854,1,1,0
2005-09-14,1,0.0,-0.0036395174911449,-0.0036395174911449,-0.0037729715579656,bull,2005-06-01,12,0.45,0.67,0.9091500043869019,0.6947061791308987,1,1.1353945817376485,1,1,0
2005-09-15,1,0.0,-0.0004867267967982,-0.0004867267967982,-0.0006213319592422,bull,2005-06-01,12,0.45,0.67,0.8131704926490784,0.7013550701497978,1,1.1348419547697775,1,1,0
2005-09-16,1,0.0,0.007111125324317,0.007111125324317,0.0069746024078272,bull,2005-06-01,12,0.45,0.67,0.9023627042770386,0.7126367617714159,1,1.1429119581334382,1,1,0
2005-09-19,1,0.0,-0.0033200875036647,-0.0033200875036647,-0.0034596769080878,bull,2005-06-01,12,0.45,0.67,0.8301581740379333,0.7192327318094922,1,1.1391173904234504,1,1,0
2005-09-20,1,0.0,-0.0084489710136611,-0.0084489710136611,-0.0085897097429173,bull,2005-06-01,12,0.45,0.67,0.8298642635345459,0.7254420025666378,0,1.1294930206106055,1,1,0
2005-09-21,1,0.0,-0.0093408566495708,-0.0093408566495708,-0.0094739269439417,bull,2005-06-01,12,0.45,0.67,0.77860027551651,0.7284255471726035,0,1.118942588218391,1,1,0
2005-09-22,1,0.0,0.0035564198921418,0.0035564198921418,0.0034210475173162,bull,2005-06-01,12,0.45,0.67,0.07954142242670059,0.692006479681302,0,1.1229220178972956,1,1,0
2005-09-23,1,0.0,0.0008247818340492,0.0008247818340492,0.0006890259084215999,hold,2005-06-01,12,0.45,0.67,0.06561457365751266,0.6568498034250928,0,1.1238481835787113,1,1,0
2005-09-26,1,0.0,0.0011522567903337,0.0011522567903337,0.0010149670305902,hold,2005-06-01,12,0.45,0.67,0.2732258439064026,0.6353186450253361,0,1.1251431452795442,1,1,0
2005-09-27,1,0.0,-0.0002467719878147,-0.0002467719878147,-0.0003829114273281,hold,2005-06-01,12,0.45,0.67,0.47471895813941956,0.6263048772157592,0,1.1248654914690075,1,1,0
2005-09-28,1,0.0,0.0009876982259287,0.0009876982259287,0.0008527094388286999,hold,2005-06-01,12,0.45,0.67,0.5459957718849182,0.6217974734811474,0,1.1259765191193398,1,1,0
2005-09-29,1,0.0,0.0081366242312626,0.0081366242312626,0.0079985677758168,hold,2005-06-01,12,0.45,0.67,0.7208288311958313,0.6273556764989492,1,1.135138166948639,1,1,0
2005-09-30,1,0.0,0.003097498776323,0.003097498776323,0.0029590590283402,hold,2005-06-01,12,0.45,0.67,0.8960984349250793,0.6424390485274333,1,1.1386542560317199,1,1,0
2005-10-03,1,0.0,-0.0035755310099987,-0.0035755310099987,-0.0037162697392549003,hold,2005-06-01,12,0.45,0.67,0.8512317538261414,0.6541576826193719,1,1.1345829624296113,1,1,0
2005-10-04,1,0.0,-0.0112561572728744,-0.0112561572728744,-0.0113976620345543,hold,2005-06-01,12,0.45,0.67,0.794542133808136,0.6620368564311445,0,1.1218119181653798,1,1,0
2005-10-05,1,0.0,-0.0131172018302671,-0.0131172018302671,-0.0132567912346902,hold,2005-06-01,12,0.45,0.67,0.0735001415014267,0.6290048287936559,0,1.1070968848192055,1,1,0
2005-10-06,1,0.0,-0.0035942865790484,-0.0035942865790484,-0.0037350253083046,hold,2005-06-01,12,0.45,0.67,0.007269223686307669,0.5941094906267428,0,1.1031176613443936,1,1,0
2005-10-07,1,0.0,0.0034403249564456,0.0034403249564456,0.0032988201947657,hold,2005-06-01,12,0.45,0.67,0.008979481644928455,0.5612686667020717,0,1.1069127445646127,1,1,0
2005-10-10,1,0.0,-0.0084445089827404,-0.0084445089827404,-0.0085860137444203,hold,2005-06-01,12,0.45,0.67,0.015106778591871262,0.5306149553448226,0,1.097565409950027,1,1,0
2005-10-11,1,0.0,-0.001432915614102,-0.001432915614102,-0.001578248330448,hold,2005-06-01,12,0.45,0.67,0.015055974945425987,0.5016788532167812,0,1.0959926913366114,1,1,0
2005-10-12,1,0.0,-0.0078534932730169,-0.0078534932730169,-0.0079976779890441,hold,2005-06-01,12,0.45,0.67,0.010962555184960365,0.47413706371145037,0,1.0873853201079235,1,1,0
2005-10-13,0,0.0005,0.0001460978661853,-0.0003539021338147,-0.0005,bear,2005-06-01,12,0.45,0.67,0.012400598265230656,0.4482217872283559,0,1.0870004921228587,0,0,1
2005-10-14,0,0.0,0.0001472453155255,0.0001472453155255,0.0,bear,2005-06-01,12,0.45,0.67,0.012674404308199883,0.4237763910022725,0,1.0871605478532977,0,0,1
2005-10-17,0,0.0,0.0001503035659893,0.0001503035659893,0.0,bear,2005-06-01,12,0.45,0.67,0.021418584510684013,0.40119378256504595,0,1.087323951960443,0,0,1
