Date,predicted_probability_raw,predicted_probability_smoothed,predicted_label,predicted_bull_flag,predicted_bear_flag,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold
2007-01-16,0.9919562339782715,0.9919562339782715,1,1,0,0,0.48,0.65
2007-01-17,0.9822865128517151,0.9822865128517151,1,1,0,0,0.48,0.65
2007-01-18,0.972583532333374,0.972583532333374,1,1,0,0,0.48,0.65
2007-01-19,0.8386824727058411,0.8386824727058411,1,1,0,0,0.48,0.65
2007-01-22,0.9125282168388367,0.9125282168388367,1,1,0,0,0.48,0.65
2007-01-23,0.880731463432312,0.880731463432312,1,1,0,0,0.48,0.65
2007-01-24,0.9140436053276062,0.9140436053276062,1,1,0,0,0.48,0.65
2007-01-25,0.9961147308349609,0.9961147308349609,1,1,0,0,0.48,0.65
2007-01-26,0.8903396129608154,0.8903396129608154,1,1,0,0,0.48,0.65
2007-01-29,0.7914457321166992,0.7914457321166992,1,1,0,0,0.48,0.65
2007-01-30,0.8007284998893738,0.8007284998893738,1,1,0,0,0.48,0.65
2007-01-31,0.89995276927948,0.89995276927948,1,1,0,0,0.48,0.65
2007-02-01,0.9292519092559814,0.9292519092559814,1,1,0,0,0.48,0.65
2007-02-02,0.9899970293045044,0.9899970293045044,1,1,0,0,0.48,0.65
2007-02-05,0.9924913048744202,0.9924913048744202,1,1,0,0,0.48,0.65
2007-02-06,0.9921389222145081,0.9921389222145081,1,1,0,0,0.48,0.65
2007-02-07,0.9916415214538574,0.9916415214538574,1,1,0,0,0.48,0.65
2007-02-08,0.9915996789932251,0.9915996789932251,1,1,0,0,0.48,0.65
2007-02-09,0.9943307638168335,0.9943307638168335,1,1,0,0,0.48,0.65
2007-02-12,0.8471477627754211,0.8471477627754211,1,1,0,0,0.48,0.65
2007-02-13,0.7296342253684998,0.7296342253684998,1,1,0,0,0.48,0.65
2007-02-14,0.9431618452072144,0.9431618452072144,1,1,0,0,0.48,0.65
2007-02-15,0.9918245673179626,0.9918245673179626,1,1,0,0,0.48,0.65
2007-02-16,0.9904904365539551,0.9904904365539551,1,1,0,0,0.48,0.65
2007-02-20,0.995318591594696,0.995318591594696,1,1,0,0,0.48,0.65
2007-02-21,0.9945998191833496,0.9945998191833496,1,1,0,0,0.48,0.65
2007-02-22,0.9942873120307922,0.9942873120307922,1,1,0,0,0.48,0.65
2007-02-23,0.9834000468254089,0.9834000468254089,1,1,0,0,0.48,0.65
2007-02-26,0.9275828003883362,0.9275828003883362,1,1,0,0,0.48,0.65
2007-02-27,0.899315595626831,0.899315595626831,1,1,0,0,0.48,0.65
2007-02-28,0.0019105959217995405,0.0019105959217995405,0,0,1,0,0.48,0.65
2007-03-01,0.00920314621180296,0.00920314621180296,0,0,1,0,0.48,0.65
2007-03-02,0.00720751890912652,0.00720751890912652,0,0,1,0,0.48,0.65
2007-03-05,0.001704887137748301,0.001704887137748301,0,0,1,0,0.48,0.65
2007-03-06,0.0013384809717535973,0.0013384809717535973,0,0,1,0,0.48,0.65
2007-03-07,0.004050294868648052,0.004050294868648052,0,0,1,0,0.48,0.65
2007-03-08,0.0030986126512289047,0.0030986126512289047,0,0,1,0,0.48,0.65
2007-03-09,0.014070571400225163,0.014070571400225163,0,0,1,0,0.48,0.65
2007-03-12,0.045068271458148956,0.045068271458148956,0,0,1,0,0.48,0.65
2007-03-13,0.046386897563934326,0.046386897563934326,0,0,1,0,0.48,0.65
2007-03-14,0.0027115042321383953,0.0027115042321383953,0,0,1,0,0.48,0.65
2007-03-15,0.003051188075914979,0.003051188075914979,0,0,1,0,0.48,0.65
2007-03-16,0.009194918908178806,0.009194918908178806,0,0,1,0,0.48,0.65
2007-03-19,0.00431862473487854,0.00431862473487854,0,0,1,0,0.48,0.65
2007-03-20,0.06773123890161514,0.06773123890161514,0,0,1,0,0.48,0.65
2007-03-21,0.5749965906143188,0.5749965906143188,0,0,1,0,0.48,0.65
2007-03-22,0.8658706545829773,0.8658706545829773,1,1,0,0,0.48,0.65
2007-03-23,0.9132290482521057,0.9132290482521057,1,1,0,0,0.48,0.65
2007-03-26,0.9369471669197083,0.9369471669197083,1,1,0,0,0.48,0.65
2007-03-27,0.7911425828933716,0.7911425828933716,1,1,0,0,0.48,0.65
2007-03-28,0.8715515732765198,0.8715515732765198,1,1,0,0,0.48,0.65
2007-03-29,0.2565002143383026,0.2565002143383026,0,0,1,0,0.48,0.65
2007-03-30,0.41943833231925964,0.41943833231925964,0,0,1,0,0.48,0.65
2007-04-02,0.45657119154930115,0.45657119154930115,0,0,1,0,0.48,0.65
2007-04-03,0.7605295777320862,0.7605295777320862,1,1,0,0,0.48,0.65
2007-04-04,0.9635257124900818,0.9635257124900818,1,1,0,0,0.48,0.65
2007-04-05,0.9498105645179749,0.9498105645179749,1,1,0,0,0.48,0.65
2007-04-09,0.9620713591575623,0.9620713591575623,1,1,0,0,0.48,0.65
2007-04-10,0.90382981300354,0.90382981300354,1,1,0,0,0.48,0.65
2007-04-11,0.9307504296302795,0.9307504296302795,1,1,0,0,0.48,0.65
2007-04-12,0.8367820382118225,0.8367820382118225,1,1,0,0,0.48,0.65
2007-04-13,0.9344061613082886,0.9344061613082886,1,1,0,0,0.48,0.65
2007-04-16,0.9762427806854248,0.9762427806854248,1,1,0,0,0.48,0.65
2007-04-17,0.9928050637245178,0.9928050637245178,1,1,0,0,0.48,0.65
2007-04-18,0.9878444075584412,0.9878444075584412,1,1,0,0,0.48,0.65
2007-04-19,0.9858741760253906,0.9858741760253906,1,1,0,0,0.48,0.65
2007-04-20,0.9938659071922302,0.9938659071922302,1,1,0,0,0.48,0.65
2007-04-23,0.9943943023681641,0.9943943023681641,1,1,0,0,0.48,0.65
2007-04-24,0.9895942211151123,0.9895942211151123,1,1,0,0,0.48,0.65
2007-04-25,0.9895346760749817,0.9895346760749817,1,1,0,0,0.48,0.65
2007-04-26,0.9912726283073425,0.9912726283073425,1,1,0,0,0.48,0.65
2007-04-27,0.9799781441688538,0.9799781441688538,1,1,0,0,0.48,0.65
2007-04-30,0.9851886034011841,0.9851886034011841,1,1,0,0,0.48,0.65
2007-05-01,0.9701632857322693,0.9701632857322693,1,1,0,0,0.48,0.65
2007-05-02,0.979599118232727,0.979599118232727,1,1,0,0,0.48,0.65
2007-05-03,0.9736828804016113,0.9736828804016113,1,1,0,0,0.48,0.65
2007-05-04,0.9913027286529541,0.9913027286529541,1,1,0,0,0.48,0.65
2007-05-07,0.9883771538734436,0.9883771538734436,1,1,0,0,0.48,0.65
2007-05-08,0.9896977543830872,0.9896977543830872,1,1,0,0,0.48,0.65
2007-05-09,0.9898763298988342,0.9898763298988342,1,1,0,0,0.48,0.65
2007-05-10,0.9900377988815308,0.9900377988815308,1,1,0,0,0.48,0.65
2007-05-11,0.8938817381858826,0.8938817381858826,1,1,0,0,0.48,0.65
2007-05-14,0.9834823608398438,0.9834823608398438,1,1,0,0,0.48,0.65
2007-05-15,0.9181304574012756,0.9181304574012756,1,1,0,0,0.48,0.65
2007-05-16,0.9257519841194153,0.9257519841194153,1,1,0,0,0.48,0.65
2007-05-17,0.984631359577179,0.984631359577179,1,1,0,0,0.48,0.65
2007-05-18,0.9468203783035278,0.9468203783035278,1,1,0,0,0.48,0.65
2007-05-21,0.9916492700576782,0.9916492700576782,1,1,0,0,0.48,0.65
2007-05-22,0.9838671684265137,0.9838671684265137,1,1,0,0,0.48,0.65
2007-05-23,0.9808430075645447,0.9808430075645447,1,1,0,0,0.48,0.65
2007-05-24,0.9747220277786255,0.9747220277786255,1,1,0,0,0.48,0.65
2007-05-25,0.9128443598747253,0.9128443598747253,1,1,0,0,0.48,0.65
2007-05-29,0.8063766360282898,0.8063766360282898,1,1,0,0,0.48,0.65
2007-05-30,0.8698634505271912,0.8698634505271912,1,1,0,0,0.48,0.65
2007-05-31,0.9871242046356201,0.9871242046356201,1,1,0,0,0.48,0.65
2007-06-04,0.995590329170227,0.995590329170227,1,1,0,0,0.47,0.69
2007-06-05,0.9950278401374817,0.9950278401374817,1,1,0,0,0.47,0.69
2007-06-06,0.9889772534370422,0.9889772534370422,1,1,0,0,0.47,0.69
2007-06-07,0.6491272449493408,0.6491272449493408,1,1,0,0,0.47,0.69
2007-06-08,0.06844694167375565,0.06844694167375565,0,0,1,0,0.47,0.69
2007-06-11,0.19386963546276093,0.19386963546276093,0,0,1,0,0.47,0.69
2007-06-12,0.5747162103652954,0.5747162103652954,0,0,1,0,0.47,0.69
2007-06-13,0.09085651487112045,0.09085651487112045,0,0,1,0,0.47,0.69
2007-06-14,0.7576477527618408,0.7576477527618408,1,1,0,0,0.47,0.69
2007-06-15,0.8236395120620728,0.8236395120620728,1,1,0,0,0.47,0.69
2007-06-18,0.808769702911377,0.808769702911377,1,1,0,0,0.47,0.69
2007-06-19,0.8115289211273193,0.8115289211273193,1,1,0,0,0.47,0.69
2007-06-20,0.8886914849281311,0.8886914849281311,1,1,0,0,0.47,0.69
2007-06-21,0.460091233253479,0.460091233253479,0,0,1,0,0.47,0.69
2007-06-22,0.8302215933799744,0.8302215933799744,1,1,0,0,0.47,0.69
2007-06-25,0.07282987236976624,0.07282987236976624,0,0,1,0,0.47,0.69
2007-06-26,0.14506036043167114,0.14506036043167114,0,0,1,0,0.47,0.69
2007-06-27,0.024839550256729126,0.024839550256729126,0,0,1,0,0.47,0.69
2007-06-28,0.1181069016456604,0.1181069016456604,0,0,1,0,0.47,0.69
2007-06-29,0.12050708383321762,0.12050708383321762,0,0,1,0,0.47,0.69
2007-07-02,0.14382627606391907,0.14382627606391907,0,0,1,0,0.47,0.69
2007-07-03,0.7511940598487854,0.7511940598487854,1,1,0,0,0.47,0.69
2007-07-05,0.7558512687683105,0.7558512687683105,1,1,0,0,0.47,0.69
2007-07-06,0.8128268718719482,0.8128268718719482,1,1,0,0,0.47,0.69
2007-07-09,0.9515606164932251,0.9515606164932251,1,1,0,0,0.47,0.69
2007-07-10,0.8570935130119324,0.8570935130119324,1,1,0,0,0.47,0.69
2007-07-11,0.06294896453619003,0.06294896453619003,0,0,1,0,0.47,0.69
2007-07-12,0.6162844300270081,0.6162844300270081,0,0,1,0,0.47,0.69
2007-07-13,0.9000766277313232,0.9000766277313232,1,1,0,0,0.47,0.69
2007-07-16,0.9671385884284973,0.9671385884284973,1,1,0,0,0.47,0.69
2007-07-17,0.9457381963729858,0.9457381963729858,1,1,0,0,0.47,0.69
2007-07-18,0.8489028215408325,0.8489028215408325,1,1,0,0,0.47,0.69
2007-07-19,0.9181308150291443,0.9181308150291443,1,1,0,0,0.47,0.69
2007-07-20,0.9433123469352722,0.9433123469352722,1,1,0,0,0.47,0.69
2007-07-23,0.6570180654525757,0.6570180654525757,1,1,0,0,0.47,0.69
2007-07-24,0.6826342344284058,0.6826342344284058,1,1,0,0,0.47,0.69
2007-07-25,0.061337292194366455,0.061337292194366455,0,0,1,0,0.47,0.69
2007-07-26,0.11592591553926468,0.11592591553926468,0,0,1,0,0.47,0.69
2007-07-27,0.0009240818326361477,0.0009240818326361477,0,0,1,0,0.47,0.69
2007-07-30,0.001253623398952186,0.001253623398952186,0,0,1,0,0.47,0.69
2007-07-31,0.001191349234431982,0.001191349234431982,0,0,1,0,0.47,0.69
2007-08-01,0.0014089958276599646,0.0014089958276599646,0,0,1,0,0.47,0.69
2007-08-02,0.0013887837994843721,0.0013887837994843721,0,0,1,0,0.47,0.69
2007-08-03,0.0014089985052123666,0.0014089985052123666,0,0,1,0,0.47,0.69
2007-08-06,0.002272500190883875,0.002272500190883875,0,0,1,0,0.47,0.69
2007-08-07,0.0015507813077419996,0.0015507813077419996,0,0,1,0,0.47,0.69
2007-08-08,0.011713901534676552,0.011713901534676552,0,0,1,0,0.47,0.69
2007-08-09,0.08304384350776672,0.08304384350776672,0,0,1,0,0.47,0.69
2007-08-10,0.002056006109341979,0.002056006109341979,0,0,1,0,0.47,0.69
2007-08-13,0.0029922497924417257,0.0029922497924417257,0,0,1,0,0.47,0.69
2007-08-14,0.0020312063861638308,0.0020312063861638308,0,0,1,0,0.47,0.69
2007-08-15,0.0016024267533794045,0.0016024267533794045,0,0,1,0,0.47,0.69
2007-08-16,0.000955005525611341,0.000955005525611341,0,0,1,0,0.47,0.69
2007-08-17,0.0026175216771662235,0.0026175216771662235,0,0,1,0,0.47,0.69
2007-08-20,0.004320571199059486,0.004320571199059486,0,0,1,0,0.47,0.69
2007-08-21,0.006820568814873695,0.006820568814873695,0,0,1,0,0.47,0.69
2007-08-22,0.01334934402257204,0.01334934402257204,0,0,1,0,0.47,0.69
2007-08-23,0.022272832691669464,0.022272832691669464,0,0,1,0,0.47,0.69
2007-08-24,0.035475872457027435,0.035475872457027435,0,0,1,0,0.47,0.69
2007-08-27,0.1051439419388771,0.1051439419388771,0,0,1,0,0.47,0.69
2007-08-28,0.04637565463781357,0.04637565463781357,0,0,1,0,0.47,0.69
2007-08-29,0.0010169142624363303,0.0010169142624363303,0,0,1,0,0.47,0.69
2007-08-30,0.023556146770715714,0.023556146770715714,0,0,1,0,0.47,0.69
2007-08-31,0.008507706224918365,0.008507706224918365,0,0,1,0,0.47,0.69
2007-09-04,0.06134838983416557,0.06134838983416557,0,0,1,0,0.47,0.69
2007-09-05,0.12836536765098572,0.12836536765098572,0,0,1,0,0.47,0.69
2007-09-06,0.09258484840393066,0.09258484840393066,0,0,1,0,0.47,0.69
2007-09-07,0.08287363499403,0.08287363499403,0,0,1,0,0.47,0.69
2007-09-10,0.012278033420443535,0.012278033420443535,0,0,1,0,0.47,0.69
2007-09-11,0.008437173441052437,0.008437173441052437,0,0,1,0,0.47,0.69
2007-09-12,0.10669180005788803,0.10669180005788803,0,0,1,0,0.47,0.69
2007-09-13,0.11333359032869339,0.11333359032869339,0,0,1,0,0.47,0.69
2007-09-14,0.390792578458786,0.390792578458786,0,0,1,0,0.47,0.69
2007-09-17,0.10470885038375854,0.10470885038375854,0,0,1,0,0.47,0.69
2007-09-18,0.16285210847854614,0.16285210847854614,0,0,1,0,0.47,0.69
2007-09-19,0.9613447785377502,0.9613447785377502,1,1,0,0,0.47,0.69
2007-09-20,0.976036012172699,0.976036012172699,1,1,0,0,0.47,0.69
2007-09-21,0.9563981294631958,0.9563981294631958,1,1,0,0,0.47,0.69
2007-09-24,0.9686664938926697,0.9686664938926697,1,1,0,0,0.47,0.69
2007-09-25,0.9217539429664612,0.9217539429664612,1,1,0,0,0.47,0.69
2007-09-26,0.6627002358436584,0.6627002358436584,1,1,0,0,0.47,0.69
2007-09-27,0.7814103960990906,0.7814103960990906,1,1,0,0,0.47,0.69
2007-09-28,0.89972323179245,0.89972323179245,1,1,0,0,0.47,0.69
2007-10-01,0.9160112738609314,0.9160112738609314,1,1,0,0,0.47,0.69
2007-10-02,0.9813339114189148,0.9813339114189148,1,1,0,0,0.47,0.69
2007-10-03,0.9640317559242249,0.9640317559242249,1,1,0,0,0.47,0.69
2007-10-04,0.9550051093101501,0.9550051093101501,1,1,0,0,0.47,0.69
2007-10-05,0.937279224395752,0.937279224395752,1,1,0,0,0.47,0.69
2007-10-08,0.9886132478713989,0.9886132478713989,1,1,0,0,0.47,0.69
2007-10-09,0.9531843066215515,0.9531843066215515,1,1,0,0,0.47,0.69
2007-10-10,0.9879240989685059,0.9879240989685059,1,1,0,0,0.47,0.69
2007-10-11,0.9411136507987976,0.9411136507987976,1,1,0,0,0.47,0.69
2007-10-12,0.9583606123924255,0.9583606123924255,1,1,0,0,0.47,0.69
2007-10-15,0.9555794596672058,0.9555794596672058,1,1,0,0,0.47,0.69
2007-10-16,0.9164921641349792,0.9164921641349792,1,1,0,0,0.47,0.69
2007-10-17,0.7029388546943665,0.7029388546943665,1,1,0,0,0.47,0.69
2007-10-18,0.6202384233474731,0.6202384233474731,1,1,0,0,0.47,0.69
2007-10-19,0.520167350769043,0.520167350769043,1,1,0,0,0.47,0.69
2007-10-22,0.003414022969081998,0.003414022969081998,0,0,1,0,0.47,0.69
2007-10-23,0.022335967049002647,0.022335967049002647,0,0,1,0,0.47,0.69
2007-10-24,0.008703794330358505,0.008703794330358505,0,0,1,0,0.47,0.69
2007-10-25,0.013450306840240955,0.013450306840240955,0,0,1,0,0.47,0.69
2007-10-26,0.024176180362701416,0.024176180362701416,0,0,1,0,0.47,0.69
2007-10-29,0.647328794002533,0.647328794002533,0,0,1,0,0.47,0.69
2007-10-30,0.652447521686554,0.652447521686554,0,0,1,0,0.47,0.69
2007-10-31,0.6226452589035034,0.6226452589035034,0,0,1,0,0.47,0.69
2007-11-01,0.8569894433021545,0.8569894433021545,1,1,0,0,0.47,0.69
2007-11-02,0.004212082363665104,0.004212082363665104,0,0,1,0,0.47,0.69
2007-11-05,0.01050326507538557,0.01050326507538557,0,0,1,0,0.47,0.69
2007-11-06,0.007213915698230267,0.007213915698230267,0,0,1,0,0.47,0.69
2007-11-07,0.086637482047081,0.086637482047081,0,0,1,0,0.47,0.69
2007-11-08,0.001058598281815648,0.001058598281815648,0,0,1,0,0.47,0.69
2007-11-09,0.0019457965390756726,0.0019457965390756726,0,0,1,0,0.47,0.69
2007-11-12,0.0025993476156145334,0.0025993476156145334,0,0,1,0,0.47,0.69
2007-11-13,0.0015655644237995148,0.0015655644237995148,0,0,1,0,0.47,0.69
2007-11-14,0.024058647453784943,0.024058647453784943,0,0,1,0,0.47,0.69
2007-11-15,0.012425856664776802,0.012425856664776802,0,0,1,0,0.47,0.69
2007-11-16,0.0016444636275991797,0.0016444636275991797,0,0,1,0,0.47,0.69
2007-11-19,0.001024331315420568,0.001024331315420568,0,0,1,0,0.47,0.69
2007-11-20,0.0026815340388566256,0.0026815340388566256,0,0,1,0,0.47,0.69
2007-11-21,0.0024066129699349403,0.0024066129699349403,0,0,1,0,0.47,0.69
2007-11-23,0.001951743382960558,0.001951743382960558,0,0,1,0,0.47,0.69
2007-11-26,0.002664231462404132,0.002664231462404132,0,0,1,0,0.47,0.69
2007-11-27,0.0014504960272461176,0.0014504960272461176,0,0,1,0,0.47,0.69
2007-11-28,0.0009592340793460608,0.0009592340793460608,0,0,1,0,0.47,0.69
2007-11-29,0.03520915284752846,0.03520915284752846,0,0,1,0,0.47,0.69
2007-11-30,0.051775481551885605,0.051775481551885605,0,0,1,0,0.47,0.69
2007-12-04,0.19399932026863098,0.19399932026863098,0,0,1,4,0.48,0.65
2007-12-05,0.09360139816999435,0.1780256509616596,0,0,1,4,0.48,0.65
2007-12-06,0.3693750202655792,0.20847002155685407,0,0,1,4,0.48,0.65
2007-12-07,0.937647819519043,0.324484823130041,0,0,1,4,0.48,0.65
2007-12-10,0.9473780393600464,0.42358936674637804,0,0,1,4,0.48,0.65
2007-12-11,0.9871158003807068,0.5132484424368895,0,0,1,4,0.48,0.65
2007-12-12,0.03829023241996765,0.4376808886185181,0,0,1,4,0.48,0.65
2007-12-13,0.11530362069606781,0.38638950965134256,0,0,1,4,0.48,0.65
2007-12-14,0.08562475442886353,0.33853675893010704,0,0,1,4,0.48,0.65
2007-12-17,0.016310516744852066,0.28726940869910816,0,0,1,4,0.48,0.65
2007-12-18,0.007903069257736206,0.24282122263653827,0,0,1,4,0.48,0.65
2007-12-19,0.01721576228737831,0.20692658515665094,0,0,1,4,0.48,0.65
2007-12-20,0.01109121274203062,0.175768475385361,0,0,1,4,0.48,0.65
2007-12-21,0.03632240742444992,0.15358210609400588,0,0,1,4,0.48,0.65
2007-12-24,0.30244576930999756,0.17726684855013392,0,0,1,4,0.48,0.65
2007-12-26,0.507230281829834,0.229765213620126,0,0,1,4,0.48,0.65
2007-12-27,0.5120561122894287,0.2746787075396625,0,0,1,4,0.48,0.65
2007-12-28,0.3777705729007721,0.29108099287679645,0,0,1,4,0.48,0.65
2007-12-31,0.24687445163726807,0.284047573696353,0,0,1,4,0.48,0.65
2008-01-02,0.00722653791308403,0.2400043545700551,0,0,1,4,0.48,0.65
2008-01-03,0.014116798527538776,0.20406483465411326,0,0,1,4,0.48,0.65
2008-01-04,0.016675380989909172,0.17425050083249044,0,0,1,4,0.48,0.65
2008-01-07,0.000686556042637676,0.14663585503371848,0,0,1,4,0.48,0.65
2008-01-08,0.0009072293760254979,0.12344990829143002,0,0,1,4,0.48,0.65
2008-01-09,0.0010435977019369602,0.10397462548107447,0,0,1,4,0.48,0.65
2008-01-10,0.0014235555427148938,0.08765838263431443,0,0,1,4,0.48,0.65
2008-01-11,0.0028657016810029745,0.0741675631343945,0,0,1,4,0.48,0.65
