Date,equity_predicted_strategy,equity_buy_and_hold
2008-04-28,0.9997146036161547,1.0002146036161548
2008-04-29,0.9957764873979861,0.9962745177777546
2008-04-30,0.9899053161820092,0.990400410138125
2008-05-01,1.0103824092153773,1.0108877446408882
2008-05-02,1.013174895776434,1.0136816278438219
2008-05-05,1.0083062551706374,1.008810552222778
2008-05-06,1.0170412341215942,1.0175498999100316
2008-05-07,0.9989272543919732,0.9994268606049757
2008-05-08,0.9963493402847998,0.9968476571727801
2008-05-09,0.9944875303444,0.9949849160616573
2008-05-12,1.005656715423484,1.0061596873275582
2008-05-13,1.0058001950529871,1.0063032387173563
2008-05-14,1.0078767296802988,1.0083808119083841
2008-05-15,1.0204775902773298,1.0209879747343469
2008-05-16,1.021408799713587,1.021919649908242
2008-05-19,1.0242011340416148,1.0247133808020086
2008-05-20,1.0158958328140253,1.0164039257383155
2008-05-21,0.9987119968894609,0.9992114954429865
2008-05-22,0.9988552481694212,0.9993548183690343
2008-05-23,0.9854668099986656,0.985959684068142
2008-05-27,0.9927696567325898,0.9932661832678337
2008-05-28,0.9973517186619517,0.9978505368821989
2008-05-29,1.0023632299651373,1.0028645546563737
2008-05-30,1.0048692900827876,1.0053718681617951
2008-06-02,0.9944875303444002,0.9949849160616573
2008-06-03,0.9886885175840033,0.9891830029671353
2008-06-04,0.9881872903371705,0.9886815250351344
2008-06-05,1.0079478225046792,1.008451940289324
2008-06-06,0.9758008499609947,0.9762888896707432
2008-06-09,0.9781635065656559,0.9786527279409498
2008-06-10,0.9777520548185591,0.9737818046290723
2008-06-11,0.9778273694339664,0.9594552236180348
2008-06-12,0.9779042119410644,0.9631083589860056
2008-06-13,0.977980679990089,0.9752863907342422
2008-06-16,0.9780601971905427,0.9758589208925994
2008-06-17,0.9781366774369661,0.9711315489705202
2008-06-18,0.9782108793598758,0.9616755866530265
2008-06-19,0.9782843251217129,0.9628937553698506
2008-06-20,0.9783562522565952,0.9472643217451956
2008-06-23,0.9784281846798304,0.946328305760044
2008-06-24,0.9784985974299936,0.9444564260989076
2008-06-25,0.9785682524878707,0.9489199223893416
2008-06-26,0.9786352414798275,0.9231470028678301
2008-06-27,0.9786999439940214,0.9181073971536168
2008-06-30,0.9787730453343401,0.9213471654426348
2008-07-01,0.9788450084017665,0.9242271033248644
2008-07-02,0.978915069652587,0.9083888538323966
2008-07-03,0.9789858989276319,0.9093246413537979
2008-07-07,0.9790578776448532,0.9000378183661408
2008-07-08,0.9791294802243662,0.9160199238667407
2008-07-09,0.9791995618363792,0.8983818369490777
2008-07-10,0.9792639194655378,0.902053630189993
2008-07-11,0.9793263696616281,0.8915427745825861
2008-07-14,0.9793849974582197,0.8834798319055118
2008-07-15,0.9794386485534299,0.8710253590193613
2008-07-16,0.9794915357948675,0.8924066721772131
2008-07-17,0.979546725942813,0.9013333601397476
2008-07-18,0.9796038349824013,0.9069489229685734
2008-07-21,0.9796609473515322,0.9074531424655784
2008-07-22,0.9797207438787454,0.9177477952105779
2008-07-23,0.9797820752249112,0.9227150540705163
2008-07-24,0.97984570618227,0.9035653748260065
2008-07-25,0.9799131648089812,0.9033493242727664
2008-07-28,0.9799798636194708,0.8901029198733466
2008-07-29,0.9800461846574811,0.909108666955141
2008-07-30,0.9801117453949478,0.925306823008981
2008-07-31,0.9801765455282663,0.9130684006760708
2008-08-01,0.9802405847555031,0.9082446932059304
2008-08-04,0.9803080705680928,0.8998219962766509
2008-08-05,0.9803755610268223,0.9240829426983983
2008-08-06,0.9804388477609164,0.9281866085820439
2008-08-07,0.9805029041255071,0.914364170913428
2008-08-08,0.9805684954154781,0.9313542584805371
