Date,predicted_probability_raw,predicted_probability_smoothed,predicted_label,predicted_bear_flag
2014-02-25,0.9938809871673584,0.8325621457961105,1,0
2014-02-26,0.9832261204719543,0.8565333242591608,1,0
2014-02-27,0.9750276803970337,0.8753862010928994,1,0
2014-02-28,0.9929989576339722,0.8940988122704763,1,0
2014-03-03,0.9892029166221619,0.9092302161969142,1,0
2014-03-04,0.9631481170654297,0.9178087475070899,1,0
2014-03-05,0.994941234588623,0.9300808027021583,1,0
2014-03-06,0.9941384792327881,0.9402726086686994,1,0
2014-03-07,0.9916514754295349,0.9484471705505502,1,0
2014-03-10,0.9921517372131348,0.9554007237763503,1,0
2014-03-11,0.9866318106651306,0.960369701655878,1,0
2014-03-12,0.9731153845787048,0.9623975854989393,1,0
2014-03-13,0.9770312905311584,0.9647258604276852,1,0
2014-03-14,0.3110133111476898,0.860717850443605,1,0
2014-03-17,0.6588873863220215,0.8286059000908546,1,0
2014-03-18,0.704679012298584,0.8088886879966536,1,0
2014-03-19,0.9775204062461853,0.8357185988720797,1,0
2014-03-20,0.654344379901886,0.8068613104533642,1,0
2014-03-21,0.9718119502067566,0.8331055485443221,1,0
2014-03-24,0.9666494131088257,0.8543528561174071,1,0
2014-03-25,0.7676170468330383,0.8405528779343938,1,0
2014-03-26,0.9387803673744202,0.85618122362493,1,0
2014-03-27,0.4544053375720978,0.7922572398893093,1,0
2014-03-28,0.4575987160205841,0.7390118690758948,1,0
2014-03-31,0.7406748533248901,0.7392764558312865,1,0
2014-04-01,0.9185968637466431,0.767806975548786,1,0
2014-04-02,0.9960489869117737,0.8041210977463398,1,0
2014-04-03,0.9921154379844666,0.8340316711902386,1,0
2014-04-04,0.9893463253974915,0.8587427894382422,1,0
2014-04-07,0.4517088234424591,0.7939822263348155,1,0
2014-04-08,0.08392856270074844,0.6810101430884022,1,0
2014-04-09,0.38772785663604736,0.6343478799712455,1,0
2014-04-10,0.7431294918060303,0.6516554243686388,1,0
2014-04-11,0.00830840039998293,0.5492966066193712,0,1
2014-04-14,0.004559108056128025,0.46262691785223464,0,1
2014-04-15,0.008011125959455967,0.39029591567982225,0,1
2014-04-16,0.13029101490974426,0.3489282039157006,0,1
2014-04-17,0.6848306059837341,0.4023714802096129,0,1
2014-04-21,0.7606985569000244,0.4593826026227145,0,1
2014-04-22,0.807392954826355,0.5147522971871311,0,1
2014-04-23,0.9420107007026672,0.5827306407994278,1,0
2014-04-24,0.7195802927017212,0.604503910988364,1,0
2014-04-25,0.8236740827560425,0.6393746709860608,1,0
2014-04-28,0.6975554823875427,0.6486314466434842,1,0
2014-04-29,0.8339508175849915,0.6781164228832046,1,0
2014-04-30,0.9329442977905273,0.9329442977905273,1,0
2014-05-01,0.9445382952690125,0.9347889443508938,1,0
2014-05-02,0.9356349110603333,0.9349235406869416,1,0
2014-05-05,0.9189470410346985,0.932381622320572,1,0
2014-05-06,0.9856458306312561,0.9408561488014747,1,0
2014-05-07,0.42057278752326965,0.8580772009382656,1,0
2014-05-08,0.6555206179618835,0.8258497224727648,1,0
2014-05-09,0.8892112970352173,0.83593077612082,1,0
2014-05-12,0.9370177984237671,0.8520140837405465,1,0
2014-05-13,0.9993108510971069,0.8754495274485149,1,0
2014-05-14,0.9933564066886902,0.8942089346018742,1,0
2014-05-15,0.8838788866996765,0.8925653869500337,1,0
2014-05-16,0.5869565606117249,0.8439419271495038,1,0
