strategy_name,annual_return,annual_volatility,sharpe,max_drawdown,total_return,final_wealth,total_switch_count,avg_switch_count_per_year,avg_position
predicted_strategy,0.04421605159376307,0.11932919318859421,0.30861462188931216,-0.1996653237283883,1.158738617952249,2.158738617952249,190,10.68273092369478,0.57206604194556
buy_and_hold,0.08306348150278509,0.22730990740773463,0.4055520164786199,-0.5490543690197407,3.1798205075124013,4.179820507512401,0,0.0,1.0
