rebalance_date,train_start,train_end,val_start,val_end,oos_start,oos_end,selected_config_id,selected_smoothing_halflife,selected_threshold,oos_sharpe,oos_accuracy,oos_balanced_accuracy,oos_f1,validation_sharpe,validation_accuracy,validation_balanced_accuracy,validation_f1
2013-04-30,1998-04-30,2009-04-29,2009-04-30,2013-04-29,2013-04-30,2013-10-29,cfg_003,12,0.6,0.30327694453467713,0.7322834645669292,0.5945017182130584,0.83,0.9221220605177995,0.751503006012024,0.7231400834694248,0.8129713423831071
2013-10-30,1998-10-30,2009-10-29,2009-10-30,2013-10-29,2013-10-30,2014-04-29,cfg_003,12,0.6,-0.3704045882808624,0.7723577235772358,0.686038961038961,0.8478260869565217,0.8554918201505015,0.7424849699398798,0.7197924405123702,0.8027628549501151
2014-04-30,1999-04-30,2010-04-29,2010-04-30,2014-04-29,2014-04-30,2014-10-29,cfg_002,8,0.6,0.1840839520881062,0.7637795275590551,0.7422872340425531,0.8148148148148148,0.5667004971111156,0.7695390781563126,0.7494358266752721,0.8225308641975309
2014-10-30,1999-11-01,2010-10-29,2010-11-01,2014-10-29,2014-10-30,2015-04-29,cfg_002,8,0.6,0.4950417262574267,0.7804878048780488,0.5229976209357653,0.8744186046511628,0.855793727881276,0.7735470941883767,0.7446026831785346,0.8315946348733234
2015-04-30,2000-05-01,2011-04-29,2011-05-02,2015-04-29,2015-04-30,2015-10-29,cfg_003,12,0.6,-1.266872731335882,0.6299212598425197,0.5657692307692308,0.3188405797101449,0.3252516276292656,0.7342026078234705,0.6970954263836959,0.8014981273408239
2015-10-30,2000-10-30,2011-10-28,2011-10-31,2015-10-29,2015-10-30,2016-04-29,cfg_002,8,0.6,0.9065245611379924,0.8225806451612904,0.8245110821382008,0.8225806451612904,0.4328179296985357,0.749498997995992,0.7132335124014173,0.8148148148148148
2016-05-02,2001-05-02,2012-05-01,2012-05-02,2016-04-29,2016-05-02,2016-11-01,cfg_002,8,0.6,0.38719581729921726,0.7734375,0.7082998661311914,0.8415300546448088,0.4076244219783724,0.7632898696088265,0.7384018240767589,0.8179012345679012
2016-11-02,2001-11-02,2012-11-01,2012-11-02,2016-11-01,2016-11-02,2017-05-01,cfg_002,8,0.6,0.92144331261945,0.7868852459016393,0.5803921568627451,0.875,0.48453556693948596,0.7737737737737738,0.7360708938832958,0.8330871491875923
2017-05-02,2002-05-02,2013-05-01,2013-05-02,2017-05-01,2017-05-02,2017-11-01,cfg_002,8,0.6,0.19165225107522735,0.8125,0.7352472089314195,0.8762886597938144,0.27337455826309576,0.7667667667667668,0.7276703830246358,0.8282977155490051
2017-11-02,2002-11-04,2013-11-01,2013-11-04,2017-11-01,2017-11-02,2018-05-01,cfg_003,12,0.6,0.09181393746611509,0.8032786885245902,0.8072150072150073,0.8356164383561644,0.35610381590095236,0.7477477477477478,0.7027984270631329,0.8155197657393851
2018-05-02,2003-05-02,2014-05-01,2014-05-02,2018-05-01,2018-05-02,2018-11-01,cfg_003,12,0.6,0.6982067577935317,0.71875,0.670591533501542,0.7954545454545454,0.4427576103220254,0.7617617617617618,0.7262566873245405,0.8218562874251497
2018-11-02,2003-11-03,2014-10-31,2014-11-03,2018-11-01,2018-11-02,2019-05-01,cfg_003,12,0.6,1.0474440831389285,0.7520661157024794,0.7623299319727892,0.7727272727272727,0.5490588364238854,0.761,0.7203151491418172,0.823876197494473
2019-05-02,2004-05-03,2015-05-01,2015-05-04,2019-05-01,2019-05-02,2019-11-01,cfg_003,12,0.6,-1.7616051608914378,0.6015625,0.6102941176470589,0.5565217391304348,0.46411515540922976,0.7525050100200401,0.7379816880364154,0.8028731045490822
2019-11-04,2004-11-04,2015-11-03,2015-11-04,2019-11-01,2019-11-04,2020-05-01,cfg_000,0,0.6,-0.7444698903146945,0.943089430894309,0.9412238325281803,0.9496402877697842,0.45215481111805395,0.875751503006012,0.8705702917771883,0.9029733959311425
2020-05-04,2005-05-04,2016-05-03,2016-05-04,2020-05-01,2020-05-04,2020-11-03,cfg_000,0,0.6,0.2125133652798296,0.90625,0.9064064064064064,0.9178082191780822,0.24580325049148177,0.8777555110220441,0.8707631362250462,0.9055727554179567
2020-11-04,2005-11-04,2016-11-03,2016-11-04,2020-11-03,2020-11-04,2021-05-03,cfg_000,0,0.6,2.8275418118713347,0.9262295081967213,0.6254658385093168,0.961038961038961,0.4153037007242518,0.8927855711422845,0.8912425087077328,0.9155485398579322
2021-05-04,2006-05-04,2017-05-03,2017-05-04,2021-05-03,2021-05-04,2021-11-03,cfg_000,0,0.6,-1.6129014142638676,0.78125,0.7778321507218009,0.7543859649122807,0.7549155140224791,0.8987975951903807,0.8952243794893677,0.9215229215229215
2021-11-04,2006-11-06,2017-11-03,2017-11-06,2021-11-03,2021-11-04,2022-05-03,cfg_000,0,0.6,-2.073916614180565,0.9105691056910569,0.8990384615384616,0.835820895522388,0.5187247655820285,0.8937875751503006,0.8907663423792456,0.9135399673735726
2022-05-04,2007-05-04,2018-05-03,2018-05-04,2022-05-03,2022-05-04,2022-11-03,cfg_002,8,0.6,-0.6067831469304595,0.7795275590551181,0.6531055900621119,0.48148148148148145,0.3142087854857845,0.7617617617617618,0.7632056642052781,0.7851985559566786
2022-11-04,2007-11-05,2018-11-02,2018-11-05,2022-11-03,2022-11-04,2023-05-03,cfg_002,8,0.6,0.6355887479163947,0.8442622950819673,0.8350225225225225,0.8,0.18067973405049012,0.7627627627627628,0.7658743237485832,0.7584097859327217
2023-05-04,2008-05-05,2019-05-03,2019-05-06,2023-05-03,2023-05-04,2023-11-03,cfg_002,8,0.6,-0.8471688721160576,0.7874015748031497,0.7522606382978723,0.6823529411764706,0.19298415452645165,0.7647647647647647,0.7648236472945892,0.7502656748140276
2023-11-06,2008-11-06,2019-11-05,2019-11-06,2023-11-03,2023-11-06,2024-05-03,cfg_002,8,0.6,1.387083070646107,0.8130081300813008,0.7115384615384616,0.8795811518324608,0.30910627363396165,0.781563126252505,0.7786372540737969,0.756152125279642
2024-05-06,2009-05-06,2020-05-05,2020-05-06,2024-05-03,2024-05-06,2024-11-05,cfg_002,8,0.6,-2.0218668256231176,0.6614173228346457,0.6586466165413534,0.6906474820143885,0.5561972752687856,0.7765531062124249,0.7770448018956966,0.7635206786850477
2024-11-06,2009-11-06,2020-11-05,2020-11-06,2024-11-05,2024-11-06,2025-05-05,cfg_002,8,0.6,-1.531747205247029,0.8099173553719008,0.7849085365853659,0.7160493827160493,0.41321187729827386,0.7773319959879639,0.7771971830985915,0.7663157894736842
2025-05-06,2010-05-06,2021-05-05,2021-05-06,2025-05-05,2025-05-06,2025-11-05,cfg_002,8,0.6,0.5461730012591098,0.7322834645669292,0.5723723723723724,0.8349514563106796,-0.42733193827641414,0.7610441767068273,0.7474533684848934,0.7002518891687658
2025-11-06,2010-11-08,2021-11-05,2021-11-08,2025-11-05,2025-11-06,2026-04-13,cfg_003,12,0.6,0.11532941329651931,0.6698113207547169,0.6892857142857143,0.7154471544715447,-0.18903984073069494,0.7326633165829146,0.7278433546367549,0.6963470319634704
